"Created by MOBILEstatistics - INIT Inc."

"No","Type","Stop","Actual arr","Actual dep","Sched. arr","Sched. dep","Diff. arr","Diff. dep","Odometer","Sched. total distance","Distance","Graphic","V [mph] Stop","V [mph]"
"33","Drive through","Mattis & Broadmoor (SE Corner),2","7:20:47","7:20:47","7:16:35","7:16:35","0:04:12","0:04:12","13.87","12.84","0.00","","25.76","25.76"
"34","Drive through","Broadmoor & Lakeside (SW Corner),3","7:21:11","7:21:11","7:16:55","7:16:55","0:04:16","0:04:16","14.09","13.06","0.00","","32.53","32.53"
"35","Drive through","Mayfair & Broadmoor (SW Corner),3","7:21:35","7:21:35","7:17:15","7:17:15","0:04:20","0:04:20","14.20","13.18","0.00","","17.15","17.15"
"36","Stop","Mayfair & Lincolnshire (SE Corner),2","7:22:08","7:22:33","7:17:35","7:17:35","0:04:33","0:04:58","14.39","13.43","0.00","","20.68","20.68"
"37","Stop without doors","","7:22:52","7:23:18","","","","","14.48","","","","","17.90"
"38","Drive through","Kirby & Mayfair (SE Corner),2","7:23:23","7:23:23","7:17:55","7:17:55","0:05:28","0:05:28","14.49","13.51","0.00","","7.48","6.72"
"39","Drive through","Kirby & Waverly (NE Corner),1","7:23:42","7:23:42","7:18:15","7:18:15","0:05:27","0:05:27","14.63","13.64","0.00","","26.02","26.02"
"40","Stop with doors","","7:23:58","7:24:07","","","","","14.72","","","","","19.30"
"41","Drive through","Kirby & Mattis (NE Corner),1","7:24:56","7:24:56","7:19:10","7:19:10","0:05:46","0:05:46","14.99","13.97","0.00","","17.33","19.86"
"42","Stop","Kirby & Rosewood (NE Corner),1","7:25:11","7:25:22","7:19:30","7:19:30","0:05:41","0:05:52","15.06","14.09","0.00","","17.45","17.45"
"43","Drive through","Kirby & Crescent (NE Corner),1","7:25:51","7:25:51","7:19:55","7:19:55","0:05:56","0:05:56","15.17","14.19","0.00","","13.97","13.97"
"44","Drive through","Crescent & Greendale (SE Corner),2","7:26:12","7:26:12","7:20:30","7:20:30","0:05:42","0:05:42","15.33","14.33","0.00","","26.53","26.53"
"45","Stop","Crescent & Sangamon (SE Corner),2","7:26:31","7:26:37","7:21:10","7:21:10","0:05:21","0:05:27","15.43","14.47","0.00","","19.78","19.78"
"46","Stop","Jefferson Middle School,9","7:27:19","7:27:41","7:22:15","7:22:15","0:05:04","0:05:26","15.60","14.57","0.00","","14.38","14.38"
"47","Stop with doors","","7:28:50","7:29:10","","","","","15.90","","","","","15.57"
"48","Stop","Round Barn Road (North Side),2","7:31:46","7:37:50","7:31:00","7:38:00","0:00:46","-0:00:10","16.62","15.16","0.00","","15.08","16.80"
"49","Stop with doors","","7:38:14","7:38:19","","","","","16.81","","","","","27.22"
"50","Stop without doors","","7:38:49","7:39:27","","","","","16.91","","","","","13.05"
"51","Stop without doors","","7:40:20","7:40:54","","","","","17.20","","","","","19.63"
"52","Stop with doors","","7:44:51","7:45:02","","","","","18.95","","","","","26.57"
"53","Stop with doors","","7:47:10","7:47:50","","","","","19.53","","","","","16.24"
"54","Stop","Franklin Middle School (East Side),2","7:48:08","7:48:45","7:47:00","7:47:00","0:01:08","0:01:45","19.64","17.49","0.00","","17.59","22.50"
"55","Stop with doors","","7:50:32","7:51:01","","","","","19.99","","","","","11.75"
"56","Stop with doors","","7:51:57","7:52:24","","","","","20.13","","","","","8.59"
"57","Stop with doors","","7:53:04","7:55:32","","","","","20.19","","","","","5.77"
"58","Drive through","Central High,9","7:56:01","7:56:01","7:51:00","7:51:00","0:05:01","0:05:01","20.32","18.13","0.00","","5.59","16.13"
"59","Dead run inter","Line 5E GREEN EXPRESS ALT, Block 3204","","7:56:01","","7:51:00","","","20.32","","0.00","Pattern: [CENTRAL:9][FRVWGWN:3]","","0.00"
"60","Drive through","Central High,9","7:56:01","7:56:01","7:51:00","7:51:00","0:05:01","0:05:01","20.32","0.00","0.00","","0.00",""
"61","Stop without doors","","7:56:09","7:56:29","","","","","20.32","","0.01","","","2.52"
"62","Stop with doors","","7:56:52","7:57:24","","","","","20.34","","0.02","","","1.76"
"63","Stop without doors","","7:58:00","7:58:39","","","","","20.50","","0.19","","","16.66"
"64","Stop with doors","","8:01:03","8:07:55","","","","","21.31","","1.00","","","20.31"
"65","Stop","Fairview & Goodwin (SW Corner),3","8:09:47","8:09:47","7:55:53","7:55:53","0:13:54","0:13:54","21.76","1.67","1.45","","6.31","14.48"
"66","Dead run inter","Line 5E GREEN EXPRESS ALT, Block 3204","","8:09:48","","8:10:00","","","21.76","","0.00","Pattern: [FRVWGWN:3][BSLNGWN:3]","","0.00"
"67","Stop","Fairview & Goodwin (SW Corner),3","8:09:48","8:09:48","8:10:00","8:10:00","-0:00:12","-0:00:12","21.76","0.00","0.00","","0.00",""
"68","Stop","Beslin & Goodwin (SW Corner),3","8:09:48","8:09:48","8:10:00","8:10:00","-0:00:12","-0:00:12","21.78","0.00","0.02","","0.00",""
"69","Trip","Line 7E GREY ALT, Block 3204","","8:12:22","","8:10:00","","","21.95","","0.00","Pattern: 7E GREY ALT 5","","0.00"
"70","Stop","Beslin & Goodwin (SW Corner),3","8:12:22","8:12:22","8:10:00","8:10:00","0:02:22","0:02:22","21.95","0.00","0.00","","0.00",""
"71","Stop without doors","","8:12:40","8:13:08","","","","","21.99","","0.04","","","6.96"
"72","Drive through","Fairview & Harvey (SW Corner),3","8:13:33","8:13:33","8:11:00","8:11:00","0:02:33","0:02:33","22.11","0.15","0.16","","7.94","17.54"
"73","Drive through","Fairview & Lincoln (SW Corner),3","8:14:04","8:14:04","8:13:00","8:13:00","0:01:04","0:01:04","22.23","0.26","0.28","","13.43","13.43"
"74","Stop","Fairview & Busey (SW Corner),3","8:14:29","8:14:48","8:15:00","8:15:00","-0:00:31","-0:00:12","22.34","0.40","0.39","","15.93","15.93"
"75","Stop without doors","","8:15:03","8:15:48","","","","","22.40","","0.45","","","14.77"
"76","Drive through","Coler & Fairview (SW Corner),3","8:15:56","8:15:56","8:16:00","8:16:00","-0:00:04","-0:00:04","22.42","0.46","0.47","","4.15","7.55"
"77","Drive through","Coler & Church (NW Corner),4","8:16:30","8:16:30","8:17:00","8:17:00","-0:00:30","-0:00:30","22.54","0.58","0.60","","13.69","13.69"
"78","Drive through","Church & Orchard (SW Corner),3","8:16:58","8:16:58","8:18:00","8:18:00","-0:01:02","-0:01:02","22.61","0.65","0.66","","8.87","8.87"
"79","Drive through","Park & McCullough (NW Corner),4","8:17:31","8:17:31","8:19:00","8:19:00","-0:01:29","-0:01:29","22.73","0.77","0.78","","12.88","12.88"
"80","Stop without doors","","8:17:41","8:18:46","","","","","22.75","","0.80","","","6.04"
"81","Stop without doors","","8:19:52","8:20:17","","","","","23.16","","1.21","","","22.48"
"82","Stop without doors","","8:23:29","8:23:41","","","","","23.92","","1.97","","","14.25"
"83","Stop","Urbana Middle School,9","8:24:28","8:24:28","8:25:00","8:25:00","-0:00:32","-0:00:32","24.00","2.16","2.05","","10.97","6.24"
"84","Dead run in","Line 7E GREY ALT, Block 3204","","8:24:35","","8:25:00","","","24.00","","0.00","Pattern: [UMS:9][Garage]","","0.00"
"85","Stop","Urbana Middle School,9","8:24:35","8:24:35","8:25:00","8:25:00","-0:00:25","-0:00:25","24.00","0.00","0.00","","0.00",""
"86","Dead run out","Line YELLOW, Block 18","","10:37:40","","10:50:00","","","26.46","","0.00","Pattern: [Garage][DEPOT:1]","","0.00"
"87","Stop without doors","","10:37:40","10:37:40","","","","","26.46","","0.00","","",""
"88","Depot","MTD Garage","10:48:54","10:48:54","10:50:00","10:50:00","-0:01:06","-0:01:06","26.47","0.00","0.01","","0.00","0.06"
"89","Drive through","MTD Garage,1","10:49:26","10:49:26","10:50:00","10:50:00","-0:00:34","-0:00:34","26.53","0.01","0.07","","6.09","6.09"
"90","Trip","Line YELLOW, Block 18","","10:49:26","","10:50:00","","","26.53","","0.00","Pattern: YELLOW 50","","0.00"
"91","Drive through","MTD Garage,1","10:49:26","10:49:26","10:50:00","10:50:00","-0:00:34","-0:00:34","26.53","0.00","0.00","","0.00",""
"92","Drive through","West Pull Out,1","10:49:32","10:49:32","10:50:30","10:50:30","-0:00:58","-0:00:58","26.54","0.06","0.01","","5.97","5.97"
"93","Stop without doors","","10:50:06","10:50:42","","","","","26.59","","0.06","","","5.27"
"94","Stop without doors","","10:52:15","10:53:07","","","","","27.00","","0.48","","","16.14"
"95","Stop without doors","","10:55:04","10:55:13","","","","","27.76","","1.24","","","23.39"
"96","Stop without doors","","11:00:43","11:00:51","","","","","29.75","","3.23","","","21.74"
"97","Stop without doors","","11:01:36","11:02:06","","","","","30.03","","3.51","","","21.88"
"98","Stop","Lot E-14 (North Shelter),2","11:03:17","11:03:17","11:02:00","11:02:00","0:01:17","0:01:17","30.30","3.71","3.78","","16.41","13.62"
"99","Trip","Line YELLOW, Block 18","","11:03:30","","11:02:00","","","30.30","","0.00","Pattern: YELLOW 7","","0.00"
"100","Stop","Lot E-14 (North Shelter),2","11:03:30","11:03:30","11:02:00","11:02:00","0:01:30","0:01:30","30.30","0.00","0.00","","0.00",""
"101","Stop with doors","","11:03:43","11:03:47","","","","","30.33","","0.04","","","10.50"
"102","Drive through","Kirby & Oak (SE Corner),2","11:04:37","11:04:37","11:02:23","11:02:23","0:02:14","0:02:14","30.51","0.20","0.22","","11.72","12.98"
"103","Drive through","First & Stadium (SE Corner),2","11:06:11","11:06:11","11:03:40","11:03:40","0:02:31","0:02:31","30.99","0.68","0.70","","18.35","18.35"
"104","Stop","First & Gregory (SE Corner),2","11:06:25","11:06:34","11:04:00","11:04:00","0:02:25","0:02:34","31.04","0.76","0.75","","12.79","12.79"
"105","Stop","Gregory at Ikenberry Commons (South),1","11:07:36","11:08:02","11:05:20","11:05:20","0:02:16","0:02:42","31.25","0.98","0.96","","12.24","12.24"
"106","Stop without doors","","11:08:15","11:09:14","","","","","31.31","","1.02","","","15.15"
"107","Stop","Fourth & Armory (SE Corner),2","11:09:42","11:09:53","11:06:30","11:06:30","0:03:12","0:03:23","31.40","1.13","1.10","","5.13","11.27"
"108","Stop","Armory & Wright (South Side),3","11:10:40","11:10:52","11:09:00","11:09:00","0:01:40","0:01:52","31.63","1.37","1.34","","18.14","18.14"
"109","Stop without doors","","11:12:02","11:12:09","","","","","31.82","","1.52","","","9.40"
"110","Stop","Transit Plaza (SE Platform),4","11:12:24","11:12:42","11:11:00","11:11:00","0:01:24","0:01:42","31.84","1.57","1.55","","8.13","5.97"
"111","Stop","Wright & Healey (East Side),2","11:13:47","11:13:56","11:14:00","11:14:00","-0:00:13","-0:00:04","32.03","1.79","1.74","","10.36","10.36"
"112","Stop without doors","","11:14:30","11:15:26","","","","","32.13","","1.84","","","10.79"
"113","Stop","White & Wright (SE Corner),2","11:15:55","11:16:10","11:15:00","11:15:00","0:00:55","0:01:10","32.24","2.00","1.95","","6.58","14.35"
"114","Stop","White Street Mid-Block (North Side),2","11:17:13","11:17:22","11:16:20","11:16:20","0:00:53","0:01:02","32.46","2.20","2.17","","12.47","12.47"
"115","Drive through","White & Second (NE Corner),1","11:18:10","11:18:10","11:17:20","11:17:20","0:00:50","0:00:50","32.70","2.43","2.41","","17.67","17.67"
"116","Stop","White & First (NE Corner),1","11:18:33","11:18:38","11:17:50","11:17:50","0:00:43","0:00:48","32.76","2.51","2.47","","9.73","9.73"
"117","Stop","Illinois Terminal (Platform C),5","11:20:27","11:22:08","11:20:00","11:20:00","0:00:27","0:02:08","33.08","2.78","2.79","","10.45","10.45"
"118","Drive through","Walnut & Logan (NE Corner),1","11:22:45","11:22:45","11:20:54","11:20:54","0:01:51","0:01:51","33.21","2.90","2.92","","13.43","13.43"
"119","Drive through","Walnut & University (SE Corner),2","11:22:55","11:22:55","11:21:12","11:21:12","0:01:43","0:01:43","33.29","2.98","3.00","","25.95","25.95"
"120","Drive through","Main & Walnut (SE Corner),2","11:23:10","11:23:10","11:21:48","11:21:48","0:01:22","0:01:22","33.40","3.08","3.11","","26.25","26.25"
"121","Drive through","Walnut & Washington (SE Corner),2","11:23:19","11:23:19","11:22:36","11:22:36","0:00:43","0:00:43","33.46","3.24","3.16","","23.62","23.62"
"122","Stop","Walnut & Columbia (SE Corner),2","11:23:39","11:23:43","11:22:54","11:22:54","0:00:45","0:00:49","33.52","3.32","3.23","","11.53","11.53"
"123","Stop","Neil & Columbia (NE Corner),1","11:24:11","11:24:55","11:23:30","11:23:30","0:00:41","0:01:25","33.63","3.44","3.34","","14.70","14.70"
"124","Drive through","Randolph & Columbia (NE Corner),1","11:25:24","11:25:24","11:23:48","11:23:48","0:01:36","0:01:36","33.74","3.53","3.44","","12.73","12.73"
"125","Drive through","Randolph & Vine (SE Corner),2","11:25:37","11:25:37","11:24:06","11:24:06","0:01:31","0:01:31","33.81","3.60","3.52","","19.62","19.62"
"126","Stop with doors","","11:25:56","11:30:43","","","","","33.88","","3.59","","","13.19"
"127","Drive through","Randolph & Tremont (East Side),2","11:31:06","11:31:06","11:25:12","11:25:12","0:05:54","0:05:54","33.99","3.77","3.70","","2.01","17.80"
"128","Drive through","Randolph & Eureka (East Side),2","11:31:14","11:31:14","11:25:40","11:25:40","0:05:34","0:05:34","34.04","3.83","3.75","","23.21","23.21"
"129","Drive through","Randolph & Beardsley (SE),2","11:31:26","11:31:26","11:26:08","11:26:08","0:05:18","0:05:18","34.10","3.89","3.81","","18.27","18.27"
"130","Drive through","Randolph & Bradley (SE Corner),2","11:31:40","11:31:40","11:26:26","11:26:26","0:05:14","0:05:14","34.15","3.94","3.86","","12.31","12.31"
"131","Stop","Bradley & Neil (SW Corner),3","11:31:56","11:32:06","11:26:44","11:26:44","0:05:12","0:05:22","34.20","4.02","3.91","","11.47","11.47"
"132","Stop","Bradley & Hickory (SW Corner),3","11:32:22","11:32:30","11:27:02","11:27:02","0:05:20","0:05:28","34.27","4.09","3.98","","15.94","15.94"
"133","Drive through","Bradley & Champaign (SW Corner),3","11:32:53","11:32:53","11:27:38","11:27:38","0:05:15","0:05:15","34.42","4.22","4.13","","22.67","22.67"
"134","Stop without doors","","11:33:04","11:33:36","","","","","34.45","","4.16","","","12.00"
"135","Drive through","Market & Garwood (SE Corner),2","11:34:03","11:34:03","11:28:05","11:28:05","0:05:58","0:05:58","34.58","4.36","4.29","","8.25","16.49"
"136","Drive through","Market & Roper (NE Far Side),5","11:34:22","11:34:22","11:28:41","11:28:41","0:05:41","0:05:41","34.72","4.51","4.43","","27.67","27.67"
"137","Drive through","Market & Tulip Tree (SE Corner),2","11:34:42","11:34:42","11:29:38","11:29:38","0:05:04","0:05:04","34.90","4.68","4.60","","30.87","30.87"
"138","Drive through","Barnes & Noble Books (East Side),2","11:35:06","11:35:06","11:30:34","11:30:34","0:04:32","0:04:32","35.13","4.91","4.84","","35.33","35.33"
"139","Drive through","Market & Marketview (NW Far Side),8","11:35:32","11:35:32","11:31:02","11:31:02","0:04:30","0:04:30","35.27","5.06","4.98","","18.93","18.93"
"140","Stop","Marketview at Marketview Center,2","11:35:55","11:36:04","11:31:30","11:31:30","0:04:25","0:04:34","35.39","5.22","5.10","","19.26","19.26"
"141","Drive through","Neil & Marketview (NE Corner),1","11:36:27","11:36:27","11:31:50","11:31:50","0:04:37","0:04:37","35.46","5.27","5.17","","10.61","10.61"
"142","Stop","Neil & Center Dr.,2","11:36:53","11:37:05","11:32:28","11:32:28","0:04:25","0:04:37","35.59","5.43","5.30","","18.59","18.59"
"143","Drive through","Market Place & Convenience Dr. (SW),3","11:37:49","11:37:49","11:32:56","11:32:56","0:04:53","0:04:53","35.77","5.62","5.48","","14.39","14.39"
"144","Drive through","Market Place Southeast (South Side),3","11:38:06","11:38:06","11:33:24","11:33:24","0:04:42","0:04:42","35.87","5.72","5.57","","20.66","20.66"
"145","Drive through","Market Place and Wilbur (SE Corner),2","11:38:18","11:38:18","11:33:40","11:33:40","0:04:38","0:04:38","35.93","5.79","5.64","","19.58","19.58"
"146","Stop","Market Place North Entrance (East Side),2","11:39:02","11:39:15","11:34:20","11:34:20","0:04:42","0:04:55","36.10","5.97","5.81","","13.93","13.93"
"147","Stop","Market Place (NE Mall Entrance),1","11:40:04","11:40:18","11:35:00","11:35:00","0:05:04","0:05:18","36.26","6.12","5.97","","11.87","11.87"
"148","Drive through","Market Place North Entrance (East Side),2","11:41:30","11:41:30","11:36:00","11:36:00","0:05:30","0:05:30","36.52","6.36","6.23","","12.71","12.71"
"149","Drive through","Market Place West (West Side),4","11:43:19","11:43:19","11:37:45","11:37:45","0:05:34","0:05:34","36.94","6.76","6.65","","14.10","14.10"
"150","Drive through","Town Center & Neil (NE Corner),1","11:44:16","11:44:16","11:38:25","11:38:25","0:05:51","0:05:51","37.12","6.95","6.82","","10.88","10.88"
"151","Stop","Town Center & Moreland (NE Corner),1","11:44:35","11:44:46","11:38:55","11:38:55","0:05:40","0:05:51","37.19","7.08","6.90","","14.72","14.72"
"152","Drive through","Town Center & Menards (NE Corner),1","11:45:06","11:45:06","11:39:25","11:39:25","0:05:41","0:05:41","37.34","7.20","7.05","","26.29","26.29"
"153","Stop","Town Center at Target (NE Corner),1","11:45:30","11:46:01","11:40:05","11:40:05","0:05:25","0:05:56","37.46","7.35","7.17","","18.27","18.27"
"154","Stop without doors","","11:46:25","11:46:41","","","","","37.58","","7.29","","","18.37"
"155","Stop","Town Center at Meijer (North Side),8","11:47:13","11:47:25","11:41:10","11:41:10","0:06:03","0:06:15","37.72","7.62","7.43","","13.15","15.80"
"156","Stop","Boardwalk & Town Center (NE Corner),1","11:47:42","11:47:47","11:41:40","11:41:40","0:06:02","0:06:07","37.80","7.69","7.51","","15.66","15.66"
"157","Drive through","Boardwalk & Meijer Dr. (SE Corner),2","11:48:33","11:48:33","11:43:00","11:43:00","0:05:33","0:05:33","38.08","7.95","7.79","","22.42","22.42"
"158","Stop","Meijer Dr. at Meijer (South Side),1","11:48:49","11:49:12","11:43:25","11:43:25","0:05:24","0:05:47","38.15","8.05","7.86","","14.27","14.27"
"159","Stop without doors","","11:49:33","11:50:22","","","","","38.26","","7.96","","","18.54"
"160","Stop","Champaign Walmart (East Shelter),2","11:51:35","11:51:35","11:45:00","11:45:00","0:06:35","0:06:35","38.50","8.42","8.21","","8.81","11.92"
"161","Trip","Line YELLOW, Block 18","","11:52:45","","11:52:00","","","38.50","","0.00","Pattern: YELLOW 14","","0.00"
"162","Stop","Champaign Walmart (East Shelter),2","11:52:45","11:52:45","11:52:00","11:52:00","0:00:45","0:00:45","38.50","0.00","0.00","","0.00",""
"163","Stop with doors","","11:52:59","11:53:01","","","","","38.54","","0.04","","","10.07"
"164","Drive through","Prospect & Interstate (SW Far Side),7","11:53:38","11:53:38","11:53:33","11:53:33","0:00:05","0:00:05","38.72","0.21","0.23","","15.28","18.08"
"165","Stop without doors","","11:53:58","11:54:23","","","","","38.83","","0.33","","","18.46"
"166","Drive through","Meijer Drive & Prospect (NW Corner),4","11:54:30","11:54:30","11:54:06","11:54:06","0:00:24","0:00:24","38.86","0.34","0.36","","9.34","16.62"
"167","Drive through","Prospect at Meijer (NW Corner),4","11:54:48","11:54:48","11:55:12","11:55:12","-0:00:24","-0:00:24","39.00","0.48","0.51","","28.84","28.84"
"168","Stop without doors","","11:55:05","11:56:27","","","","","39.09","","0.60","","","18.56"
"169","Drive through","Town Center at Target (SW Corner),3","11:56:56","11:56:56","11:56:50","11:56:50","0:00:06","0:00:06","39.28","0.75","0.79","","7.94","24.15"
"170","Drive through","Town Center & Menards (SW Corner),3","11:57:08","11:57:08","11:57:46","11:57:46","-0:00:38","-0:00:38","39.40","0.89","0.91","","34.49","34.49"
"171","Stop","Town Center & Moreland (SW Corner),3","11:57:25","11:58:19","11:58:42","11:58:42","-0:01:17","-0:00:23","39.48","1.01","0.99","","17.11","17.11"
"172","Drive through","Market Place West (East Side),2","11:59:37","11:59:37","11:59:48","11:59:48","-0:00:11","-0:00:11","39.83","1.34","1.34","","16.41","16.41"
"173","Stop","Market Place (NE Mall Entrance),1","12:01:40","12:05:37","12:01:00","12:05:00","0:00:40","0:00:37","40.27","1.80","1.78","","12.84","12.84"
"174","Stop with doors","","12:06:18","12:06:19","","","","","40.39","","1.90","","","10.15"
"175","Drive through","Market Place Southeast (North Side),4","12:06:57","12:06:57","12:05:50","12:05:50","0:01:07","0:01:07","40.52","2.03","2.03","","11.30","12.84"
"176","Drive through","Market Place & Convenience Dr. (NE),1","12:07:16","12:07:16","12:06:20","12:06:20","0:00:56","0:00:56","40.63","2.13","2.13","","19.20","19.20"
"177","Drive through","Market Place South,1","12:07:35","12:07:35","12:06:40","12:06:40","0:00:55","0:00:55","40.72","2.23","2.23","","17.67","17.67"
"178","Stop without doors","","12:08:01","12:09:03","","","","","40.78","","2.28","","","7.83"
"179","Stop without doors","","12:09:44","12:10:16","","","","","40.93","","2.44","","","13.37"
"180","Stop","Marketview at Marketview Center (SW),6","12:10:36","12:10:54","12:07:50","12:07:50","0:02:46","0:03:04","40.99","2.52","2.50","","5.38","11.08"
"181","Drive through","Market & Marketview (SW Corner),3","12:11:35","12:11:35","12:08:40","12:08:40","0:02:55","0:02:55","41.21","2.72","2.72","","19.48","19.48"
"182","Drive through","Barnes & Noble Books (NW),4","12:11:50","12:11:50","12:09:10","12:09:10","0:02:40","0:02:40","41.33","2.84","2.84","","28.79","28.79"
"183","Stop","Market & Tulip Tree (West Side Shelter),4","12:12:27","12:12:39","12:10:10","12:10:10","0:02:17","0:02:29","41.58","3.13","3.09","","24.25","24.25"
"184","Drive through","Market & Roper (West Side),4","12:12:57","12:12:57","12:11:00","12:11:00","0:01:57","0:01:57","41.73","3.25","3.23","","29.46","29.46"
"185","Drive through","Market & Garwood (NW Corner),4","12:13:14","12:13:14","12:11:40","12:11:40","0:01:34","0:01:34","41.86","3.38","3.37","","28.16","28.16"
"186","Drive through","Market & Bradley (NW Corner),4","12:13:40","12:13:40","12:12:00","12:12:00","0:01:40","0:01:40","41.93","3.46","3.44","","9.90","9.90"
"187","Drive through","Bradley & Champaign (NE Corner),1","12:13:48","12:13:48","12:12:20","12:12:20","0:01:28","0:01:28","41.98","3.51","3.49","","23.49","23.49"
"188","Drive through","Bradley & Hickory (NE Corner),1","12:14:06","12:14:06","12:13:00","12:13:00","0:01:06","0:01:06","42.12","3.64","3.63","","27.10","27.10"
"189","Drive through","Randolph & Bradley (NE Corner),1","12:14:35","12:14:35","12:13:50","12:13:50","0:00:45","0:00:45","42.28","3.79","3.78","","19.37","19.37"
"190","Stop without doors","","12:14:59","12:16:00","","","","","42.33","","3.83","","","7.65"
