"Created by MOBILEstatistics - INIT Inc."

"No","Type","Stop","Actual arr","Actual dep","Sched. arr","Sched. dep","Diff. arr","Diff. dep","Odometer","Sched. total distance","Distance","Graphic","V [mph] Stop","V [mph]"
"21","Stop without doors","","7:49:44","7:50:19","","","","","4.16","","0.13","","","10.62"
"22","Stop with doors","","7:50:50","7:51:11","","","","","4.22","","0.20","","","7.73"
"23","Stop without doors","","7:51:32","7:51:54","","","","","4.32","","0.29","","","16.52"
"24","Stop with doors","","7:52:22","7:52:34","","","","","4.39","","0.37","","","9.83"
"25","Stop without doors","","7:54:39","7:54:48","","","","","4.89","","0.86","","","14.23"
"26","Stop without doors","","7:55:50","7:56:09","","","","","5.15","","1.13","","","15.23"
"27","Drive through","First & Gregory (SE Corner),2","7:59:10","7:59:10","8:01:00","8:01:00","-0:01:50","-0:01:50","5.86","1.79","1.84","","10.86","14.19"
"28","Trip","Line YELLOW, Block 15","","7:59:10","","8:03:00","","","5.86","","0.00","Pattern: [@14.0.56288722@]18","","0.00"
"29","Drive through","First & Gregory (SE Corner),2","7:59:10","7:59:10","8:03:00","8:03:00","-0:03:50","-0:03:50","5.86","0.00","0.00","","0.00",""
"30","Stop","Gregory at Ikenberry Commons (South),1","8:00:26","8:03:56","8:04:00","8:04:00","-0:03:34","-0:00:04","5.99","0.23","0.13","","5.77","5.77"
"31","Stop without doors","","8:04:12","8:05:10","","","","","6.04","","0.18","","","12.73"
"32","Stop","Fourth & Armory (SE Corner),2","8:05:38","8:05:50","8:06:00","8:06:00","-0:00:22","-0:00:10","6.13","0.37","0.27","","5.03","11.03"
"33","Stop without doors","","8:06:25","8:06:58","","","","","6.29","","0.43","","","16.24"
"34","Stop","Armory & Wright (South Side),3","8:07:23","8:07:35","8:10:00","8:10:00","-0:02:37","-0:02:25","6.37","0.61","0.51","","9.22","11.55"
"35","Stop","Transit Plaza (SE Platform),4","8:08:32","8:09:18","8:12:00","8:12:00","-0:03:28","-0:02:42","6.57","0.81","0.71","","12.76","12.76"
"36","Stop without doors","","8:09:21","8:10:08","","","","","6.57","","0.71","","","5.22"
"37","Stop without doors","","8:11:08","8:11:46","","","","","6.69","","0.83","","","7.09"
"38","Stop","Wright & Healey (East Side),2","8:12:12","8:12:23","8:14:00","8:14:00","-0:01:48","-0:01:37","6.76","1.04","0.90","","3.89","9.04"
"39","Stop without doors","","8:13:03","8:13:44","","","","","6.86","","1.00","","","9.12"
"40","Drive through","White & Wright (SE Corner),2","8:14:20","8:14:20","8:15:00","8:15:00","-0:00:40","-0:00:40","6.99","1.24","1.13","","7.21","13.30"
"41","Stop","White Street Mid-Block (North Side),2","8:15:08","8:15:18","8:16:00","8:16:00","-0:00:52","-0:00:42","7.19","1.44","1.33","","15.15","15.15"
"42","Stop without doors","","8:15:25","8:15:32","","","","","7.21","","1.35","","","11.19"
"43","Drive through","White & Second (NE Corner),1","8:16:13","8:16:13","8:17:00","8:17:00","-0:00:47","-0:00:47","7.42","1.67","1.56","","14.93","18.12"
"44","Stop without doors","","8:16:34","8:16:48","","","","","7.49","","1.63","","","11.94"
"45","Drive through","White & First (NE Corner),1","8:16:53","8:16:53","8:17:30","8:17:30","-0:00:37","-0:00:37","7.50","1.75","1.64","","7.11","6.72"
"46","Stop without doors","","8:18:19","8:19:09","","","","","7.74","","1.88","","","10.18"
"47","Drive through","Illinois Terminal (Platform C),5","8:20:07","8:20:07","8:20:00","8:20:00","0:00:07","0:00:07","7.81","2.02","1.95","","5.75","4.13"
"48","Dead run inter","Line YELLOW, Block 15","","8:20:07","","8:20:00","","","7.81","","0.00","Pattern: [IT:5][E14:2]","","0.00"
"49","Drive through","Illinois Terminal (Platform C),5","8:20:07","8:20:07","8:20:00","8:20:00","0:00:07","0:00:07","7.81","0.00","0.00","","0.00",""
"50","Stop without doors","","8:21:44","8:22:32","","","","","8.11","","0.31","","","11.30"
"51","Stop without doors","","8:25:57","8:26:28","","","","","9.11","","1.31","","","17.50"
"52","Stop without doors","","8:27:21","8:27:30","","","","","9.31","","1.51","","","13.81"
"53","Stop","Lot E-14 (North Shelter),2","8:28:12","8:28:12","8:24:00","8:24:00","0:04:12","0:04:12","9.38","1.76","1.58","","11.67","5.86"
"54","Trip","Line YELLOWHOPPER, Block 15","","8:31:57","","8:32:00","","","9.38","","0.00","Pattern: YELLOWHOPPER 23","","0.00"
"55","Stop","Lot E-14 (North Shelter),2","8:31:57","8:31:57","8:32:00","8:32:00","-0:00:03","-0:00:03","9.38","0.00","0.00","","0.00",""
"56","Stop without doors","","8:32:50","8:33:49","","","","","9.56","","0.19","","","12.24"
"57","Drive through","Kirby & Oak (SE Corner),2","8:34:02","8:34:02","8:32:50","8:32:50","0:01:12","0:01:12","9.59","0.20","0.22","","6.12","8.95"
"58","Stop","First & Stadium (SE Corner),2","8:35:35","8:35:57","8:34:30","8:34:30","0:01:05","0:01:27","10.03","0.68","0.66","","16.96","16.96"
"59","Stop","First & Gregory (SE Corner),2","8:36:17","8:36:34","8:34:50","8:34:50","0:01:27","0:01:44","10.12","0.76","0.75","","16.78","16.78"
"60","Stop","Gregory at Ikenberry Commons (South),1","8:37:25","8:38:20","8:36:00","8:37:00","0:01:25","0:01:20","10.34","0.98","0.96","","14.96","14.96"
"61","Drive through","Fourth & Armory (SE Corner),2","8:39:12","8:39:12","8:39:00","8:39:00","0:00:12","0:00:12","10.51","1.13","1.13","","11.75","11.75"
"62","Stop","Armory & Wright (South Side),3","8:40:17","8:41:07","8:41:00","8:41:00","-0:00:43","0:00:07","10.72","1.37","1.34","","11.77","11.77"
"63","Stop","Transit Plaza (SE Platform),4","8:42:08","8:42:33","8:43:00","8:43:00","-0:00:52","-0:00:27","10.92","1.57","1.55","","12.14","12.14"
"64","Stop without doors","","8:43:31","8:43:44","","","","","11.04","","1.67","","","7.26"
"65","Stop","Wright & Healey (East Side),2","8:44:09","8:44:20","8:46:00","8:46:00","-0:01:51","-0:01:40","11.11","1.79","1.73","","6.93","9.76"
"66","Stop without doors","","8:44:48","8:45:25","","","","","11.21","","1.83","","","13.11"
"67","Stop","White & Wright (SE Corner),2","8:45:57","8:46:12","8:46:30","8:46:30","-0:00:33","-0:00:18","11.33","2.00","1.95","","8.05","12.94"
"68","Drive through","White Street Mid-Block (North Side),2","8:47:05","8:47:05","8:48:30","8:48:30","-0:01:25","-0:01:25","11.57","2.20","2.19","","16.59","16.59"
"69","Stop","White & Second (NE Corner),1","8:47:44","8:47:59","8:49:30","8:49:30","-0:01:46","-0:01:31","11.75","2.43","2.37","","16.52","16.52"
"70","Stop without doors","","8:48:26","8:48:37","","","","","11.84","","2.47","","","12.43"
"71","Drive through","White & First (NE Corner),1","8:48:41","8:48:41","8:50:00","8:50:00","-0:01:19","-0:01:19","11.85","2.51","2.47","","8.53","5.60"
"72","Stop","Illinois Terminal (Platform C),5","8:50:00","8:50:00","8:52:00","8:52:00","-0:02:00","-0:02:00","12.10","2.78","2.73","","11.64","11.64"
"73","Dead run inter","Line YELLOWHOPPER, Block 15","","8:51:42","","8:52:00","","","12.10","","0.00","Pattern: [IT:5][E14:2]","","0.00"
"74","Stop","Illinois Terminal (Platform C),5","8:51:42","8:51:42","8:52:00","8:52:00","-0:00:18","-0:00:18","12.10","0.00","0.00","","0.00",""
"75","Stop with doors","","8:53:18","8:54:23","","","","","12.47","","0.37","","","13.59"
"76","Stop without doors","","8:54:58","8:55:13","","","","","12.61","","0.51","","","14.64"
"77","Stop without doors","","8:59:04","8:59:14","","","","","13.69","","1.59","","","16.85"
"78","Stop","Lot E-14 (North Shelter),2","8:59:38","8:59:38","8:56:00","8:56:00","0:03:38","0:03:38","13.73","1.76","1.64","","12.34","6.72"
"79","Trip","Line YELLOWHOPPER, Block 15","","9:01:52","","9:02:00","","","13.73","","0.00","Pattern: YELLOWHOPPER 23","","0.00"
"80","Stop","Lot E-14 (North Shelter),2","9:01:52","9:01:52","9:02:00","9:02:00","-0:00:08","-0:00:08","13.73","0.00","0.00","","0.00",""
"81","Drive through","Kirby & Oak (SE Corner),2","9:02:56","9:02:56","9:02:50","9:02:50","0:00:06","0:00:06","13.95","0.20","0.22","","12.06","12.06"
"82","Stop","First & Stadium (SE Corner),2","9:04:40","9:04:50","9:04:30","9:04:30","0:00:10","0:00:20","14.39","0.68","0.66","","15.15","15.15"
"83","Stop","First & Gregory (SE Corner),2","9:05:24","9:05:38","9:04:50","9:04:50","0:00:34","0:00:48","14.48","0.76","0.75","","9.87","9.87"
"84","Stop","Gregory at Ikenberry Commons (South),1","9:06:39","9:07:08","9:06:00","9:07:00","0:00:39","0:00:08","14.69","0.98","0.96","","12.51","12.51"
"85","Stop without doors","","9:07:22","9:07:51","","","","","14.75","","1.02","","","14.23"
"86","Drive through","Fourth & Armory (SE Corner),2","9:08:36","9:08:36","9:09:00","9:09:00","-0:00:24","-0:00:24","14.86","1.13","1.13","","7.02","9.30"
"87","Stop without doors","","9:09:08","9:09:24","","","","","14.99","","1.26","","","14.34"
"88","Stop","Armory & Wright (South Side),3","9:09:47","9:09:59","9:11:00","9:11:00","-0:01:13","-0:01:01","15.07","1.37","1.34","","10.56","12.65"
"89","Stop","Transit Plaza (SE Platform),4","9:11:01","9:11:29","9:13:00","9:13:00","-0:01:59","-0:01:31","15.28","1.57","1.55","","11.95","11.95"
"90","Stop without doors","","9:12:33","9:13:03","","","","","15.39","","1.66","","","6.61"
"91","Stop","Wright & Healey (East Side),2","9:13:30","9:14:38","9:16:00","9:16:00","-0:02:30","-0:01:22","15.46","1.79","1.73","","5.50","8.95"
"92","Stop","White & Wright (SE Corner),2","9:15:33","9:15:42","9:16:30","9:16:30","-0:00:57","-0:00:48","15.68","2.00","1.95","","14.20","14.20"
"93","Stop","White Street Mid-Block (North Side),2","9:16:31","9:17:17","9:18:30","9:18:30","-0:01:59","-0:01:13","15.90","2.20","2.17","","15.98","15.98"
"94","Stop","White & Second (NE Corner),1","9:18:16","9:18:22","9:19:30","9:19:30","-0:01:14","-0:01:08","16.10","2.43","2.37","","12.44","12.44"
"95","Drive through","White & First (NE Corner),1","9:18:56","9:18:56","9:20:00","9:20:00","-0:01:04","-0:01:04","16.20","2.51","2.47","","10.40","10.40"
"96","Stop","Illinois Terminal (Platform C),5","9:20:27","9:20:27","9:22:00","9:22:00","-0:01:33","-0:01:33","16.45","2.78","2.72","","10.16","10.16"
"97","Dead run inter","Line YELLOWHOPPER, Block 15","","9:21:17","","9:22:00","","","16.45","","0.00","Pattern: [IT:5][E14:2]","","0.00"
"98","Stop","Illinois Terminal (Platform C),5","9:21:17","9:21:17","9:22:00","9:22:00","-0:00:43","-0:00:43","16.45","0.00","0.00","","0.00",""
"99","Stop without doors","","9:22:31","9:22:38","","","","","16.70","","0.25","","","12.01"
"100","Stop without doors","","9:23:08","9:23:23","","","","","16.78","","0.33","","","9.18"
"101","Stop without doors","","9:24:06","9:24:27","","","","","16.92","","0.47","","","12.23"
"102","Stop without doors","","9:28:01","9:28:22","","","","","17.80","","1.35","","","14.76"
"103","Stop","Lot E-14 (North Shelter),2","9:29:27","9:29:27","9:26:00","9:26:00","0:03:27","0:03:27","18.08","1.76","1.63","","11.97","15.63"
"104","Trip","Line YELLOW, Block 15","","9:31:55","","9:32:00","","","18.08","","0.00","Pattern: YELLOW 7","","0.00"
"105","Stop","Lot E-14 (North Shelter),2","9:31:55","9:31:55","9:32:00","9:32:00","-0:00:05","-0:00:05","18.08","0.00","0.00","","0.00",""
"106","Drive through","Kirby & Oak (SE Corner),2","9:33:01","9:33:01","9:33:23","9:33:23","-0:00:22","-0:00:22","18.30","0.20","0.22","","11.66","11.66"
"107","Stop","First & Stadium (SE Corner),2","9:35:05","9:35:31","9:34:20","9:34:20","0:00:45","0:01:11","18.73","0.68","0.65","","12.67","12.67"
"108","Stop","First & Gregory (SE Corner),2","9:36:02","9:36:20","9:34:40","9:34:40","0:01:22","0:01:40","18.83","0.76","0.75","","10.83","10.83"
"109","Stop","Gregory at Ikenberry Commons (South),1","9:37:09","9:38:24","9:35:20","9:35:20","0:01:49","0:03:04","19.03","0.98","0.95","","14.98","14.98"
"110","Drive through","Fourth & Armory (SE Corner),2","9:39:23","9:39:23","9:36:30","9:36:30","0:02:53","0:02:53","19.20","1.13","1.12","","10.43","10.43"
"111","Stop","Armory & Wright (South Side),3","9:40:43","9:41:31","9:39:00","9:39:00","0:01:43","0:02:31","19.42","1.37","1.34","","9.90","9.90"
"112","Stop","Transit Plaza (SE Platform),4","9:42:40","9:43:19","9:41:00","9:41:00","0:01:40","0:02:19","19.62","1.57","1.54","","10.48","10.48"
"113","Stop","Wright & Healey (East Side),2","9:44:23","9:44:44","9:43:15","9:43:15","0:01:08","0:01:29","19.81","1.79","1.74","","10.81","10.81"
"114","Stop without doors","","9:45:10","9:46:09","","","","","19.91","","1.84","","","14.03"
"115","Stop","White & Wright (SE Corner),2","9:46:38","9:46:56","9:44:00","9:44:00","0:02:38","0:02:56","20.03","2.00","1.95","","6.87","14.43"
"116","Stop","White Street Mid-Block (North Side),2","9:47:46","9:48:01","9:45:00","9:45:00","0:02:46","0:03:01","20.25","2.20","2.17","","15.66","15.66"
"117","Drive through","White & Second (NE Corner),1","9:48:35","9:48:35","9:46:00","9:46:00","0:02:35","0:02:35","20.48","2.43","2.40","","24.35","24.35"
"118","Stop without doors","","9:48:52","9:49:03","","","","","20.55","","2.47","","","14.35"
"119","Drive through","White & First (NE Corner),1","9:49:07","9:49:07","9:46:30","9:46:30","0:02:37","0:02:37","20.55","2.51","2.48","","8.46","6.72"
"120","Stop","Illinois Terminal (Platform C),5","9:50:30","9:51:26","9:49:00","9:49:00","0:01:30","0:02:26","20.80","2.78","2.73","","10.89","10.89"
"121","Stop without doors","","9:52:00","9:52:08","","","","","20.89","","2.82","","","9.61"
"122","Drive through","Walnut & Logan (NE Corner),1","9:52:19","9:52:19","9:49:54","9:49:54","0:02:25","0:02:25","20.92","2.90","2.84","","7.81","7.94"
"123","Stop","Walnut & University (SE Corner),2","9:52:30","9:53:20","9:50:12","9:50:12","0:02:18","0:03:08","20.96","2.98","2.88","","13.22","13.22"
"124","Drive through","Main & Walnut (SE Corner),2","9:53:39","9:53:39","9:50:48","9:50:48","0:02:51","0:02:51","21.08","3.08","3.01","","23.43","23.43"
"125","Drive through","Walnut & Washington (SE Corner),2","9:54:02","9:54:02","9:51:36","9:51:36","0:02:26","0:02:26","21.25","3.24","3.17","","25.39","25.39"
"126","Drive through","Walnut & Columbia (SE Corner),2","9:54:23","9:54:23","9:51:54","9:51:54","0:02:29","0:02:29","21.33","3.32","3.25","","13.85","13.85"
"127","Stop","Neil & Columbia (NE Corner),1","9:54:44","9:55:42","9:52:30","9:52:30","0:02:14","0:03:12","21.42","3.44","3.34","","15.56","15.56"
"128","Drive through","Randolph & Columbia (NE Corner),1","9:56:11","9:56:11","9:52:48","9:52:48","0:03:23","0:03:23","21.52","3.53","3.44","","13.12","13.12"
"129","Drive through","Randolph & Vine (SE Corner),2","9:56:22","9:56:22","9:53:06","9:53:06","0:03:16","0:03:16","21.59","3.60","3.51","","22.37","22.37"
"130","Drive through","Randolph & Tremont (East Side),2","9:56:55","9:56:55","9:54:12","9:54:12","0:02:43","0:02:43","21.78","3.77","3.70","","20.41","20.41"
"131","Drive through","Randolph & Eureka (East Side),2","9:57:01","9:57:01","9:54:40","9:54:40","0:02:21","0:02:21","21.83","3.83","3.75","","30.58","30.58"
"132","Drive through","Randolph & Beardsley (SE),2","9:57:09","9:57:09","9:55:08","9:55:08","0:02:01","0:02:01","21.88","3.89","3.81","","24.61","24.61"
"133","Drive through","Randolph & Bradley (SE Corner),2","9:57:26","9:57:26","9:55:26","9:55:26","0:02:00","0:02:00","21.94","3.94","3.86","","10.93","10.93"
"134","Stop without doors","","9:57:42","9:58:04","","","","","21.98","","3.91","","","11.19"
"135","Drive through","Bradley & Neil (SW Corner),3","9:58:11","9:58:11","9:55:44","9:55:44","0:02:27","0:02:27","22.02","4.02","3.94","","6.42","15.66"
"136","Stop","Bradley & Hickory (SW Corner),3","9:58:25","9:58:31","9:56:02","9:56:02","0:02:23","0:02:29","22.05","4.09","3.98","","10.07","10.07"
"137","Stop","Bradley & Champaign (SW Corner),3","9:58:58","9:59:04","9:56:38","9:56:38","0:02:20","0:02:26","22.18","4.22","4.10","","16.74","16.74"
"138","Stop","Market & Garwood (SE Corner),2","9:59:38","9:59:47","9:57:14","9:57:14","0:02:24","0:02:33","22.32","4.36","4.24","","14.35","14.35"
"139","Drive through","Market & Roper (NE Far Side),5","10:00:11","10:00:11","9:57:52","9:57:52","0:02:19","0:02:19","22.49","4.51","4.41","","25.64","25.64"
"140","Drive through","Market & Tulip Tree (SE Corner),2","10:00:35","10:00:35","9:58:38","9:58:38","0:01:57","0:01:57","22.66","4.68","4.58","","25.73","25.73"
"141","Drive through","Barnes & Noble Books (East Side),2","10:01:04","10:01:04","9:59:34","9:59:34","0:01:30","0:01:30","22.90","4.91","4.82","","30.24","30.24"
"142","Drive through","Market & Marketview (NW Far Side),8","10:01:29","10:01:29","10:00:02","10:00:02","0:01:27","0:01:27","23.04","5.06","4.96","","19.60","19.60"
"143","Stop","Marketview at Marketview Center,2","10:01:56","10:02:11","10:00:30","10:00:30","0:01:26","0:01:41","23.17","5.22","5.09","","17.32","17.32"
"144","Drive through","Neil & Marketview (NE Corner),1","10:02:26","10:02:26","10:00:50","10:00:50","0:01:36","0:01:36","23.24","5.27","5.16","","16.56","16.56"
"145","Drive through","Neil & Center Dr.,2","10:03:06","10:03:06","10:01:28","10:01:28","0:01:38","0:01:38","23.41","5.43","5.33","","15.38","15.38"
"146","Drive through","Market Place & Convenience Dr. (SW),3","10:03:37","10:03:37","10:01:56","10:01:56","0:01:41","0:01:41","23.56","5.62","5.48","","17.47","17.47"
"147","Drive through","Market Place Southeast (South Side),3","10:03:52","10:03:52","10:02:24","10:02:24","0:01:28","0:01:28","23.65","5.72","5.57","","21.33","21.33"
"148","Drive through","Market Place and Wilbur (SE Corner),2","10:04:05","10:04:05","10:02:40","10:02:40","0:01:25","0:01:25","23.71","5.79","5.63","","18.24","18.24"
"149","Drive through","Market Place North Entrance (East Side),2","10:04:46","10:04:46","10:03:20","10:03:20","0:01:26","0:01:26","23.91","5.97","5.83","","17.46","17.46"
"150","Stop","Market Place (NE Mall Entrance),1","10:05:25","10:05:42","10:04:00","10:04:00","0:01:25","0:01:42","24.04","6.12","5.96","","11.88","11.88"
"151","Drive through","Market Place North Entrance (East Side),2","10:06:56","10:06:56","10:05:00","10:05:00","0:01:56","0:01:56","24.29","6.36","6.21","","12.31","12.31"
"152","Drive through","Market Place West (West Side),4","10:08:32","10:08:32","10:06:45","10:06:45","0:01:47","0:01:47","24.72","6.76","6.64","","16.06","16.06"
"153","Stop without doors","","10:09:15","10:09:48","","","","","24.85","","6.77","","","10.77"
"154","Drive through","Town Center & Neil (NE Corner),1","10:09:58","10:09:58","10:07:25","10:07:25","0:02:33","0:02:33","24.89","6.95","6.81","","7.05","14.32"
"155","Stop","Town Center & Moreland (NE Corner),1","10:10:16","10:10:34","10:07:55","10:07:55","0:02:21","0:02:39","24.97","7.08","6.89","","16.41","16.41"
"156","Drive through","Town Center & Menards (NE Corner),1","10:10:53","10:10:53","10:08:25","10:08:25","0:02:28","0:02:28","25.11","7.20","7.04","","27.20","27.20"
"157","Stop","Town Center at Target (NE Corner),1","10:11:16","10:11:36","10:09:05","10:09:05","0:02:11","0:02:31","25.24","7.35","7.16","","19.26","19.26"
"158","Stop without doors","","10:12:01","10:12:14","","","","","25.36","","7.28","","","17.72"
"159","Stop","Town Center at Meijer (North Side),8","10:12:48","10:13:02","10:10:10","10:10:10","0:02:38","0:02:52","25.50","7.62","7.42","","13.12","14.74"
"160","Drive through","Boardwalk & Town Center (NE Corner),1","10:13:25","10:13:25","10:10:40","10:10:40","0:02:45","0:02:45","25.59","7.69","7.51","","14.01","14.01"
"161","Drive through","Boardwalk & Meijer Dr. (SE Corner),2","10:14:12","10:14:12","10:12:00","10:12:00","0:02:12","0:02:12","25.88","7.95","7.80","","22.18","22.18"
"162","Stop","Meijer Dr. at Meijer (South Side),1","10:14:27","10:15:06","10:12:25","10:12:25","0:02:02","0:02:41","25.92","8.05","7.85","","10.89","10.89"
"163","Stop without doors","","10:15:27","10:15:37","","","","","26.03","","7.95","","","18.43"
"164","Stop","Champaign Walmart (East Shelter),2","10:16:46","10:16:46","10:14:00","10:14:00","0:02:46","0:02:46","26.27","8.42","8.20","","12.55","12.58"
"165","Trip","Line YELLOW, Block 15","","10:21:50","","10:22:00","","","26.27","","0.00","Pattern: YELLOW 14","","0.00"
"166","Stop","Champaign Walmart (East Shelter),2","10:21:50","10:21:50","10:22:00","10:22:00","-0:00:10","-0:00:10","26.27","0.00","0.00","","0.00",""
"167","Stop with doors","","10:22:05","10:22:20","","","","","26.31","","0.04","","","9.55"
"168","Stop","Prospect & Interstate (SW Far Side),7","10:22:49","10:22:53","10:23:33","10:23:33","-0:00:44","-0:00:40","26.49","0.21","0.22","","13.27","22.07"
"169","Drive through","Meijer Drive & Prospect (NW Corner),4","10:23:17","10:23:17","10:24:06","10:24:06","-0:00:49","-0:00:49","26.64","0.34","0.37","","22.09","22.09"
"170","Drive through","Prospect at Meijer (NW Corner),4","10:23:38","10:23:38","10:25:12","10:25:12","-0:01:34","-0:01:34","26.75","0.48","0.49","","20.03","20.03"
"171","Stop","Town Center at Target (SW Corner),3","10:24:46","10:25:57","10:26:50","10:26:50","-0:02:04","-0:00:53","27.00","0.75","0.73","","13.03","13.03"
"172","Drive through","Town Center & Menards (SW Corner),3","10:26:24","10:26:24","10:27:46","10:27:46","-0:01:22","-0:01:22","27.15","0.89","0.88","","20.14","20.14"
"173","Drive through","Town Center & Moreland (SW Corner),3","10:26:46","10:26:46","10:28:42","10:28:42","-0:01:56","-0:01:56","27.28","1.01","1.01","","20.65","20.65"
"174","Drive through","Market Place West (East Side),2","10:28:19","10:28:19","10:29:48","10:29:48","-0:01:29","-0:01:29","27.63","1.34","1.36","","13.64","13.64"
"175","Stop","Market Place (NE Mall Entrance),1","10:30:24","10:35:13","10:31:00","10:35:00","-0:00:36","0:00:13","28.05","1.80","1.78","","11.98","11.98"
"176","Drive through","Market Place Southeast (North Side),4","10:36:19","10:36:19","10:35:50","10:35:50","0:00:29","0:00:29","28.30","2.03","2.03","","13.93","13.93"
"177","Drive through","Market Place & Convenience Dr. (NE),1","10:36:38","10:36:38","10:36:20","10:36:20","0:00:18","0:00:18","28.40","2.13","2.13","","19.08","19.08"
"178","Drive through","Market Place South,1","10:37:00","10:37:00","10:36:40","10:36:40","0:00:20","0:00:20","28.50","2.23","2.23","","15.46","15.46"
"179","Stop","Marketview at Marketview Center (SW),6","10:38:10","10:38:25","10:37:50","10:37:50","0:00:20","0:00:35","28.76","2.52","2.49","","13.65","13.65"
"180","Stop","Market & Marketview (SW Corner),3","10:38:58","10:39:08","10:38:40","10:38:40","0:00:18","0:00:28","28.95","2.72","2.69","","20.95","20.95"
"181","Drive through","Barnes & Noble Books (NW),4","10:39:26","10:39:26","10:39:10","10:39:10","0:00:16","0:00:16","29.09","2.84","2.82","","27.47","27.47"
"182","Stop","Market & Tulip Tree (West Side Shelter),4","10:40:05","10:40:20","10:40:10","10:40:10","-0:00:05","0:00:10","29.35","3.13","3.08","","23.87","23.87"
"183","Drive through","Market & Roper (West Side),4","10:40:39","10:40:39","10:41:00","10:41:00","-0:00:21","-0:00:21","29.50","3.25","3.23","","28.14","28.14"
"184","Drive through","Market & Garwood (NW Corner),4","10:40:57","10:40:57","10:41:40","10:41:40","-0:00:43","-0:00:43","29.63","3.38","3.36","","26.10","26.10"
"185","Stop without doors","","10:41:13","10:41:20","","","","","29.68","","3.41","","","12.17"
"186","Drive through","Market & Bradley (NW Corner),4","10:41:27","10:41:27","10:42:00","10:42:00","-0:00:33","-0:00:33","29.70","3.46","3.43","","8.88","10.23"
"187","Drive through","Bradley & Champaign (NE Corner),1","10:41:35","10:41:35","10:42:20","10:42:20","-0:00:45","-0:00:45","29.75","3.51","3.49","","23.21","23.21"
"188","Drive through","Bradley & Hickory (NE Corner),1","10:41:54","10:41:54","10:43:00","10:43:00","-0:01:06","-0:01:06","29.89","3.64","3.62","","25.44","25.44"
"189","Drive through","Randolph & Bradley (NE Corner),1","10:42:35","10:42:35","10:43:50","10:43:50","-0:01:15","-0:01:15","30.05","3.79","3.78","","13.86","13.86"
"190","Stop","State & Beardsley (NW Corner),4","10:43:06","10:43:30","10:44:40","10:44:40","-0:01:34","-0:01:10","30.15","3.93","3.88","","11.84","11.84"
"191","Drive through","State & Tremont (NW Corner),4","10:43:59","10:43:59","10:45:20","10:45:20","-0:01:21","-0:01:21","30.30","4.06","4.03","","18.29","18.29"
"192","Drive through","State & Vine (NW Corner),4","10:44:54","10:44:54","10:46:10","10:46:10","-0:01:16","-0:01:16","30.48","4.23","4.21","","12.17","12.17"
