"Created by MOBILEstatistics - INIT Inc."

"No","Type","Stop","Actual arr","Actual dep","Sched. arr","Sched. dep","Diff. arr","Diff. dep","Odometer","Sched. total distance","Distance","Graphic","V [mph] Stop","V [mph]"
"50","Drive through","Market & Marketview (NW Far Side),8","11:31:12","11:31:12","11:31:02","11:31:02","0:00:10","0:00:10","20.21","5.06","4.98","","23.03","23.03"
"51","Drive through","Marketview at Marketview Center,2","11:31:33","11:31:33","11:31:30","11:31:30","0:00:03","0:00:03","20.37","5.22","5.14","","27.38","27.38"
"52","Drive through","Neil & Marketview (NE Corner),1","11:31:49","11:31:49","11:31:50","11:31:50","-0:00:01","-0:00:01","20.41","5.27","5.18","","9.37","9.37"
"53","Drive through","Neil & Center Dr.,2","11:32:20","11:32:20","11:32:28","11:32:28","-0:00:08","-0:00:08","20.58","5.43","5.35","","19.85","19.85"
"54","Stop without doors","","11:32:49","11:32:58","","","","","20.70","","5.47","","","14.35"
"55","Drive through","Market Place & Convenience Dr. (SW),3","11:33:05","11:33:05","11:32:56","11:32:56","0:00:09","0:00:09","20.73","5.62","5.49","","11.24","12.79"
"56","Drive through","Market Place Southeast (South Side),3","11:33:18","11:33:18","11:33:24","11:33:24","-0:00:06","-0:00:06","20.82","5.72","5.58","","25.64","25.64"
"57","Stop","Market Place and Wilbur (SE Corner),2","11:33:33","11:33:41","11:33:40","11:33:40","-0:00:07","0:00:01","20.87","5.79","5.64","","13.28","13.28"
"58","Drive through","Market Place North Entrance (East Side),2","11:34:17","11:34:17","11:34:20","11:34:20","-0:00:03","-0:00:03","21.07","5.97","5.84","","20.14","20.14"
"59","Stop","Market Place (NE Mall Entrance),1","11:34:55","11:35:17","11:35:00","11:35:00","-0:00:05","0:00:17","21.20","6.12","5.97","","12.07","12.07"
"60","Drive through","Market Place North Entrance (East Side),2","11:36:14","11:36:14","11:36:00","11:36:00","0:00:14","0:00:14","21.46","6.36","6.23","","16.49","16.49"
"61","Drive through","Market Place West (West Side),4","11:37:22","11:37:22","11:37:45","11:37:45","-0:00:23","-0:00:23","21.89","6.76","6.66","","22.74","22.74"
"62","Drive through","Town Center & Neil (NE Corner),1","11:38:08","11:38:08","11:38:25","11:38:25","-0:00:17","-0:00:17","22.07","6.95","6.83","","13.57","13.57"
"63","Stop","Town Center & Moreland (NE Corner),1","11:38:27","11:38:38","11:38:55","11:38:55","-0:00:28","-0:00:17","22.15","7.08","6.92","","15.66","15.66"
"64","Drive through","Town Center & Menards (NE Corner),1","11:39:14","11:39:14","11:39:25","11:39:25","-0:00:11","-0:00:11","22.29","7.20","7.05","","13.92","13.92"
"65","Stop","Town Center at Target (NE Corner),1","11:39:44","11:40:38","11:40:05","11:40:05","-0:00:21","0:00:33","22.42","7.35","7.19","","15.89","15.89"
"66","Stop without doors","","11:41:02","11:41:35","","","","","22.54","","7.30","","","17.53"
"67","Drive through","Town Center at Meijer (North Side),8","11:42:04","11:42:04","11:41:10","11:41:10","0:00:54","0:00:54","22.71","7.62","7.48","","12.28","21.91"
"68","Drive through","Boardwalk & Town Center (NE Corner),1","11:42:23","11:42:23","11:41:40","11:41:40","0:00:43","0:00:43","22.78","7.69","7.54","","12.25","12.25"
"69","Drive through","Boardwalk & Meijer Dr. (SE Corner),2","11:43:09","11:43:09","11:43:00","11:43:00","0:00:09","0:00:09","23.07","7.95","7.83","","22.67","22.67"
"70","Stop","Meijer Dr. at Meijer (South Side),1","11:43:22","11:44:11","11:43:25","11:43:25","-0:00:03","0:00:46","23.10","8.05","7.87","","10.16","10.16"
"71","Stop without doors","","11:44:38","11:45:14","","","","","23.21","","7.98","","","14.42"
"72","Stop","Champaign Walmart (East Shelter),2","11:46:26","11:46:26","11:45:00","11:45:00","0:01:26","0:01:26","23.45","8.42","8.22","","9.30","12.03"
"73","Trip","Line YELLOW, Block 18","","11:57:53","","11:52:00","","","23.45","","0.00","Pattern: YELLOW 14","","0.00"
"74","Stop","Champaign Walmart (East Shelter),2","11:57:53","11:57:53","11:52:00","11:52:00","0:05:53","0:05:53","23.45","0.00","0.00","","0.00",""
"75","Stop with doors","","11:58:35","11:58:44","","","","","23.49","","0.04","","","3.20"
"76","Stop without doors","","11:59:18","11:59:43","","","","","23.61","","0.16","","","12.83"
"77","Drive through","Prospect & Interstate (SW Far Side),7","11:59:57","11:59:57","11:53:33","11:53:33","0:06:24","0:06:24","23.68","0.21","0.24","","6.73","18.86"
"78","Drive through","Meijer Drive & Prospect (NW Corner),4","12:00:10","12:00:10","11:54:06","11:54:06","0:06:04","0:06:04","23.80","0.34","0.35","","30.98","30.98"
"79","Drive through","Prospect at Meijer (NW Corner),4","12:00:34","12:00:34","11:55:12","11:55:12","0:05:22","0:05:22","23.93","0.48","0.48","","19.67","19.67"
"80","Stop without doors","","12:01:09","12:01:18","","","","","24.05","","0.60","","","12.66"
"81","Drive through","Town Center at Target (SW Corner),3","12:01:42","12:01:42","11:56:50","11:56:50","0:04:52","0:04:52","24.21","0.75","0.76","","14.81","23.49"
"82","Drive through","Town Center & Menards (SW Corner),3","12:01:55","12:01:55","11:57:46","11:57:46","0:04:09","0:04:09","24.33","0.89","0.89","","35.11","35.11"
"83","Drive through","Town Center & Moreland (SW Corner),3","12:02:06","12:02:06","11:58:42","11:58:42","0:03:24","0:03:24","24.45","1.01","1.00","","38.24","38.24"
"84","Stop without doors","","12:02:25","12:03:15","","","","","24.56","","1.11","","","21.08"
"85","Drive through","Market Place West (East Side),2","12:03:57","12:03:57","11:59:48","11:59:48","0:04:09","0:04:09","24.81","1.34","1.36","","11.61","21.15"
"86","Stop","Market Place (NE Mall Entrance),1","12:05:18","12:07:03","12:01:00","12:05:00","0:04:18","0:02:03","25.23","1.80","1.78","","18.56","18.56"
"87","Drive through","Market Place Southeast (North Side),4","12:07:57","12:07:57","12:05:50","12:05:50","0:02:07","0:02:07","25.47","2.03","2.03","","16.45","16.45"
"88","Drive through","Market Place & Convenience Dr. (NE),1","12:08:11","12:08:11","12:06:20","12:06:20","0:01:51","0:01:51","25.58","2.13","2.13","","27.81","27.81"
"89","Drive through","Market Place South,1","12:08:24","12:08:24","12:06:40","12:06:40","0:01:44","0:01:44","25.67","2.23","2.22","","25.13","25.13"
"90","Stop without doors","","12:08:48","12:08:59","","","","","25.73","","2.28","","","8.39"
"91","Stop without doors","","12:09:32","12:10:11","","","","","25.88","","2.44","","","16.95"
"92","Drive through","Marketview at Marketview Center (SW),6","12:10:31","12:10:31","12:07:50","12:07:50","0:02:41","0:02:41","25.99","2.52","2.54","","9.04","19.35"
"93","Drive through","Market & Marketview (SW Corner),3","12:11:03","12:11:03","12:08:40","12:08:40","0:02:23","0:02:23","26.17","2.72","2.73","","20.77","20.77"
"94","Drive through","Barnes & Noble Books (NW),4","12:11:16","12:11:16","12:09:10","12:09:10","0:02:06","0:02:06","26.29","2.84","2.84","","31.32","31.32"
"95","Drive through","Market & Tulip Tree (West Side Shelter),4","12:11:46","12:11:46","12:10:10","12:10:10","0:01:36","0:01:36","26.59","3.13","3.14","","36.47","36.47"
"96","Drive through","Market & Roper (West Side),4","12:11:57","12:11:57","12:11:00","12:11:00","0:00:57","0:00:57","26.70","3.25","3.25","","36.20","36.20"
"97","Stop","Market & Garwood (NW Corner),4","12:12:14","12:12:24","12:11:40","12:11:40","0:00:34","0:00:44","26.79","3.38","3.34","","18.03","18.03"
"98","Drive through","Market & Bradley (NW Corner),4","12:12:48","12:12:48","12:12:00","12:12:00","0:00:48","0:00:48","26.88","3.46","3.44","","14.45","14.45"
"99","Stop","Bradley & Champaign (NE Corner),1","12:13:00","12:13:22","12:12:20","12:12:20","0:00:40","0:01:02","26.92","3.51","3.47","","11.00","11.00"
"100","Stop","Bradley & Hickory (NE Corner),1","12:13:44","12:14:07","12:13:00","12:13:00","0:00:44","0:01:07","27.05","3.64","3.60","","20.54","20.54"
"101","Drive through","Randolph & Bradley (NE Corner),1","12:14:29","12:14:29","12:13:50","12:13:50","0:00:39","0:00:39","27.22","3.79","3.78","","29.09","29.09"
"102","Drive through","State & Beardsley (NW Corner),4","12:14:57","12:14:57","12:14:40","12:14:40","0:00:17","0:00:17","27.37","3.93","3.92","","18.54","18.54"
"103","Drive through","State & Tremont (NW Corner),4","12:15:13","12:15:13","12:15:20","12:15:20","-0:00:07","-0:00:07","27.49","4.06","4.04","","27.97","27.97"
"104","Drive through","State & Vine (NW Corner),4","12:15:57","12:15:57","12:16:10","12:16:10","-0:00:13","-0:00:13","27.67","4.23","4.22","","14.65","14.65"
"105","Stop","Randolph & Columbia (SW Corner),3","12:16:27","12:16:34","12:16:50","12:16:50","-0:00:23","-0:00:16","27.78","4.38","4.33","","12.98","12.98"
"106","Drive through","Neil & Columbia (SW Corner),3","12:16:58","12:16:58","12:17:10","12:17:10","-0:00:12","-0:00:12","27.88","4.46","4.44","","15.85","15.85"
"107","Drive through","Neil & Washington (NW Corner),4","12:17:09","12:17:09","12:17:30","12:17:30","-0:00:21","-0:00:21","27.96","4.53","4.51","","23.39","23.39"
"108","Drive through","Neil & Hill (NW Corner),4","12:17:20","12:17:20","12:17:50","12:17:50","-0:00:30","-0:00:30","28.02","4.60","4.57","","20.95","20.95"
"109","Stop without doors","","12:17:33","12:18:18","","","","","28.06","","4.61","","","10.85"
"110","Drive through","Main & Walnut (SW Corner),3","12:18:44","12:18:44","12:18:40","12:18:40","0:00:04","0:00:04","28.19","4.75","4.74","","7.09","17.47"
"111","Drive through","Main & Chestnut (SW Corner),3","12:19:05","12:19:05","12:19:20","12:19:20","-0:00:15","-0:00:15","28.26","4.83","4.81","","12.15","12.15"
"112","Stop","Illinois Terminal (Platform C),5","12:19:43","12:21:18","12:20:00","12:20:00","-0:00:17","0:01:18","28.44","5.00","5.00","","17.78","17.78"
"113","Drive through","Logan & First (SW Corner),3","12:21:55","12:21:55","12:22:00","12:22:00","-0:00:05","-0:00:05","28.66","5.26","5.21","","20.98","20.98"
"114","Stop","White & Second (SE Far Side),3","12:22:14","12:22:25","12:22:30","12:22:30","-0:00:16","-0:00:05","28.76","5.36","5.31","","18.72","18.72"
"115","Stop","White Street Mid-Block (South Side),1","12:22:57","12:23:37","12:24:30","12:24:30","-0:01:33","-0:00:53","28.95","5.56","5.50","","21.26","21.26"
"116","Stop","Wright & Stoughton (NW Corner),4","12:24:25","12:24:52","12:26:00","12:26:00","-0:01:35","-0:01:08","29.21","5.84","5.76","","19.62","19.62"
"117","Stop","Wright & Healey (NW Corner),4","12:25:18","12:25:33","12:26:30","12:26:30","-0:01:12","-0:00:57","29.34","5.97","5.90","","18.59","18.59"
"118","Stop without doors","","12:25:57","12:26:26","","","","","29.42","","5.97","","","10.82"
"119","Stop","Transit Plaza (SW Platform),3","12:27:20","12:27:59","12:28:00","12:28:00","-0:00:40","-0:00:01","29.58","6.21","6.14","","8.14","11.31"
"120","Stop","Wright & Chalmers (NW Corner),4","12:28:27","12:28:53","12:29:00","12:29:00","-0:00:33","-0:00:07","29.67","6.29","6.22","","10.39","10.39"
"121","Stop without doors","","12:29:41","12:30:30","","","","","29.75","","6.30","","","6.48"
"122","Stop without doors","","12:31:01","12:31:33","","","","","29.81","","6.36","","","6.28"
"123","Stop","Sixth & Armory (NW Corner),4","12:31:47","12:32:35","12:30:00","12:30:00","0:01:47","0:02:35","29.83","6.47","6.38","","3.33","5.28"
"124","Stop","Sixth & Gregory (NW Corner),4","12:32:55","12:33:47","12:31:00","12:31:00","0:01:55","0:02:47","29.91","6.56","6.46","","14.77","14.77"
"125","Stop","Gregory at Ikenberry Commons (North),2","12:34:48","12:35:31","12:32:00","12:32:00","0:02:48","0:03:31","30.15","6.81","6.70","","14.20","14.20"
"126","Stop","First & Gregory (NE Corner),1","12:36:12","12:36:25","12:32:50","12:32:50","0:03:22","0:03:35","30.35","7.00","6.90","","17.74","17.74"
"127","Stop","First & Stadium (NW Corner),4","12:36:48","12:37:04","12:33:50","12:33:50","0:02:58","0:03:14","30.44","7.10","6.99","","13.72","13.72"
"128","Drive through","Kirby & Oak (SW Far Side),7","12:39:01","12:39:01","12:35:02","12:35:02","0:03:59","0:03:59","30.99","7.61","7.54","","16.98","16.98"
"129","Stop","Lot E-14 (South Shelter),1","12:39:29","12:39:36","12:37:00","12:37:00","0:02:29","0:02:36","31.12","7.78","7.67","","16.70","16.70"
"130","Stop with doors","","12:39:55","12:40:37","","","","","31.21","","7.77","","","17.78"
"131","Drive through","First & St. Mary's (NW Corner),4","12:41:02","12:41:02","12:37:44","12:37:44","0:03:18","0:03:18","31.31","7.95","7.86","","8.02","14.05"
"132","Drive through","St. Mary's & Oak (NE Corner),1","12:41:31","12:41:31","12:38:01","12:38:01","0:03:30","0:03:30","31.47","8.10","8.02","","19.75","19.75"
"133","Drive through","St. Mary's & Griffith (NE Corner),1","12:41:43","12:41:43","12:38:28","12:38:28","0:03:15","0:03:15","31.57","8.21","8.13","","30.76","30.76"
"134","Stop without doors","","12:41:53","12:42:27","","","","","31.60","","8.15","","","10.29"
"135","Drive through","Fox & State (NE Corner),1","12:43:14","12:43:14","12:39:22","12:39:22","0:03:52","0:03:52","31.75","8.38","8.30","","6.94","11.24"
"136","Drive through","Fox at Rosecrance (West Side),1","12:43:39","12:43:39","12:40:09","12:40:09","0:03:30","0:03:30","31.95","8.57","8.50","","28.37","28.37"
"137","Drive through","Fox at SURS (West Side),1","12:43:51","12:43:51","12:40:56","12:40:56","0:02:55","0:02:55","32.03","8.69","8.58","","25.54","25.54"
"138","Drive through","Fox & Devonshire (NW Corner),4","12:44:20","12:44:20","12:41:43","12:41:43","0:02:37","0:02:37","32.19","8.85","8.74","","19.52","19.52"
"139","Drive through","Fox at Christie Clinic (NW Corner),4","12:44:33","12:44:33","12:41:58","12:41:58","0:02:35","0:02:35","32.28","8.95","8.83","","24.61","24.61"
"140","Drive through","Fox & Knollwood (NW Corner),4","12:44:59","12:44:59","12:42:30","12:42:30","0:02:29","0:02:29","32.44","9.10","8.99","","22.03","22.03"
"141","Drive through","Fox & Windsor (NW Corner),4","12:45:33","12:45:33","12:43:10","12:43:10","0:02:23","0:02:23","32.63","9.30","9.18","","20.79","20.79"
"142","Drive through","Lyndhurst & Bedford (NW Corner),4","12:45:45","12:45:45","12:43:38","12:43:38","0:02:07","0:02:07","32.72","9.39","9.27","","27.03","27.03"
"143","Drive through","Lyndhurst & Park Ln (NW Corner),4","12:46:10","12:46:10","12:44:16","12:44:16","0:01:54","0:01:54","32.86","9.52","9.41","","19.24","19.24"
"144","Drive through","Lyndhurst & Old Maple Lane (NW Corner),4","12:46:36","12:46:36","12:44:52","12:44:52","0:01:44","0:01:44","32.97","9.64","9.52","","15.32","15.32"
"145","Drive through","Lyndhurst & Arbours Drive (NW Corner),4","12:47:01","12:47:01","12:45:30","12:45:30","0:01:31","0:01:31","33.13","9.80","9.68","","23.45","23.45"
"146","Drive through","Lyndhurst & Evergreen Circle (NW Corner),4","12:47:26","12:47:26","12:46:16","12:46:16","0:01:10","0:01:10","33.24","9.91","9.79","","15.66","15.66"
"147","Stop without doors","","12:47:39","12:47:46","","","","","33.29","","9.84","","","13.43"
"148","Drive through","Lyndhurst & Burwash (NW Corner),4","12:47:58","12:47:58","12:46:44","12:46:44","0:01:14","0:01:14","33.31","9.99","9.86","","7.90","6.53"
"149","Drive through","Burwash & Woodfield (SW Corner),3","12:48:10","12:48:10","12:47:12","12:47:12","0:00:58","0:00:58","33.40","10.07","9.95","","27.78","27.78"
"150","Drive through","Neil & Burwash (SW Corner),3","12:48:34","12:48:34","12:47:42","12:47:42","0:00:52","0:00:52","33.47","10.14","10.02","","9.79","9.79"
"151","Stop","Curtis Rd. at Winfield Village,1","12:49:56","12:50:15","12:50:40","12:50:40","-0:00:44","-0:00:25","33.99","10.69","10.54","","23.06","23.06"
"152","Stop","Parkview (South Side),1","12:51:17","12:52:19","12:51:50","12:51:50","-0:00:33","0:00:29","34.23","10.93","10.78","","13.86","13.86"
"153","Stop with doors","","12:52:56","12:52:59","","","","","34.37","","10.93","","","13.91"
"154","Drive through","First & Lake Park North (NW Corner),4","12:55:18","12:55:18","12:55:00","12:55:00","0:00:18","0:00:18","34.96","11.94","11.52","","14.76","15.31"
"155","Drive through","First & Lake Park South (NW Corner),4","12:55:40","12:55:40","12:55:30","12:55:30","0:00:10","0:00:10","35.20","12.17","11.76","","39.15","39.15"
"156","Drive through","Church & Denton (NE Corner),1","12:57:10","12:57:10","12:56:30","12:56:30","0:00:40","0:00:40","36.00","12.95","12.55","","31.87","31.87"
"157","Stop without doors","","12:57:43","12:57:54","","","","","36.26","","12.81","","","28.34"
"158","Drive through","Colbert Park (North Side),2","12:58:02","12:58:02","12:57:00","12:57:00","0:01:02","0:01:02","36.29","13.24","12.84","","20.01","13.15"
"159","Stop without doors","","12:58:19","12:58:56","","","","","36.35","","12.90","","","12.24"
"160","Stop with doors","","12:59:11","12:59:36","","","","","36.36","","12.91","","","2.39"
"161","Stop","Savoy Walmart (Dunlap Avenue),1","13:01:14","13:01:14","13:00:00","13:00:00","0:01:14","0:01:14","37.04","14.06","13.60","","14.15","25.23"
"162","Trip","Line YELLOW, Block 18","","13:12:19","","13:05:00","","","37.04","","0.00","Pattern: [@15.0.63189004@]23","","0.00"
"163","Stop","Savoy Walmart (Dunlap Avenue),1","13:12:19","13:12:19","13:05:00","13:05:00","0:07:19","0:07:19","37.04","0.00","0.00","","0.00",""
"164","Stop with doors","","13:13:04","13:13:37","","","","","37.32","","0.28","","","22.27"
"165","Drive through","Colbert Park (South Side),1","13:15:02","13:15:02","13:07:30","13:07:30","0:07:32","0:07:32","37.98","0.89","0.94","","20.73","27.95"
"166","Stop","Church & Denton (SE Far Side),6","13:15:29","13:15:40","13:08:30","13:08:30","0:06:59","0:07:10","38.24","1.20","1.20","","34.30","34.30"
"167","Drive through","First & Lake Park South (East Side),2","13:17:02","13:17:02","13:09:50","13:09:50","0:07:12","0:07:12","39.06","1.97","2.02","","35.93","35.93"
"168","Drive through","First & Lake Park North (East Side),2","13:17:17","13:17:17","13:10:20","13:10:20","0:06:57","0:06:57","39.27","2.19","2.23","","51.60","51.60"
"169","Stop","The Place at 117 (East Side),2","13:17:49","13:18:16","13:11:00","13:11:00","0:06:49","0:07:16","39.46","2.39","2.42","","20.91","20.91"
"170","Stop","Parkview (North Side),2","13:19:29","13:19:49","13:12:31","13:12:31","0:06:58","0:07:18","39.80","2.78","2.77","","17.10","17.10"
"171","Stop with doors","","13:20:42","13:20:44","","","","","40.04","","3.00","","","15.83"
"172","Stop","Winfield Village Lot B,1","13:21:01","13:21:11","13:13:52","13:13:52","0:07:09","0:07:19","40.07","3.09","3.04","","13.49","7.77"
"173","Drive through","Winfield Village Lot G,2","13:21:58","13:21:58","13:14:53","13:14:53","0:07:05","0:07:05","40.28","3.27","3.24","","15.52","15.52"
"174","Drive through","Winfield Village Lot M,2","13:22:53","13:22:53","13:15:54","13:15:54","0:06:59","0:06:59","40.48","3.46","3.44","","13.26","13.26"
"175","Stop without doors","","13:23:29","13:24:41","","","","","40.62","","3.58","","","13.86"
"176","Stop with doors","","13:25:08","13:25:11","","","","","40.71","","3.68","","","12.85"
"177","Stop","Woodfield & Curtis (NE Far Side),5","13:25:22","13:25:29","13:18:19","13:18:19","0:07:03","0:07:10","40.74","3.77","3.70","","6.30","8.34"
"178","Drive through","Woodfield & Arbor Town (SE Corner),2","13:26:10","13:26:10","13:19:19","13:19:19","0:06:51","0:06:51","40.90","3.91","3.86","","13.97","13.97"
"179","Drive through","Burwash & Woodfield (NE Corner),1","13:27:17","13:27:17","13:20:21","13:20:21","0:06:56","0:06:56","41.20","4.21","4.16","","16.16","16.16"
"180","Drive through","Lyndhurst & Burwash (NE Corner),1","13:27:26","13:27:26","13:20:52","13:20:52","0:06:34","0:06:34","41.26","4.29","4.22","","22.62","22.62"
"181","Drive through","Lyndhurst & Lyndhurst Village Ct. (SE),2","13:27:41","13:27:41","13:21:23","13:21:23","0:06:18","0:06:18","41.33","4.37","4.29","","18.35","18.35"
"182","Stop","Lyndhurst & Arbours Drive (East side),2","13:28:09","13:28:15","13:21:54","13:21:54","0:06:15","0:06:21","41.44","4.49","4.40","","13.75","13.75"
"183","Drive through","Lyndhurst & Old Maple Lane (SE Corner),2","13:28:46","13:28:46","13:22:45","13:22:45","0:06:01","0:06:01","41.59","4.63","4.56","","18.04","18.04"
