"Created by MOBILEstatistics - INIT Inc."

"No","Type","Stop","Actual arr","Actual dep","Sched. arr","Sched. dep","Diff. arr","Diff. dep","Odometer","Sched. total distance","Distance","Graphic","V [mph] Stop","V [mph]"
"18","Drive through","Cherry Hills & Lakeview (SE Corner),2","6:40:19","6:40:19","6:40:42","6:40:42","-0:00:23","-0:00:23","9.38","1.34","1.19","","19.19","19.19"
"19","Drive through","Cherry Hills & Applewood (SW Corner),3","6:40:30","6:40:30","6:41:26","6:41:26","-0:00:56","-0:00:56","9.45","1.44","1.26","","22.37","22.37"
"20","Stop","Windsor & Cherry Hills (SE Corner),2","6:40:53","6:41:02","6:42:00","6:42:00","-0:01:07","-0:00:58","9.56","1.57","1.37","","17.12","17.12"
"21","Drive through","Windsor & Crossing Ct. (NE Corner),1","6:41:22","6:41:22","6:42:15","6:42:15","-0:00:53","-0:00:53","9.71","1.70","1.52","","26.62","26.62"
"22","Drive through","Windsor & Lakewood (NE Corner),1","6:41:28","6:41:28","6:42:30","6:42:30","-0:01:02","-0:01:02","9.76","1.75","1.57","","32.07","32.07"
"23","Stop","Windsor & Duncan (NE Corner),1","6:41:50","6:42:00","6:42:45","6:42:45","-0:00:55","-0:00:45","9.86","1.84","1.67","","16.58","16.58"
"24","Drive through","Duncan & Valleybrook (SE Corner),2","6:42:22","6:42:22","6:43:15","6:43:15","-0:00:53","-0:00:53","10.03","2.03","1.84","","26.64","26.64"
"25","Drive through","Duncan & Prairie Meadow (SE Corner),2","6:42:38","6:42:38","6:43:35","6:43:35","-0:00:57","-0:00:57","10.17","2.17","1.98","","32.86","32.86"
"26","Drive through","Duncan & Stoneybrook (NW Far Side),8","6:43:09","6:43:09","6:44:00","6:44:00","-0:00:51","-0:00:51","10.38","2.37","2.19","","24.11","24.11"
"27","Drive through","Moraine & Lake Shore (SE Corner),2","6:43:44","6:43:44","6:44:30","6:44:30","-0:00:46","-0:00:46","10.51","2.51","2.33","","14.00","14.00"
"28","Drive through","Lakeshore & Maynard (NE Corner),1","6:44:23","6:44:23","6:45:15","6:45:15","-0:00:52","-0:00:52","10.74","2.75","2.55","","20.60","20.60"
"29","Drive through","Coventry & Maynard (SE Corner),2","6:44:51","6:44:51","6:45:41","6:45:41","-0:00:50","-0:00:50","10.91","2.93","2.72","","21.74","21.74"
"30","Drive through","Coventry & Roxford (SE Corner),2","6:45:30","6:45:30","6:46:08","6:46:08","-0:00:38","-0:00:38","11.11","3.13","2.92","","18.70","18.70"
"31","Drive through","Halifax & Maynard (SW Corner),3","6:46:24","6:46:24","6:47:00","6:47:00","-0:00:36","-0:00:36","11.36","3.37","3.17","","16.57","16.57"
"32","Stop with doors","","6:46:38","6:46:39","","","","","11.41","","3.22","","","14.07"
"33","Drive through","Kirby & Duncan (SW Corner),3","6:47:10","6:47:10","6:49:00","6:49:00","-0:01:50","-0:01:50","11.60","3.62","3.42","","19.26","22.23"
"34","Drive through","Kirby & Bellepark (SW Corner),3","6:47:19","6:47:19","6:49:25","6:49:25","-0:02:06","-0:02:06","11.67","3.72","3.48","","25.85","25.85"
"35","Drive through","Kirby & Stratford (SW Corner),3","6:47:27","6:47:27","6:49:50","6:49:50","-0:02:23","-0:02:23","11.73","3.79","3.54","","25.45","25.45"
"36","Stop","Kirby & Scottsdale (SW Corner),3","6:48:03","6:48:29","6:50:40","6:50:40","-0:02:37","-0:02:11","11.93","4.01","3.74","","20.32","20.32"
"37","Drive through","Kirby & Carolyn (SW Corner),3","6:48:54","6:48:54","6:51:30","6:51:30","-0:02:36","-0:02:36","12.12","4.18","3.93","","27.74","27.74"
"38","Stop","Crescent & Greendale (SE Corner),2","6:49:48","6:49:56","6:52:20","6:52:20","-0:02:32","-0:02:24","12.40","4.48","4.21","","18.48","18.48"
"39","Drive through","Crescent & Sangamon (SE Corner),2","6:50:27","6:50:27","6:52:45","6:52:45","-0:02:18","-0:02:18","12.56","4.62","4.37","","18.33","18.33"
"40","Stop","Crescent & William (SE Corner),2","6:51:06","6:51:42","6:53:35","6:53:35","-0:02:29","-0:01:53","12.80","4.88","4.61","","22.26","22.26"
"41","Drive through","Crescent & John (SE),2","6:52:16","6:52:16","6:54:00","6:54:00","-0:01:44","-0:01:44","13.01","5.08","4.82","","22.44","22.44"
"42","Drive through","John & Hollycrest (SW Corner),3","6:52:33","6:52:33","6:54:25","6:54:25","-0:01:52","-0:01:52","13.08","5.14","4.89","","15.14","15.14"
"43","Drive through","John & Frank (SW Corner),3","6:52:41","6:52:41","6:54:50","6:54:50","-0:02:09","-0:02:09","13.15","5.21","4.96","","30.48","30.48"
"44","Stop without doors","","6:53:00","6:53:18","","","","","13.24","","5.05","","","17.67"
"45","Stop without doors","","6:53:50","6:54:02","","","","","13.39","","5.20","","","16.78"
"46","Stop","Round Barn Road (North Side),2","6:54:36","6:56:43","6:56:00","6:56:00","-0:01:24","0:00:43","13.56","5.64","5.37","","12.78","17.57"
"47","Drive through","Round Barn & Country Fair Dr. (NE),1","6:56:57","6:56:57","6:56:25","6:56:25","0:00:32","0:00:32","13.72","5.79","5.53","","41.71","41.71"
"48","Drive through","Springfield & Country Fair Dr. (SE),2","6:57:25","6:57:25","6:56:40","6:56:40","0:00:45","0:00:45","13.83","5.89","5.64","","14.46","14.46"
"49","Drive through","Springfield at Round Barn (SW Corner),3","6:57:56","6:57:56","6:57:25","6:57:25","0:00:31","0:00:31","14.06","6.11","5.87","","26.42","26.42"
"50","Stop without doors","","6:58:09","6:59:01","","","","","14.12","","5.93","","","16.87"
"51","Drive through","Springfield & Mattis (SW Corner),3","6:59:05","6:59:05","6:57:40","6:57:40","0:01:25","0:01:25","14.13","6.19","5.94","","3.64","7.83"
"52","Drive through","Springfield & Mattis (NE),9","6:59:23","6:59:23","6:58:35","6:58:35","0:00:48","0:00:48","14.27","6.32","6.08","","27.97","27.97"
"53","Drive through","Springfield & Westlawn (SW Corner),3","6:59:45","6:59:45","6:59:05","6:59:05","0:00:40","0:00:40","14.46","6.51","6.27","","30.61","30.61"
"54","Drive through","Springfield & Russell (SW Corner),3","7:00:08","7:00:08","6:59:50","6:59:50","0:00:18","0:00:18","14.67","6.72","6.48","","33.56","33.56"
"55","Drive through","Springfield & James (SW Corner),3","7:00:21","7:00:21","7:00:20","7:00:20","0:00:01","0:00:01","14.79","6.85","6.60","","32.70","32.70"
"56","Drive through","Springfield & McKinley (SW Corner),3","7:00:35","7:00:35","7:00:50","7:00:50","-0:00:15","-0:00:15","14.92","6.97","6.73","","33.08","33.08"
"57","Drive through","Springfield & Willis (SW Corner),3","7:00:50","7:00:50","7:01:30","7:01:30","-0:00:40","-0:00:40","15.04","7.10","6.86","","30.73","30.73"
"58","Drive through","Springfield & Pine (SW Corner),3","7:01:25","7:01:25","7:02:40","7:02:40","-0:01:15","-0:01:15","15.26","7.33","7.07","","22.12","22.12"
"59","Stop","Springfield & New (SW Corner),3","7:01:38","7:01:56","7:03:05","7:03:05","-0:01:27","-0:01:09","15.31","7.42","7.12","","14.46","14.46"
"60","Stop","Springfield & Lynn (SW Corner),3","7:02:21","7:02:33","7:03:32","7:03:32","-0:01:11","-0:00:59","15.44","7.56","7.25","","18.80","18.80"
"61","Stop","Springfield & Prairie (SW Corner),3","7:03:02","7:03:18","7:04:12","7:04:12","-0:01:10","-0:00:54","15.61","7.73","7.43","","21.45","21.45"
"62","Stop","State & Springfield (SW Corner),3","7:03:36","7:04:09","7:04:38","7:04:38","-0:01:02","-0:00:29","15.70","7.82","7.51","","17.03","17.03"
"63","Drive through","Randolph & Springfield (SW Corner),3","7:04:27","7:04:27","7:05:05","7:05:05","-0:00:38","-0:00:38","15.81","7.91","7.62","","21.26","21.26"
"64","Drive through","Neil & Springfield (SW Corner),3","7:04:46","7:04:46","7:05:31","7:05:31","-0:00:45","-0:00:45","15.89","7.99","7.71","","16.72","16.72"
"65","Drive through","Neil & Healey (NW Corner),4","7:04:55","7:04:55","7:05:48","7:05:48","-0:00:53","-0:00:53","15.95","8.05","7.77","","23.87","23.87"
"66","Drive through","Green & Neil (NW Far Side),8","7:05:34","7:05:34","7:06:14","7:06:14","-0:00:40","-0:00:40","16.09","8.18","7.91","","12.85","12.85"
"67","Drive through","Green & Locust (SW Corner),3","7:05:55","7:05:55","7:06:41","7:06:41","-0:00:46","-0:00:46","16.23","8.32","8.04","","23.55","23.55"
"68","Drive through","Green & Second (SW Corner),3","7:06:29","7:06:29","7:07:50","7:07:50","-0:01:21","-0:01:21","16.40","8.49","8.22","","18.30","18.30"
"69","Drive through","Green & Fourth (SW Corner),3","7:07:04","7:07:04","7:08:50","7:08:50","-0:01:46","-0:01:46","16.59","8.68","8.41","","19.69","19.69"
"70","Stop with doors","","7:07:21","7:07:26","","","","","16.66","","8.47","","","13.82"
"71","Drive through","Green & Sixth (SW Corner),3","7:07:44","7:07:44","7:09:20","7:09:20","-0:01:36","-0:01:36","16.74","8.85","8.55","","12.70","15.17"
"72","Stop without doors","","7:07:57","7:08:47","","","","","16.79","","8.60","","","14.80"
"73","Stop","Illini Union (South Side Shelter),1","7:09:14","7:09:50","7:10:00","7:10:00","-0:00:46","-0:00:10","16.91","8.99","8.72","","6.79","15.50"
"74","Stop without doors","","7:10:06","7:10:30","","","","","17.05","","8.86","","","32.02"
"75","Drive through","Green & Goodwin (SW Far Side),7","7:10:42","7:10:42","7:10:00","7:10:00","0:00:42","0:00:42","17.10","9.18","8.91","","13.38","15.29"
"76","Stop","Chemical & Life Sciences,1","7:11:17","7:11:28","7:11:32","7:11:32","-0:00:15","-0:00:04","17.24","9.32","9.05","","14.32","14.32"
"77","Drive through","Goodwin & Nevada (NW Corner),4","7:12:03","7:12:03","7:12:02","7:12:02","0:00:01","0:00:01","17.36","9.45","9.17","","12.79","12.79"
"78","Drive through","Goodwin & Gregory (NW Corner),4","7:12:31","7:12:31","7:12:31","7:12:31","0:00:00","0:00:00","17.49","9.57","9.30","","16.78","16.78"
"79","Drive through","Gregory at Mumford Hall,2","7:12:53","7:12:53","7:13:01","7:13:01","-0:00:08","-0:00:08","17.59","9.67","9.41","","16.68","16.68"
"80","Drive through","Gregory at Library (North Side),2","7:13:17","7:13:17","7:13:30","7:13:30","-0:00:13","-0:00:13","17.76","9.83","9.57","","24.98","24.98"
"81","Stop without doors","","7:13:29","7:13:55","","","","","17.80","","9.62","","","12.68"
"82","Stop without doors","","7:14:27","7:14:35","","","","","17.97","","9.78","","","18.32"
"83","Drive through","Fourth & Gregory (SW Far Side),7","7:14:50","7:14:50","7:14:00","7:14:00","0:00:50","0:00:50","18.06","10.11","9.87","","11.48","21.93"
"84","Dead run inter","Line GREEN EXPRESS, Block 14","","7:14:50","","7:14:00","","","18.06","","0.00","Pattern: [4THGRG:7][E14:2]","","0.00"
"85","Drive through","Fourth & Gregory (SW Far Side),7","7:14:50","7:14:50","7:14:00","7:14:00","0:00:50","0:00:50","18.06","0.00","0.00","","0.00",""
"86","Stop","Lot E-14 (North Shelter),2","7:17:26","7:17:26","7:16:51","7:16:51","0:00:35","0:00:35","18.92","0.95","0.87","","20.01","20.01"
"87","Trip","Line YELLOW, Block 14","","7:20:40","","7:20:00","","","18.92","","0.00","Pattern: 1N YELLOW 5","","0.00"
"88","Stop","Lot E-14 (North Shelter),2","7:20:40","7:20:40","7:20:00","7:20:00","0:00:40","0:00:40","18.92","0.00","0.00","","0.00",""
"89","Drive through","Kirby & Oak (SE Corner),2","7:21:38","7:21:38","7:20:21","7:20:21","0:01:17","0:01:17","19.14","0.20","0.22","","13.62","13.62"
"90","Stop","First & Stadium (SE Corner),2","7:22:57","7:23:04","7:22:14","7:22:14","0:00:43","0:00:50","19.57","0.68","0.65","","19.51","19.51"
"91","Stop","First & Gregory (SE Corner),2","7:23:22","7:23:28","7:22:34","7:22:34","0:00:48","0:00:54","19.66","0.76","0.74","","18.27","18.27"
"92","Stop","Gregory at Ikenberry Commons (South),1","7:24:13","7:24:37","7:23:30","7:23:30","0:00:43","0:01:07","19.88","0.98","0.96","","17.20","17.20"
"93","Stop without doors","","7:24:49","7:25:15","","","","","19.93","","1.01","","","16.60"
"94","Drive through","Fourth & Armory (SE Corner),2","7:25:47","7:25:47","7:24:45","7:24:45","0:01:02","0:01:02","20.04","1.13","1.12","","8.54","12.45"
"95","Stop","Armory & Wright (South Side),3","7:26:29","7:26:38","7:26:45","7:26:45","-0:00:16","-0:00:07","20.24","1.37","1.32","","17.05","17.05"
"96","Stop","Transit Plaza (SE Platform),4","7:27:40","7:28:05","7:28:00","7:28:00","-0:00:20","0:00:05","20.45","1.57","1.53","","12.13","12.13"
"97","Stop without doors","","7:28:11","7:28:41","","","","","20.46","","1.54","","","2.99"
"98","Stop without doors","","7:29:38","7:30:06","","","","","20.57","","1.65","","","6.99"
"99","Stop","Wright & Healey (East Side),2","7:30:29","7:30:42","7:30:00","7:30:00","0:00:29","0:00:42","20.64","1.79","1.72","","4.81","11.97"
"100","Stop without doors","","7:31:03","7:32:01","","","","","20.75","","1.83","","","18.01"
"101","Stop","White & Wright (SE Corner),2","7:32:28","7:32:41","7:30:30","7:30:30","0:01:58","0:02:11","20.86","2.00","1.94","","7.50","15.42"
"102","Stop","White Street Mid-Block (North Side),2","7:33:22","7:33:38","7:31:30","7:31:30","0:01:52","0:02:08","21.07","2.20","2.15","","17.95","17.95"
"103","Drive through","White & Second (NE Corner),1","7:34:07","7:34:07","7:32:30","7:32:30","0:01:37","0:01:37","21.31","2.43","2.39","","30.47","30.47"
"104","Drive through","White & First (NE Corner),1","7:34:25","7:34:25","7:33:00","7:33:00","0:01:25","0:01:25","21.39","2.51","2.47","","14.67","14.67"
"105","Stop","Illinois Terminal (Platform C),5","7:35:30","7:35:30","7:35:00","7:35:00","0:00:30","0:00:30","21.64","2.78","2.72","","13.98","13.98"
"106","Trip","Line YELLOW, Block 14","","7:42:54","","7:40:00","","","21.64","","0.00","Pattern: YELLOW 10","","0.00"
"107","Stop","Illinois Terminal (Platform C),5","7:42:54","7:42:54","7:40:00","7:40:00","0:02:54","0:02:54","21.64","0.00","0.00","","0.00",""
"108","Drive through","Walnut & Logan (NE Corner),1","7:43:32","7:43:32","7:40:54","7:40:54","0:02:38","0:02:38","21.75","0.13","0.11","","10.19","10.19"
"109","Stop","Walnut & University (SE Corner),2","7:43:43","7:43:50","7:41:12","7:41:12","0:02:31","0:02:38","21.77","0.20","0.14","","8.55","8.55"
"110","Stop without doors","","7:44:12","7:44:20","","","","","21.87","","0.24","","","15.97"
"111","Drive through","Main & Walnut (SE Corner),2","7:44:27","7:44:27","7:41:36","7:41:36","0:02:51","0:02:51","21.89","0.31","0.26","","11.43","10.23"
"112","Drive through","Walnut & Washington (SE Corner),2","7:44:52","7:44:52","7:41:48","7:41:48","0:03:04","0:03:04","22.06","0.46","0.43","","24.70","24.70"
"113","Drive through","Walnut & Columbia (SE Corner),2","7:45:26","7:45:26","7:42:00","7:42:00","0:03:26","0:03:26","22.14","0.54","0.50","","7.77","7.77"
"114","Drive through","Neil & Columbia (NE Corner),1","7:45:49","7:45:49","7:42:24","7:42:24","0:03:25","0:03:25","22.26","0.67","0.63","","20.23","20.23"
"115","Stop","Randolph & Columbia (NE Corner),1","7:46:04","7:46:15","7:42:36","7:42:36","0:03:28","0:03:39","22.33","0.75","0.70","","15.81","15.81"
"116","Drive through","Randolph & Vine (SE Corner),2","7:46:41","7:46:41","7:42:48","7:42:48","0:03:53","0:03:53","22.41","0.82","0.78","","11.02","11.02"
"117","Drive through","Randolph & Tremont (East Side),2","7:47:16","7:47:16","7:43:12","7:43:12","0:04:04","0:04:04","22.59","0.99","0.95","","18.41","18.41"
"118","Drive through","Randolph & Eureka (East Side),2","7:47:26","7:47:26","7:43:30","7:43:30","0:03:56","0:03:56","22.64","1.05","1.01","","19.69","19.69"
"119","Stop","Randolph & Beardsley (SE),2","7:47:39","7:48:04","7:43:48","7:43:48","0:03:51","0:04:16","22.69","1.12","1.05","","12.39","12.39"
"120","Drive through","Randolph & Bradley (SE Corner),2","7:48:18","7:48:18","7:44:06","7:44:06","0:04:12","0:04:12","22.75","1.17","1.12","","16.78","16.78"
"121","Stop without doors","","7:48:34","7:49:26","","","","","22.81","","1.18","","","13.29"
"122","Drive through","Bradley & Neil (SW Corner),3","7:49:31","7:49:31","7:44:24","7:44:24","0:05:07","0:05:07","22.83","1.24","1.20","","3.87","13.87"
"123","Drive through","Bradley & Hickory (SW Corner),3","7:49:41","7:49:41","7:44:42","7:44:42","0:04:59","0:04:59","22.91","1.31","1.27","","27.07","27.07"
"124","Drive through","Bradley & Champaign (SW Corner),3","7:50:03","7:50:03","7:45:18","7:45:18","0:04:45","0:04:45","23.04","1.44","1.40","","21.15","21.15"
"125","Drive through","Market & Garwood (SE Corner),2","7:50:39","7:50:39","7:45:45","7:45:45","0:04:54","0:04:54","23.19","1.59","1.55","","15.10","15.10"
"126","Drive through","Market & Roper (NE Far Side),5","7:50:56","7:50:56","7:46:12","7:46:12","0:04:44","0:04:44","23.34","1.73","1.70","","31.85","31.85"
"127","Stop","Market & Tulip Tree (SE Corner),2","7:51:17","7:51:29","7:46:39","7:46:39","0:04:38","0:04:50","23.46","1.90","1.83","","21.10","21.10"
"128","Stop","Barnes & Noble Books (East Side),2","7:52:01","7:52:12","7:47:15","7:47:15","0:04:46","0:04:57","23.69","2.13","2.06","","26.08","26.08"
"129","Stop","Market & Marketview (NW Far Side),8","7:52:43","7:52:52","7:47:33","7:47:33","0:05:10","0:05:19","23.85","2.28","2.22","","18.77","18.77"
"130","Stop","Marketview at Marketview Center,2","7:53:18","7:53:26","7:47:51","7:47:51","0:05:27","0:05:35","23.99","2.44","2.36","","19.10","19.10"
"131","Stop","Neil & Marketview (NE Corner),1","7:53:40","7:53:52","7:48:00","7:48:00","0:05:40","0:05:52","24.04","2.49","2.41","","13.43","13.43"
"132","Drive through","Neil & Center Dr.,2","7:54:22","7:54:22","7:48:18","7:48:18","0:06:04","0:06:04","24.22","2.65","2.58","","21.03","21.03"
"133","Drive through","Market Place & Convenience Dr. (SW),3","7:54:49","7:54:49","7:48:36","7:48:36","0:06:13","0:06:13","24.39","2.84","2.75","","22.37","22.37"
"134","Drive through","Market Place Southeast (South Side),3","7:55:01","7:55:01","7:48:54","7:48:54","0:06:07","0:06:07","24.48","2.94","2.84","","26.48","26.48"
"135","Drive through","Market Place and Wilbur (SE Corner),2","7:55:10","7:55:10","7:49:10","7:49:10","0:06:00","0:06:00","24.54","3.01","2.91","","25.85","25.85"
"136","Drive through","Market Place North Entrance (East Side),2","7:55:42","7:55:42","7:49:40","7:49:40","0:06:02","0:06:02","24.74","3.19","3.11","","22.44","22.44"
"137","Stop","Market Place (NE Mall Entrance),1","7:56:10","7:56:31","7:50:00","7:50:00","0:06:10","0:06:31","24.87","3.35","3.23","","16.22","16.22"
"138","Drive through","Market Place North Entrance (East Side),2","7:57:25","7:57:25","7:51:00","7:51:00","0:06:25","0:06:25","25.12","3.58","3.49","","17.20","17.20"
"139","Drive through","Market Place West (West Side),4","7:58:27","7:58:27","7:52:45","7:52:45","0:05:42","0:05:42","25.55","3.99","3.92","","24.76","24.76"
"140","Stop without doors","","7:59:00","7:59:27","","","","","25.67","","4.04","","","13.43"
"141","Drive through","Town Center & Neil (NE Corner),1","7:59:38","7:59:38","7:53:25","7:53:25","0:06:13","0:06:13","25.72","4.17","4.08","","8.42","14.04"
"142","Stop","Town Center & Moreland (NE Corner),1","7:59:55","8:00:10","7:53:55","7:53:55","0:06:00","0:06:15","25.79","4.30","4.16","","16.19","16.19"
"143","Drive through","Town Center & Menards (NE Corner),1","8:00:30","8:00:30","7:54:25","7:54:25","0:06:05","0:06:05","25.93","4.42","4.30","","25.28","25.28"
"144","Stop","Town Center at Target (NE Corner),1","8:00:51","8:00:59","7:55:05","7:55:05","0:05:46","0:05:54","26.06","4.57","4.42","","21.63","21.63"
"145","Stop without doors","","8:01:21","8:01:38","","","","","26.18","","4.54","","","19.53"
"146","Drive through","Town Center at Meijer (North Side),8","8:02:07","8:02:07","7:56:10","7:56:10","0:05:57","0:05:57","26.35","4.84","4.72","","15.63","21.83"
"147","Drive through","Boardwalk & Town Center (NE Corner),1","8:02:24","8:02:24","7:56:40","7:56:40","0:05:44","0:05:44","26.42","4.91","4.78","","13.29","13.29"
"148","Drive through","Boardwalk & Meijer Dr. (SE Corner),2","8:03:05","8:03:05","7:58:00","7:58:00","0:05:05","0:05:05","26.70","5.17","5.07","","25.05","25.05"
"149","Stop","Meijer Dr. at Meijer (South Side),1","8:03:17","8:04:50","7:58:25","7:58:25","0:04:52","0:06:25","26.75","5.27","5.11","","13.05","13.05"
"150","Stop without doors","","8:05:11","8:05:24","","","","","26.85","","5.22","","","18.54"
"151","Stop","Champaign Walmart (East Shelter),2","8:06:28","8:06:28","8:00:00","8:00:00","0:06:28","0:06:28","27.09","5.64","5.46","","12.76","13.46"
"152","Trip","Line YELLOW, Block 14","","8:06:53","","8:00:00","","","27.09","","0.00","Pattern: YELLOW 13","","0.00"
"153","Stop","Champaign Walmart (East Shelter),2","8:06:53","8:06:53","8:00:00","8:00:00","0:06:53","0:06:53","27.09","0.00","0.00","","0.00",""
"154","Stop with doors","","8:07:07","8:07:08","","","","","27.13","","0.05","","","10.39"
"155","Drive through","Prospect & Interstate (SW Far Side),7","8:07:40","8:07:40","8:00:33","8:00:33","0:07:07","0:07:07","27.31","0.21","0.23","","17.00","20.42"
"156","Drive through","Meijer Drive & Prospect (NW Corner),4","8:07:55","8:07:55","8:01:06","8:01:06","0:06:49","0:06:49","27.45","0.34","0.36","","32.96","32.96"
"157","Drive through","Prospect at Meijer (NW Corner),4","8:08:13","8:08:13","8:02:12","8:02:12","0:06:01","0:06:01","27.59","0.48","0.51","","28.46","28.46"
"158","Stop without doors","","8:08:30","8:08:52","","","","","27.68","","0.59","","","17.64"
"159","Drive through","Town Center at Target (SW Corner),3","8:09:19","8:09:19","8:03:48","8:03:48","0:05:31","0:05:31","27.85","0.75","0.76","","14.00","23.12"
"160","Drive through","Town Center & Menards (SW Corner),3","8:09:32","8:09:32","8:04:47","8:04:47","0:04:45","0:04:45","27.97","0.89","0.88","","33.04","33.04"
"161","Drive through","Town Center & Moreland (SW Corner),3","8:09:48","8:09:48","8:05:42","8:05:42","0:04:06","0:04:06","28.09","1.01","1.00","","26.57","26.57"
"162","Stop without doors","","8:10:07","8:10:32","","","","","28.20","","1.11","","","20.61"
"163","Drive through","Market Place West (East Side),2","8:11:10","8:11:10","8:06:48","8:06:48","0:04:22","0:04:22","28.44","1.34","1.36","","15.66","23.49"
"164","Stop","Market Place (NE Mall Entrance),1","8:12:27","8:19:25","8:08:00","8:18:00","0:04:27","0:01:25","28.86","1.80","1.77","","19.35","19.35"
"165","Drive through","Market Place Southeast (North Side),4","8:20:16","8:20:16","8:18:30","8:18:30","0:01:46","0:01:46","29.11","2.03","2.02","","17.55","17.55"
"166","Drive through","Market Place & Convenience Dr. (NE),1","8:20:28","8:20:28","8:18:50","8:18:50","0:01:38","0:01:38","29.21","2.13","2.13","","31.70","31.70"
"167","Drive through","Market Place South,1","8:20:41","8:20:41","8:19:10","8:19:10","0:01:31","0:01:31","29.30","2.23","2.22","","25.47","25.47"
"168","Stop without doors","","8:21:02","8:21:30","","","","","29.36","","2.27","","","9.27"
"169","Drive through","Marketview at Marketview Center (SW),6","8:22:16","8:22:16","8:20:00","8:20:00","0:02:16","0:02:16","29.62","2.52","2.53","","11.97","20.48"
"170","Drive through","Market & Marketview (SW Corner),3","8:22:57","8:22:57","8:20:20","8:20:20","0:02:37","0:02:37","29.81","2.72","2.72","","16.75","16.75"
"171","Drive through","Barnes & Noble Books (NW),4","8:23:06","8:23:06","8:20:40","8:20:40","0:02:26","0:02:26","29.89","2.84","2.80","","32.32","32.32"
"172","Stop","Market & Tulip Tree (West Side Shelter),4","8:23:39","8:23:52","8:21:00","8:21:00","0:02:39","0:02:52","30.16","3.13","3.07","","28.81","28.81"
"173","Drive through","Market & Roper (West Side),4","8:24:13","8:24:13","8:21:40","8:21:40","0:02:33","0:02:33","30.30","3.25","3.21","","24.08","24.08"
"174","Stop","Market & Garwood (NW Corner),4","8:24:32","8:24:45","8:22:20","8:22:20","0:02:12","0:02:25","30.41","3.38","3.32","","21.08","21.08"
"175","Stop without doors","","8:25:02","8:25:28","","","","","30.47","","3.38","","","13.69"
"176","Drive through","Market & Bradley (NW Corner),4","8:25:36","8:25:36","8:22:40","8:22:40","0:02:56","0:02:56","30.49","3.46","3.41","","6.15","10.07"
"177","Drive through","Bradley & Champaign (NE Corner),1","8:25:46","8:25:46","8:23:00","8:23:00","0:02:46","0:02:46","30.55","3.51","3.46","","20.81","20.81"
"178","Drive through","Bradley & Hickory (NE Corner),1","8:26:03","8:26:03","8:23:40","8:23:40","0:02:23","0:02:23","30.69","3.64","3.60","","28.69","28.69"
"179","Drive through","Randolph & Bradley (NE Corner),1","8:26:32","8:26:32","8:24:20","8:24:20","0:02:12","0:02:12","30.84","3.79","3.76","","19.44","19.44"
"180","Stop","State & Beardsley (NW Corner),4","8:26:56","8:27:08","8:25:00","8:25:00","0:01:56","0:02:08","30.95","3.93","3.86","","16.13","16.13"
