"Created by MOBILEstatistics - INIT Inc."

"No","Type","Stop","Actual arr","Actual dep","Sched. arr","Sched. dep","Diff. arr","Diff. dep","Odometer","Sched. total distance","Distance","Graphic","V [mph] Stop","V [mph]"
"74","Drive through","Mattis & Sheridan (SE Corner),2","8:04:07","8:04:07","8:03:10","8:03:10","0:00:57","0:00:57","14.79","1.72","1.72","","34.62","34.62"
"75","Stop","Mattis & William (SE Corner),2","8:04:20","8:04:41","8:03:30","8:03:30","0:00:50","0:01:11","14.84","1.82","1.78","","14.98","14.98"
"76","Stop with doors","","8:04:56","8:05:48","","","","","14.91","","1.84","","","14.77"
"77","Drive through","John & Mattis (SE Corner),2","8:06:04","8:06:04","8:04:08","8:04:08","0:01:56","0:01:56","15.03","1.99","1.96","","8.17","28.53"
"78","Stop","John & Victor (SW Corner),3","8:06:25","8:06:33","8:04:43","8:04:43","0:01:42","0:01:50","15.13","2.12","2.06","","16.52","16.52"
"79","Stop","John & Fair (SW Corner),3","8:06:51","8:07:06","8:05:03","8:05:03","0:01:48","0:02:03","15.21","2.20","2.14","","16.28","16.28"
"80","Stop","John & Draper (SW Corner),3","8:07:32","8:07:42","8:05:38","8:05:38","0:01:54","0:02:04","15.35","2.34","2.28","","19.28","19.28"
"81","Drive through","John & Garfield (SW Corner),3","8:07:56","8:07:56","8:05:58","8:05:58","0:01:58","0:01:58","15.44","2.42","2.38","","24.45","24.45"
"82","Stop","John & Russell (SW Corner),3","8:08:12","8:08:22","8:06:13","8:06:13","0:01:59","0:02:09","15.50","2.49","2.43","","11.89","11.89"
"83","Drive through","John & James (SW Corner),3","8:08:40","8:08:40","8:06:43","8:06:43","0:01:57","0:01:57","15.64","2.62","2.57","","28.96","28.96"
"84","Stop","John & McKinley (SW Corner),3","8:08:59","8:09:08","8:07:19","8:07:19","0:01:40","0:01:49","15.75","2.74","2.68","","19.55","19.55"
"85","Drive through","John & Willis (SW Corner),3","8:09:27","8:09:27","8:07:54","8:07:54","0:01:33","0:01:33","15.89","2.87","2.83","","28.03","28.03"
"86","Stop","John & Prospect (SW Corner),3","8:09:51","8:10:07","8:08:29","8:08:29","0:01:22","0:01:38","15.99","3.00","2.92","","14.82","14.82"
"87","Drive through","John & Pine (SW Corner),3","8:10:22","8:10:22","8:08:59","8:08:59","0:01:23","0:01:23","16.11","3.10","3.05","","29.09","29.09"
"88","Stop","John & New (SW Corner),3","8:10:39","8:10:55","8:09:27","8:09:27","0:01:12","0:01:28","16.19","3.20","3.12","","16.45","16.45"
"89","Stop","John & Lynn (SW Corner),3","8:11:19","8:11:39","8:09:57","8:09:57","0:01:22","0:01:42","16.31","3.32","3.24","","17.99","17.99"
"90","Stop","John & Prairie (SW Corner),3","8:12:09","8:12:17","8:10:33","8:10:33","0:01:36","0:01:44","16.48","3.49","3.41","","20.58","20.58"
"91","Stop","State & John (SW Corner),3","8:12:36","8:13:01","8:11:00","8:11:00","0:01:36","0:02:01","16.57","3.58","3.50","","15.78","15.78"
"92","Drive through","State & William (NW Corner),4","8:13:22","8:13:22","8:11:30","8:11:30","0:01:52","0:01:52","16.73","3.72","3.66","","28.23","28.23"
"93","Stop","State & Stanage (NW Corner),4","8:13:43","8:13:53","8:12:30","8:12:30","0:01:13","0:01:23","16.84","3.86","3.77","","18.65","18.65"
"94","Drive through","State & Avondale (NW Corner),4","8:14:11","8:14:11","8:13:10","8:13:10","0:01:01","0:01:01","16.98","3.97","3.91","","27.59","27.59"
"95","Stop","Hessel & Randolph (South Side),3","8:14:46","8:14:58","8:14:00","8:14:00","0:00:46","0:00:58","17.10","4.13","4.03","","12.34","12.34"
"96","Drive through","Neil & Hessel (SW Corner),3","8:15:24","8:15:24","8:14:40","8:14:40","0:00:44","0:00:44","17.17","4.18","4.10","","9.73","9.73"
"97","Drive through","Stadium & Oak (SW Corner),3","8:15:58","8:15:58","8:15:20","8:15:20","0:00:38","0:00:38","17.32","4.32","4.25","","16.19","16.19"
"98","Stop","First & Stadium (SW Corner),3","8:16:22","8:16:31","8:16:08","8:16:08","0:00:14","0:00:23","17.44","4.47","4.37","","17.99","17.99"
"99","Stop","ARC (South Side),1","8:17:23","8:17:40","8:16:56","8:16:56","0:00:27","0:00:44","17.67","4.71","4.60","","15.79","15.79"
"100","Stop","Fourth & Peabody (SW Corner),3","8:18:06","8:18:12","8:17:56","8:17:56","0:00:10","0:00:16","17.79","4.84","4.72","","16.95","16.95"
"101","Stop","Sixth & Peabody (SW Corner),3","8:18:43","8:18:58","8:18:34","8:18:34","0:00:09","0:00:24","17.96","5.01","4.89","","19.34","19.34"
"102","Stop","Sixth & Gregory (SE Corner),2","8:19:38","8:19:52","8:19:22","8:19:22","0:00:16","0:00:30","18.13","5.19","5.07","","16.00","16.00"
"103","Stop without doors","","8:20:14","8:20:43","","","","","18.22","","5.15","","","13.83"
"104","Stop","Armory & Wright (South Side),3","8:21:13","8:21:29","8:20:10","8:20:10","0:01:03","0:01:19","18.29","5.35","5.22","","7.02","8.80"
"105","Stop","Transit Plaza (NE Platform),2","8:22:35","8:22:57","8:21:00","8:21:00","0:01:35","0:01:57","18.51","5.57","5.45","","12.04","12.04"
"106","Stop without doors","","8:23:32","8:23:49","","","","","18.61","","5.54","","","9.91"
"107","Stop with doors","","8:24:11","8:24:21","","","","","18.67","","5.60","","","10.07"
"108","Drive through","Wright & Healey (East Side),2","8:24:29","8:24:29","8:23:00","8:23:00","0:01:29","0:01:29","18.69","5.78","5.63","","7.06","10.07"
"109","Stop without doors","","8:24:51","8:25:20","","","","","18.77","","5.71","","","13.12"
"110","Stop without doors","","8:26:03","8:26:11","","","","","18.89","","5.82","","","9.68"
"111","Drive through","White & Wright (SE Corner),2","8:26:23","8:26:23","8:24:00","8:24:00","0:02:23","0:02:23","18.93","5.98","5.86","","7.52","12.68"
"112","Stop without doors","","8:26:48","8:27:17","","","","","19.02","","5.95","","","13.16"
"113","Drive through","University & Sixth (NW Far Side),8","8:27:38","8:27:38","8:25:25","8:25:25","0:02:13","0:02:13","19.15","6.20","6.08","","10.56","22.05"
"114","Drive through","University & Fourth (NE Corner),1","8:28:05","8:28:05","8:26:05","8:26:05","0:02:00","0:02:00","19.29","6.35","6.23","","18.98","18.98"
"115","Drive through","University & Second (NE Corner),1","8:28:29","8:28:29","8:26:50","8:26:50","0:01:39","0:01:39","19.48","6.53","6.41","","28.15","28.15"
"116","Stop","Illinois Terminal (Platform A),1","8:29:45","8:29:45","8:29:00","8:29:00","0:00:45","0:00:45","19.77","6.81","6.70","","13.49","13.49"
"117","Dead run in","Line BLUE, Block 504","","8:38:26","","8:29:00","","","19.77","","0.00","Pattern: [IT:1][Garage]","","0.00"
"118","Stop","Illinois Terminal (Platform A),1","8:38:26","8:38:26","8:29:00","8:29:00","0:09:26","0:09:26","19.77","0.00","0.00","","0.00",""
"119","Stop without doors","","8:38:44","8:38:44","","","","","19.80","","0.04","","","7.09"
"120","Additional trip","Line YELLOWHOPPER, Block 10394","","8:50:39","","8:50:00","","","19.99","","0.00","Pattern: YELLOWHOPPER 25","","0.00"
"121","Stop","Illinois Terminal (Platform C),5","8:50:39","8:50:39","8:50:00","8:50:00","0:00:39","0:00:39","19.99","0.00","0.00","","0.00",""
"122","Stop","Logan & First (SW Corner),3","8:51:38","8:52:14","8:51:30","8:51:30","0:00:08","0:00:44","20.23","0.26","0.25","","15.09","15.09"
"123","Stop","White & Second (SE Far Side),3","8:52:36","8:52:46","8:52:00","8:52:00","0:00:36","0:00:46","20.35","0.37","0.37","","19.73","19.73"
"124","Stop","White Street Mid-Block (South Side),1","8:53:34","8:54:13","8:54:00","8:54:00","-0:00:26","0:00:13","20.54","0.57","0.56","","14.03","14.03"
"125","Stop with doors","","8:54:48","8:54:49","","","","","20.74","","0.76","","","20.58"
"126","Stop","Wright & Stoughton (NW Corner),4","8:55:28","8:55:37","8:55:30","8:55:30","-0:00:02","0:00:07","20.80","0.84","0.81","","12.20","4.99"
"127","Stop without doors","","8:55:59","8:56:59","","","","","20.85","","0.87","","","8.95"
"128","Stop without doors","","8:57:27","8:57:36","","","","","20.90","","0.92","","","6.96"
"129","Stop","Wright & Healey (NW Corner),4","8:58:09","8:58:42","8:56:00","8:56:00","0:02:09","0:02:42","20.93","0.98","0.95","","3.23","2.99"
"130","Stop without doors","","8:59:05","9:00:40","","","","","20.97","","0.99","","","6.52"
"131","Stop","Transit Plaza (SW Platform),3","9:02:28","9:03:03","8:57:00","8:57:00","0:05:28","0:06:03","21.17","1.22","1.19","","3.86","6.69"
"132","Stop","Wright & Chalmers (NW Corner),4","9:03:23","9:03:37","8:57:30","8:57:30","0:05:53","0:06:07","21.26","1.30","1.27","","14.55","14.55"
"133","Stop","Sixth & Armory (NW Corner),4","9:04:23","9:04:32","8:58:30","8:58:30","0:05:53","0:06:02","21.41","1.48","1.43","","12.31","12.31"
"134","Stop","Sixth & Gregory (NW Corner),4","9:04:56","9:05:57","8:59:00","8:59:00","0:05:56","0:06:57","21.50","1.57","1.52","","13.15","13.15"
"135","Stop without doors","","9:06:52","9:07:45","","","","","21.66","","1.68","","","10.58"
"136","Stop","Gregory at Ikenberry Commons (North),2","9:08:12","9:08:45","9:00:00","9:00:00","0:08:12","0:08:45","21.74","1.82","1.76","","6.53","11.11"
"137","Stop","First & Gregory (NE Corner),1","9:09:16","9:09:57","9:00:30","9:00:30","0:08:46","0:09:27","21.94","2.01","1.95","","22.16","22.16"
"138","Drive through","First & Stadium (NW Corner),4","9:10:22","9:10:22","9:01:30","9:01:30","0:08:52","0:08:52","22.04","2.10","2.06","","15.66","15.66"
"139","Drive through","Kirby & Oak (SW Far Side),7","9:11:58","9:11:58","9:03:15","9:03:15","0:08:43","0:08:43","22.56","2.61","2.57","","19.16","19.16"
"140","Drive through","Lot E-14 (South Shelter),1","9:12:37","9:12:37","9:04:00","9:04:00","0:08:37","0:08:37","22.71","2.79","2.73","","14.63","14.63"
"141","Stop with doors","","9:13:05","9:13:11","","","","","22.80","","2.81","","","10.63"
"142","Drive through","First & St. Mary's (NW Corner),4","9:13:39","9:13:39","9:05:30","9:05:30","0:08:09","0:08:09","22.89","2.96","2.90","","10.07","11.67"
"143","Drive through","First at iHotel,1","9:13:53","9:13:53","9:05:54","9:05:54","0:07:59","0:07:59","23.00","3.08","3.02","","29.09","29.09"
"144","Stop","First & Hazelwood (NW Corner),4","9:14:12","9:14:24","9:06:20","9:06:20","0:07:52","0:08:04","23.12","3.22","3.14","","22.26","22.26"
"145","Stop","U of I Credit Union (NW Far Side),8","9:15:12","9:15:19","9:07:20","9:07:20","0:07:52","0:07:59","23.40","3.50","3.42","","21.07","21.07"
"146","Drive through","Oak & Gerty (NW Far Side),8","9:15:37","9:15:37","9:08:00","9:08:00","0:07:37","0:07:37","23.51","3.59","3.53","","22.87","22.87"
"147","Stop","Water Survey,2","9:16:30","9:16:30","9:09:00","9:09:00","0:07:30","0:07:30","23.73","3.83","3.74","","14.44","14.44"
"148","Additional trip","Line YELLOWHOPPER, Block 10394","","9:18:00","","9:18:00","","","23.73","","0.00","Pattern: [@15.0.63189099@]29","","0.00"
"149","Stop","Water Survey,2","9:18:00","9:18:00","9:18:00","9:18:00","0:00:00","0:00:00","23.73","0.00","0.00","","0.00",""
"150","Drive through","Hazelwood & Oak (SE Corner),2","9:19:11","9:19:11","9:19:45","9:19:45","-0:00:34","-0:00:34","24.07","0.60","0.35","","17.71","17.71"
"151","Drive through","Oak St. (East Side),2","9:19:33","9:19:33","9:20:30","9:20:30","-0:00:57","-0:00:57","24.24","0.78","0.52","","27.56","27.56"
"152","Drive through","St. Mary's & Oak (SE Corner),2","9:19:48","9:19:48","9:21:00","9:21:00","-0:01:12","-0:01:12","24.30","0.85","0.58","","13.43","13.43"
"153","Drive through","First & St. Mary's (NE Far Side),5","9:20:28","9:20:28","9:21:45","9:21:45","-0:01:17","-0:01:17","24.50","1.04","0.78","","18.12","18.12"
"154","Drive through","Lot E-14 (North Shelter),2","9:20:47","9:20:47","9:22:00","9:22:00","-0:01:13","-0:01:13","24.65","1.20","0.93","","29.09","29.09"
"155","Stop without doors","","9:21:38","9:21:45","","","","","24.67","","0.95","","","1.28"
"156","Drive through","Kirby & Oak (SE Corner),2","9:22:13","9:22:13","9:22:20","9:22:20","-0:00:07","-0:00:07","24.86","1.39","1.14","","8.59","24.05"
"157","Stop","First & Stadium (SE Corner),2","9:22:47","9:22:59","9:23:30","9:23:30","-0:00:43","-0:00:31","24.99","1.87","1.27","","14.08","14.08"
"158","Drive through","First & Gregory (SE Corner),2","9:23:19","9:23:19","9:23:50","9:23:50","-0:00:31","-0:00:31","25.09","1.95","1.37","","17.01","17.01"
"159","Stop","Gregory at Ikenberry Commons (South),1","9:24:11","9:25:03","9:25:00","9:26:00","-0:00:49","-0:00:57","25.29","2.18","1.57","","14.37","14.37"
"160","Stop without doors","","9:25:24","9:26:27","","","","","25.35","","1.63","","","10.02"
"161","Drive through","Fourth & Armory (SE Corner),2","9:27:12","9:27:12","9:28:00","9:28:00","-0:00:48","-0:00:48","25.46","2.32","1.74","","4.63","8.60"
"162","Stop without doors","","9:27:40","9:27:47","","","","","25.59","","1.87","","","17.26"
"163","Stop","Armory & Wright (South Side),3","9:28:24","9:28:41","9:30:00","9:30:00","-0:01:36","-0:01:19","25.67","2.56","1.95","","10.60","7.56"
"164","Stop","Transit Plaza (SE Platform),4","9:29:31","9:29:42","9:32:00","9:32:00","-0:02:29","-0:02:18","25.88","2.76","2.16","","15.26","15.26"
"165","Drive through","Wright & Healey (East Side),2","9:31:17","9:31:17","9:34:00","9:34:00","-0:02:43","-0:02:43","26.12","2.99","2.40","","9.05","9.05"
"166","Stop","White & Wright (SE Corner),2","9:32:55","9:33:04","9:34:30","9:34:30","-0:01:35","-0:01:26","26.28","3.19","2.56","","5.64","5.64"
"167","Stop without doors","","9:33:28","9:33:42","","","","","26.33","","2.61","","","7.65"
"168","Stop without doors","","9:34:22","9:34:52","","","","","26.39","","2.67","","","5.77"
"169","Stop with doors","","9:39:53","9:40:24","","","","","28.09","","4.37","","","20.35"
"170","Stop with doors","","9:40:43","9:40:43","","","","","28.13","","4.41","","","7.19"
"171","Additional trip","Line GREEN, Block 598","","10:25:55","","9:44:00","","","31.04","","0.00","Pattern: 5W-AM","","0.00"
"172","Stop","Illinois Terminal (Platform B),2","10:25:55","10:25:55","10:23:00","10:23:00","0:02:55","0:02:55","31.04","0.00","0.00","","0.00",""
"173","Drive through","Walnut & Logan (NE Corner),1","10:26:51","10:26:51","10:23:36","10:23:36","0:03:15","0:03:15","31.17","0.13","0.14","","8.91","8.91"
"174","Drive through","Walnut & University (SE Corner),2","10:27:21","10:27:21","10:24:10","10:24:10","0:03:11","0:03:11","31.25","0.20","0.22","","9.03","9.03"
"175","Drive through","Main & Fremont (NE Corner),1","10:28:32","10:28:32","10:24:34","10:24:34","0:03:58","0:03:58","31.40","0.35","0.37","","7.91","7.91"
"176","Drive through","Church & Neil (NW Far Side),8","10:28:49","10:28:49","10:24:44","10:24:44","0:04:05","0:04:05","31.47","0.44","0.44","","14.48","14.48"
"177","Drive through","State & Park (NW Corner),4","10:30:08","10:30:08","10:25:22","10:25:22","0:04:46","0:04:46","31.67","0.64","0.64","","9.04","9.04"
"178","Drive through","State & Clark (NW Corner),4","10:30:26","10:30:26","10:25:42","10:25:42","0:04:44","0:04:44","31.80","0.77","0.77","","25.73","25.73"
"179","Drive through","State & White (NW Corner),4","10:30:34","10:30:34","10:25:52","10:25:52","0:04:42","0:04:42","31.86","0.84","0.83","","28.53","28.53"
"180","Drive through","State & Springfield (NW Corner),4","10:30:54","10:30:54","10:26:08","10:26:08","0:04:46","0:04:46","31.98","0.96","0.95","","21.59","21.59"
"181","Drive through","Springfield & Prairie (NE Corner),1","10:31:06","10:31:06","10:26:18","10:26:18","0:04:48","0:04:48","32.06","1.05","1.03","","24.42","24.42"
"182","Drive through","Springfield & Lynn (NE Corner),1","10:31:30","10:31:30","10:26:48","10:26:48","0:04:42","0:04:42","32.25","1.21","1.22","","27.50","27.50"
"183","Drive through","Springfield & New (NE Corner),1","10:31:47","10:31:47","10:27:06","10:27:06","0:04:41","0:04:41","32.37","1.35","1.34","","26.58","26.58"
"184","Drive through","Springfield & VanDoren (NE Corner),1","10:32:05","10:32:05","10:27:28","10:27:28","0:04:37","0:04:37","32.50","1.47","1.47","","24.36","24.36"
"185","Drive through","Springfield & Willis (NE Corner),1","10:32:41","10:32:41","10:28:00","10:28:00","0:04:41","0:04:41","32.70","1.66","1.67","","20.45","20.45"
