"Created by MOBILEstatistics - INIT Inc."

"No","Type","Stop","Actual arr","Actual dep","Sched. arr","Sched. dep","Diff. arr","Diff. dep","Odometer","Sched. total distance","Distance","Graphic","V [mph] Stop","V [mph]"
"19","Drive through","Goodwin & Gregory (NW Corner),4","6:55:31","6:55:31","6:55:40","6:55:40","-0:00:09","-0:00:09","4.18","1.57","1.56","","13.03","13.03"
"20","Stop","Gregory at Mumford Hall,2","6:55:47","6:55:58","6:56:20","6:56:20","-0:00:33","-0:00:22","4.23","1.67","1.61","","12.59","12.59"
"21","Drive through","Gregory at Library (North Side),2","6:56:27","6:56:27","6:57:00","6:57:00","-0:00:33","-0:00:33","4.41","1.83","1.79","","21.99","21.99"
"22","Drive through","Fourth & Gregory (SW Far Side),7","6:57:33","6:57:33","6:58:30","6:58:30","-0:00:57","-0:00:57","4.71","2.11","2.09","","16.41","16.41"
"23","Stop without doors","","6:57:57","6:58:11","","","","","4.82","","2.20","","","16.22"
"24","Drive through","Fourth & Peabody (NW Corner),4","6:58:24","6:58:24","6:59:30","6:59:30","-0:01:06","-0:01:06","4.86","2.27","2.23","","10.18","9.98"
"25","Drive through","ARC (North Side),2","6:58:58","6:58:58","7:00:30","7:00:30","-0:01:32","-0:01:32","5.00","2.41","2.37","","14.94","14.94"
"26","Stop without doors","","6:59:27","6:59:36","","","","","5.09","","2.47","","","11.34"
"27","Drive through","First & Stadium (SE Corner),2","7:00:19","7:00:19","7:01:25","7:01:25","-0:01:06","-0:01:06","5.22","2.63","2.59","","9.75","10.72"
"28","Drive through","First & Gregory (SE Corner),2","7:00:48","7:00:48","7:02:05","7:02:05","-0:01:17","-0:01:17","5.29","2.71","2.66","","8.80","8.80"
"29","Drive through","First & Armory (NE Far Side),5","7:02:15","7:02:15","7:03:05","7:03:05","-0:00:50","-0:00:50","5.41","2.83","2.79","","4.99","4.99"
"30","Stop without doors","","7:02:54","7:03:24","","","","","5.55","","2.93","","","13.20"
"31","Drive through","First & Daniel (SE Far Side),6","7:03:29","7:03:29","7:04:02","7:04:02","-0:00:33","-0:00:33","5.56","2.97","2.93","","7.14","2.69"
"32","Stop without doors","","7:04:20","7:05:13","","","","","5.69","","3.07","","","9.83"
"33","Drive through","Third & Daniel (SW Corner),3","7:05:20","7:05:20","7:05:00","7:05:00","0:00:20","0:00:20","5.71","3.13","3.09","","5.14","9.91"
"34","Drive through","Fourth & Chalmers (NW Corner),4","7:06:05","7:06:05","7:05:45","7:05:45","0:00:20","0:00:20","5.92","3.33","3.30","","16.71","16.71"
"35","Drive through","4th & Armory (SE Far Side),6","7:06:58","7:06:58","7:06:30","7:06:30","0:00:28","0:00:28","6.06","3.47","3.44","","9.54","9.54"
"36","Stop","Armory & Wright (South Side),3","7:07:41","7:07:51","7:07:15","7:07:15","0:00:26","0:00:36","6.20","3.66","3.58","","11.71","11.71"
"37","Stop","Transit Plaza (SE Platform),4","7:08:47","7:08:54","7:08:00","7:08:00","0:00:47","0:00:54","6.41","3.86","3.79","","13.59","13.59"
"38","Stop without doors","","7:09:52","7:10:14","","","","","6.53","","3.91","","","7.18"
"39","Stop","Illini Union (South Side Shelter),1","7:10:45","7:11:05","7:10:00","7:10:00","0:00:45","0:01:05","6.64","4.05","4.02","","7.46","13.28"
"40","Drive through","Goodwin at Materials Research,2","7:11:41","7:11:41","7:11:15","7:11:15","0:00:26","0:00:26","6.91","4.34","4.28","","26.41","26.41"
"41","Drive through","Goodwin & Main (SE Corner),2","7:12:31","7:12:31","7:12:24","7:12:24","0:00:07","0:00:07","7.08","4.53","4.46","","12.49","12.49"
"42","Stop","Goodwin & Clark (SE Corner),2","7:12:47","7:12:54","7:13:00","7:13:00","-0:00:13","-0:00:06","7.13","4.59","4.50","","10.49","10.49"
"43","Stop without doors","","7:13:12","7:13:19","","","","","7.19","","4.57","","","12.43"
"44","Drive through","University & Goodwin (SE Corner),2","7:13:25","7:13:25","7:13:20","7:13:20","0:00:05","0:00:05","7.20","4.66","4.58","","8.45","6.34"
"45","Stop without doors","","7:14:02","7:15:05","","","","","7.42","","4.80","","","21.65"
"46","Stop","Lincoln & Park (SE Corner),2","7:15:27","7:15:37","7:14:44","7:14:44","0:00:43","0:00:53","7.49","4.98","4.86","","8.42","10.27"
"47","Stop without doors","","7:15:52","7:16:00","","","","","7.53","","4.91","","","10.89"
"48","Drive through","Lincoln & Church (SE Corner),2","7:16:09","7:16:09","7:15:20","7:15:20","0:00:49","0:00:49","7.57","5.04","4.94","","9.02","13.92"
"49","Drive through","Fairview & Lincoln (SE Corner),2","7:16:26","7:16:26","7:16:32","7:16:32","-0:00:06","-0:00:06","7.69","5.16","5.07","","27.24","27.24"
"50","Drive through","Lincoln & Wascher (SE Corner),2","7:16:44","7:16:44","7:17:05","7:17:05","-0:00:21","-0:00:21","7.87","5.33","5.25","","35.92","35.92"
"51","Drive through","Lincoln at Atrium Apts (East Side),2","7:17:01","7:17:01","7:17:46","7:17:46","-0:00:45","-0:00:45","8.03","5.48","5.41","","32.77","32.77"
"52","Stop without doors","","7:17:24","7:17:35","","","","","8.17","","5.55","","","21.98"
"53","Drive through","Lincoln & Bradley (SE Corner),2","7:17:43","7:17:43","7:18:26","7:18:26","-0:00:43","-0:00:43","8.20","5.65","5.57","","14.33","12.03"
"54","Drive through","Lincoln & Kettering Park (SE Far Side),6","7:18:14","7:18:14","7:19:12","7:19:12","-0:00:58","-0:00:58","8.38","5.83","5.76","","21.94","21.94"
"55","Drive through","Kettering & Linview (SW Corner),3","7:18:34","7:18:34","7:19:48","7:19:48","-0:01:14","-0:01:14","8.46","5.92","5.84","","14.43","14.43"
"56","Stop","Linview & Killarney (SE Corner),2","7:19:04","7:27:46","7:20:24","7:20:24","-0:01:20","0:07:22","8.61","6.10","5.99","","17.38","17.38"
"57","Stop","Lincoln & Killarney (NE Corner),1","7:28:15","7:28:15","7:21:00","7:21:00","0:07:15","0:07:15","8.69","6.15","6.07","","9.80","9.80"
"58","Trip","Line ILLINI, Block 2202","","7:28:48","","7:28:00","","","8.69","","0.00","Pattern: 22S ILLINI 20","","0.00"
"59","Stop","Lincoln & Killarney (NE Corner),1","7:28:48","7:28:48","7:28:00","7:28:00","0:00:48","0:00:48","8.69","0.00","0.00","","0.00",""
"60","Stop","Lincoln & Kettering Park (NW Corner),4","7:29:11","7:29:28","7:28:30","7:28:30","0:00:41","0:00:58","8.86","0.22","0.18","","27.24","27.24"
"61","Stop","One Illinois North,1","7:29:55","7:30:37","7:29:45","7:29:45","0:00:10","0:00:52","9.00","0.36","0.32","","18.56","18.56"
"62","Stop without doors","","7:31:17","7:31:32","","","","","9.21","","0.53","","","19.13"
"63","Drive through","One Illinois South,1","7:31:39","7:31:39","7:30:40","7:30:40","0:00:59","0:00:59","9.24","0.57","0.55","","13.57","10.87"
"64","Drive through","Lincoln & Wascher (NW Corner),4","7:32:03","7:32:03","7:31:25","7:31:25","0:00:38","0:00:38","9.42","0.74","0.73","","27.13","27.13"
"65","Stop","Fairview & Lincoln (NW Corner),4","7:32:25","7:32:37","7:31:45","7:31:45","0:00:40","0:00:52","9.54","0.90","0.85","","19.73","19.73"
"66","Drive through","Lincoln & Church (NW Corner),4","7:32:59","7:32:59","7:32:15","7:32:15","0:00:44","0:00:44","9.70","1.04","1.02","","27.05","27.05"
"67","Drive through","Lincoln & Park (West Side),4","7:33:08","7:33:08","7:32:25","7:32:25","0:00:43","0:00:43","9.76","1.11","1.08","","23.62","23.62"
"68","Drive through","Campus Circle (North Side),2","7:33:54","7:33:54","7:33:00","7:33:00","0:00:54","0:00:54","9.93","1.30","1.24","","12.89","12.89"
"69","Stop","Goodwin & Clark (NW Corner),4","7:34:43","7:35:05","7:34:00","7:34:00","0:00:43","0:01:05","10.09","1.49","1.41","","12.10","12.10"
"70","Stop","Goodwin & Main (NW Corner),4","7:35:24","7:35:41","7:34:46","7:34:46","0:00:38","0:00:55","10.15","1.55","1.47","","12.01","12.01"
"71","Stop","Goodwin at Ceramics Building,1","7:36:21","7:36:38","7:35:38","7:35:38","0:00:43","0:01:00","10.36","1.75","1.68","","18.68","18.68"
"72","Stop","Green & Goodwin (NW Far Side),8","7:37:09","7:37:20","7:36:54","7:36:54","0:00:15","0:00:26","10.49","1.88","1.80","","14.65","14.65"
"73","Stop","Illini Union (Island Shelter),9","7:37:52","7:39:32","7:38:00","7:38:00","-0:00:08","0:01:32","10.62","2.00","1.94","","15.17","15.17"
"74","Stop","Transit Plaza (SW Platform),3","7:40:17","7:41:10","7:41:00","7:41:00","-0:00:43","0:00:10","10.83","2.24","2.15","","16.91","16.91"
"75","Stop","Wright & Chalmers (NW Corner),4","7:41:31","7:41:48","7:41:53","7:41:53","-0:00:22","-0:00:05","10.92","2.33","2.23","","13.96","13.96"
"76","Stop","5th & Chalmers (NE Corner),1","7:42:34","7:42:51","7:42:45","7:42:45","-0:00:11","0:00:06","11.08","2.49","2.39","","12.55","12.55"
"77","Stop","4th & Chalmers (NE Corner),1","7:43:11","7:43:26","7:43:53","7:43:53","-0:00:42","-0:00:27","11.15","2.57","2.47","","13.54","13.54"
"78","Stop without doors","","7:43:50","7:44:03","","","","","11.22","","2.54","","","10.82"
"79","Stop","Third & Daniel (NW Far Side),8","7:44:55","7:46:22","7:46:00","7:46:00","-0:01:05","0:00:22","11.34","2.76","2.66","","7.80","8.35"
"80","Stop","First & Daniel (NE Corner),1","7:47:05","7:47:50","7:47:11","7:47:11","-0:00:06","0:00:39","11.49","2.92","2.81","","12.59","12.59"
"81","Stop","First & Armory (NW Corner),4","7:48:31","7:48:50","7:48:02","7:48:02","0:00:29","0:00:48","11.67","3.11","2.98","","15.23","15.23"
"82","Stop","First & Gregory (NW Corner),4","7:49:14","7:49:26","7:48:47","7:48:47","0:00:27","0:00:39","11.75","3.19","3.07","","12.96","12.96"
"83","Drive through","First & Stadium (NW Corner),4","7:49:55","7:49:55","7:49:32","7:49:32","0:00:23","0:00:23","11.86","3.29","3.18","","13.43","13.43"
"84","Stop","ARC (South Side),1","7:51:00","7:51:11","7:50:41","7:50:41","0:00:19","0:00:30","12.09","3.52","3.40","","12.39","12.39"
"85","Stop without doors","","7:51:40","7:51:54","","","","","12.21","","3.53","","","15.43"
"86","Stop","Fourth & Peabody (NE Far Side),5","7:52:12","7:52:23","7:51:41","7:51:41","0:00:31","0:00:42","12.25","3.68","3.56","","9.50","7.34"
"87","Stop","Fourth & Gregory (SE Corner),2","7:52:55","7:53:25","7:52:41","7:52:41","0:00:14","0:00:44","12.39","3.83","3.71","","16.15","16.15"
"88","Stop","Gregory at Library (South Side Shelter),1","7:54:19","7:54:39","7:54:00","7:54:00","0:00:19","0:00:39","12.63","4.09","3.95","","16.24","16.24"
"89","Stop","Gregory at Mumford Hall (South Side),1","7:55:19","7:55:28","7:54:30","7:54:30","0:00:49","0:00:58","12.79","4.25","4.10","","13.71","13.71"
"90","Stop","Goodwin & Gregory (South Side),3","7:55:58","7:56:11","7:55:15","7:55:15","0:00:43","0:00:56","12.88","4.33","4.20","","11.41","11.41"
"91","Drive through","Goodwin & Nevada (SE Corner),2","7:56:58","7:56:58","7:56:00","7:56:00","0:00:58","0:00:58","13.02","4.46","4.34","","10.71","10.71"
"92","Stop with doors","","7:57:56","7:58:05","","","","","13.18","","4.49","","","9.69"
"93","Drive through","Krannert Center (East Side Shelter),2","7:58:12","7:58:12","7:57:00","7:57:00","0:01:12","0:01:12","13.20","4.61","4.51","","8.65","11.19"
"94","Drive through","Illinois St. Residence Hall (South Side),1","7:58:55","7:58:55","7:58:00","7:58:00","0:00:55","0:00:55","13.37","4.79","4.69","","14.41","14.41"
"95","Drive through","Lincoln & Illinois (SW Corner),3","7:59:26","7:59:26","7:58:45","7:58:45","0:00:41","0:00:41","13.48","4.91","4.80","","12.99","12.99"
"96","Stop with doors","","7:59:59","8:00:06","","","","","13.59","","4.90","","","11.60"
"97","Drive through","Lincoln & Oregon (NW Corner),4","8:00:19","8:00:19","7:59:30","7:59:30","0:00:49","0:00:49","13.62","5.05","4.93","","9.12","7.75"
"98","Drive through","LAR (West Side),1","8:00:56","8:00:56","8:00:30","8:00:30","0:00:26","0:00:26","13.85","5.26","5.17","","22.86","22.86"
"99","Stop","PAR (North Side Shelter),2","8:02:27","8:02:27","8:02:00","8:02:00","0:00:27","0:00:27","14.24","5.68","5.56","","15.37","15.37"
"100","Trip","Line ILLINI, Block 2202","","8:08:47","","8:08:00","","","14.24","","0.00","Pattern: [@15.0.63192528@]43","","0.00"
"101","Stop","PAR (North Side Shelter),2","8:08:47","8:08:47","8:08:00","8:08:00","0:00:47","0:00:47","14.24","0.00","0.00","","0.00",""
"102","Stop with doors","","8:09:10","8:09:14","","","","","14.34","","0.10","","","15.08"
"103","Drive through","Penn & Maryland (SE Corner),2","8:09:56","8:09:56","8:08:50","8:08:50","0:01:06","0:01:06","14.45","0.20","0.22","","10.99","9.80"
"104","Stop without doors","","8:10:38","8:11:43","","","","","14.60","","0.37","","","12.95"
"105","Stop","LAR (East Side),2","8:12:45","8:12:59","8:10:30","8:10:30","0:02:15","0:02:29","14.85","0.65","0.61","","8.49","14.36"
"106","Drive through","Lincoln & Oregon (SE Corner),2","8:13:38","8:13:38","8:11:20","8:11:20","0:02:18","0:02:18","15.10","0.87","0.86","","23.12","23.12"
"107","Stop without doors","","8:13:58","8:14:15","","","","","15.19","","0.95","","","15.55"
"108","Stop","Lincoln & Illinois (NW Far Side),8","8:14:30","8:14:40","8:12:10","8:12:10","0:02:20","0:02:30","15.22","1.02","0.98","","8.14","7.46"
"109","Drive through","Illinois St. Residence Hall (North Side),2","8:15:05","8:15:05","8:13:00","8:13:00","0:02:05","0:02:05","15.36","1.14","1.12","","20.05","20.05"
"110","Stop without doors","","8:15:20","8:15:28","","","","","15.42","","1.19","","","15.66"
"111","Drive through","Chemical & Life Sciences,1","8:15:56","8:15:56","8:13:40","8:13:40","0:02:16","0:02:16","15.53","1.32","1.30","","12.64","14.62"
"112","Drive through","Goodwin & Nevada (NW Corner),4","8:16:58","8:16:58","8:15:00","8:15:00","0:01:58","0:01:58","15.64","1.45","1.41","","6.32","6.32"
"113","Stop","Goodwin & Gregory (NW Corner),4","8:17:25","8:17:38","8:15:40","8:15:40","0:01:45","0:01:58","15.73","1.57","1.50","","11.77","11.77"
"114","Stop","Gregory at Mumford Hall,2","8:18:19","8:18:26","8:16:20","8:16:20","0:01:59","0:02:06","15.85","1.67","1.61","","10.21","10.21"
"115","Stop","Gregory at Library (North Side),2","8:18:59","8:19:11","8:17:00","8:17:00","0:01:59","0:02:11","16.01","1.83","1.77","","17.56","17.56"
"116","Stop without doors","","8:19:33","8:19:46","","","","","16.08","","1.85","","","12.51"
"117","Stop without doors","","8:20:19","8:21:01","","","","","16.25","","2.01","","","17.90"
"118","Drive through","Fourth & Gregory (SW Far Side),7","8:21:28","8:21:28","8:18:30","8:18:30","0:02:58","0:02:58","16.31","2.11","2.07","","7.86","7.79"
"119","Drive through","Fourth & Peabody (NW Corner),4","8:21:54","8:21:54","8:19:30","8:19:30","0:02:24","0:02:24","16.46","2.27","2.23","","21.77","21.77"
"120","Stop with doors","","8:22:19","8:22:34","","","","","16.60","","2.36","","","18.80"
"121","Drive through","ARC (North Side),2","8:22:40","8:22:40","8:20:30","8:20:30","0:02:10","0:02:10","16.61","2.41","2.38","","11.38","8.95"
"122","Stop without doors","","8:23:26","8:23:35","","","","","16.79","","2.55","","","13.77"
"123","Drive through","First & Stadium (SE Corner),2","8:23:45","8:23:45","8:21:30","8:21:30","0:02:15","0:02:15","16.83","2.63","2.59","","12.08","15.22"
"124","Stop","First & Gregory (SE Corner),2","8:23:58","8:24:09","8:22:05","8:22:05","0:01:53","0:02:04","16.88","2.71","2.64","","13.60","13.60"
"125","Stop","First & Armory (NE Far Side),5","8:24:31","8:24:47","8:23:05","8:23:05","0:01:26","0:01:42","16.99","2.83","2.76","","18.82","18.82"
"126","Stop","First & Daniel (SE Far Side),6","8:25:28","8:25:47","8:24:02","8:24:02","0:01:26","0:01:45","17.17","2.97","2.93","","15.50","15.50"
"127","Stop","Third & Daniel (SW Corner),3","8:26:30","8:26:47","8:25:00","8:25:00","0:01:30","0:01:47","17.31","3.13","3.08","","11.87","11.87"
"128","Stop without doors","","8:27:09","8:27:38","","","","","17.40","","3.16","","","14.04"
"129","Drive through","Fourth & Chalmers (NW Corner),4","8:28:22","8:28:22","8:25:45","8:25:45","0:02:37","0:02:37","17.51","3.33","3.28","","7.63","9.46"
"130","Stop without doors","","8:29:10","8:29:19","","","","","17.64","","3.40","","","9.51"
"131","Drive through","4th & Armory (SE Far Side),6","8:29:25","8:29:25","8:26:30","8:26:30","0:02:55","0:02:55","17.66","3.47","3.42","","8.28","10.82"
"132","Stop","Armory & Wright (South Side),3","8:30:11","8:30:25","8:27:15","8:27:15","0:02:56","0:03:10","17.82","3.66","3.59","","12.79","12.79"
"133","Stop","Transit Plaza (SE Platform),4","8:31:21","8:31:33","8:28:00","8:28:00","0:03:21","0:03:33","18.03","3.86","3.80","","13.59","13.59"
"134","Stop without doors","","8:32:09","8:33:01","","","","","18.15","","3.91","","","11.44"
"135","Stop","Illini Union (South Side Shelter),1","8:33:37","8:34:18","8:30:00","8:30:00","0:03:37","0:04:18","18.26","4.05","4.03","","6.66","11.50"
"136","Stop without doors","","8:34:35","8:35:09","","","","","18.40","","4.17","","","30.01"
"137","Stop with doors","","8:35:37","8:35:40","","","","","18.51","","4.27","","","13.27"
"138","Drive through","Goodwin at Materials Research,2","8:35:46","8:35:46","8:31:15","8:31:15","0:04:31","0:04:31","18.53","4.34","4.29","","10.96","13.80"
"139","Stop without doors","","8:36:00","8:36:17","","","","","18.56","","4.32","","","7.35"
"140","Drive through","Goodwin & Main (SE Corner),2","8:36:53","8:36:53","8:32:24","8:32:24","0:04:29","0:04:29","18.70","4.53","4.47","","9.39","14.61"
"141","Drive through","Goodwin & Clark (SE Corner),2","8:37:01","8:37:01","8:33:00","8:33:00","0:04:01","0:04:01","18.75","4.59","4.52","","22.65","22.65"
"142","Drive through","University & Goodwin (SE Corner),2","8:37:15","8:37:15","8:33:15","8:33:15","0:04:00","0:04:00","18.82","4.66","4.58","","16.94","16.94"
"143","Drive through","Lincoln & Park (SE Corner),2","8:38:42","8:38:42","8:34:49","8:34:49","0:03:53","0:03:53","19.17","4.98","4.93","","14.33","14.33"
"144","Drive through","Lincoln & Church (SE Corner),2","8:38:48","8:38:48","8:35:35","8:35:35","0:03:13","0:03:13","19.20","5.04","4.96","","19.39","19.39"
"145","Drive through","Fairview & Lincoln (SE Corner),2","8:39:03","8:39:03","8:36:25","8:36:25","0:02:38","0:02:38","19.32","5.16","5.09","","30.58","30.58"
"146","Drive through","Lincoln & Wascher (SE Corner),2","8:39:23","8:39:23","8:37:11","8:37:11","0:02:12","0:02:12","19.50","5.33","5.27","","31.77","31.77"
"147","Drive through","Lincoln at Atrium Apts (East Side),2","8:39:40","8:39:40","8:37:58","8:37:58","0:01:42","0:01:42","19.66","5.48","5.43","","33.56","33.56"
"148","Drive through","Lincoln & Bradley (SE Corner),2","8:40:12","8:40:12","8:38:38","8:38:38","0:01:34","0:01:34","19.83","5.65","5.59","","19.09","19.09"
"149","Drive through","Lincoln & Kettering Park (NE Far Side),5","8:40:36","8:40:36","8:39:30","8:39:30","0:01:06","0:01:06","20.04","5.87","5.81","","32.25","32.25"
"150","Stop","Lincoln & Killarney (SE Corner),2","8:40:56","8:40:56","8:41:00","8:41:00","-0:00:04","-0:00:04","20.14","6.00","5.91","","17.56","17.56"
"151","Trip","Line ILLINI, Block 2202","","8:41:03","","8:42:00","","","20.14","","0.00","Pattern: [@15.0.68513188@]4","","0.00"
"152","Stop","Lincoln & Killarney (SE Corner),2","8:41:03","8:41:03","8:42:00","8:42:00","-0:00:57","-0:00:57","20.14","0.00","0.00","","0.00",""
"153","Stop without doors","","8:41:29","8:42:11","","","","","20.28","","0.14","","","18.50"
"154","Drive through","Lincoln & Anthony (NW Far Side),8","8:43:06","8:43:06","8:42:51","8:42:51","0:00:15","0:00:15","20.55","0.37","0.41","","11.81","17.66"
"155","Drive through","Anthony & North Shore (NE Corner),1","8:43:17","8:43:17","8:43:11","8:43:11","0:00:06","0:00:06","20.64","0.48","0.50","","30.71","30.71"
"156","Drive through","Anthony at Ameren (North Side),2","8:43:31","8:43:31","8:43:36","8:43:36","-0:00:05","-0:00:05","20.76","0.60","0.63","","31.96","31.96"
"157","Drive through","Anthony at National Warehouse (NE),1","8:43:50","8:43:50","8:44:06","8:44:06","-0:00:16","-0:00:16","20.92","0.76","0.79","","30.14","30.14"
"158","Drive through","Oak & Anthony (NE Corner),1","8:44:29","8:44:29","8:44:36","8:44:36","-0:00:07","-0:00:07","21.14","0.97","1.01","","20.48","20.48"
"159","Drive through","Oak & Kenyon (NW Corner),4","8:44:37","8:44:37","8:44:46","8:44:46","-0:00:09","-0:00:09","21.18","1.02","1.04","","14.82","14.82"
"160","Drive through","Kenyon at Fed Ex (SW Corner),4","8:45:12","8:45:12","8:45:36","8:45:36","-0:00:24","-0:00:24","21.46","1.28","1.32","","29.21","29.21"
"161","Stop without doors","","8:46:14","8:47:56","","","","","21.78","","1.65","","","18.77"
"162","Drive through","Killarney at Holiday Inn (NW),4","8:48:03","8:48:03","8:47:09","8:47:09","0:00:54","0:00:54","21.79","1.64","1.65","","6.95","3.52"
"163","Drive through","Lincoln & Killarney (SW),3","8:48:28","8:48:28","8:48:00","8:48:00","0:00:28","0:00:28","21.85","1.72","1.71","","7.88","7.88"
"164","Stop","Lincoln & Kettering Park (NW Corner),4","8:48:59","8:49:10","8:48:30","8:48:30","0:00:29","0:00:40","22.01","1.89","1.87","","18.69","18.69"
"165","Stop","One Illinois North,1","8:49:40","8:50:08","8:49:45","8:49:45","-0:00:05","0:00:23","22.15","2.03","2.01","","16.63","16.63"
"166","Stop without doors","","8:50:23","8:50:49","","","","","22.18","","2.04","","","7.76"
"167","Stop","One Illinois South,1","8:51:26","8:51:44","8:50:40","8:50:40","0:00:46","0:01:04","22.35","2.24","2.22","","9.64","17.17"
"168","Drive through","Lincoln & Wascher (NW Corner),4","8:52:13","8:52:13","8:51:25","8:51:25","0:00:48","0:00:48","22.54","2.41","2.41","","23.45","23.45"
"169","Stop","Fairview & Lincoln (NW Corner),4","8:52:49","8:52:56","8:51:45","8:51:45","0:01:04","0:01:11","22.68","2.57","2.55","","13.99","13.99"
"170","Drive through","Lincoln & Church (NW Corner),4","8:53:26","8:53:26","8:52:15","8:52:15","0:01:11","0:01:11","22.84","2.71","2.70","","18.87","18.87"
"171","Stop","Lincoln & Park (West Side),4","8:53:40","8:53:45","8:52:25","8:52:25","0:01:15","0:01:20","22.87","2.78","2.74","","8.95","8.95"
"172","Stop","Campus Circle (North Side),2","8:54:23","8:54:44","8:52:45","8:52:45","0:01:38","0:01:59","23.05","2.97","2.91","","16.55","16.55"
"173","Stop","Goodwin & Clark (NW Corner),4","8:55:27","8:55:44","8:54:00","8:54:00","0:01:27","0:01:44","23.23","3.16","3.10","","15.30","15.30"
"174","Stop","Goodwin & Main (NW Corner),4","8:56:01","8:56:13","8:54:46","8:54:46","0:01:15","0:01:27","23.29","3.23","3.16","","13.29","13.29"
"175","Stop","Goodwin at Ceramics Building,1","8:57:00","8:57:30","8:55:32","8:55:32","0:01:28","0:01:58","23.50","3.43","3.37","","15.95","15.95"
"176","Stop without doors","","8:57:45","8:58:29","","","","","23.56","","3.42","","","14.02"
"177","Stop","Green & Goodwin (NW Far Side),8","8:58:53","8:59:07","8:56:24","8:56:24","0:02:29","0:02:43","23.63","3.55","3.49","","5.45","10.07"
"178","Stop","Illini Union (Island Shelter),9","8:59:37","9:00:43","8:58:00","8:58:00","0:01:37","0:02:43","23.76","3.67","3.63","","16.11","16.11"
"179","Stop","Transit Plaza (SW Platform),3","9:01:27","9:01:43","9:01:00","9:01:00","0:00:27","0:00:43","23.97","3.92","3.84","","17.24","17.24"
"180","Stop","Wright & Chalmers (NW Corner),4","9:02:06","9:02:27","9:01:53","9:01:53","0:00:13","0:00:34","24.06","4.00","3.92","","12.94","12.94"
"181","Stop","5th & Chalmers (NE Corner),1","9:03:10","9:03:22","9:02:45","9:02:45","0:00:25","0:00:37","24.22","4.16","4.08","","13.37","13.37"
"182","Stop","4th & Chalmers (NE Corner),1","9:03:40","9:04:03","9:03:53","9:03:53","-0:00:13","0:00:10","24.29","4.24","4.16","","15.29","15.29"
"183","Stop without doors","","9:05:08","9:06:14","","","","","24.48","","4.35","","","10.64"
"184","Drive through","Third & Daniel (NW Far Side),8","9:06:24","9:06:24","9:06:00","9:06:00","0:00:24","0:00:24","24.51","4.44","4.37","","5.53","8.73"
"185","Stop","First & Daniel (NE Corner),1","9:07:05","9:08:23","9:07:11","9:07:11","-0:00:06","0:01:12","24.63","4.59","4.50","","11.08","11.08"
"186","Stop","First & Armory (NW Corner),4","9:08:54","9:09:06","9:08:02","9:08:02","0:00:52","0:01:04","24.81","4.78","4.67","","20.14","20.14"
