"Created by MOBILEstatistics - INIT Inc."

"No","Type","Stop","Actual arr","Actual dep","Sched. arr","Sched. dep","Diff. arr","Diff. dep","Odometer","Sched. total distance","Distance","Graphic","V [mph] Stop","V [mph]"
"116","Stop with doors","","11:00:40","11:00:40","","","","","28.70","","0.00","","",""
"117","Stop without doors","","11:01:48","11:02:18","","","","","29.09","","0.39","","","20.37"
"118","Stop","Lot E-14 (North Shelter),2","11:03:40","11:03:40","11:02:00","11:02:00","0:01:40","0:01:40","29.50","0.00","0.80","","0.00","18.01"
"119","Trip","Line YELLOW, Block 18","","11:04:24","","11:02:00","","","29.50","","0.00","Pattern: YELLOW 7","","0.00"
"120","Stop","Lot E-14 (North Shelter),2","11:04:24","11:04:24","11:02:00","11:02:00","0:02:24","0:02:24","29.50","0.00","0.00","","0.00",""
"121","Stop without doors","","11:05:09","11:05:17","","","","","29.69","","0.20","","","15.46"
"122","Drive through","Kirby & Oak (SE Corner),2","11:05:23","11:05:23","11:02:23","11:02:23","0:03:00","0:03:00","29.71","0.20","0.22","","13.01","11.94"
"123","Stop","First & Stadium (SE Corner),2","11:06:46","11:07:08","11:03:40","11:03:40","0:03:06","0:03:28","30.15","0.68","0.66","","19.03","19.03"
"124","Stop","First & Gregory (SE Corner),2","11:07:28","11:07:45","11:04:00","11:04:00","0:03:28","0:03:45","30.24","0.76","0.75","","16.56","16.56"
"125","Stop","Gregory at Ikenberry Commons (South),1","11:08:31","11:08:58","11:05:20","11:05:20","0:03:11","0:03:38","30.46","0.98","0.96","","16.88","16.88"
"126","Stop","Fourth & Armory (SE Corner),2","11:09:40","11:09:50","11:06:30","11:06:30","0:03:10","0:03:20","30.60","1.13","1.10","","11.99","11.99"
"127","Stop","Armory & Wright (South Side),3","11:10:43","11:11:09","11:09:00","11:09:00","0:01:43","0:02:09","30.84","1.37","1.34","","16.34","16.34"
"128","Stop","Transit Plaza (SE Platform),4","11:12:11","11:12:40","11:11:00","11:11:00","0:01:11","0:01:40","31.05","1.57","1.56","","12.60","12.60"
"129","Stop","Wright & Healey (East Side),2","11:13:46","11:13:55","11:14:00","11:14:00","-0:00:14","-0:00:05","31.23","1.79","1.73","","9.36","9.36"
"130","Stop","White & Wright (SE Corner),2","11:14:40","11:14:56","11:15:00","11:15:00","-0:00:20","-0:00:04","31.45","2.00","1.96","","17.90","17.90"
"131","Stop","White Street Mid-Block (North Side),2","11:15:40","11:15:54","11:16:20","11:16:20","-0:00:40","-0:00:26","31.67","2.20","2.17","","17.70","17.70"
"132","Drive through","White & Second (NE Corner),1","11:16:39","11:16:39","11:17:20","11:17:20","-0:00:41","-0:00:41","31.90","2.43","2.40","","18.30","18.30"
"133","Stop","White & First (NE Corner),1","11:16:55","11:17:05","11:17:50","11:17:50","-0:00:55","-0:00:45","31.96","2.51","2.47","","14.96","14.96"
"134","Stop","Illinois Terminal (Platform C),5","11:18:24","11:20:19","11:20:00","11:20:00","-0:01:36","0:00:19","32.23","2.78","2.73","","12.07","12.07"
"135","Drive through","Walnut & Logan (NE Corner),1","11:20:59","11:20:59","11:20:54","11:20:54","0:00:05","0:00:05","32.33","2.90","2.84","","9.62","9.62"
"136","Drive through","Walnut & University (SE Corner),2","11:21:28","11:21:28","11:21:12","11:21:12","0:00:16","0:00:16","32.40","2.98","2.91","","8.26","8.26"
"137","Drive through","Main & Walnut (SE Corner),2","11:21:42","11:21:42","11:21:48","11:21:48","-0:00:06","-0:00:06","32.49","3.08","3.00","","23.33","23.33"
"138","Drive through","Walnut & Washington (SE Corner),2","11:22:05","11:22:05","11:22:36","11:22:36","-0:00:31","-0:00:31","32.64","3.24","3.15","","23.93","23.93"
"139","Drive through","Walnut & Columbia (SE Corner),2","11:22:21","11:22:21","11:22:54","11:22:54","-0:00:33","-0:00:33","32.72","3.32","3.22","","16.92","16.92"
"140","Stop","Neil & Columbia (NE Corner),1","11:22:57","11:23:33","11:23:30","11:23:30","-0:00:33","0:00:03","32.84","3.44","3.34","","11.94","11.94"
"141","Stop","Randolph & Columbia (NE Corner),1","11:23:56","11:24:06","11:23:48","11:23:48","0:00:08","0:00:18","32.92","3.53","3.43","","13.33","13.33"
"142","Drive through","Randolph & Vine (SE Corner),2","11:24:22","11:24:22","11:24:06","11:24:06","0:00:16","0:00:16","33.00","3.60","3.51","","17.48","17.48"
"143","Stop with doors","","11:24:40","11:24:41","","","","","33.08","","3.58","","","15.29"
"144","Drive through","Randolph & Tremont (East Side),2","11:25:09","11:25:09","11:25:12","11:25:12","-0:00:03","-0:00:03","33.19","3.77","3.69","","14.14","13.91"
"145","Drive through","Randolph & Eureka (East Side),2","11:25:17","11:25:17","11:25:40","11:25:40","-0:00:23","-0:00:23","33.24","3.83","3.74","","22.93","22.93"
"146","Drive through","Randolph & Beardsley (SE),2","11:25:27","11:25:27","11:26:08","11:26:08","-0:00:41","-0:00:41","33.30","3.89","3.80","","22.37","22.37"
"147","Drive through","Randolph & Bradley (SE Corner),2","11:25:39","11:25:39","11:26:26","11:26:26","-0:00:47","-0:00:47","33.35","3.94","3.85","","14.17","14.17"
"148","Stop without doors","","11:25:57","11:26:12","","","","","33.40","","3.91","","","11.44"
"149","Drive through","Bradley & Neil (SW Corner),3","11:26:19","11:26:19","11:26:44","11:26:44","-0:00:25","-0:00:25","33.42","4.02","3.93","","7.05","10.87"
"150","Drive through","Bradley & Hickory (SW Corner),3","11:26:30","11:26:30","11:27:02","11:27:02","-0:00:32","-0:00:32","33.50","4.09","4.01","","24.81","24.81"
"151","Drive through","Bradley & Champaign (SW Corner),3","11:26:45","11:26:45","11:27:38","11:27:38","-0:00:53","-0:00:53","33.63","4.22","4.13","","30.73","30.73"
"152","Drive through","Market & Garwood (SE Corner),2","11:27:15","11:27:15","11:28:05","11:28:05","-0:00:50","-0:00:50","33.78","4.36","4.29","","18.42","18.42"
"153","Drive through","Market & Roper (NE Far Side),5","11:27:33","11:27:33","11:28:41","11:28:41","-0:01:08","-0:01:08","33.93","4.51","4.44","","29.58","29.58"
"154","Drive through","Market & Tulip Tree (SE Corner),2","11:27:52","11:27:52","11:29:38","11:29:38","-0:01:46","-0:01:46","34.10","4.68","4.61","","32.26","32.26"
"155","Drive through","Barnes & Noble Books (East Side),2","11:28:16","11:28:16","11:30:34","11:30:34","-0:02:18","-0:02:18","34.33","4.91","4.84","","35.14","35.14"
"156","Stop without doors","","11:28:33","11:28:41","","","","","34.40","","4.91","","","14.22"
"157","Stop","Market & Marketview (NW Far Side),8","11:28:56","11:29:23","11:31:02","11:31:02","-0:02:06","-0:01:39","34.43","5.06","4.93","","8.34","6.12"
"158","Drive through","Marketview at Marketview Center,2","11:29:46","11:29:46","11:31:30","11:31:30","-0:01:44","-0:01:44","34.61","5.22","5.11","","28.50","28.50"
"159","Drive through","Neil & Marketview (NE Corner),1","11:30:02","11:30:02","11:31:50","11:31:50","-0:01:48","-0:01:48","34.66","5.27","5.16","","10.63","10.63"
"160","Drive through","Neil & Center Dr.,2","11:30:34","11:30:34","11:32:28","11:32:28","-0:01:54","-0:01:54","34.83","5.43","5.33","","19.23","19.23"
"161","Drive through","Market Place & Convenience Dr. (SW),3","11:31:00","11:31:00","11:32:56","11:32:56","-0:01:56","-0:01:56","34.98","5.62","5.49","","21.26","21.26"
"162","Drive through","Market Place Southeast (South Side),3","11:31:11","11:31:11","11:33:24","11:33:24","-0:02:13","-0:02:13","35.07","5.72","5.58","","29.69","29.69"
"163","Drive through","Market Place and Wilbur (SE Corner),2","11:31:20","11:31:20","11:33:40","11:33:40","-0:02:20","-0:02:20","35.14","5.79","5.64","","26.35","26.35"
"164","Drive through","Market Place North Entrance (East Side),2","11:31:51","11:31:51","11:34:20","11:34:20","-0:02:29","-0:02:29","35.33","5.97","5.84","","22.88","22.88"
"165","Stop without doors","","11:32:15","11:32:22","","","","","35.42","","5.93","","","13.05"
"166","Stop","Market Place (NE Mall Entrance),1","11:32:37","11:35:07","11:35:00","11:35:00","-0:02:23","0:00:07","35.44","6.12","5.94","","8.03","3.73"
"167","Drive through","Market Place North Entrance (East Side),2","11:36:07","11:36:07","11:36:00","11:36:00","0:00:07","0:00:07","35.70","6.36","6.21","","15.85","15.85"
"168","Drive through","Market Place West (West Side),4","11:37:12","11:37:12","11:37:45","11:37:45","-0:00:33","-0:00:33","36.13","6.76","6.64","","23.99","23.99"
"169","Stop without doors","","11:37:52","11:38:12","","","","","36.27","","6.77","","","12.14"
"170","Drive through","Town Center & Neil (NE Corner),1","11:38:19","11:38:19","11:38:25","11:38:25","-0:00:06","-0:00:06","36.30","6.95","6.81","","8.92","15.98"
"171","Stop","Town Center & Moreland (NE Corner),1","11:38:38","11:38:47","11:38:55","11:38:55","-0:00:17","-0:00:08","36.39","7.08","6.89","","16.60","16.60"
"172","Drive through","Town Center & Menards (NE Corner),1","11:39:03","11:39:03","11:39:25","11:39:25","-0:00:22","-0:00:22","36.53","7.20","7.03","","31.46","31.46"
"173","Drive through","Town Center at Target (NE Corner),1","11:39:24","11:39:24","11:40:05","11:40:05","-0:00:41","-0:00:41","36.69","7.35","7.20","","28.02","28.02"
"174","Stop without doors","","11:39:45","11:40:04","","","","","36.78","","7.28","","","15.13"
"175","Drive through","Town Center at Meijer (North Side),8","11:40:32","11:40:32","11:41:10","11:41:10","-0:00:38","-0:00:38","36.97","7.62","7.47","","14.68","24.29"
"176","Stop","Boardwalk & Town Center (NE Corner),1","11:40:42","11:40:55","11:41:40","11:41:40","-0:00:58","-0:00:45","36.99","7.69","7.50","","7.83","7.83"
"177","Drive through","Boardwalk & Meijer Dr. (SE Corner),2","11:41:40","11:41:40","11:43:00","11:43:00","-0:01:20","-0:01:20","37.28","7.95","7.79","","23.37","23.37"
"178","Drive through","Meijer Dr. at Meijer (South Side),1","11:42:10","11:42:10","11:43:25","11:43:25","-0:01:15","-0:01:15","37.37","8.05","7.88","","10.97","10.97"
"179","Stop","Champaign Walmart (East Shelter),2","11:43:36","11:43:36","11:45:00","11:45:00","-0:01:24","-0:01:24","37.69","8.42","8.20","","13.30","13.30"
"180","Trip","Line YELLOW, Block 18","","11:53:01","","11:52:00","","","37.69","","0.00","Pattern: YELLOW 14","","0.00"
"181","Stop","Champaign Walmart (East Shelter),2","11:53:01","11:53:01","11:52:00","11:52:00","0:01:01","0:01:01","37.69","0.00","0.00","","0.00",""
"182","Stop with doors","","11:53:15","11:53:16","","","","","37.73","","0.05","","","11.03"
"183","Drive through","Prospect & Interstate (SW Far Side),7","11:53:46","11:53:46","11:53:33","11:53:33","0:00:13","0:00:13","37.91","0.21","0.23","","17.95","21.78"
"184","Stop without doors","","11:54:07","11:54:16","","","","","38.02","","0.33","","","17.58"
"185","Drive through","Meijer Drive & Prospect (NW Corner),4","11:54:26","11:54:26","11:54:06","11:54:06","0:00:20","0:00:20","38.06","0.34","0.37","","12.92","14.77"
"186","Stop","Prospect at Meijer (NW Corner),4","11:54:44","11:55:48","11:55:12","11:55:12","-0:00:28","0:00:36","38.15","0.48","0.47","","19.02","19.02"
"187","Stop without doors","","11:56:12","11:56:29","","","","","38.28","","0.59","","","18.55"
"188","Drive through","Town Center at Target (SW Corner),3","11:56:57","11:56:57","11:56:50","11:56:50","0:00:07","0:00:07","38.44","0.75","0.76","","15.14","21.42"
"189","Drive through","Town Center & Menards (SW Corner),3","11:57:14","11:57:14","11:57:46","11:57:46","-0:00:32","-0:00:32","38.58","0.89","0.90","","29.61","29.61"
"190","Stop","Town Center & Moreland (SW Corner),3","11:57:32","11:57:45","11:58:42","11:58:42","-0:01:10","-0:00:57","38.67","1.01","0.98","","17.15","17.15"
