"Created by MOBILEstatistics - INIT Inc."

"No","Type","Stop","Actual arr","Actual dep","Sched. arr","Sched. dep","Diff. arr","Diff. dep","Odometer","Sched. total distance","Distance","Graphic","V [mph] Stop","V [mph]"
"46","Stop","Baytowne & Boardwalk (SE Corner),2","8:20:07","8:20:07","7:59:00","7:59:00","0:21:07","0:21:07","21.13","3.66","7.00","","14.17","15.70"
"47","Trip","Line 1S YELLOW ALT, Block 3212","","8:20:25","","8:20:00","","","21.13","","0.00","Pattern: [@124.0.94414886@]5","","0.00"
"48","Stop","Baytowne & Boardwalk (SE Corner),2","8:20:25","8:20:25","8:20:00","8:20:00","0:00:25","0:00:25","21.13","0.00","0.00","","0.00",""
"49","Drive through","Boardwalk & Town Center (SE Corner),2","8:20:56","8:20:56","8:20:25","8:20:25","0:00:31","0:00:31","21.29","0.14","0.16","","17.68","17.68"
"50","Drive through","Boardwalk & Meijer Dr. (SE Corner),2","8:21:40","8:21:40","8:21:25","8:21:25","0:00:15","0:00:15","21.59","0.42","0.46","","24.81","24.81"
"51","Stop without doors","","8:22:44","8:22:53","","","","","21.91","","0.79","","","18.28"
"52","Stop","Newton & Nobel (SW Corner),3","8:23:58","8:24:10","8:23:55","8:23:55","0:00:03","0:00:15","22.23","1.13","1.10","","16.67","17.38"
"53","Stop","Newton & Leggett (SW Corner),3","8:24:47","8:25:06","8:24:25","8:24:25","0:00:22","0:00:41","22.39","1.30","1.26","","15.91","15.91"
"54","Stop","Bardeen & Toalson (SW Corner),3","8:25:48","8:25:54","8:24:45","8:24:45","0:01:03","0:01:09","22.50","1.42","1.37","","9.33","9.33"
"55","Stop","Toalson & Interstate (NW Corner),4","8:26:34","8:26:44","8:25:15","8:25:15","0:01:19","0:01:29","22.70","1.63","1.57","","17.56","17.56"
"56","Stop","Town Center at Target (SW Corner),3","8:29:06","8:29:17","8:27:45","8:27:45","0:01:21","0:01:32","23.56","2.52","2.43","","21.90","21.90"
"57","Stop","Town Center & Menards (SW Corner),3","8:29:42","8:29:58","8:28:15","8:28:15","0:01:27","0:01:43","23.70","2.65","2.57","","20.05","20.05"
"58","Stop","Town Center & Moreland (SW Corner),3","8:30:21","8:31:26","8:28:45","8:28:45","0:01:36","0:02:41","23.81","2.78","2.68","","18.00","18.00"
"59","Stop without doors","","8:31:52","8:32:22","","","","","23.94","","2.81","","","17.81"
"60","Stop","Market Place West (East Side),2","8:33:02","8:33:18","8:30:05","8:30:05","0:02:57","0:03:13","24.14","3.11","3.01","","12.21","17.73"
"61","Stop","Mkt Plc North Ent. & Market,3","8:34:47","8:35:13","8:31:50","8:31:50","0:02:57","0:03:23","24.59","3.58","3.46","","18.30","18.30"
"62","Drive through","Market & Paul (NW Corner),4","8:36:01","8:36:01","8:32:50","8:32:50","0:03:11","0:03:11","24.99","3.94","3.86","","29.83","29.83"
"63","Drive through","Market & Marketview (NW Corner),4","8:36:38","8:36:38","8:33:45","8:33:45","0:02:53","0:02:53","25.31","4.25","4.18","","31.38","31.38"
"64","Stop","Market & Tulip Tree (West Side Shelter),4","8:37:00","8:37:22","8:35:00","8:35:00","0:02:00","0:02:22","25.43","4.67","4.30","","18.61","18.61"
"65","Drive through","Market & Roper (West Side),4","8:37:42","8:37:42","8:35:45","8:35:45","0:01:57","0:01:57","25.56","4.79","4.43","","24.95","24.95"
"66","Stop","Market & Garwood (NW Corner),4","8:38:03","8:38:18","8:36:15","8:36:15","0:01:48","0:02:03","25.68","4.92","4.55","","19.39","19.39"
"67","Drive through","Market & Bradley (NW Corner),4","8:38:53","8:38:53","8:36:30","8:36:30","0:02:23","0:02:23","25.77","5.00","4.64","","9.34","9.34"
"68","Stop with doors","","8:39:07","8:39:13","","","","","25.81","","4.68","","","10.71"
"69","Stop with doors","","8:39:41","8:40:39","","","","","25.93","","4.81","","","16.14"
"70","Stop without doors","","8:41:32","8:42:07","","","","","26.17","","5.04","","","16.09"
"71","Stop with doors","","8:42:57","8:43:07","","","","","26.40","","5.27","","","16.29"
"72","Stop with doors","","8:43:41","8:44:07","","","","","26.52","","5.39","","","12.90"
"73","Stop with doors","","8:44:37","8:44:40","","","","","26.65","","5.52","","","15.51"
"74","Stop with doors","","8:45:00","8:45:46","","","","","26.72","","5.59","","","12.87"
"75","Stop without doors","","8:46:40","8:46:47","","","","","27.02","","5.89","","","19.93"
"76","Stop","Church & Lynn (NE Corner),1","8:47:04","8:48:25","8:42:00","8:42:00","0:05:04","0:06:25","27.04","6.33","5.91","","9.32","3.95"
"77","Stop without doors","","8:49:38","8:50:07","","","","","27.35","","6.22","","","15.57"
"78","Stop without doors","","8:52:13","8:52:21","","","","","28.34","","7.21","","","28.14"
"79","Stop without doors","","8:53:27","8:53:46","","","","","28.71","","7.58","","","20.44"
"80","Stop without doors","","8:55:57","8:56:04","","","","","29.18","","8.05","","","12.95"
"81","Stop without doors","","8:58:04","8:59:16","","","","","29.32","","8.19","","","4.16"
"82","Stop without doors","","8:59:39","9:00:53","","","","","29.36","","8.24","","","6.52"
"83","Stop","Crescent & William (West Side),4","9:01:43","9:01:43","8:50:00","8:50:00","0:11:43","0:11:43","29.46","8.70","8.34","","10.95","7.25"
"84","Dead run in","Line 1S YELLOW ALT, Block 3212","","9:01:57","","8:50:00","","","29.46","","0.00","Pattern: [CRSNTWLM:4][Garage]","","0.00"
"85","Stop","Crescent & William (West Side),4","9:01:57","9:01:57","8:50:00","8:50:00","0:11:57","0:11:57","29.46","0.00","0.00","","0.00",""
"86","Dead run out","Line SILVER, Block 132","","9:22:35","","9:29:00","","","35.12","","0.00","Pattern: [LSG][LSE:8]","","0.00"
"87","Depot","LSG","9:22:35","9:22:35","9:29:00","9:29:00","-0:06:25","-0:06:25","35.12","0.00","0.00","","0.00",""
"88","Stop with doors","","9:30:39","9:30:39","","","","","35.12","","0.00","","","0.00"
"89","Stop","Lincoln Square Garage South,8","9:31:34","9:31:34","9:30:00","9:30:00","0:01:34","0:01:34","35.34","0.16","0.22","","1.45","14.20"
"90","Trip","Line SILVER, Block 132","","9:31:46","","9:30:00","","","35.34","","0.00","Pattern: SILVER 120","","0.00"
"91","Stop","Lincoln Square Garage South,8","9:31:46","9:31:46","9:30:00","9:30:00","0:01:46","0:01:46","35.34","0.00","0.00","","0.00",""
"92","Stop","Springfield & Birch (NE Corner),1","9:32:50","9:32:59","9:31:00","9:31:00","0:01:50","0:01:59","35.58","0.25","0.25","","13.85","13.85"
"93","Stop","Springfield at Phillips Rec. Ctr (North),2","9:33:32","9:33:43","9:32:00","9:32:00","0:01:32","0:01:43","35.73","0.39","0.40","","16.21","16.21"
"94","Stop","Springfield & Busey (NE Corner),1","9:34:19","9:34:33","9:33:00","9:33:00","0:01:19","0:01:33","35.89","0.56","0.56","","15.91","15.91"
"95","Stop","Springfield & Gregory St. (NE Corner),1","9:35:08","9:35:32","9:34:00","9:34:00","0:01:08","0:01:32","36.04","0.71","0.71","","15.60","15.60"
"96","Stop","Springfield & Harvey (NE Corner),1","9:35:53","9:36:03","9:35:00","9:35:00","0:00:53","0:01:03","36.13","0.80","0.80","","14.81","14.81"
"97","Stop","Goodwin at Ceramics Building,1","9:36:51","9:37:32","9:36:15","9:36:15","0:00:36","0:01:17","36.29","0.97","0.96","","12.17","12.17"
"98","Stop without doors","","9:37:47","9:38:55","","","","","36.35","","1.02","","","15.07"
"99","Stop","Green & Goodwin (NW Far Side),8","9:39:22","9:39:31","9:37:00","9:37:00","0:02:22","0:02:31","36.42","1.09","1.09","","4.34","9.28"
"100","Stop","Illini Union (Island Shelter),9","9:40:01","9:40:44","9:38:00","9:38:00","0:02:01","0:02:44","36.56","1.22","1.23","","16.19","16.19"
"101","Stop","Transit Plaza (SW Platform),3","9:41:24","9:41:42","9:39:00","9:39:00","0:02:24","0:02:42","36.77","1.46","1.43","","18.80","18.80"
"102","Stop","Wright & Chalmers (NW Corner),4","9:42:11","9:42:28","9:39:30","9:39:30","0:02:41","0:02:58","36.85","1.54","1.52","","10.50","10.50"
"103","Stop","Sixth & Armory (NW Corner),4","9:43:27","9:43:38","9:40:00","9:40:00","0:03:27","0:03:38","37.01","1.72","1.68","","9.64","9.64"
"104","Stop","Gregory at Library (South Side Shelter),1","9:44:35","9:44:44","9:41:00","9:41:00","0:03:35","0:03:44","37.20","1.90","1.87","","12.25","12.25"
"105","Stop","Gregory at Mumford Hall (South Side),1","9:45:25","9:45:40","9:41:30","9:41:30","0:03:55","0:04:10","37.34","2.05","2.01","","12.33","12.33"
"106","Stop","Goodwin & Gregory (South Side),3","9:46:00","9:46:12","9:42:00","9:42:00","0:04:00","0:04:12","37.44","2.14","2.11","","17.01","17.01"
"107","Stop","Gregory & Dorner (SW Corner),3","9:46:38","9:46:50","9:42:30","9:42:30","0:04:08","0:04:20","37.54","2.27","2.21","","13.77","13.77"
"108","Drive through","Plant Sciences Lab (West Side),1","9:47:20","9:47:20","9:43:00","9:43:00","0:04:20","0:04:20","37.68","2.40","2.35","","17.38","17.38"
"109","Stop","PAR (North Side Shelter),2","9:49:02","9:49:02","9:45:00","9:45:00","0:04:02","0:04:02","38.12","2.83","2.78","","15.33","15.33"
"110","Dead run out","Line SILVER, Block 132","","9:53:48","","9:55:00","","","38.12","","0.00","Pattern: [PAR][PAR:2]","","0.00"
"111","Depot","PAR","9:53:48","9:53:48","9:55:00","9:55:00","-0:01:12","-0:01:12","38.12","0.00","0.00","","0.00",""
"112","Stop","PAR (North Side Shelter),2","9:53:56","9:53:56","9:56:00","9:56:00","-0:02:04","-0:02:04","38.12","0.27","0.00","","0.00","0.00"
"113","Trip","Line SILVER, Block 132","","9:56:12","","9:56:00","","","38.12","","0.00","Pattern: SILVER 2","","0.00"
"114","Stop","PAR (North Side Shelter),2","9:56:12","9:56:12","9:56:00","9:56:00","0:00:12","0:00:12","38.12","0.00","0.00","","0.00",""
"115","Stop with doors","","9:56:34","9:56:37","","","","","38.21","","0.10","","","15.56"
"116","Drive through","Penn & Maryland (SE Corner),2","9:57:15","9:57:15","9:57:00","9:57:00","0:00:15","0:00:15","38.31","0.20","0.20","","10.91","9.07"
"117","Stop","Plant Sciences Lab (East Side),2","9:57:59","9:58:06","9:57:45","9:57:45","0:00:14","0:00:21","38.47","0.40","0.36","","13.48","13.48"
"118","Stop","Gregory & Dorner (SE Corner),2","9:58:38","9:58:53","9:58:20","9:58:20","0:00:18","0:00:33","38.58","0.52","0.47","","11.96","11.96"
"119","Drive through","Goodwin & Gregory (NE Corner),1","9:59:29","9:59:29","9:58:55","9:58:55","0:00:34","0:00:34","38.69","0.62","0.58","","11.50","11.50"
"120","Stop","Gregory at Mumford Hall,2","9:59:50","10:00:13","9:59:30","9:59:30","0:00:20","0:00:43","38.78","0.73","0.67","","14.92","14.92"
"121","Stop","Gregory at Library (North Side),2","10:00:46","10:01:07","10:00:05","10:00:05","0:00:41","0:01:02","38.94","0.89","0.83","","17.56","17.56"
"122","Stop without doors","","10:02:03","10:02:14","","","","","39.08","","0.97","","","9.03"
"123","Stop","Armory & Wright (South Side),3","10:02:48","10:03:16","10:01:15","10:01:15","0:01:33","0:02:01","39.17","1.12","1.06","","8.15","9.35"
"124","Stop","Transit Plaza (SE Platform),4","10:04:21","10:04:37","10:02:00","10:02:00","0:02:21","0:02:37","39.37","1.32","1.26","","11.40","11.40"
"125","Stop","Illini Union (South Side Shelter),1","10:05:40","10:06:06","10:03:00","10:03:00","0:02:40","0:03:06","39.61","1.50","1.50","","13.28","13.28"
"126","Stop without doors","","10:06:23","10:07:35","","","","","39.75","","1.64","","","29.87"
"127","Stop","Goodwin at Materials Research,2","10:08:06","10:08:21","10:04:30","10:04:30","0:03:36","0:03:51","39.84","1.80","1.73","","7.16","11.33"
"128","Drive through","Springfield & Harvey (SW Corner),3","10:09:02","10:09:02","10:05:00","10:05:00","0:04:02","0:04:02","40.02","1.96","1.91","","15.12","15.12"
"129","Drive through","Springfield & Gregory St. (SW Corner),3","10:09:32","10:09:32","10:05:30","10:05:30","0:04:02","0:04:02","40.10","2.05","1.99","","10.52","10.52"
"130","Drive through","Springfield & Busey (SW Corner),3","10:10:05","10:10:05","10:06:30","10:06:30","0:03:35","0:03:35","40.27","2.20","2.16","","17.70","17.70"
"131","Stop","Springfield at Phillips Rec. Ctr (South),1","10:10:39","10:10:53","10:07:30","10:07:30","0:03:09","0:03:23","40.42","2.38","2.31","","16.52","16.52"
"132","Drive through","Springfield & Birch (SW Corner),3","10:11:15","10:11:15","10:08:00","10:08:00","0:03:15","0:03:15","40.55","2.50","2.44","","20.95","20.95"
"133","Stop","Lincoln Square Garage South,8","10:12:17","10:12:17","10:10:00","10:10:00","0:02:17","0:02:17","40.77","2.76","2.66","","12.49","12.49"
"134","Dead run in","Line SILVER, Block 132","","10:12:18","","10:10:00","","","40.77","","0.00","Pattern: [LSE:8][LSG]","","0.00"
"135","Stop","Lincoln Square Garage South,8","10:12:18","10:12:18","10:10:00","10:10:00","0:02:18","0:02:18","40.77","0.00","0.00","","0.00",""
"136","Depot","LSG","10:12:18","10:12:18","10:11:00","10:11:00","0:01:18","0:01:18","40.77","0.32","0.00","","0.00",""
"137","Dead run out","Line SILVER, Block 132","","10:15:08","","10:19:00","","","41.06","","0.00","Pattern: [LSG][LSE:8]","","0.00"
"138","Depot","LSG","10:15:08","10:15:08","10:19:00","10:19:00","-0:03:52","-0:03:52","41.06","0.00","0.00","","0.00",""
"139","Stop","Lincoln Square Garage South,8","10:18:17","10:18:17","10:20:00","10:20:00","-0:01:43","-0:01:43","41.23","0.16","0.18","","3.26","3.26"
"140","Trip","Line SILVER, Block 132","","10:20:38","","10:20:00","","","41.23","","0.00","Pattern: SILVER 120","","0.00"
"141","Stop","Lincoln Square Garage South,8","10:20:38","10:20:38","10:20:00","10:20:00","0:00:38","0:00:38","41.23","0.00","0.00","","0.00",""
"142","Stop","Springfield & Birch (NE Corner),1","10:21:48","10:21:56","10:21:00","10:21:00","0:00:48","0:00:56","41.49","0.25","0.26","","13.30","13.30"
"143","Stop","Springfield at Phillips Rec. Ctr (North),2","10:22:26","10:22:30","10:22:00","10:22:00","0:00:26","0:00:30","41.64","0.39","0.41","","17.68","17.68"
"144","Stop","Springfield & Busey (NE Corner),1","10:23:03","10:23:14","10:23:00","10:23:00","0:00:03","0:00:14","41.80","0.56","0.57","","17.43","17.43"
"145","Stop without doors","","10:23:41","10:24:26","","","","","41.88","","0.65","","","10.61"
"146","Stop","Springfield & Gregory St. (NE Corner),1","10:24:51","10:25:03","10:24:00","10:24:00","0:00:51","0:01:03","41.95","0.71","0.72","","5.68","10.56"
"147","Drive through","Springfield & Harvey (NE Corner),1","10:25:17","10:25:17","10:25:00","10:25:00","0:00:17","0:00:17","42.06","0.80","0.83","","28.29","28.29"
"148","Stop without doors","","10:25:33","10:25:42","","","","","42.12","","0.89","","","13.71"
"149","Stop","Goodwin at Ceramics Building,1","10:26:07","10:26:25","10:26:15","10:26:15","-0:00:08","0:00:10","42.21","0.97","0.98","","10.65","12.53"
"150","Drive through","Green & Goodwin (NW Far Side),8","10:26:49","10:26:49","10:27:00","10:27:00","-0:00:11","-0:00:11","42.33","1.09","1.10","","17.90","17.90"
"151","Stop","Illini Union (Island Shelter),9","10:27:35","10:28:11","10:28:00","10:28:00","-0:00:25","0:00:11","42.47","1.22","1.24","","10.90","10.90"
"152","Stop without doors","","10:28:18","10:28:28","","","","","42.52","","1.29","","","28.45"
"153","Stop","Transit Plaza (SW Platform),3","10:29:23","10:29:38","10:29:00","10:29:00","0:00:23","0:00:38","42.68","1.46","1.45","","10.38","9.97"
"154","Stop","Wright & Chalmers (NW Corner),4","10:30:00","10:30:13","10:29:30","10:29:30","0:00:30","0:00:43","42.76","1.54","1.53","","13.83","13.83"
"155","Drive through","Sixth & Armory (NW Corner),4","10:31:15","10:31:15","10:30:00","10:30:00","0:01:15","0:01:15","42.95","1.72","1.73","","11.30","11.30"
"156","Stop","Gregory at Library (South Side Shelter),1","10:31:56","10:32:11","10:31:00","10:31:00","0:00:56","0:01:11","43.11","1.90","1.88","","13.81","13.81"
"157","Stop","Gregory at Mumford Hall (South Side),1","10:32:38","10:32:48","10:31:30","10:31:30","0:01:08","0:01:18","43.25","2.05","2.02","","18.73","18.73"
"158","Drive through","Goodwin & Gregory (South Side),3","10:33:11","10:33:11","10:32:00","10:32:00","0:01:11","0:01:11","43.35","2.14","2.12","","14.89","14.89"
"159","Drive through","Gregory & Dorner (SW Corner),3","10:33:46","10:33:46","10:32:30","10:32:30","0:01:16","0:01:16","43.49","2.27","2.26","","14.83","14.83"
"160","Drive through","Plant Sciences Lab (West Side),1","10:34:07","10:34:07","10:33:00","10:33:00","0:01:07","0:01:07","43.62","2.40","2.39","","22.59","22.59"
"161","Stop","PAR (North Side Shelter),2","10:34:17","10:34:17","10:35:00","10:35:00","-0:00:43","-0:00:43","43.68","2.83","2.45","","20.14","20.14"
"162","Dead run out","Line SILVER, Block 132","","10:34:18","","10:45:00","","","43.68","","0.00","Pattern: [PAR][PAR:2]","","0.00"
"163","Depot","PAR","10:34:18","10:34:18","10:45:00","10:45:00","-0:10:42","-0:10:42","43.68","0.00","0.00","","0.00",""
"164","Stop","PAR (North Side Shelter),2","10:44:57","10:44:57","10:46:00","10:46:00","-0:01:03","-0:01:03","44.01","0.27","0.33","","1.86","1.86"
"165","Trip","Line SILVER, Block 132","","10:46:20","","10:46:00","","","44.01","","0.00","Pattern: SILVER 2","","0.00"
"166","Stop","PAR (North Side Shelter),2","10:46:20","10:46:20","10:46:00","10:46:00","0:00:20","0:00:20","44.01","0.00","0.00","","0.00",""
"167","Stop","Penn & Maryland (SE Corner),2","10:47:08","10:47:19","10:47:00","10:47:00","0:00:08","0:00:19","44.19","0.20","0.19","","13.57","13.57"
"168","Drive through","Plant Sciences Lab (East Side),2","10:48:09","10:48:09","10:47:45","10:47:45","0:00:24","0:00:24","44.40","0.40","0.40","","15.13","15.13"
"169","Stop","Gregory & Dorner (SE Corner),2","10:48:31","10:48:46","10:48:20","10:48:20","0:00:11","0:00:26","44.49","0.52","0.48","","13.43","13.43"
"170","Drive through","Goodwin & Gregory (NE Corner),1","10:49:23","10:49:23","10:48:55","10:48:55","0:00:28","0:00:28","44.61","0.62","0.60","","11.67","11.67"
"171","Stop","Gregory at Mumford Hall,2","10:49:43","10:50:01","10:49:30","10:49:30","0:00:13","0:00:31","44.69","0.73","0.68","","14.88","14.88"
"172","Stop","Gregory at Library (North Side),2","10:50:51","10:51:23","10:50:05","10:50:05","0:00:46","0:01:18","44.84","0.89","0.84","","11.28","11.28"
"173","Stop without doors","","10:52:18","10:53:01","","","","","45.00","","0.99","","","10.13"
"174","Stop","Armory & Wright (South Side),3","10:53:56","10:54:14","10:51:15","10:51:15","0:02:41","0:02:59","45.08","1.12","1.07","","5.44","5.01"
"175","Stop without doors","","10:54:37","10:54:50","","","","","45.12","","1.11","","","7.01"
"176","Stop without doors","","10:56:14","10:56:27","","","","","45.24","","1.23","","","5.22"
"177","Stop","Transit Plaza (SE Platform),4","10:56:58","10:57:14","10:52:00","10:52:00","0:04:58","0:05:14","45.27","1.32","1.26","","4.29","3.32"
"178","Stop without doors","","10:57:56","10:59:36","","","","","45.38","","1.38","","","9.75"
"179","Stop","Illini Union (South Side Shelter),1","11:01:03","11:02:01","10:53:00","10:53:00","0:08:03","0:09:01","45.50","1.50","1.49","","3.60","4.76"
"180","Stop without doors","","11:02:15","11:02:49","","","","","45.63","","1.63","","","34.36"
"181","Stop","Goodwin at Materials Research,2","11:03:23","11:03:45","10:54:30","10:54:30","0:08:53","0:09:15","45.74","1.80","1.73","","10.45","11.06"
"182","Stop without doors","","11:04:00","11:04:22","","","","","45.79","","1.79","","","13.28"
"183","Drive through","Springfield & Harvey (SW Corner),3","11:04:48","11:04:48","10:55:00","10:55:00","0:09:48","0:09:48","45.91","1.96","1.90","","9.70","15.84"
"184","Drive through","Springfield & Gregory St. (SW Corner),3","11:05:02","11:05:02","10:55:30","10:55:30","0:09:32","0:09:32","45.99","2.05","1.99","","22.53","22.53"
"185","Stop without doors","","11:06:00","11:06:08","","","","","46.04","","2.03","","","2.74"
"186","Drive through","Springfield & Busey (SW Corner),3","11:06:33","11:06:33","10:56:30","10:56:30","0:10:03","0:10:03","46.16","2.20","2.16","","6.67","17.90"
"187","Drive through","Springfield at Phillips Rec. Ctr (South),1","11:07:00","11:07:00","10:57:30","10:57:30","0:09:30","0:09:30","46.34","2.38","2.34","","24.20","24.20"
"188","Drive through","Springfield & Birch (SW Corner),3","11:07:16","11:07:16","10:58:00","10:58:00","0:09:16","0:09:16","46.46","2.50","2.45","","24.89","24.89"
"189","Stop","Lincoln Square Garage South,8","11:08:29","11:08:29","11:00:00","11:00:00","0:08:29","0:08:29","46.72","2.76","2.71","","13.00","13.00"
"190","Dead run out","Line SILVER, Block 132","","11:08:47","","11:09:00","","","46.73","","0.00","Pattern: [LSG][LSE:8]","","0.00"
"191","Depot","LSG","11:08:47","11:08:47","11:09:00","11:09:00","-0:00:13","-0:00:13","46.73","0.00","0.00","","0.00",""
"192","Stop","Lincoln Square Garage South,8","11:09:22","11:09:22","11:10:00","11:10:00","-0:00:38","-0:00:38","46.75","0.16","0.03","","2.63","2.63"
"193","Trip","Line SILVER, Block 132","","11:09:57","","11:10:00","","","46.75","","0.00","Pattern: SILVER 120","","0.00"
"194","Stop","Lincoln Square Garage South,8","11:09:57","11:09:57","11:10:00","11:10:00","-0:00:03","-0:00:03","46.75","0.00","0.00","","0.00",""
