"Created by MOBILEstatistics - INIT Inc."

"No","Type","Stop","Actual arr","Actual dep","Sched. arr","Sched. dep","Diff. arr","Diff. dep","Odometer","Sched. total distance","Distance","Graphic","V [mph] Stop","V [mph]"
"182","Drive through","Dodson & Washington (NE Far Side),5","17:48:10","17:48:10","17:40:25","17:40:25","0:07:45","0:07:45","38.37","9.68","9.80","","13.85","13.85"
"183","Drive through","Dodson & Illinois (SE Corner),2","17:48:53","17:48:53","17:41:00","17:41:00","0:07:53","0:07:53","38.56","9.85","9.98","","15.51","15.51"
"184","Stop","Scottswood & Illinois (SW Corner),3","17:49:19","17:49:39","17:41:35","17:41:35","0:07:44","0:08:04","38.65","9.99","10.07","","12.65","12.65"
"185","Stop","Washington & Scottswood (NW Corner),4","17:50:18","17:50:57","17:42:10","17:42:10","0:08:08","0:08:47","38.84","10.19","10.26","","17.61","17.61"
"186","Drive through","Washington & MacArthur (NE Far Side),5","17:51:41","17:51:41","17:42:50","17:42:50","0:08:51","0:08:51","39.07","10.39","10.50","","18.92","18.92"
"187","Drive through","MacArthur & California (SE Corner),2","17:52:05","17:52:05","17:43:25","17:43:25","0:08:40","0:08:40","39.19","10.55","10.61","","17.62","17.62"
"188","Drive through","Brady & High (SW Corner),3","17:52:51","17:52:51","17:44:00","17:44:00","0:08:51","0:08:51","39.35","10.70","10.77","","12.21","12.21"
"189","Drive through","Main & Brady (SE Corner),2","17:53:49","17:53:49","17:45:00","17:45:00","0:08:49","0:08:49","39.59","10.93","11.01","","15.20","15.20"
"190","Trip","Line GREEN, Block 508","","17:53:49","","17:46:00","","","39.59","","0.00","Pattern: 5WPM->LSE ONLY","","0.00"
"191","Drive through","Main & Brady (SE Corner),2","17:53:49","17:53:49","17:46:00","17:46:00","0:07:49","0:07:49","39.59","0.00","0.00","","0.00",""
"192","Drive through","Main & Ennis (North Side),1","17:53:55","17:53:55","17:46:27","17:46:27","0:07:28","0:07:28","39.63","0.07","0.04","","23.87","23.87"
"193","Drive through","Main & Dewey (North Side),8","17:54:04","17:54:04","17:46:54","17:46:54","0:07:10","0:07:10","39.70","0.13","0.11","","27.10","27.10"
"194","Drive through","Main & Scottswood (North Side),1","17:54:22","17:54:22","17:47:21","17:47:21","0:07:01","0:07:01","39.82","0.25","0.23","","23.74","23.74"
"195","Drive through","Main & Smith (NE Corner),1","17:55:03","17:55:03","17:48:15","17:48:15","0:06:48","0:06:48","40.01","0.43","0.43","","17.03","17.03"
"196","Drive through","Main & Art Bartell (North Side),1","17:55:45","17:55:45","17:48:42","17:48:42","0:07:03","0:07:03","40.35","0.76","0.76","","29.03","29.03"
"197","Drive through","Main at ILEAS (North Side),2","17:55:58","17:55:58","17:49:09","17:49:09","0:06:49","0:06:49","40.45","0.87","0.86","","26.85","26.85"
"198","Drive through","Main & Lierman (SW Far Side),7","17:56:32","17:56:32","17:49:36","17:49:36","0:06:56","0:06:56","40.59","1.02","1.00","","15.14","15.14"
"199","Drive through","DART (West Side),1","17:56:47","17:56:47","17:50:03","17:50:03","0:06:44","0:06:44","40.69","1.12","1.10","","23.87","23.87"
"200","Drive through","County Satellite Jail (West Side),3","17:57:05","17:57:05","17:50:30","17:50:30","0:06:35","0:06:35","40.82","1.26","1.23","","25.61","25.61"
"201","Stop","Washington & Lierman (SW Far Side),7","17:58:05","18:00:14","17:51:00","17:51:00","0:07:05","0:09:14","41.06","1.51","1.47","","14.43","14.43"
"202","Drive through","Lierman & Hunter (NW Corner),4","18:00:52","18:00:52","17:51:22","17:51:22","0:09:30","0:09:30","41.16","1.61","1.58","","9.84","9.84"
"203","Drive through","Hunter & Lanore (SW Corner),3","18:01:23","18:01:23","17:51:52","17:51:52","0:09:31","0:09:31","41.28","1.72","1.69","","13.71","13.71"
"204","Drive through","Country Squire Ct. (NW),4","18:02:01","18:02:01","17:52:37","17:52:37","0:09:24","0:09:24","41.41","1.85","1.82","","12.01","12.01"
"205","Drive through","Country Squire & Kinch (SW Corner),3","18:02:51","18:02:51","17:53:19","17:53:19","0:09:32","0:09:32","41.63","2.06","2.04","","15.84","15.84"
"206","Drive through","Michigan & Kinch (NW Corner),4","18:02:53","18:02:53","17:53:41","17:53:41","0:09:12","0:09:12","41.64","2.11","2.05","","25.73","25.73"
"207","Drive through","Vermont & Kinch (NW Corner),4","18:03:06","18:03:06","17:54:11","17:54:11","0:08:55","0:08:55","41.74","2.21","2.15","","27.02","27.02"
"208","Stop","Florida & Kinch (NW Corner),4","18:03:30","18:03:57","17:54:33","17:54:33","0:08:57","0:09:24","41.82","2.31","2.24","","12.96","12.96"
"209","Drive through","Florida & Curtiss (NE Corner),1","18:04:23","18:04:23","17:55:03","17:55:03","0:09:20","0:09:20","41.94","2.41","2.35","","15.58","15.58"
"210","Drive through","Florida & James Cherry (NE Corner),1","18:04:43","18:04:43","17:55:38","17:55:38","0:09:05","0:09:05","42.06","2.53","2.47","","21.59","21.59"
"211","Drive through","Florida & Adams (NE Corner),1","18:05:14","18:05:14","17:56:30","17:56:30","0:08:44","0:08:44","42.26","2.72","2.67","","23.17","23.17"
"212","Stop","Florida & Philo (NE Corner),1","18:05:31","18:07:13","17:57:00","17:57:00","0:08:31","0:10:13","42.31","2.81","2.72","","10.93","10.93"
"213","Drive through","Sunnycrest Mall (North Side),2","18:07:31","18:07:31","17:57:30","17:57:30","0:10:01","0:10:01","42.42","2.91","2.84","","22.87","22.87"
"214","Drive through","Florida & Linden (NE Corner),1","18:07:41","18:07:41","17:57:48","17:57:48","0:09:53","0:09:53","42.49","2.97","2.91","","25.28","25.28"
"215","Drive through","Florida & Cottage Grove (NE Corner),1","18:08:06","18:08:06","17:58:12","17:58:12","0:09:54","0:09:54","42.60","3.08","3.02","","15.75","15.75"
"216","Drive through","Cottage Grove & Penn (SE Corner),2","18:08:31","18:08:31","17:58:46","17:58:46","0:09:45","0:09:45","42.70","3.20","3.12","","14.41","14.41"
"217","Drive through","Pennsylvania Ct. (South Side),1","18:08:48","18:08:48","17:59:10","17:59:10","0:09:38","0:09:38","42.80","3.30","3.21","","19.74","19.74"
"218","Drive through","Penn & Anderson (NE Corner),1","18:09:30","18:09:30","17:59:44","17:59:44","0:09:46","0:09:46","42.96","3.45","3.38","","14.49","14.49"
"219","Drive through","Anderson & Michigan (SE Corner),2","18:09:36","18:09:36","18:00:08","18:00:08","0:09:28","0:09:28","43.00","3.51","3.41","","21.63","21.63"
"220","Drive through","Anderson & Fairlawn (NW Far Side),8","18:10:10","18:10:10","18:00:42","18:00:42","0:09:28","0:09:28","43.15","3.65","3.57","","16.06","16.06"
"221","Drive through","Fairlawn (North Side),2","18:10:32","18:10:32","18:01:11","18:01:11","0:09:21","0:09:21","43.27","3.76","3.68","","19.12","19.12"
"222","Stop","Vine & Fairlawn (NE Corner),1","18:10:53","18:11:39","18:01:40","18:01:40","0:09:13","0:09:59","43.35","3.88","3.76","","13.43","13.43"
"223","Drive through","Vine & Washington (SE Corner),2","18:12:15","18:12:15","18:02:14","18:02:14","0:10:01","0:10:01","43.49","4.01","3.91","","14.61","14.61"
"224","Drive through","Vine & Oregon (SE Corner),2","18:12:42","18:12:42","18:02:48","18:02:48","0:09:54","0:09:54","43.66","4.16","4.08","","22.54","22.54"
"225","Stop","Vine & Illinois (SE Corner),2","18:12:59","18:13:14","18:03:12","18:03:12","0:09:47","0:10:02","43.72","4.27","4.14","","12.77","12.77"
"226","Drive through","Vine & Green (SE Corner),2","18:13:33","18:13:33","18:03:36","18:03:36","0:09:57","0:09:57","43.85","4.38","4.26","","23.55","23.55"
"227","Stop","Lincoln Square Garage South,8","18:14:40","18:14:40","18:05:00","18:05:00","0:09:40","0:09:40","44.05","4.61","4.47","","11.19","11.19"
"228","Dead run in","Line GREEN, Block 508","","18:15:30","","18:05:00","","","44.05","","0.00","Pattern: [LSE:8][Garage]","","0.00"
"229","Stop","Lincoln Square Garage South,8","18:15:30","18:15:30","18:05:00","18:05:00","0:10:30","0:10:30","44.05","0.00","0.00","","0.00",""
"230","Stop without doors","","18:16:03","18:16:27","","","","","44.13","","0.08","","","8.34"
"231","Stop without doors","","18:17:32","18:17:32","","","","","44.34","","0.29","","","11.50"
"232","Depot","MTD Garage","18:19:45","18:19:45","18:08:00","18:08:00","0:11:45","0:11:45","44.96","0.90","0.91","","12.79","16.84"
