"Created by MOBILEstatistics - INIT Inc."

"No","Type","Stop","Actual arr","Actual dep","Sched. arr","Sched. dep","Diff. arr","Diff. dep","Odometer","Sched. total distance","Distance","Graphic","V [mph] Stop","V [mph]"
"18","Drive through","Campus Circle (North Side),2","6:44:18","6:44:18","6:43:02","6:43:02","0:01:16","0:01:16","2.33","1.28","1.28","","21.02","21.02"
"19","Stop","University & Goodwin (NE Corner),1","6:44:35","6:45:17","6:43:32","6:43:32","0:01:03","0:01:45","2.40","1.40","1.35","","15.53","15.53"
"20","Drive through","Goodwin & Park (NW Far Side),8","6:45:37","6:45:37","6:44:02","6:44:02","0:01:35","0:01:35","2.51","1.49","1.46","","19.02","19.02"
"21","Drive through","Park & Romine (North Side),1","6:46:09","6:46:09","6:44:31","6:44:31","0:01:38","0:01:38","2.66","1.63","1.61","","17.27","17.27"
"22","Stop","Park & Wright (NE Corner),1","6:46:24","6:46:36","6:45:00","6:45:00","0:01:24","0:01:36","2.71","1.72","1.66","","11.34","11.34"
"23","Stop","University & Sixth (NW Far Side),8","6:48:47","6:48:55","6:46:00","6:46:00","0:02:47","0:02:55","2.86","1.88","1.81","","4.10","4.10"
"24","Stop","University & Fourth (NE Corner),1","6:49:23","6:49:31","6:47:10","6:47:10","0:02:13","0:02:21","3.01","2.03","1.96","","19.50","19.50"
"25","Drive through","University & Second (NE Corner),1","6:49:55","6:49:55","6:48:00","6:48:00","0:01:55","0:01:55","3.22","2.21","2.17","","31.32","31.32"
"26","Stop without doors","","6:50:09","6:50:34","","","","","3.28","","2.23","","","16.46"
"27","Stop","Illinois Terminal (Platform B),2","6:51:37","6:52:37","6:50:00","6:50:00","0:01:37","0:02:37","3.46","2.51","2.41","","8.65","10.34"
"28","Drive through","Walnut & Logan (NE Corner),1","6:53:33","6:53:33","6:50:29","6:50:29","0:03:04","0:03:04","3.61","2.64","2.56","","9.55","9.55"
"29","Stop","Walnut & University (SE Corner),2","6:53:52","6:54:03","6:50:58","6:50:58","0:02:54","0:03:05","3.66","2.71","2.61","","9.42","9.42"
"30","Stop without doors","","6:54:58","6:55:16","","","","","3.83","","2.78","","","10.90"
"31","Drive through","Main & Fremont (NE Corner),1","6:55:18","6:55:18","6:51:38","6:51:38","0:03:40","0:03:40","3.83","2.86","2.78","","8.12","4.48"
"32","Drive through","Church & Neil (NW Far Side),8","6:55:48","6:55:48","6:52:07","6:52:07","0:03:41","0:03:41","3.92","2.95","2.87","","11.04","11.04"
"33","Drive through","Church & State (NE Corner),1","6:56:07","6:56:07","6:52:43","6:52:43","0:03:24","0:03:24","4.06","3.08","3.01","","25.91","25.91"
"34","Drive through","Church & Prairie (NE Corner),1","6:56:16","6:56:16","6:53:12","6:53:12","0:03:04","0:03:04","4.14","3.17","3.09","","32.32","32.32"
"35","Drive through","Church & Elm (NE Corner),1","6:56:25","6:56:25","6:53:41","6:53:41","0:02:44","0:02:44","4.23","3.26","3.18","","37.29","37.29"
"36","Drive through","Church & Lynn (NE Corner),1","6:56:34","6:56:34","6:54:00","6:54:00","0:02:34","0:02:34","4.33","3.35","3.28","","36.54","36.54"
"37","Drive through","Church & New (NE Corner),1","6:56:48","6:56:48","6:54:10","6:54:10","0:02:38","0:02:38","4.46","3.48","3.41","","35.48","35.48"
"38","Stop","Church St. (North Side),2","6:57:03","6:57:10","6:54:20","6:54:20","0:02:43","0:02:50","4.50","3.57","3.45","","9.85","9.85"
"39","Drive through","Church & Prospect (NE Corner),1","6:57:23","6:57:23","6:54:29","6:54:29","0:02:54","0:02:54","4.59","3.64","3.54","","22.72","22.72"
"40","Stop","Church & Willis (NE Corner),1","6:57:50","6:57:56","6:54:48","6:54:48","0:03:02","0:03:08","4.75","3.80","3.70","","21.13","21.13"
"41","Drive through","Church & McKinley (NE Corner),1","6:58:15","6:58:15","6:55:07","6:55:07","0:03:08","0:03:08","4.88","3.92","3.83","","26.26","26.26"
"42","Drive through","Church & James (NE Corner),1","6:58:33","6:58:33","6:55:26","6:55:26","0:03:07","0:03:07","5.02","4.05","3.97","","26.23","26.23"
"43","Drive through","Church & Russell (NE Corner),1","6:58:46","6:58:46","6:56:04","6:56:04","0:02:42","0:02:42","5.13","4.17","4.08","","31.67","31.67"
"44","Drive through","Church & Garfield (NE Corner),1","6:58:56","6:58:56","6:56:19","6:56:19","0:02:37","0:02:37","5.23","4.27","4.18","","36.24","36.24"
"45","Drive through","Church & Draper (NE Corner),1","6:59:02","6:59:02","6:56:34","6:56:34","0:02:28","0:02:28","5.29","4.33","4.24","","35.42","35.42"
"46","Drive through","Church & Fair (NE Corner),1","6:59:16","6:59:16","6:56:54","6:56:54","0:02:22","0:02:22","5.41","4.44","4.36","","30.84","30.84"
"47","Stop","Church & Victor (NE Corner),1","6:59:38","6:59:46","6:57:19","6:57:19","0:02:19","0:02:27","5.52","4.57","4.47","","17.80","17.80"
"48","Drive through","Church & Mattis (NE Corner),1","7:00:01","7:00:01","6:57:39","6:57:39","0:02:22","0:02:22","5.62","4.66","4.57","","24.16","24.16"
"49","Drive through","Country Fair Dr. & Park (NW Corner),4","7:01:11","7:01:11","6:58:20","6:58:20","0:02:51","0:02:51","5.99","5.00","4.94","","18.92","18.92"
"50","Drive through","Social Security (West Side),1","7:01:29","7:01:29","6:58:58","6:58:58","0:02:31","0:02:31","6.08","5.12","5.03","","19.52","19.52"
"51","Drive through","Country Fair Dr at Gramercy (West Side),1","7:01:37","7:01:37","6:59:34","6:59:34","0:02:03","0:02:03","6.14","5.18","5.09","","25.45","25.45"
"52","Stop with doors","","7:01:47","7:02:03","","","","","6.16","","5.11","","","8.51"
"53","Drive through","Springfield & Country Fair Dr. (SE Far),6","7:02:25","7:02:25","7:00:16","7:00:16","0:02:09","0:02:09","6.37","5.39","5.32","","17.25","33.76"
"54","Drive through","Springfield at Round Barn (SW Corner),3","7:02:40","7:02:40","7:00:31","7:00:31","0:02:09","0:02:09","6.51","5.54","5.46","","34.01","34.01"
"55","Drive through","Springfield & Mattis (SW Corner),3","7:02:54","7:02:54","7:00:46","7:00:46","0:02:08","0:02:08","6.59","5.63","5.54","","19.18","19.18"
"56","Drive through","Mattis & Round Barn (NW Corner),4","7:03:26","7:03:26","7:01:26","7:01:26","0:02:00","0:02:00","6.74","5.78","5.69","","17.76","17.76"
"57","Stop","Round Barn Road (North Side),2","7:03:53","7:04:52","7:02:00","7:02:00","0:01:53","0:02:52","6.86","5.96","5.81","","14.83","14.83"
"58","Drive through","Round Barn & Country Fair Dr. (NE),1","7:05:00","7:05:00","7:03:15","7:03:15","0:01:45","0:01:45","7.01","6.10","5.96","","70.47","70.47"
"59","Stop without doors","","7:05:32","7:06:33","","","","","7.12","","6.07","","","12.59"
"60","Drive through","Springfield & Country Fair Dr. (SE),2","7:06:35","7:06:35","7:03:35","7:03:35","0:03:00","0:03:00","7.13","6.21","6.08","","4.41","7.83"
"61","Drive through","Springfield & Kenwood (NE Corner),1","7:07:01","7:07:01","7:04:15","7:04:15","0:02:46","0:02:46","7.31","6.38","6.26","","25.13","25.13"
"62","Drive through","Country Brook (North Side),2","7:07:09","7:07:09","7:04:30","7:04:30","0:02:39","0:02:39","7.38","6.46","6.33","","30.48","30.48"
"63","Drive through","Ginger Creek (North Side),2","7:07:41","7:07:41","7:05:30","7:05:30","0:02:11","0:02:11","7.66","6.72","6.61","","31.88","31.88"
"64","Drive through","Springfield & Duncan (NE Corner),1","7:08:10","7:08:10","7:06:00","7:06:00","0:02:10","0:02:10","7.81","6.88","6.76","","18.83","18.83"
"65","Stop","Plastipak,2","7:10:16","7:10:16","7:08:00","7:08:00","0:02:16","0:02:16","8.37","7.45","7.32","","15.84","15.84"
"66","Trip","Line ORANGE, Block 601","","7:15:16","","7:15:00","","","8.37","","0.00","Pattern: [@2.0.86175868@]75","","0.00"
"67","Stop","Plastipak,2","7:15:16","7:15:16","7:15:00","7:15:00","0:00:16","0:00:16","8.37","0.00","0.00","","0.00",""
"68","Stop with doors","","7:15:31","7:15:40","","","","","8.40","","0.04","","","8.65"
"69","Stop without doors","","7:16:46","7:16:53","","","","","8.57","","0.21","","","9.36"
"70","Stop","Springfield at  Plastipak (NW Corner),4","7:17:35","7:18:28","7:15:45","7:15:45","0:01:50","0:02:43","8.73","0.19","0.37","","9.53","13.75"
"71","Drive through","Springfield & Duncan (SW Corner),3","7:19:35","7:19:35","7:17:00","7:17:00","0:02:35","0:02:35","9.11","0.55","0.75","","20.40","20.40"
"72","Drive through","Ginger Creek (South Side),1","7:20:01","7:20:01","7:18:00","7:18:00","0:02:01","0:02:01","9.31","0.73","0.94","","26.42","26.42"
"73","Drive through","Country Brook (South Side),1","7:20:28","7:20:28","7:19:30","7:19:30","0:00:58","0:00:58","9.54","0.98","1.18","","31.32","31.32"
"74","Stop","Springfield & Kenwood (SW Corner),3","7:20:40","7:20:49","7:20:30","7:20:30","0:00:10","0:00:19","9.57","1.06","1.21","","9.88","9.88"
"75","Stop","Springfield & Country Fair Dr. (SW),3","7:21:21","7:22:01","7:21:30","7:21:30","-0:00:09","0:00:31","9.74","1.22","1.38","","19.30","19.30"
"76","Drive through","Springfield at Round Barn (SW Corner),3","7:22:50","7:22:50","7:22:00","7:22:00","0:00:50","0:00:50","9.98","1.44","1.61","","16.99","16.99"
"77","Drive through","Springfield & Mattis (SW Corner),3","7:23:07","7:23:07","7:22:20","7:22:20","0:00:47","0:00:47","10.06","1.53","1.69","","17.11","17.11"
"78","Drive through","Mattis & Round Barn (NW Corner),4","7:23:38","7:23:38","7:22:40","7:22:40","0:00:58","0:00:58","10.22","1.68","1.85","","18.62","18.62"
"79","Stop","Round Barn Road (North Side),2","7:24:06","7:24:50","7:23:00","7:23:00","0:01:06","0:01:50","10.34","1.86","1.98","","16.22","16.22"
"80","Stop","Round Barn & Country Fair Dr. (NE),1","7:25:01","7:25:10","7:23:20","7:23:20","0:01:41","0:01:50","10.49","2.00","2.13","","48.00","48.00"
"81","Stop","Springfield & Country Fair Dr. (SE),2","7:25:40","7:26:10","7:24:05","7:24:05","0:01:35","0:02:05","10.59","2.11","2.22","","11.49","11.49"
"82","Drive through","Country Fair Dr at Gramercy (East Side),2","7:26:52","7:26:52","7:24:25","7:24:25","0:02:27","0:02:27","10.76","2.26","2.40","","14.97","14.97"
"83","Drive through","Social Security (East Side),2","7:27:06","7:27:06","7:24:50","7:24:50","0:02:16","0:02:16","10.84","2.35","2.48","","21.89","21.89"
"84","Stop without doors","","7:27:49","7:28:12","","","","","11.09","","2.73","","","20.71"
"85","Stop with doors","","7:28:40","7:28:42","","","","","11.22","","2.86","","","16.46"
"86","Drive through","University & Victor (SW Corner),3","7:28:55","7:28:55","7:26:05","7:26:05","0:02:50","0:02:50","11.27","2.75","2.91","","14.21","15.15"
"87","Stop","University & Fair (SW Corner),3","7:29:11","7:29:19","7:26:35","7:26:35","0:02:36","0:02:44","11.35","2.88","2.99","","16.78","16.78"
"88","Drive through","University & Draper (SW Corner),3","7:29:37","7:29:37","7:27:30","7:27:30","0:02:07","0:02:07","11.49","2.99","3.13","","28.09","28.09"
"89","Stop","University & Russell (SW Corner),3","7:30:02","7:30:16","7:27:50","7:27:50","0:02:12","0:02:26","11.62","3.15","3.26","","18.97","18.97"
"90","Drive through","University & James (SW Corner),3","7:30:32","7:30:32","7:28:20","7:28:20","0:02:12","0:02:12","11.76","3.27","3.40","","31.74","31.74"
"91","Stop","University & McKinley (SW Corner),3","7:30:51","7:31:07","7:28:50","7:28:50","0:02:01","0:02:17","11.87","3.40","3.51","","20.73","20.73"
"92","Drive through","University & Willis (SW Corner),3","7:31:24","7:31:24","7:29:20","7:29:20","0:02:04","0:02:04","12.02","3.53","3.66","","31.59","31.59"
"93","Drive through","University & Prospect (SW Corner),3","7:31:53","7:31:53","7:30:00","7:30:00","0:01:53","0:01:53","12.12","3.62","3.76","","12.19","12.19"
"94","Stop","University & New (SW Corner),3","7:32:25","7:32:45","7:30:50","7:30:50","0:01:35","0:01:55","12.31","3.85","3.95","","21.40","21.40"
"95","Stop","University & Lynn (SW Corner),3","7:33:09","7:33:24","7:31:20","7:31:20","0:01:49","0:02:04","12.44","3.98","4.07","","19.11","19.11"
"96","Stop","University & Elm (SW Corner),3","7:33:43","7:34:10","7:31:50","7:31:50","0:01:53","0:02:20","12.53","4.07","4.17","","17.08","17.08"
"97","Stop without doors","","7:34:28","7:34:39","","","","","12.62","","4.25","","","17.78"
"98","Drive through","University & Prairie (SW Corner),3","7:34:45","7:34:45","7:32:10","7:32:10","0:02:35","0:02:35","12.64","4.15","4.27","","11.13","11.56"
"99","Drive through","University & Randolph (SW Corner),3","7:35:18","7:35:18","7:32:50","7:32:50","0:02:28","0:02:28","12.82","4.33","4.46","","20.68","20.68"
"100","Stop","University & Neil (SW Corner),3","7:35:32","7:36:17","7:33:15","7:33:15","0:02:17","0:03:02","12.87","4.41","4.51","","12.47","12.47"
"101","Drive through","Illinois Terminal (Platform A),1","7:37:01","7:37:01","7:35:00","7:35:00","0:02:01","0:02:01","13.08","4.59","4.72","","17.14","17.14"
"102","Trip","Line ORANGEHOPPER, Block 601","","7:37:01","","7:40:00","","","13.08","","0.00","Pattern: ORANGEHOPPER 11","","0.00"
"103","Drive through","Illinois Terminal (Platform A),1","7:37:01","7:37:01","7:40:00","7:40:00","-0:02:59","-0:02:59","13.08","0.00","0.00","","0.00",""
"104","Stop with doors","","7:37:19","7:43:37","","","","","13.12","","0.04","","","7.96"
"105","Stop without doors","","7:44:19","7:44:35","","","","","13.35","","0.27","","","19.13"
"106","Drive through","University & Second (SE Far Side),6","7:44:59","7:44:59","7:41:24","7:41:24","0:03:35","0:03:35","13.50","0.44","0.43","","3.18","23.77"
"107","Stop","University & Fourth (SW Corner),3","7:45:20","7:45:31","7:42:08","7:42:08","0:03:12","0:03:23","13.62","0.60","0.54","","19.39","19.39"
"108","Drive through","University & Sixth (SW Corner),3","7:45:53","7:45:53","7:42:52","7:42:52","0:03:01","0:03:01","13.80","0.76","0.72","","30.30","30.30"
"109","Drive through","Park & Wright (SE Corner),2","7:46:29","7:46:29","7:43:36","7:43:36","0:02:53","0:02:53","13.96","0.92","0.89","","16.10","16.10"
"110","Drive through","Park & Romine (SW Corner),3","7:46:57","7:46:57","7:44:20","7:44:20","0:02:37","0:02:37","14.04","1.00","0.96","","9.83","9.83"
"111","Stop","Goodwin & Park (SW Corner),3","7:47:24","7:48:01","7:45:04","7:45:04","0:02:20","0:02:57","14.17","1.16","1.10","","17.82","17.82"
"112","Stop without doors","","7:48:16","7:49:13","","","","","14.23","","1.15","","","13.28"
"113","Stop","University & Harvey (SE Far Side),6","7:49:43","7:49:58","7:45:48","7:45:48","0:03:55","0:04:10","14.37","1.35","1.29","","6.83","16.56"
"114","Stop without doors","","7:50:23","7:50:48","","","","","14.48","","1.40","","","16.11"
"115","Stop","Lincoln & Park (SE Corner),2","7:51:08","7:51:16","7:46:32","7:46:32","0:04:36","0:04:44","14.54","1.54","1.46","","8.95","11.19"
"116","Drive through","Church & Busey (SW Corner),3","7:51:59","7:51:59","7:47:04","7:47:04","0:04:55","0:04:55","14.75","1.74","1.67","","17.69","17.69"
"117","Drive through","Coler & Church (SW Corner),3","7:52:21","7:52:21","7:47:26","7:47:26","0:04:55","0:04:55","14.81","1.80","1.73","","9.26","9.26"
"118","Stop","Church & Orchard (SW Corner),3","7:52:36","7:52:55","7:48:00","7:48:00","0:04:36","0:04:55","14.85","1.87","1.77","","10.44","10.44"
"119","Drive through","Park & Central (SW Corner),3","7:53:39","7:53:39","7:48:40","7:48:40","0:04:59","0:04:59","15.09","2.09","2.01","","19.68","19.68"
"120","Stop","Broadway & Park (SW Corner),3","7:54:04","7:54:26","7:49:20","7:49:20","0:04:44","0:05:06","15.25","2.27","2.17","","22.11","22.11"
"121","Drive through","Broadway & University (SW Far Side),7","7:54:44","7:54:44","7:50:00","7:50:00","0:04:44","0:04:44","15.36","2.37","2.28","","23.12","23.12"
"122","Stop","Save A Lot (West Side),1","7:55:25","7:55:38","7:50:30","7:50:30","0:04:55","0:05:08","15.44","2.48","2.36","","6.99","6.99"
"123","Stop without doors","","7:56:02","7:56:29","","","","","15.56","","2.49","","","18.65"
"124","Stop","Main & Vine (SW Corner),3","7:56:57","7:57:17","7:52:00","7:52:00","0:04:57","0:05:17","15.69","2.72","2.61","","11.25","15.74"
"125","Stop","Lincoln Square Courthouse,2","7:58:09","7:58:09","7:53:00","7:53:00","0:05:09","0:05:09","15.88","2.88","2.80","","13.30","13.30"
"126","Trip","Line ORANGE, Block 601","","7:59:01","","7:55:00","","","15.88","","0.00","Pattern: [@2.0.86175868@]ORANGE 63","","0.00"
"127","Stop","Lincoln Square Courthouse,2","7:59:01","7:59:01","7:55:00","7:55:00","0:04:01","0:04:01","15.88","0.00","0.00","","0.00",""
"128","Stop without doors","","7:59:08","7:59:32","","","","","15.89","","0.02","","","6.40"
"129","Drive through","Save A Lot (East Side),2","8:00:10","8:00:10","7:56:26","7:56:26","0:03:44","0:03:44","16.07","0.18","0.20","","9.93","16.84"
"130","Drive through","Broadway & University (SE Corner),2","8:00:29","8:00:29","7:56:48","7:56:48","0:03:41","0:03:41","16.16","0.27","0.29","","17.55","17.55"
"131","Stop without doors","","8:00:34","8:01:39","","","","","16.16","","0.29","","","1.79"
"132","Drive through","Broadway & Park (NW Far Side),8","8:02:08","8:02:08","7:57:10","7:57:10","0:04:58","0:04:58","16.29","0.40","0.42","","4.77","15.97"
"133","Drive through","Park & Central (NE Corner),1","8:02:26","8:02:26","7:57:54","7:57:54","0:04:32","0:04:32","16.44","0.54","0.57","","29.58","29.58"
"134","Stop","Church & Orchard (NE Corner),1","8:03:11","8:03:31","7:58:38","7:58:38","0:04:33","0:04:53","16.61","0.76","0.74","","13.77","13.77"
"135","Drive through","Coler & Church (NE Corner),1","8:04:02","8:04:02","7:59:18","7:59:18","0:04:44","0:04:44","16.70","0.83","0.83","","10.40","10.40"
"136","Drive through","Church & Busey (NE Corner),1","8:04:12","8:04:12","7:59:40","7:59:40","0:04:32","0:04:32","16.77","0.90","0.90","","25.06","25.06"
"137","Stop without doors","","8:04:39","8:04:54","","","","","16.87","","1.00","","","13.43"
"138","Stop without doors","","8:05:25","8:05:37","","","","","16.97","","1.09","","","10.76"
"139","Drive through","Lincoln & Park (West Side),4","8:05:42","8:05:42","8:00:02","8:00:02","0:05:40","0:05:40","16.98","1.09","1.10","","8.13","7.16"
"140","Drive through","Campus Circle (North Side),2","8:06:09","8:06:09","8:00:42","8:00:42","0:05:27","0:05:27","17.13","1.28","1.26","","20.80","20.80"
"141","Stop without doors","","8:06:32","8:06:54","","","","","17.23","","1.35","","","14.98"
"142","Drive through","University & Goodwin (NE Corner),1","8:07:03","8:07:03","8:01:07","8:01:07","0:05:56","0:05:56","17.24","1.40","1.37","","7.38","5.97"
"143","Drive through","Goodwin & Park (NW Far Side),8","8:07:29","8:07:29","8:01:32","8:01:32","0:05:57","0:05:57","17.33","1.49","1.45","","11.96","11.96"
"144","Drive through","Park & Romine (North Side),1","8:07:58","8:07:58","8:02:16","8:02:16","0:05:42","0:05:42","17.47","1.63","1.60","","17.82","17.82"
"145","Stop","Park & Wright (NE Corner),1","8:08:14","8:08:25","8:03:00","8:03:00","0:05:14","0:05:25","17.54","1.72","1.66","","14.55","14.55"
"146","Drive through","University & Sixth (NW Far Side),8","8:08:56","8:08:56","8:03:50","8:03:50","0:05:06","0:05:06","17.71","1.88","1.84","","20.50","20.50"
"147","Drive through","University & Fourth (NE Corner),1","8:09:32","8:09:32","8:04:20","8:04:20","0:05:12","0:05:12","17.88","2.03","2.00","","16.41","16.41"
"148","Drive through","University & Second (NE Corner),1","8:09:52","8:09:52","8:05:00","8:05:00","0:04:52","0:04:52","18.07","2.21","2.19","","34.23","34.23"
"149","Stop","Illinois Terminal (Platform B),2","8:11:08","8:11:39","8:07:00","8:07:00","0:04:08","0:04:39","18.31","2.51","2.43","","11.37","11.37"
"150","Drive through","Walnut & Logan (NE Corner),1","8:12:32","8:12:32","8:07:39","8:07:39","0:04:53","0:04:53","18.46","2.64","2.58","","10.35","10.35"
"151","Stop without doors","","8:12:43","8:13:04","","","","","18.48","","2.61","","","8.14"
"152","Drive through","Walnut & University (SE Corner),2","8:13:13","8:13:13","8:07:58","8:07:58","0:05:15","0:05:15","18.52","2.71","2.64","","5.13","13.43"
"153","Drive through","Main & Fremont (NE Corner),1","8:14:01","8:14:01","8:08:38","8:08:38","0:05:23","0:05:23","18.66","2.86","2.79","","10.82","10.82"
"154","Stop without doors","","8:14:09","8:14:23","","","","","18.67","","2.79","","","2.52"
"155","Drive through","Church & Neil (NW Far Side),8","8:14:40","8:14:40","8:09:07","8:09:07","0:05:33","0:05:33","18.75","2.95","2.87","","8.04","17.24"
"156","Drive through","Church & State (NE Corner),1","8:14:59","8:14:59","8:09:43","8:09:43","0:05:16","0:05:16","18.88","3.08","3.00","","24.02","24.02"
"157","Drive through","Church & Prairie (NE Corner),1","8:15:08","8:15:08","8:10:02","8:10:02","0:05:06","0:05:06","18.96","3.17","3.09","","34.55","34.55"
"158","Drive through","Church & Elm (NE Corner),1","8:15:18","8:15:18","8:10:21","8:10:21","0:04:57","0:04:57","19.05","3.26","3.18","","32.22","32.22"
"159","Stop","Church & Lynn (NE Corner),1","8:15:36","8:15:48","8:10:40","8:10:40","0:04:56","0:05:08","19.11","3.35","3.24","","12.31","12.31"
"160","Drive through","Church & New (NE Corner),1","8:16:06","8:16:06","8:11:19","8:11:19","0:04:47","0:04:47","19.27","3.48","3.39","","31.07","31.07"
"161","Drive through","Church St. (North Side),2","8:16:17","8:16:17","8:11:48","8:11:48","0:04:29","0:04:29","19.37","3.57","3.49","","31.73","31.73"
"162","Drive through","Church & Prospect (NE Corner),1","8:16:27","8:16:27","8:12:07","8:12:07","0:04:20","0:04:20","19.43","3.64","3.55","","21.70","21.70"
"163","Drive through","Church & Willis (NE Corner),1","8:17:10","8:17:10","8:12:46","8:12:46","0:04:24","0:04:24","19.60","3.80","3.72","","14.31","14.31"
"164","Drive through","Church & McKinley (NE Corner),1","8:17:22","8:17:22","8:13:25","8:13:25","0:03:57","0:03:57","19.72","3.92","3.84","","36.17","36.17"
"165","Drive through","Church & James (NE Corner),1","8:17:38","8:17:38","8:14:05","8:14:05","0:03:33","0:03:33","19.84","4.05","3.97","","27.83","27.83"
"166","Drive through","Church & Russell (NE Corner),1","8:17:51","8:17:51","8:14:45","8:14:45","0:03:06","0:03:06","19.96","4.17","4.09","","33.04","33.04"
"167","Drive through","Church & Garfield (NE Corner),1","8:18:01","8:18:01","8:15:05","8:15:05","0:02:56","0:02:56","20.06","4.27","4.18","","35.35","35.35"
"168","Drive through","Church & Draper (NE Corner),1","8:18:07","8:18:07","8:15:34","8:15:34","0:02:33","0:02:33","20.12","4.33","4.24","","36.17","36.17"
"169","Drive through","Church & Fair (NE Corner),1","8:18:19","8:18:19","8:16:28","8:16:28","0:01:51","0:01:51","20.24","4.44","4.36","","36.17","36.17"
"170","Drive through","Church & Victor (NE Corner),1","8:18:32","8:18:32","8:17:17","8:17:17","0:01:15","0:01:15","20.37","4.57","4.49","","35.45","35.45"
"171","Stop without doors","","8:18:50","8:19:21","","","","","20.43","","4.55","","","11.81"
"172","Drive through","Church & Mattis (NE Corner),1","8:19:27","8:19:27","8:17:46","8:17:46","0:01:41","0:01:41","20.44","4.66","4.57","","4.93","9.70"
"173","Drive through","Country Fair Dr. & Park (NW Corner),4","8:20:24","8:20:24","8:19:20","8:19:20","0:01:04","0:01:04","20.81","5.00","4.94","","23.32","23.32"
"174","Stop","Social Security (West Side),1","8:20:59","8:21:25","8:20:16","8:20:16","0:00:43","0:01:09","20.88","5.12","5.00","","6.65","6.65"
"175","Drive through","Country Fair Dr at Gramercy (West Side),1","8:21:36","8:21:36","8:20:44","8:20:44","0:00:52","0:00:52","20.95","5.18","5.08","","25.63","25.63"
"176","Stop without doors","","8:22:04","8:22:48","","","","","21.09","","5.21","","","17.18"
"177","Drive through","Springfield & Country Fair Dr. (SE Far),6","8:23:04","8:23:04","8:21:22","8:21:22","0:01:42","0:01:42","21.18","5.39","5.30","","9.21","20.56"
"178","Drive through","Springfield at Round Barn (SW Corner),3","8:23:24","8:23:24","8:21:37","8:21:37","0:01:47","0:01:47","21.33","5.54","5.46","","28.08","28.08"
"179","Drive through","Springfield & Mattis (SW Corner),3","8:23:34","8:23:34","8:22:22","8:22:22","0:01:12","0:01:12","21.40","5.63","5.53","","25.06","25.06"
"180","Drive through","Mattis & Round Barn (NW Corner),4","8:24:02","8:24:02","8:23:07","8:23:07","0:00:55","0:00:55","21.56","5.78","5.69","","20.62","20.62"
"181","Stop","Round Barn Road (North Side),2","8:24:26","8:24:26","8:24:00","8:24:00","0:00:26","0:00:26","21.68","5.96","5.81","","17.71","17.71"
"182","Trip","Line ORANGE, Block 601","","8:27:55","","8:27:00","","","21.68","","0.00","Pattern: [@2.0.86175868@]ORANGE 13","","0.00"
