"Created by MOBILEstatistics - INIT Inc."

"No","Type","Stop","Actual arr","Actual dep","Sched. arr","Sched. dep","Diff. arr","Diff. dep","Odometer","Sched. total distance","Distance","Graphic","V [mph] Stop","V [mph]"
"36","Drive through","Kirby & Mayfair (SW Corner),3","6:27:47","6:27:47","6:26:42","6:26:42","0:01:05","0:01:05","7.80","1.32","1.25","","28.90","28.90"
"37","Drive through","Kirby & Lincoln Rd. (SW Corner),3","6:28:13","6:28:13","6:27:12","6:27:12","0:01:01","0:01:01","8.02","1.52","1.47","","29.95","29.95"
"38","Drive through","Kirby & Ridge (SW Corner),3","6:28:28","6:28:28","6:27:28","6:27:28","0:01:00","0:01:00","8.14","1.65","1.60","","29.83","29.83"
"39","Drive through","Kirby & Arrow (SW Corner),3","6:28:48","6:28:48","6:27:44","6:27:44","0:01:04","0:01:04","8.31","1.81","1.76","","29.09","29.09"
"40","Drive through","Prospect & Kirby (SW Corner),3","6:29:16","6:29:16","6:28:00","6:28:00","0:01:16","0:01:16","8.40","1.91","1.85","","11.99","11.99"
"41","Drive through","Prospect & Lincolnshire (NW Corner),4","6:29:44","6:29:44","6:28:37","6:28:37","0:01:07","0:01:07","8.57","2.08","2.03","","22.53","22.53"
"42","Drive through","Balboa & Prospect (SE Far Side),6","6:30:08","6:30:08","6:28:55","6:28:55","0:01:13","0:01:13","8.65","2.17","2.10","","11.94","11.94"
"43","Drive through","Dover & Balboa (NE Far Side),5","6:30:25","6:30:25","6:29:04","6:29:04","0:01:21","0:01:21","8.71","2.25","2.16","","12.64","12.64"
"44","Drive through","Coronado & Ventura (SE Corner),2","6:31:16","6:31:16","6:29:40","6:29:40","0:01:36","0:01:36","8.89","2.43","2.35","","12.77","12.77"
"45","Stop without doors","","6:31:40","6:31:58","","","","","8.96","","2.41","","","9.98"
"46","Drive through","Kirby & Coronado (SE Corner),2","6:32:06","6:32:06","6:30:08","6:30:08","0:01:58","0:01:58","8.98","2.52","2.43","","5.82","6.44"
"47","Drive through","Kirby & Park Haven (SW Corner),3","6:32:27","6:32:27","6:31:04","6:31:04","0:01:23","0:01:23","9.11","2.64","2.56","","22.80","22.80"
"48","Stop","Kirby & Valley Rd. (SW Corner),3","6:32:41","6:33:19","6:31:24","6:31:24","0:01:17","0:01:55","9.16","2.72","2.61","","12.31","12.31"
"49","Drive through","Kirby & State (SW Corner),3","6:33:44","6:33:44","6:31:50","6:31:50","0:01:54","0:01:54","9.32","2.87","2.77","","23.72","23.72"
"50","Drive through","Kirby & Neil (SW Corner),3","6:34:07","6:34:07","6:32:18","6:32:18","0:01:49","0:01:49","9.42","2.96","2.87","","15.57","15.57"
"51","Drive through","St. Mary's & Griffith (SW Corner),3","6:35:15","6:35:15","6:32:46","6:32:46","0:02:29","0:02:29","9.79","3.33","3.24","","19.61","19.61"
"52","Drive through","St. Mary's & Oak (SW Corner),3","6:35:34","6:35:34","6:33:04","6:33:04","0:02:30","0:02:30","9.86","3.42","3.31","","12.60","12.60"
"53","Drive through","First & St. Mary's (NE Far Side),5","6:36:20","6:36:20","6:33:34","6:33:34","0:02:46","0:02:46","10.06","3.61","3.51","","15.66","15.66"
"54","Stop","Lot E-14 (North Shelter),2","6:36:54","6:37:21","6:34:00","6:34:00","0:02:54","0:03:21","10.19","3.77","3.64","","13.56","13.56"
"55","Stop without doors","","6:37:38","6:37:45","","","","","10.23","","3.68","","","8.43"
"56","Drive through","Kirby & Oak (SE Corner),2","6:38:40","6:38:40","6:34:37","6:34:37","0:04:03","0:04:03","10.40","3.97","3.85","","9.77","11.43"
"57","Stop","First & Stadium (SE Corner),2","6:40:16","6:40:30","6:35:53","6:35:53","0:04:23","0:04:37","10.84","4.44","4.29","","16.34","16.34"
"58","Drive through","First & Gregory (SE Corner),2","6:40:53","6:40:53","6:36:31","6:36:31","0:04:22","0:04:22","10.94","4.53","4.39","","16.05","16.05"
"59","Drive through","Gregory at Ikenberry Commons (South),1","6:41:36","6:41:36","6:37:10","6:37:10","0:04:26","0:04:26","11.18","4.75","4.63","","20.55","20.55"
"60","Stop without doors","","6:42:25","6:42:35","","","","","11.20","","4.65","","","1.24"
"61","Drive through","Sixth & Armory (SE Corner),2","6:44:10","6:44:10","6:37:50","6:37:50","0:06:20","0:06:20","11.49","5.06","4.94","","7.25","11.12"
"62","Stop","Armory & Wright (South Side),3","6:44:22","6:44:36","6:38:10","6:38:10","0:06:12","0:06:26","11.52","5.13","4.97","","8.02","8.02"
"63","Stop","Transit Plaza (SE Platform),4","6:45:33","6:45:58","6:38:36","6:38:36","0:06:57","0:07:22","11.73","5.33","5.18","","12.96","12.96"
"64","Stop without doors","","6:46:43","6:46:57","","","","","11.84","","5.29","","","9.55"
"65","Stop","Illini Union (South Side Shelter),1","6:47:34","6:47:34","6:39:00","6:39:00","0:08:34","0:08:34","11.95","5.52","5.40","","8.46","10.34"
"66","Trip","Line ILLINI, Block 2204","","6:48:13","","6:39:00","","","11.95","","0.00","Pattern: ILLINI 34","","0.00"
"67","Stop","Illini Union (South Side Shelter),1","6:48:13","6:48:13","6:45:15","6:45:15","0:02:58","0:02:58","11.95","0.00","0.00","","0.00",""
"68","Drive through","Goodwin at Materials Research,2","6:49:00","6:49:00","6:46:42","6:46:42","0:02:18","0:02:18","12.22","0.30","0.28","","20.71","20.71"
"69","Drive through","Goodwin & Main (SE Corner),2","6:49:56","6:49:56","6:47:25","6:47:25","0:02:31","0:02:31","12.39","0.49","0.45","","11.03","11.03"
"70","Stop","Goodwin & Clark (SE Corner),2","6:50:14","6:50:24","6:48:00","6:48:00","0:02:14","0:02:24","12.44","0.55","0.49","","8.58","8.58"
"71","Drive through","University & Goodwin (SE Corner),2","6:50:52","6:50:52","6:48:20","6:48:20","0:02:32","0:02:32","12.51","0.62","0.56","","9.43","9.43"
"72","Stop without doors","","6:51:43","6:52:09","","","","","12.74","","0.79","","","16.15"
"73","Drive through","Lincoln & Park (SE Corner),2","6:52:33","6:52:33","6:50:06","6:50:06","0:02:27","0:02:27","12.86","0.94","0.91","","12.43","17.99"
"74","Drive through","Lincoln & Church (SE Corner),2","6:52:37","6:52:37","6:50:56","6:50:56","0:01:41","0:01:41","12.89","1.00","0.94","","29.09","29.09"
"75","Drive through","Fairview & Lincoln (SE Corner),2","6:52:53","6:52:53","6:52:31","6:52:31","0:00:22","0:00:22","13.02","1.12","1.07","","28.53","28.53"
"76","Drive through","Lincoln & Wascher (SE Corner),2","6:53:15","6:53:15","6:53:21","6:53:21","-0:00:06","-0:00:06","13.19","1.29","1.25","","28.58","28.58"
"77","Drive through","Lincoln at Atrium Apts (East Side),2","6:53:34","6:53:34","6:54:25","6:54:25","-0:00:51","-0:00:51","13.35","1.44","1.40","","29.44","29.44"
"78","Drive through","Lincoln & Bradley (SE Corner),2","6:53:56","6:53:56","6:55:05","6:55:05","-0:01:09","-0:01:09","13.52","1.61","1.57","","28.07","28.07"
"79","Stop","Lincoln & Kettering Park (NE Far Side),5","6:54:24","6:54:32","6:56:00","6:56:00","-0:01:36","-0:01:28","13.66","1.83","1.72","","18.54","18.54"
"80","Drive through","Lincoln & Killarney (SE Corner),2","6:54:56","6:54:56","6:57:00","6:57:00","-0:02:04","-0:02:04","13.83","1.96","1.88","","24.98","24.98"
"81","Trip","Line ILLINI, Block 2204","","6:54:57","","6:58:00","","","13.83","","0.00","Pattern: [@15.0.68513188@]4","","0.00"
"82","Drive through","Lincoln & Killarney (SE Corner),2","6:54:57","6:54:57","6:58:00","6:58:00","-0:03:03","-0:03:03","13.83","0.00","0.00","","0.00",""
"83","Stop without doors","","6:55:23","6:55:53","","","","","13.96","","0.14","","","18.76"
"84","Drive through","Lincoln & Anthony (NW Far Side),8","6:57:06","6:57:06","6:58:51","6:58:51","-0:01:45","-0:01:45","14.23","0.37","0.40","","11.12","12.97"
"85","Stop","Anthony & North Shore (NE Corner),1","6:57:26","6:57:32","6:59:11","6:59:11","-0:01:45","-0:01:39","14.30","0.48","0.47","","12.64","12.64"
"86","Drive through","Anthony at Ameren (North Side),2","6:57:55","6:57:55","6:59:36","6:59:36","-0:01:41","-0:01:41","14.43","0.60","0.61","","21.50","21.50"
"87","Drive through","Anthony at National Warehouse (NE),1","6:58:21","6:58:21","7:00:06","7:00:06","-0:01:45","-0:01:45","14.60","0.76","0.78","","22.98","22.98"
"88","Drive through","Oak & Anthony (NE Corner),1","6:59:04","6:59:04","7:00:36","7:00:36","-0:01:32","-0:01:32","14.82","0.97","0.99","","18.21","18.21"
"89","Drive through","Oak & Kenyon (NW Corner),4","6:59:15","6:59:15","7:00:46","7:00:46","-0:01:31","-0:01:31","14.85","1.02","1.03","","10.38","10.38"
"90","Drive through","Kenyon at Fed Ex (SW Corner),4","7:00:06","7:00:06","7:01:36","7:01:36","-0:01:30","-0:01:30","15.14","1.28","1.31","","20.40","20.40"
"91","Drive through","Killarney at Holiday Inn (NW),4","7:01:19","7:01:19","7:03:09","7:03:09","-0:01:50","-0:01:50","15.47","1.64","1.65","","16.43","16.43"
"92","Stop","Lincoln & Killarney (SW),3","7:01:28","7:09:43","7:04:00","7:08:00","-0:02:32","0:01:43","15.48","1.72","1.66","","3.73","3.73"
"93","Stop","Lincoln & Kettering Park (NW Corner),4","7:10:36","7:10:44","7:08:30","7:08:30","0:02:06","0:02:14","15.68","1.89","1.86","","13.60","13.60"
"94","Stop","One Illinois North,1","7:11:16","7:11:25","7:09:45","7:09:45","0:01:31","0:01:40","15.82","2.03","2.00","","15.66","15.66"
"95","Stop without doors","","7:11:39","7:11:50","","","","","15.85","","2.03","","","8.31"
"96","Stop","One Illinois South,1","7:12:30","7:12:41","7:10:40","7:10:40","0:01:50","0:02:01","16.03","2.24","2.20","","11.53","15.83"
"97","Drive through","Lincoln & Wascher (NW Corner),4","7:13:09","7:13:09","7:11:25","7:11:25","0:01:44","0:01:44","16.22","2.41","2.39","","24.45","24.45"
"98","Stop without doors","","7:13:34","7:13:42","","","","","16.36","","2.53","","","19.87"
"99","Drive through","Fairview & Lincoln (NW Corner),4","7:13:55","7:13:55","7:11:45","7:11:45","0:02:10","0:02:10","16.38","2.57","2.56","","12.94","7.58"
"100","Drive through","Lincoln & Church (NW Corner),4","7:14:18","7:14:18","7:12:15","7:12:15","0:02:03","0:02:03","16.52","2.71","2.70","","21.98","21.98"
"101","Drive through","Lincoln & Park (West Side),4","7:14:31","7:14:31","7:12:25","7:12:25","0:02:06","0:02:06","16.58","2.78","2.75","","14.80","14.80"
"102","Stop","Campus Circle (North Side),2","7:15:09","7:15:18","7:12:45","7:12:45","0:02:24","0:02:33","16.72","2.97","2.90","","13.60","13.60"
"103","Stop without doors","","7:15:45","7:15:53","","","","","16.84","","3.02","","","16.41"
"104","Drive through","Goodwin & Clark (NW Corner),4","7:16:13","7:16:13","7:14:00","7:14:00","0:02:13","0:02:13","16.93","3.16","3.11","","13.83","15.89"
"105","Drive through","Goodwin & Main (NW Corner),4","7:16:31","7:16:31","7:14:46","7:14:46","0:01:45","0:01:45","16.99","3.23","3.17","","12.06","12.06"
"106","Drive through","Goodwin at Ceramics Building,1","7:17:10","7:17:10","7:15:32","7:15:32","0:01:38","0:01:38","17.23","3.43","3.40","","21.46","21.46"
"107","Drive through","Green & Goodwin (NW Far Side),8","7:18:24","7:18:24","7:16:24","7:16:24","0:02:00","0:02:00","17.30","3.55","3.48","","3.60","3.60"
"108","Stop","Illini Union (Island Shelter),9","7:18:54","7:19:20","7:18:00","7:18:00","0:00:54","0:01:20","17.43","3.67","3.61","","16.11","16.11"
"109","Stop","Transit Plaza (SW Platform),3","7:20:21","7:21:09","7:21:00","7:21:00","-0:00:39","0:00:09","17.64","3.92","3.82","","12.44","12.44"
"110","Drive through","Wright & Chalmers (NW Corner),4","7:21:38","7:21:38","7:21:53","7:21:53","-0:00:15","-0:00:15","17.74","4.00","3.91","","11.65","11.65"
"111","Drive through","5th & Chalmers (NE Corner),1","7:22:30","7:22:30","7:22:45","7:22:45","-0:00:15","-0:00:15","17.91","4.16","4.09","","12.18","12.18"
"112","Drive through","4th & Chalmers (NE Corner),1","7:22:54","7:22:54","7:23:53","7:23:53","-0:00:59","-0:00:59","17.99","4.24","4.16","","11.00","11.00"
"113","Stop without doors","","7:23:12","7:23:28","","","","","18.03","","4.21","","","9.57"
"114","Stop","Third & Daniel (NW Far Side),8","7:24:18","7:26:50","7:26:00","7:26:00","-0:01:42","0:00:50","18.15","4.44","4.33","","7.06","8.42"
"115","Stop","First & Daniel (NE Corner),1","7:27:41","7:28:16","7:27:11","7:27:11","0:00:30","0:01:05","18.31","4.59","4.48","","10.84","10.84"
"116","Stop","First & Armory (NW Corner),4","7:28:51","7:29:12","7:28:02","7:28:02","0:00:49","0:01:10","18.48","4.78","4.65","","17.58","17.58"
"117","Drive through","First & Gregory (NW Corner),4","7:29:40","7:29:40","7:28:47","7:28:47","0:00:53","0:00:53","18.58","4.87","4.75","","12.87","12.87"
"118","Drive through","First & Stadium (NW Corner),4","7:30:08","7:30:08","7:29:32","7:29:32","0:00:36","0:00:36","18.68","4.96","4.85","","13.03","13.03"
"119","Stop","ARC (South Side),1","7:31:03","7:31:24","7:30:41","7:30:41","0:00:22","0:00:43","18.89","5.19","5.07","","13.95","13.95"
"120","Drive through","Fourth & Peabody (NE Far Side),5","7:32:06","7:32:06","7:31:41","7:31:41","0:00:25","0:00:25","19.07","5.36","5.25","","15.56","15.56"
"121","Stop","Fourth & Gregory (SE Corner),2","7:32:38","7:33:40","7:32:41","7:32:41","-0:00:03","0:00:59","19.19","5.50","5.37","","13.71","13.71"
"122","Stop without doors","","7:34:20","7:34:30","","","","","19.35","","5.53","","","14.38"
"123","Stop","Gregory at Library (South Side Shelter),1","7:35:00","7:35:21","7:34:00","7:34:00","0:01:00","0:01:21","19.46","5.77","5.63","","11.86","12.46"
"124","Stop","Gregory at Mumford Hall (South Side),1","7:35:51","7:36:01","7:35:00","7:35:00","0:00:51","0:01:01","19.60","5.92","5.77","","16.93","16.93"
"125","Stop","Goodwin & Gregory (South Side),3","7:36:23","7:36:32","7:35:35","7:35:35","0:00:48","0:00:57","19.69","6.00","5.87","","15.66","15.66"
"126","Stop","Goodwin & Nevada (SE Corner),2","7:37:06","7:37:22","7:36:20","7:36:20","0:00:46","0:01:02","19.81","6.13","5.99","","12.64","12.64"
"127","Stop","Krannert Center (East Side Shelter),2","7:38:09","7:38:20","7:37:10","7:37:10","0:00:59","0:01:10","19.98","6.28","6.16","","12.76","12.76"
"128","Drive through","Illinois St. Residence Hall (South Side),1","7:39:04","7:39:04","7:38:00","7:38:00","0:01:04","0:01:04","20.16","6.46","6.34","","15.15","15.15"
"129","Drive through","Lincoln & Illinois (SW Corner),3","7:39:40","7:39:40","7:38:45","7:38:45","0:00:55","0:00:55","20.29","6.59","6.47","","12.99","12.99"
"130","Stop","Lincoln & Oregon (NW Corner),4","7:40:02","7:40:14","7:39:30","7:39:30","0:00:32","0:00:44","20.39","6.72","6.57","","15.56","15.56"
"131","Drive through","LAR (West Side),1","7:41:22","7:41:22","7:40:30","7:40:30","0:00:52","0:00:52","20.64","6.93","6.81","","13.16","13.16"
"132","Stop","PAR (North Side Shelter),2","7:42:34","7:42:34","7:42:00","7:42:00","0:00:34","0:00:34","21.01","7.35","7.19","","18.80","18.80"
"133","Trip","Line ILLINI, Block 2204","","7:48:28","","7:48:00","","","21.01","","0.00","Pattern: 22N ILLINI 10","","0.00"
"134","Stop","PAR (North Side Shelter),2","7:48:28","7:48:28","7:48:00","7:48:00","0:00:28","0:00:28","21.01","0.00","0.00","","0.00",""
"135","Stop without doors","","7:48:53","7:49:02","","","","","21.14","","0.13","","","17.45"
"136","Drive through","Penn & Maryland (SE Corner),2","7:49:44","7:49:44","7:48:50","7:48:50","0:00:54","0:00:54","21.25","0.20","0.24","","11.13","9.75"
"137","Stop without doors","","7:50:25","7:52:06","","","","","21.40","","0.39","","","13.26"
"138","Stop","LAR (East Side),2","7:52:54","7:53:20","7:50:30","7:50:30","0:02:24","0:02:50","21.65","0.65","0.64","","7.62","18.83"
"139","Stop","Lincoln & Oregon (SE Corner),2","7:53:59","7:54:17","7:51:20","7:51:20","0:02:39","0:02:57","21.86","0.87","0.86","","19.68","19.68"
"140","Stop","Lincoln & Illinois (NW Far Side),8","7:55:04","7:55:23","7:52:10","7:52:10","0:02:54","0:03:13","22.01","1.02","1.00","","11.14","11.14"
"141","Stop","Illinois St. Residence Hall (North Side),2","7:55:53","7:56:15","7:53:00","7:53:00","0:02:53","0:03:15","22.13","1.14","1.12","","14.47","14.47"
"142","Stop","Chemical & Life Sciences,1","7:57:11","7:57:35","7:53:40","7:53:40","0:03:31","0:03:55","22.31","1.32","1.30","","11.79","11.79"
"143","Stop","Goodwin & Nevada (NW Corner),4","7:58:06","7:58:16","7:55:00","7:55:00","0:03:06","0:03:16","22.43","1.45","1.42","","13.14","13.14"
"144","Drive through","Goodwin & Gregory (NW Corner),4","7:58:57","7:58:57","7:55:40","7:55:40","0:03:17","0:03:17","22.56","1.57","1.55","","11.74","11.74"
"145","Stop","Gregory at Mumford Hall,2","7:59:17","7:59:28","7:56:20","7:56:20","0:02:57","0:03:08","22.64","1.67","1.63","","14.88","14.88"
"146","Stop","Gregory at Library (North Side),2","8:00:01","8:00:13","7:57:00","7:57:00","0:03:01","0:03:13","22.81","1.83","1.80","","17.76","17.76"
"147","Stop","Fourth & Gregory (SW Far Side),7","8:01:36","8:01:51","7:58:30","7:58:30","0:03:06","0:03:21","23.08","2.11","2.08","","12.11","12.11"
"148","Drive through","Fourth & Peabody (NW Corner),4","8:02:27","8:02:27","7:59:30","7:59:30","0:02:57","0:02:57","23.26","2.27","2.25","","17.53","17.53"
"149","Stop without doors","","8:02:54","8:03:05","","","","","23.39","","2.38","","","16.91"
"150","Drive through","ARC (North Side),2","8:03:13","8:03:13","8:00:30","8:00:30","0:02:43","0:02:43","23.41","2.41","2.41","","12.11","12.59"
"151","Stop","First & Stadium (SE Corner),2","8:03:57","8:04:08","8:01:25","8:01:25","0:02:32","0:02:43","23.58","2.63","2.57","","13.17","13.17"
"152","Drive through","First & Gregory (SE Corner),2","8:04:31","8:04:31","8:02:05","8:02:05","0:02:26","0:02:26","23.68","2.71","2.67","","15.86","15.86"
"153","Stop","First & Armory (NE Far Side),5","8:04:55","8:05:07","8:03:05","8:03:05","0:01:50","0:02:02","23.78","2.83","2.77","","15.94","15.94"
"154","Stop","First & Daniel (SE Far Side),6","8:05:46","8:06:12","8:04:02","8:04:02","0:01:44","0:02:10","23.96","2.97","2.95","","16.07","16.07"
"155","Stop","Third & Daniel (SW Corner),3","8:06:59","8:07:15","8:05:00","8:05:00","0:01:59","0:02:15","24.10","3.13","3.09","","10.90","10.90"
"156","Stop without doors","","8:07:43","8:07:52","","","","","24.19","","3.18","","","11.67"
"157","Stop","Fourth & Chalmers (NW Corner),4","8:08:24","8:08:31","8:05:45","8:05:45","0:02:39","0:02:46","24.29","3.33","3.28","","9.73","10.77"
"158","Stop","4th & Armory (SE Far Side),6","8:09:16","8:09:25","8:06:30","8:06:30","0:02:46","0:02:55","24.44","3.47","3.43","","11.99","11.99"
"159","Stop without doors","","8:09:48","8:10:20","","","","","24.53","","3.52","","","14.30"
"160","Stop","Armory & Wright (South Side),3","8:10:46","8:10:59","8:07:15","8:07:15","0:03:31","0:03:44","24.61","3.66","3.60","","7.63","11.10"
"161","Stop","Transit Plaza (SE Platform),4","8:11:51","8:12:05","8:08:00","8:08:00","0:03:51","0:04:05","24.81","3.86","3.80","","14.29","14.29"
"162","Stop without doors","","8:12:48","8:13:02","","","","","24.93","","3.92","","","9.94"
"163","Stop","Illini Union (South Side Shelter),1","8:13:41","8:14:07","8:10:00","8:10:00","0:03:41","0:04:07","25.04","4.05","4.03","","8.63","10.27"
"164","Stop without doors","","8:14:28","8:15:43","","","","","25.18","","4.18","","","24.19"
"165","Stop","Goodwin at Materials Research,2","8:16:13","8:16:25","8:11:15","8:11:15","0:04:58","0:05:10","25.28","4.34","4.27","","6.86","11.86"
"166","Drive through","Goodwin & Main (SE Corner),2","8:17:11","8:17:11","8:12:24","8:12:24","0:04:47","0:04:47","25.48","4.53","4.48","","15.76","15.76"
"167","Stop","Goodwin & Clark (SE Corner),2","8:17:25","8:17:35","8:13:00","8:13:00","0:04:25","0:04:35","25.52","4.59","4.51","","10.23","10.23"
"168","Drive through","University & Goodwin (SE Corner),2","8:17:56","8:17:56","8:13:20","8:13:20","0:04:36","0:04:36","25.61","4.66","4.60","","14.07","14.07"
"169","Stop","Lincoln & Park (SE Corner),2","8:18:46","8:18:59","8:14:44","8:14:44","0:04:02","0:04:15","25.88","4.98","4.87","","19.91","19.91"
"170","Drive through","Lincoln & Church (SE Corner),2","8:19:10","8:19:10","8:15:20","8:15:20","0:03:50","0:03:50","25.96","5.04","4.95","","25.42","25.42"
"171","Drive through","Fairview & Lincoln (SE Corner),2","8:19:28","8:19:28","8:16:32","8:16:32","0:02:56","0:02:56","26.10","5.16","5.09","","27.10","27.10"
"172","Drive through","Lincoln & Wascher (SE Corner),2","8:19:48","8:19:48","8:17:05","8:17:05","0:02:43","0:02:43","26.27","5.33","5.26","","30.99","30.99"
"173","Drive through","Lincoln at Atrium Apts (East Side),2","8:20:06","8:20:06","8:17:46","8:17:46","0:02:20","0:02:20","26.42","5.48","5.41","","30.83","30.83"
"174","Drive through","Lincoln & Bradley (SE Corner),2","8:20:26","8:20:26","8:18:26","8:18:26","0:02:00","0:02:00","26.59","5.65","5.58","","30.87","30.87"
"175","Drive through","Lincoln & Kettering Park (SE Far Side),6","8:20:59","8:20:59","8:19:12","8:19:12","0:01:47","0:01:47","26.78","5.83","5.78","","20.81","20.81"
"176","Drive through","Kettering & Linview (SW Corner),3","8:21:19","8:21:19","8:19:48","8:19:48","0:01:31","0:01:31","26.86","5.92","5.85","","14.21","14.21"
"177","Drive through","Linview & Killarney (SE Corner),2","8:22:03","8:22:03","8:20:24","8:20:24","0:01:39","0:01:39","27.05","6.10","6.04","","15.26","15.26"
"178","Stop","Lincoln & Killarney (NE Corner),1","8:22:24","8:22:24","8:21:00","8:21:00","0:01:24","0:01:24","27.05","6.15","6.04","","0.11","0.11"
