"Created by MOBILEstatistics - INIT Inc."

"No","Type","Stop","Actual arr","Actual dep","Sched. arr","Sched. dep","Diff. arr","Diff. dep","Odometer","Sched. total distance","Distance","Graphic","V [mph] Stop","V [mph]"
"20","Stop","Springfield & Gregory St. (SW Corner),3","9:51:15","9:51:20","9:45:30","9:45:30","0:05:45","0:05:50","4.56","2.05","1.96","","15.14","15.14"
"21","Drive through","Springfield & Busey (SW Corner),3","9:51:59","9:51:59","9:46:30","9:46:30","0:05:29","0:05:29","4.73","2.20","2.13","","15.55","15.55"
"22","Drive through","Springfield at Phillips Rec. Ctr (South),1","9:52:29","9:52:29","9:47:30","9:47:30","0:04:59","0:04:59","4.94","2.38","2.34","","24.76","24.76"
"23","Drive through","Springfield & Birch (SW Corner),3","9:52:42","9:52:42","9:48:00","9:48:00","0:04:42","0:04:42","5.04","2.50","2.44","","28.74","28.74"
"24","Stop without doors","","9:53:09","9:53:26","","","","","5.18","","2.58","","","18.48"
"25","Drive through","Lincoln Square Garage South,8","9:54:01","9:54:01","9:50:00","9:50:00","0:04:01","0:04:01","5.32","2.76","2.72","","12.95","14.96"
"26","Dead run in","Line SILVER, Block 133","","9:54:01","","9:50:00","","","5.32","","0.00","Pattern: [LSE:8][LSG]","","0.00"
"27","Drive through","Lincoln Square Garage South,8","9:54:01","9:54:01","9:50:00","9:50:00","0:04:01","0:04:01","5.32","0.00","0.00","","0.00",""
"28","Stop without doors","","9:54:54","9:54:54","","","","","5.54","","0.22","","","14.82"
"29","Depot","LSG","9:57:42","9:57:42","9:51:00","9:51:00","0:06:42","0:06:42","5.60","0.32","0.28","","4.47","1.20"
"30","Dead run out","Line SILVER, Block 133","","9:57:42","","9:59:00","","","5.60","","0.00","Pattern: [LSG][LSE:8]","","0.00"
"31","Depot","LSG","9:57:42","9:57:42","9:59:00","9:59:00","-0:01:18","-0:01:18","5.60","0.00","0.00","","0.00",""
"32","Stop without doors","","9:58:24","9:58:24","","","","","5.65","","0.05","","","4.27"
"33","Stop","Lincoln Square Garage South,8","9:59:15","9:59:15","10:00:00","10:00:00","-0:00:45","-0:00:45","5.73","0.16","0.14","","5.10","5.79"
"34","Trip","Line SILVER, Block 133","","10:00:59","","10:00:00","","","5.73","","0.00","Pattern: SILVER 120","","0.00"
"35","Stop","Lincoln Square Garage South,8","10:00:59","10:00:59","10:00:00","10:00:00","0:00:59","0:00:59","5.73","0.00","0.00","","0.00",""
"36","Stop without doors","","10:01:30","10:01:40","","","","","5.81","","0.09","","","9.67"
"37","Drive through","Springfield & Birch (NE Corner),1","10:02:16","10:02:16","10:01:00","10:01:00","0:01:16","0:01:16","5.99","0.25","0.27","","12.35","18.09"
"38","Stop","Springfield at Phillips Rec. Ctr (North),2","10:02:41","10:02:48","10:02:00","10:02:00","0:00:41","0:00:48","6.13","0.39","0.41","","20.05","20.05"
"39","Stop","Springfield & Busey (NE Corner),1","10:03:27","10:03:39","10:03:00","10:03:00","0:00:27","0:00:39","6.30","0.56","0.57","","14.92","14.92"
"40","Stop without doors","","10:03:56","10:04:45","","","","","6.36","","0.64","","","13.82"
"41","Stop","Springfield & Gregory St. (NE Corner),1","10:05:10","10:05:21","10:04:00","10:04:00","0:01:10","0:01:21","6.44","0.71","0.72","","5.78","11.64"
"42","Drive through","Springfield & Harvey (NE Corner),1","10:05:55","10:05:55","10:05:00","10:05:00","0:00:55","0:00:55","6.55","0.80","0.82","","11.19","11.19"
"43","Stop","Goodwin at Ceramics Building,1","10:06:39","10:07:04","10:06:15","10:06:15","0:00:24","0:00:49","6.70","0.97","0.97","","12.41","12.41"
"44","Stop","Green & Goodwin (NW Far Side),8","10:07:53","10:08:04","10:07:00","10:07:00","0:00:53","0:01:04","6.83","1.09","1.10","","9.59","9.59"
"45","Stop","Illini Union (Island Shelter),9","10:09:04","10:10:16","10:08:00","10:08:00","0:01:04","0:02:16","6.96","1.22","1.24","","8.02","8.02"
"46","Stop","Transit Plaza (SW Platform),3","10:10:57","10:11:10","10:09:00","10:09:00","0:01:57","0:02:10","7.17","1.46","1.45","","18.50","18.50"
"47","Stop","Wright & Chalmers (NW Corner),4","10:11:39","10:11:49","10:09:30","10:09:30","0:02:09","0:02:19","7.26","1.54","1.53","","10.57","10.57"
"48","Stop","Sixth & Armory (NW Corner),4","10:12:42","10:13:17","10:10:00","10:10:00","0:02:42","0:03:17","7.42","1.72","1.70","","11.02","11.02"
"49","Stop","Gregory at Library (South Side Shelter),1","10:14:07","10:14:14","10:11:00","10:11:00","0:03:07","0:03:14","7.61","1.90","1.88","","13.47","13.47"
"50","Drive through","Gregory at Mumford Hall (South Side),1","10:14:50","10:14:50","10:11:30","10:11:30","0:03:20","0:03:20","7.77","2.05","2.05","","16.47","16.47"
"51","Drive through","Goodwin & Gregory (South Side),3","10:15:13","10:15:13","10:12:00","10:12:00","0:03:13","0:03:13","7.86","2.14","2.14","","14.20","14.20"
"52","Drive through","Gregory & Dorner (SW Corner),3","10:15:49","10:15:49","10:12:30","10:12:30","0:03:19","0:03:19","7.99","2.27","2.27","","13.18","13.18"
"53","Drive through","Plant Sciences Lab (West Side),1","10:16:04","10:16:04","10:13:00","10:13:00","0:03:04","0:03:04","8.10","2.40","2.37","","25.21","25.21"
"54","Stop without doors","","10:16:54","10:17:08","","","","","8.32","","2.59","","","15.57"
"55","Stop","PAR (North Side Shelter),2","10:18:06","10:18:06","10:15:00","10:15:00","0:03:06","0:03:06","8.52","2.83","2.80","","12.53","12.93"
"56","Dead run in","Line SILVER, Block 133","","10:24:00","","10:15:00","","","8.52","","0.00","Pattern: [PAR:2][PAR]","","0.00"
"57","Stop","PAR (North Side Shelter),2","10:24:00","10:24:00","10:15:00","10:15:00","0:09:00","0:09:00","8.52","0.00","0.00","","0.00",""
"58","Depot","PAR","10:24:01","10:24:01","10:16:00","10:16:00","0:08:01","0:08:01","8.52","0.23","0.00","","0.00","0.00"
"59","Dead run out","Line SILVER, Block 133","","10:24:01","","10:25:00","","","8.52","","0.00","Pattern: [PAR][PAR:2]","","0.00"
"60","Depot","PAR","10:24:01","10:24:01","10:25:00","10:25:00","-0:00:59","-0:00:59","8.52","0.00","0.00","","0.00",""
"61","Stop","PAR (North Side Shelter),2","10:24:08","10:24:08","10:26:00","10:26:00","-0:01:52","-0:01:52","8.52","0.27","0.00","","0.00","0.00"
"62","Trip","Line SILVER, Block 133","","10:26:37","","10:26:00","","","8.52","","0.00","Pattern: SILVER 2","","0.00"
"63","Stop","PAR (North Side Shelter),2","10:26:37","10:26:37","10:26:00","10:26:00","0:00:37","0:00:37","8.52","0.00","0.00","","0.00",""
"64","Stop with doors","","10:26:56","10:26:59","","","","","8.62","","0.10","","","17.67"
"65","Drive through","Penn & Maryland (SE Corner),2","10:27:37","10:27:37","10:27:00","10:27:00","0:00:37","0:00:37","8.71","0.20","0.19","","11.38","9.13"
"66","Drive through","Plant Sciences Lab (East Side),2","10:28:25","10:28:25","10:27:45","10:27:45","0:00:40","0:00:40","8.92","0.40","0.40","","15.20","15.20"
"67","Stop","Gregory & Dorner (SE Corner),2","10:28:44","10:29:03","10:28:20","10:28:20","0:00:24","0:00:43","8.99","0.52","0.47","","13.31","13.31"
"68","Drive through","Goodwin & Gregory (NE Corner),1","10:29:34","10:29:34","10:28:55","10:28:55","0:00:39","0:00:39","9.11","0.62","0.59","","14.36","14.36"
"69","Drive through","Gregory at Mumford Hall,2","10:30:00","10:30:00","10:29:30","10:29:30","0:00:30","0:00:30","9.21","0.73","0.69","","13.25","13.25"
"70","Stop","Gregory at Library (North Side),2","10:30:31","10:30:40","10:30:05","10:30:05","0:00:26","0:00:35","9.35","0.89","0.83","","16.53","16.53"
"71","Stop without doors","","10:31:28","10:32:01","","","","","9.50","","0.98","","","11.47"
"72","Stop","Armory & Wright (South Side),3","10:32:29","10:32:45","10:31:15","10:31:15","0:01:14","0:01:30","9.58","1.12","1.06","","7.56","9.75"
"73","Stop","Transit Plaza (SE Platform),4","10:33:52","10:34:08","10:32:00","10:32:00","0:01:52","0:02:08","9.79","1.32","1.27","","11.26","11.26"
"74","Stop without doors","","10:34:44","10:35:51","","","","","9.90","","1.39","","","11.87"
"75","Stop","Illini Union (South Side Shelter),1","10:36:27","10:37:05","10:33:00","10:33:00","0:03:27","0:04:05","10.01","1.50","1.49","","5.73","10.26"
"76","Stop without doors","","10:37:21","10:38:23","","","","","10.15","","1.63","","","32.44"
"77","Stop","Goodwin at Materials Research,2","10:38:51","10:39:11","10:34:30","10:34:30","0:04:21","0:04:41","10.25","1.80","1.73","","8.24","12.63"
"78","Stop","Springfield & Harvey (SW Corner),3","10:39:42","10:39:50","10:35:00","10:35:00","0:04:42","0:04:50","10.39","1.96","1.87","","16.39","16.39"
"79","Drive through","Springfield & Gregory St. (SW Corner),3","10:40:04","10:40:04","10:35:30","10:35:30","0:04:34","0:04:34","10.50","2.05","1.98","","28.61","28.61"
"80","Stop","Springfield & Busey (SW Corner),3","10:40:27","10:40:38","10:36:30","10:36:30","0:03:57","0:04:08","10.63","2.20","2.11","","20.33","20.33"
"81","Drive through","Springfield at Phillips Rec. Ctr (South),1","10:41:07","10:41:07","10:37:30","10:37:30","0:03:37","0:03:37","10.84","2.38","2.32","","25.46","25.46"
"82","Drive through","Springfield & Birch (SW Corner),3","10:41:28","10:41:28","10:38:00","10:38:00","0:03:28","0:03:28","10.95","2.50","2.43","","20.03","20.03"
"83","Stop without doors","","10:41:58","10:42:15","","","","","11.10","","2.58","","","17.01"
"84","Drive through","Lincoln Square Garage South,8","10:42:57","10:42:57","10:40:00","10:40:00","0:02:57","0:02:57","11.24","2.76","2.72","","11.67","12.57"
"85","Dead run in","Line SILVER, Block 133","","10:43:07","","10:40:00","","","11.26","","0.00","Pattern: [LSE:8][LSG]","","0.00"
"86","Stop","Lincoln Square Garage South,8","10:43:07","10:43:07","10:40:00","10:40:00","0:03:07","0:03:07","11.26","0.00","0.00","","0.00",""
"87","Depot","LSG","10:43:44","10:43:44","10:41:00","10:41:00","0:02:44","0:02:44","11.26","0.32","0.00","","0.00","0.00"
"88","Dead run out","Line SILVER, Block 133","","10:43:44","","10:49:00","","","11.26","","0.00","Pattern: [LSG][LSE:8]","","0.00"
"89","Depot","LSG","10:43:44","10:43:44","10:49:00","10:49:00","-0:05:16","-0:05:16","11.26","0.00","0.00","","0.00",""
"90","Stop","Lincoln Square Garage South,8","10:43:49","10:43:49","10:50:00","10:50:00","-0:06:11","-0:06:11","11.26","0.16","0.00","","0.00","0.00"
"91","Trip","Line SILVER, Block 133","","10:50:52","","10:50:00","","","11.26","","0.00","Pattern: SILVER 120","","0.00"
"92","Stop","Lincoln Square Garage South,8","10:50:52","10:50:52","10:50:00","10:50:00","0:00:52","0:00:52","11.26","0.00","0.00","","0.00",""
"93","Stop","Springfield & Birch (NE Corner),1","10:51:51","10:52:13","10:51:00","10:51:00","0:00:51","0:01:13","11.51","0.25","0.25","","15.17","15.17"
"94","Stop","Springfield at Phillips Rec. Ctr (North),2","10:52:43","10:53:07","10:52:00","10:52:00","0:00:43","0:01:07","11.66","0.39","0.40","","17.60","17.60"
"95","Stop","Springfield & Busey (NE Corner),1","10:53:38","10:53:59","10:53:00","10:53:00","0:00:38","0:00:59","11.82","0.56","0.56","","18.62","18.62"
"96","Stop without doors","","10:54:16","10:54:37","","","","","11.89","","0.63","","","14.74"
"97","Stop","Springfield & Gregory St. (NE Corner),1","10:54:59","10:55:10","10:54:00","10:54:00","0:00:59","0:01:10","11.97","0.71","0.71","","9.10","13.43"
"98","Stop","Springfield & Harvey (NE Corner),1","10:55:28","10:55:40","10:55:00","10:55:00","0:00:28","0:00:40","12.06","0.80","0.80","","17.40","17.40"
"99","Stop","Goodwin at Ceramics Building,1","10:56:18","10:56:42","10:56:15","10:56:15","0:00:03","0:00:27","12.22","0.97","0.97","","16.08","16.08"
"100","Stop without doors","","10:56:57","10:57:45","","","","","12.28","","1.03","","","13.58"
"101","Stop","Green & Goodwin (NW Far Side),8","10:58:12","10:58:28","10:57:00","10:57:00","0:01:12","0:01:28","12.35","1.09","1.10","","5.08","9.37"
"102","Stop without doors","","10:58:53","10:59:42","","","","","12.40","","1.14","","","6.81"
"103","Stop","Illini Union (Island Shelter),9","11:00:21","11:01:05","10:58:00","10:58:00","0:02:21","0:03:05","12.48","1.22","1.22","","4.12","7.58"
"104","Stop without doors","","11:01:10","11:02:34","","","","","12.54","","1.28","","","40.27"
"105","Stop","Transit Plaza (SW Platform),3","11:03:29","11:04:15","10:59:00","10:59:00","0:04:29","0:05:15","12.69","1.46","1.43","","5.22","10.01"
"106","Stop","Wright & Chalmers (NW Corner),4","11:04:39","11:04:55","10:59:30","10:59:30","0:05:09","0:05:25","12.77","1.54","1.52","","12.68","12.68"
"107","Stop","Sixth & Armory (NW Corner),4","11:05:45","11:06:17","11:00:00","11:00:00","0:05:45","0:06:17","12.93","1.72","1.67","","11.01","11.01"
"108","Stop","Gregory at Library (South Side Shelter),1","11:07:15","11:07:34","11:01:00","11:01:00","0:06:15","0:06:34","13.12","1.90","1.87","","12.19","12.19"
"109","Stop","Gregory at Mumford Hall (South Side),1","11:08:05","11:08:18","11:01:30","11:01:30","0:06:35","0:06:48","13.27","2.05","2.01","","16.82","16.82"
"110","Drive through","Goodwin & Gregory (South Side),3","11:08:42","11:08:42","11:02:00","11:02:00","0:06:42","0:06:42","13.37","2.14","2.12","","15.48","15.48"
"111","Stop","Gregory & Dorner (SW Corner),3","11:09:04","11:09:24","11:02:30","11:02:30","0:06:34","0:06:54","13.47","2.27","2.21","","15.36","15.36"
"112","Drive through","Plant Sciences Lab (West Side),1","11:09:47","11:09:47","11:03:00","11:03:00","0:06:47","0:06:47","13.61","2.40","2.35","","22.37","22.37"
"113","Stop without doors","","11:10:42","11:11:07","","","","","13.84","","2.58","","","15.13"
"114","Stop","PAR (North Side Shelter),2","11:12:10","11:12:10","11:05:00","11:05:00","0:07:10","0:07:10","14.04","2.83","2.78","","10.88","11.47"
"115","Dead run out","Line SILVER, Block 133","","11:13:03","","11:15:00","","","14.04","","0.00","Pattern: [PAR][PAR:2]","","0.00"
"116","Depot","PAR","11:13:03","11:13:03","11:15:00","11:15:00","-0:01:57","-0:01:57","14.04","0.00","0.00","","0.00",""
"117","Stop","PAR (North Side Shelter),2","11:13:11","11:13:11","11:16:00","11:16:00","-0:02:49","-0:02:49","14.04","0.27","0.00","","0.00","0.00"
"118","Trip","Line SILVER, Block 133","","11:16:21","","11:16:00","","","14.04","","0.00","Pattern: SILVER 2","","0.00"
"119","Stop","PAR (North Side Shelter),2","11:16:21","11:16:21","11:16:00","11:16:00","0:00:21","0:00:21","14.04","0.00","0.00","","0.00",""
"120","Drive through","Penn & Maryland (SE Corner),2","11:17:13","11:17:13","11:17:00","11:17:00","0:00:13","0:00:13","14.23","0.20","0.19","","12.91","12.91"
"121","Drive through","Plant Sciences Lab (East Side),2","11:18:03","11:18:03","11:17:45","11:17:45","0:00:18","0:00:18","14.43","0.40","0.40","","14.90","14.90"
"122","Stop","Gregory & Dorner (SE Corner),2","11:18:19","11:18:37","11:18:20","11:18:20","-0:00:01","0:00:17","14.50","0.52","0.47","","15.94","15.94"
"123","Stop","Goodwin & Gregory (NE Corner),1","11:18:59","11:19:16","11:18:55","11:18:55","0:00:04","0:00:21","14.60","0.62","0.57","","16.07","16.07"
"124","Stop","Gregory at Mumford Hall,2","11:19:38","11:19:45","11:19:30","11:19:30","0:00:08","0:00:15","14.71","0.73","0.67","","16.88","16.88"
"125","Stop","Gregory at Library (North Side),2","11:20:23","11:20:39","11:20:05","11:20:05","0:00:18","0:00:34","14.87","0.89","0.83","","15.19","15.19"
"126","Stop without doors","","11:21:26","11:21:48","","","","","15.01","","0.97","","","10.86"
"127","Stop","Armory & Wright (South Side),3","11:22:16","11:22:27","11:21:15","11:21:15","0:01:01","0:01:12","15.09","1.12","1.06","","8.49","11.19"
"128","Stop","Transit Plaza (SE Platform),4","11:23:30","11:23:41","11:22:00","11:22:00","0:01:30","0:01:41","15.30","1.32","1.27","","11.94","11.94"
"129","Stop without doors","","11:24:38","11:25:15","","","","","15.42","","1.39","","","7.42"
"130","Stop without doors","","11:25:38","11:25:46","","","","","15.47","","1.43","","","7.69"
"131","Stop","Illini Union (South Side Shelter),1","11:26:04","11:26:35","11:23:00","11:23:00","0:03:04","0:03:35","15.53","1.50","1.49","","5.59","11.07"
"132","Stop without doors","","11:26:52","11:27:24","","","","","15.67","","1.64","","","31.06"
"133","Stop","Goodwin at Materials Research,2","11:27:55","11:28:04","11:24:30","11:24:30","0:03:25","0:03:34","15.76","1.80","1.73","","10.80","10.83"
"134","Drive through","Springfield & Harvey (SW Corner),3","11:28:43","11:28:43","11:25:00","11:25:00","0:03:43","0:03:43","15.93","1.96","1.90","","15.32","15.32"
"135","Drive through","Springfield & Gregory St. (SW Corner),3","11:28:59","11:28:59","11:25:30","11:25:30","0:03:29","0:03:29","16.03","2.05","1.99","","21.95","21.95"
"136","Stop without doors","","11:29:09","11:29:47","","","","","16.06","","2.02","","","10.97"
"137","Stop","Springfield & Busey (SW Corner),3","11:30:10","11:30:24","11:26:30","11:26:30","0:03:40","0:03:54","16.15","2.20","2.11","","5.96","13.62"
"138","Stop","Springfield at Phillips Rec. Ctr (South),1","11:30:55","11:31:01","11:27:30","11:27:30","0:03:25","0:03:31","16.35","2.38","2.32","","23.89","23.89"
"139","Drive through","Springfield & Birch (SW Corner),3","11:31:19","11:31:19","11:28:00","11:28:00","0:03:19","0:03:19","16.48","2.50","2.45","","26.60","26.60"
"140","Stop without doors","","11:31:38","11:31:45","","","","","16.61","","2.58","","","24.02"
"141","Stop","Lincoln Square Garage South,8","11:32:27","11:32:27","11:30:00","11:30:00","0:02:27","0:02:27","16.77","2.76","2.73","","15.10","13.59"
"142","Trip","Line SILVER, Block 133","","11:40:43","","11:40:00","","","16.78","","0.00","Pattern: SILVER 120","","0.00"
"143","Stop","Lincoln Square Garage South,8","11:40:43","11:40:43","11:40:00","11:40:00","0:00:43","0:00:43","16.78","0.00","0.00","","0.00",""
"144","Stop without doors","","11:41:21","11:41:36","","","","","16.86","","0.09","","","8.19"
"145","Drive through","Springfield & Birch (NE Corner),1","11:42:08","11:42:08","11:41:00","11:41:00","0:01:08","0:01:08","17.04","0.25","0.27","","11.40","20.56"
"146","Drive through","Springfield at Phillips Rec. Ctr (North),2","11:42:36","11:42:36","11:42:00","11:42:00","0:00:36","0:00:36","17.18","0.39","0.41","","17.90","17.90"
"147","Stop","Springfield & Busey (NE Corner),1","11:43:16","11:43:23","11:43:00","11:43:00","0:00:16","0:00:23","17.33","0.56","0.56","","13.04","13.04"
"148","Stop without doors","","11:43:45","11:44:35","","","","","17.41","","0.64","","","13.02"
"149","Stop","Springfield & Gregory St. (NE Corner),1","11:44:56","11:45:06","11:44:00","11:44:00","0:00:56","0:01:06","17.48","0.71","0.71","","5.92","12.57"
"150","Drive through","Springfield & Harvey (NE Corner),1","11:45:23","11:45:23","11:45:00","11:45:00","0:00:23","0:00:23","17.58","0.80","0.81","","21.32","21.32"
"151","Stop","Goodwin at Ceramics Building,1","11:46:01","11:46:20","11:46:15","11:46:15","-0:00:14","0:00:05","17.74","0.97","0.97","","14.66","14.66"
"152","Stop without doors","","11:46:29","11:46:46","","","","","17.77","","1.00","","","15.17"
"153","Stop","Green & Goodwin (NW Far Side),8","11:47:15","11:47:26","11:47:00","11:47:00","0:00:15","0:00:26","17.86","1.09","1.09","","8.38","11.19"
"154","Stop","Illini Union (Island Shelter),9","11:48:23","11:50:41","11:48:00","11:48:00","0:00:23","0:02:41","18.00","1.22","1.23","","8.48","8.48"
"155","Stop","Transit Plaza (SW Platform),3","11:51:27","11:52:57","11:49:00","11:49:00","0:02:27","0:03:57","18.21","1.46","1.44","","16.30","16.30"
"156","Stop","Wright & Chalmers (NW Corner),4","11:53:21","11:53:53","11:49:30","11:49:30","0:03:51","0:04:23","18.28","1.54","1.51","","11.19","11.19"
"157","Stop without doors","","11:54:15","11:54:27","","","","","18.33","","1.56","","","7.33"
"158","Stop without doors","","11:54:45","11:54:53","","","","","18.36","","1.59","","","5.85"
"159","Stop","Sixth & Armory (NW Corner),4","11:55:24","11:55:59","11:50:00","11:50:00","0:05:24","0:05:59","18.44","1.72","1.67","","6.27","9.82"
"160","Stop","Gregory at Library (South Side Shelter),1","11:56:56","11:57:40","11:51:00","11:51:00","0:05:56","0:06:40","18.63","1.90","1.86","","12.33","12.33"
"161","Stop","Gregory at Mumford Hall (South Side),1","11:58:22","11:59:06","11:51:30","11:51:30","0:06:52","0:07:36","18.78","2.05","2.01","","12.15","12.15"
"162","Stop","Goodwin & Gregory (South Side),3","11:59:28","11:59:45","11:52:00","11:52:00","0:07:28","0:07:45","18.87","2.14","2.10","","15.56","15.56"
"163","Stop","Gregory & Dorner (SW Corner),3","12:00:10","12:00:48","11:52:30","11:52:30","0:07:40","0:08:18","18.97","2.27","2.20","","14.50","14.50"
"164","Drive through","Plant Sciences Lab (West Side),1","12:01:17","12:01:17","11:53:00","11:53:00","0:08:17","0:08:17","19.12","2.40","2.35","","17.82","17.82"
"165","Stop","PAR (North Side Shelter),2","12:01:48","12:01:48","11:55:00","11:55:00","0:06:48","0:06:48","19.22","2.83","2.45","","12.56","12.56"
"166","Dead run out","Line SILVER, Block 133","","12:01:49","","12:05:00","","","19.23","","0.00","Pattern: [PAR][PAR:2]","","0.00"
"167","Depot","PAR","12:01:49","12:01:49","12:05:00","12:05:00","-0:03:11","-0:03:11","19.23","0.00","0.00","","0.00",""
"168","Stop without doors","","12:02:23","12:02:23","","","","","19.34","","0.11","","","11.65"
"169","Stop","PAR (North Side Shelter),2","12:03:18","12:03:18","12:06:00","12:06:00","-0:02:42","-0:02:42","19.52","0.27","0.30","","11.89","12.04"
"170","Trip","Line SILVER, Block 133","","12:07:34","","12:06:00","","","19.55","","0.00","Pattern: SILVER 2","","0.00"
"171","Stop","PAR (North Side Shelter),2","12:07:34","12:07:34","12:06:00","12:06:00","0:01:34","0:01:34","19.55","0.00","0.00","","0.00",""
"172","Drive through","Penn & Maryland (SE Corner),2","12:08:28","12:08:28","12:07:00","12:07:00","0:01:28","0:01:28","19.74","0.20","0.20","","12.68","12.68"
"173","Drive through","Plant Sciences Lab (East Side),2","12:09:13","12:09:13","12:07:45","12:07:45","0:01:28","0:01:28","19.94","0.40","0.40","","16.66","16.66"
"174","Stop","Gregory & Dorner (SE Corner),2","12:09:31","12:09:50","12:08:20","12:08:20","0:01:11","0:01:30","20.01","0.52","0.47","","12.68","12.68"
"175","Drive through","Goodwin & Gregory (NE Corner),1","12:10:21","12:10:21","12:08:55","12:08:55","0:01:26","0:01:26","20.12","0.62","0.58","","13.14","13.14"
"176","Stop","Gregory at Mumford Hall,2","12:10:43","12:10:53","12:09:30","12:09:30","0:01:13","0:01:23","20.21","0.73","0.67","","14.34","14.34"
"177","Stop","Gregory at Library (North Side),2","12:11:29","12:11:50","12:10:05","12:10:05","0:01:24","0:01:45","20.37","0.89","0.83","","16.22","16.22"
"178","Stop","Armory & Wright (South Side),3","12:12:59","12:13:10","12:11:15","12:11:15","0:01:44","0:01:55","20.60","1.12","1.06","","11.97","11.97"
"179","Stop","Transit Plaza (SE Platform),4","12:14:14","12:14:28","12:12:00","12:12:00","0:02:14","0:02:28","20.81","1.32","1.26","","11.57","11.57"
"180","Stop without doors","","12:15:12","12:16:20","","","","","20.92","","1.38","","","9.72"
"181","Stop without doors","","12:16:45","12:16:54","","","","","20.98","","1.44","","","7.61"
"182","Stop","Illini Union (South Side Shelter),1","12:17:13","12:17:58","12:13:00","12:13:00","0:04:13","0:04:58","21.04","1.50","1.49","","5.01","10.95"
"183","Stop without doors","","12:18:17","12:19:11","","","","","21.18","","1.63","","","26.61"
"184","Stop","Goodwin at Materials Research,2","12:19:43","12:20:03","12:14:30","12:14:30","0:05:13","0:05:33","21.27","1.80","1.73","","8.14","10.91"
"185","Stop","Springfield & Harvey (SW Corner),3","12:20:43","12:20:51","12:15:00","12:15:00","0:05:43","0:05:51","21.41","1.96","1.87","","12.08","12.08"
"186","Stop","Springfield & Gregory St. (SW Corner),3","12:21:17","12:21:28","12:15:30","12:15:30","0:05:47","0:05:58","21.50","2.05","1.95","","12.31","12.31"
"187","Stop","Springfield & Busey (SW Corner),3","12:22:05","12:22:17","12:16:30","12:16:30","0:05:35","0:05:47","21.65","2.20","2.11","","14.88","14.88"
"188","Stop","Springfield at Phillips Rec. Ctr (South),1","12:22:58","12:23:10","12:17:30","12:17:30","0:05:28","0:05:40","21.85","2.38","2.31","","18.06","18.06"
"189","Stop","Springfield & Birch (SW Corner),3","12:23:37","12:23:44","12:18:00","12:18:00","0:05:37","0:05:44","21.97","2.50","2.42","","14.83","14.83"
