"Created by MOBILEstatistics - INIT Inc."

"No","Type","Stop","Actual arr","Actual dep","Sched. arr","Sched. dep","Diff. arr","Diff. dep","Odometer","Sched. total distance","Distance","Graphic","V [mph] Stop","V [mph]"
"58","Drive through","Springfield at Phillips Rec. Ctr (South),1","8:02:59","8:02:59","7:57:30","7:57:30","0:05:29","0:05:29","15.96","2.38","2.32","","24.37","24.37"
"59","Drive through","Springfield & Birch (SW Corner),3","8:03:13","8:03:13","7:58:00","7:58:00","0:05:13","0:05:13","16.06","2.50","2.43","","26.37","26.37"
"60","Stop","Lincoln Square Garage South,8","8:04:37","8:04:37","8:00:00","8:00:00","0:04:37","0:04:37","16.34","2.76","2.71","","12.17","12.17"
"61","Trip","Line SILVER, Block 134","","8:10:29","","8:10:00","","","16.36","","0.00","Pattern: SILVER 120","","0.00"
"62","Stop","Lincoln Square Garage South,8","8:10:29","8:10:29","8:10:00","8:10:00","0:00:29","0:00:29","16.36","0.00","0.00","","0.00",""
"63","Drive through","Springfield & Birch (NE Corner),1","8:11:51","8:11:51","8:11:00","8:11:00","0:00:51","0:00:51","16.62","0.25","0.27","","11.68","11.68"
"64","Stop","Springfield at Phillips Rec. Ctr (North),2","8:12:18","8:12:25","8:12:00","8:12:00","0:00:18","0:00:25","16.75","0.39","0.40","","17.15","17.15"
"65","Stop","Springfield & Busey (NE Corner),1","8:13:05","8:13:24","8:13:00","8:13:00","0:00:05","0:00:24","16.91","0.56","0.56","","14.27","14.27"
"66","Stop without doors","","8:13:51","8:14:45","","","","","16.98","","0.63","","","9.28"
"67","Stop","Springfield & Gregory St. (NE Corner),1","8:15:11","8:15:24","8:14:00","8:14:00","0:01:11","0:01:24","17.06","0.71","0.71","","5.13","11.45"
"68","Stop","Springfield & Harvey (NE Corner),1","8:15:46","8:16:00","8:15:00","8:15:00","0:00:46","0:01:00","17.15","0.80","0.80","","14.75","14.75"
"69","Stop","Goodwin at Ceramics Building,1","8:16:43","8:16:56","8:16:15","8:16:15","0:00:28","0:00:41","17.32","0.97","0.97","","14.21","14.21"
"70","Stop without doors","","8:17:31","8:17:39","","","","","17.39","","1.03","","","6.59"
"71","Stop","Green & Goodwin (NW Far Side),8","8:18:04","8:18:15","8:17:00","8:17:00","0:01:04","0:01:15","17.45","1.09","1.10","","6.78","9.22"
"72","Stop","Illini Union (Island Shelter),9","8:18:50","8:19:22","8:18:00","8:18:00","0:00:50","0:01:22","17.58","1.22","1.23","","13.75","13.75"
"73","Stop","Transit Plaza (SW Platform),3","8:20:30","8:20:49","8:19:00","8:19:00","0:01:30","0:01:49","17.79","1.46","1.44","","10.96","10.96"
"74","Drive through","Wright & Chalmers (NW Corner),4","8:21:27","8:21:27","8:19:30","8:19:30","0:01:57","0:01:57","17.88","1.54","1.53","","8.72","8.72"
"75","Stop","Sixth & Armory (NW Corner),4","8:22:17","8:22:58","8:20:00","8:20:00","0:02:17","0:02:58","18.04","1.72","1.69","","11.32","11.32"
"76","Stop","Gregory at Library (South Side Shelter),1","8:24:13","8:24:30","8:21:00","8:21:00","0:03:13","0:03:30","18.22","1.90","1.87","","8.83","8.83"
"77","Stop","Gregory at Mumford Hall (South Side),1","8:25:06","8:25:19","8:21:30","8:21:30","0:03:36","0:03:49","18.37","2.05","2.02","","14.67","14.67"
"78","Stop","Goodwin & Gregory (South Side),3","8:25:42","8:25:50","8:22:00","8:22:00","0:03:42","0:03:50","18.46","2.14","2.11","","14.69","14.69"
"79","Stop","Gregory & Dorner (SW Corner),3","8:26:17","8:26:31","8:22:30","8:22:30","0:03:47","0:04:01","18.56","2.27","2.21","","13.51","13.51"
"80","Stop","Plant Sciences Lab (West Side),1","8:27:06","8:27:06","8:23:00","8:23:00","0:04:06","0:04:06","18.69","2.40","2.34","","12.66","12.66"
"81","Additional trip","Line YELLOWHOPPER, Block 10391","","9:33:06","","9:31:00","","","21.31","","0.00","Pattern: YELLOWHOPPER 23","","0.00"
"82","Stop","Gregory at Ikenberry Commons (South),1","9:33:06","9:33:06","9:34:00","9:35:00","-0:00:54","-0:01:54","21.31","0.00","0.00","","0.00",""
"83","Stop","Fourth & Armory (SE Corner),2","9:36:11","9:36:27","9:37:00","9:37:00","-0:00:49","-0:00:33","21.45","0.15","0.15","","2.79","2.79"
"84","Stop","Armory & Wright (South Side),3","9:37:45","9:37:58","9:39:00","9:39:00","-0:01:15","-0:01:02","21.69","0.39","0.39","","10.99","10.99"
"85","Stop","Transit Plaza (SE Platform),4","9:39:03","9:39:25","9:40:00","9:40:00","-0:00:57","-0:00:35","21.89","0.59","0.59","","11.36","11.36"
"86","Stop","Wright & Healey (East Side),2","9:41:26","9:41:38","9:42:00","9:42:00","-0:00:34","-0:00:22","22.08","0.81","0.77","","5.46","5.46"
"87","Drive through","White & Wright (SE Corner),2","9:43:47","9:43:47","9:42:30","9:42:30","0:01:17","0:01:17","22.31","1.02","1.01","","6.49","6.49"
"88","Stop","White Street Mid-Block (North Side),2","9:44:38","9:45:01","9:44:30","9:44:30","0:00:08","0:00:31","22.52","1.22","1.21","","14.61","14.61"
"89","Drive through","White & Second (NE Corner),1","9:45:42","9:45:42","9:45:30","9:45:30","0:00:12","0:00:12","22.75","1.45","1.44","","20.03","20.03"
"90","Drive through","White & First (NE Corner),1","9:46:21","9:46:21","9:46:30","9:46:30","-0:00:09","-0:00:09","22.82","1.53","1.51","","6.72","6.72"
"91","Stop","Illinois Terminal (Platform C),5","9:47:50","9:47:50","9:49:00","9:49:00","-0:01:10","-0:01:10","23.08","1.80","1.77","","10.49","10.49"
"92","Dead run out","Line LAVENDER ALT, Block 3221","","14:21:50","","14:40:00","","","25.79","","0.00","Pattern: [Garage][DEPOT:1]","","0.00"
"93","Stop without doors","","14:21:50","14:21:50","","","","","25.79","","0.00","","",""
"94","Depot","MTD Garage","14:21:51","14:21:51","14:40:00","14:40:00","-0:18:09","-0:18:09","25.79","0.00","0.00","","0.00",""
"95","Stop","MTD Garage,1","14:21:51","14:21:51","14:40:00","14:40:00","-0:18:09","-0:18:09","25.79","0.01","0.00","","0.60","0.00"
"96","Trip","Line LAVENDER ALT, Block 3221","","14:45:20","","14:40:00","","","25.79","","0.00","Pattern: [@2.0.84876422@]22","","0.00"
"97","Stop","West Pull Out,1","14:45:20","14:45:20","14:40:30","14:40:30","0:04:50","0:04:50","25.79","0.00","0.00","","0.00",""
"98","Stop without doors","","14:46:18","14:46:40","","","","","26.25","","0.47","","","28.66"
"99","Stop without doors","","14:48:25","14:48:46","","","","","26.98","","1.19","","","24.87"
"100","Stop without doors","","14:50:41","14:50:52","","","","","27.75","","1.96","","","23.99"
"101","Stop without doors","","14:52:15","14:52:39","","","","","28.22","","2.43","","","20.68"
"102","Stop without doors","","14:58:00","14:59:25","","","","","29.66","","3.87","","","16.14"
"103","Stop","Harris & Harvard (NW Corner),4","14:59:43","14:59:43","14:55:00","14:55:00","0:04:43","0:04:43","29.70","3.41","3.91","","16.31","8.08"
"104","Trip","Line LAVENDER ALT, Block 3221","","15:03:00","","15:05:00","","","29.70","","0.00","Pattern: [@2.0.84876422@]62","","0.00"
"105","Stop","Harris & Harvard (NW Corner),4","15:03:00","15:03:00","15:05:00","15:05:00","-0:02:00","-0:02:00","29.70","0.00","0.00","","0.00",""
"106","Stop","Prospect & Harvard (NE Corner),1","15:04:06","15:04:19","15:05:40","15:05:40","-0:01:34","-0:01:21","30.02","0.25","0.33","","17.63","17.63"
"107","Drive through","Bradley & Prospect (SE Corner),2","15:04:56","15:04:56","15:06:20","15:06:20","-0:01:24","-0:01:24","30.28","0.47","0.58","","24.85","24.85"
"108","Drive through","Harris & Bradley (SW Corner),3","15:05:55","15:05:55","15:07:10","15:07:10","-0:01:15","-0:01:15","30.56","0.72","0.86","","16.88","16.88"
"109","Drive through","Harris & Bloomington (SE Corner),2","15:06:33","15:06:33","15:08:10","15:08:10","-0:01:37","-0:01:37","30.75","0.92","1.05","","18.31","18.31"
"110","Drive through","Bloomington & Prospect (Home Depot Side),1","15:07:07","15:07:07","15:09:10","15:09:10","-0:02:03","-0:02:03","30.95","1.12","1.26","","21.52","21.52"
"111","Stop without doors","","15:07:23","15:08:43","","","","","31.01","","1.31","","","13.01"
"112","Drive through","Bloomington & Willis (North Side),1","15:09:11","15:09:11","15:09:56","15:09:56","-0:00:45","-0:00:45","31.20","1.36","1.50","","7.04","23.73"
"113","Drive through","Bloomington & McKinley (SW Far Side),7","15:09:38","15:09:38","15:10:26","15:10:26","-0:00:48","-0:00:48","31.36","1.54","1.66","","21.96","21.96"
"114","Stop","Paula & McKinley (NW Corner),4","15:10:05","15:10:17","15:10:56","15:10:56","-0:00:51","-0:00:39","31.51","1.71","1.81","","19.81","19.81"
"115","Drive through","Paula & Kirk Ln. (North Side),1","15:10:50","15:10:50","15:12:26","15:12:26","-0:01:36","-0:01:36","31.70","1.89","2.00","","20.68","20.68"
"116","Stop","Paula & Honeysuckle (NE Corner),1","15:11:19","15:11:33","15:13:26","15:13:26","-0:02:07","-0:01:53","31.86","2.07","2.17","","20.60","20.60"
"117","Drive through","Paula & Joanne (NE Corner),1","15:12:01","15:12:01","15:14:26","15:14:26","-0:02:25","-0:02:25","32.07","2.25","2.37","","25.97","25.97"
"118","Stop","Paula & Garden Hills (NE Corner),1","15:12:12","15:12:46","15:14:56","15:14:56","-0:02:44","-0:02:10","32.10","2.31","2.40","","9.56","9.56"
"119","Stop","Paula & Mattis (NE Corner),1","15:13:25","15:13:35","15:15:56","15:15:56","-0:02:31","-0:02:21","32.32","2.55","2.63","","21.00","21.00"
"120","Stop without doors","","15:13:44","15:13:58","","","","","32.34","","2.64","","","6.47"
"121","Drive through","Mattis & Anita (SE Corner),2","15:14:09","15:14:09","15:16:16","15:16:16","-0:02:07","-0:02:07","32.38","2.59","2.68","","5.99","13.22"
"122","Drive through","Mattis North Apartments (East Side),2","15:14:22","15:14:22","15:16:35","15:16:35","-0:02:13","-0:02:13","32.47","2.68","2.78","","25.99","25.99"
"123","Drive through","Anthony & Mattis (SE Corner),2","15:15:19","15:15:19","15:17:27","15:17:27","-0:02:08","-0:02:08","32.84","3.03","3.15","","23.32","23.32"
"124","Drive through","Anthony & Dobbins (NW Corner),4","15:15:33","15:15:33","15:17:42","15:17:42","-0:02:09","-0:02:09","32.93","3.14","3.24","","23.65","23.65"
"125","Drive through","Anthony & Walters (NE Far Side),5","15:16:23","15:16:23","15:18:17","15:18:17","-0:01:54","-0:01:54","33.24","3.44","3.55","","22.37","22.37"
"126","Stop","Roland & Dobbins (SE Corner),2","15:16:53","15:17:08","15:18:52","15:18:52","-0:01:59","-0:01:44","33.37","3.60","3.67","","15.22","15.22"
"127","Stop","Roland & Comanche (SE Corner),2","15:17:26","15:17:32","15:19:12","15:19:12","-0:01:46","-0:01:40","33.43","3.65","3.73","","11.81","11.81"
"128","Stop","Queensway & Roland (SE Corner),2","15:18:07","15:18:17","15:19:51","15:19:51","-0:01:44","-0:01:34","33.59","3.81","3.89","","16.11","16.11"
"129","Stop","Campbell & Queensway (SW Corner),3","15:18:57","15:19:10","15:20:51","15:20:51","-0:01:54","-0:01:41","33.76","3.99","4.06","","15.27","15.27"
"130","Stop","Campbell & Comanche (NW Corner),4","15:19:29","15:19:36","15:21:51","15:21:51","-0:02:22","-0:02:15","33.84","4.09","4.15","","16.72","16.72"
"131","Drive through","Campbell & Dobbins (NW Corner),4","15:19:51","15:19:51","15:22:21","15:22:21","-0:02:30","-0:02:30","33.95","4.17","4.25","","24.01","24.01"
"132","Drive through","Campbell & Curt (West Side),4","15:20:07","15:20:07","15:22:51","15:22:51","-0:02:44","-0:02:44","34.06","4.27","4.36","","25.87","25.87"
"133","Stop","Anthony & Campbell (NW Corner),4","15:20:33","15:20:58","15:23:51","15:23:51","-0:03:18","-0:02:53","34.18","4.42","4.48","","16.70","16.70"
"134","Drive through","Anthony at Woodspring Suites (South),1","15:21:25","15:21:25","15:24:26","15:24:26","-0:03:01","-0:03:01","34.40","4.62","4.70","","29.42","29.42"
"135","Drive through","Anthony at Rural King (South Side),3","15:21:43","15:21:43","15:24:56","15:24:56","-0:03:13","-0:03:13","34.57","4.78","4.87","","32.94","32.94"
"136","Drive through","Anthony Dr. at Goodwill (SE),2","15:22:26","15:22:26","15:25:46","15:25:46","-0:03:20","-0:03:20","34.87","5.07","5.17","","25.55","25.55"
"137","Stop with doors","","15:22:31","15:22:32","","","","","34.87","","5.18","","","1.79"
"138","Drive through","Marketview at Sams (West Side),1","15:22:58","15:22:58","15:26:31","15:26:31","-0:03:33","-0:03:33","35.01","5.22","5.31","","15.59","18.85"
"139","Drive through","Baytowne & Boardwalk (SE Corner),2","15:23:21","15:23:21","15:26:56","15:26:56","-0:03:35","-0:03:35","35.11","5.35","5.42","","16.34","16.34"
"140","Drive through","Boardwalk & Town Center (SE Corner),2","15:23:41","15:23:41","15:27:31","15:27:31","-0:03:50","-0:03:50","35.25","5.49","5.55","","24.50","24.50"
"141","Drive through","Boardwalk & Meijer Dr. (SE Corner),2","15:24:22","15:24:22","15:28:31","15:28:31","-0:04:09","-0:04:09","35.55","5.77","5.85","","26.25","26.25"
"142","Stop","Boardwalk & Interstate (SE Corner),2","15:24:46","15:25:19","15:29:31","15:29:31","-0:04:45","-0:04:12","35.67","5.95","5.97","","17.81","17.81"
"143","Stop","Newton & Nobel (SW Corner),3","15:26:49","15:27:06","15:31:01","15:31:01","-0:04:12","-0:03:55","36.18","6.48","6.48","","20.41","20.41"
"144","Stop","Newton & Leggett (SW Corner),3","15:27:38","15:27:54","15:31:41","15:31:41","-0:04:03","-0:03:47","36.34","6.65","6.64","","18.32","18.32"
"145","Drive through","Bardeen & Toalson (SW Corner),3","15:28:29","15:28:29","15:32:06","15:32:06","-0:03:37","-0:03:37","36.48","6.77","6.78","","14.00","14.00"
"146","Stop without doors","","15:28:55","15:28:55","","","","","36.60","","6.90","","","16.44"
"147","Additional trip","Line YELLOW, Block 1611","","15:35:43","","16:24:00","","","37.70","","0.00","Pattern: YELLOW 14","","0.00"
"148","Stop without doors","","15:35:43","15:35:43","","","","","37.70","","0.00","","",""
"149","Stop","White Street Mid-Block (South Side),1","16:23:07","16:23:13","16:24:00","16:24:00","-0:00:53","-0:00:47","40.27","0.00","2.57","","0.00","3.25"
"150","Stop","Wright & Stoughton (NW Corner),4","16:23:29","16:24:12","16:25:30","16:25:30","-0:02:01","-0:01:18","40.34","0.28","2.64","","16.50","16.50"
"151","Stop","Wright & Healey (NW Corner),4","16:25:50","16:26:27","16:26:00","16:26:00","-0:00:10","0:00:27","40.48","0.41","2.78","","5.00","5.00"
"152","Stop","Transit Plaza (SW Platform),3","16:27:31","16:28:14","16:27:30","16:27:30","0:00:01","0:00:44","40.71","0.65","3.01","","13.22","13.22"
"153","Stop","Wright & Chalmers (NW Corner),4","16:28:36","16:28:56","16:28:30","16:28:30","0:00:06","0:00:26","40.79","0.73","3.09","","13.12","13.12"
"154","Stop","Sixth & Armory (NW Corner),4","16:29:51","16:30:42","16:29:30","16:29:30","0:00:21","0:01:12","40.95","0.91","3.26","","10.66","10.66"
"155","Stop","Sixth & Gregory (NW Corner),4","16:31:05","16:31:25","16:30:30","16:30:30","0:00:35","0:00:55","41.04","1.00","3.34","","13.72","13.72"
"156","Stop","Gregory at Ikenberry Commons (North),2","16:33:22","16:33:52","16:31:30","16:31:30","0:01:52","0:02:22","41.28","1.25","3.59","","7.52","7.52"
"157","Stop","First & Gregory (NE Corner),1","16:34:28","16:34:43","16:32:20","16:32:20","0:02:08","0:02:23","41.48","1.45","3.78","","19.14","19.14"
"158","Stop","First & Stadium (NW Corner),4","16:35:04","16:35:24","16:33:20","16:33:20","0:01:44","0:02:04","41.56","1.54","3.87","","15.13","15.13"
"159","Drive through","Kirby & Oak (SW Far Side),7","16:38:40","16:38:40","16:34:32","16:34:32","0:04:08","0:04:08","42.11","2.05","4.42","","10.11","10.11"
"160","Stop","Lot E-14 (South Shelter),1","16:39:10","16:39:33","16:36:30","16:36:30","0:02:40","0:03:03","42.24","2.22","4.55","","15.59","15.59"
"161","Drive through","First & St. Mary's (NW Corner),4","16:40:30","16:40:30","16:37:14","16:37:14","0:03:16","0:03:16","42.43","2.39","4.73","","11.62","11.62"
"162","Drive through","St. Mary's & Oak (NE Corner),1","16:41:03","16:41:03","16:37:31","16:37:31","0:03:32","0:03:32","42.58","2.54","4.89","","16.82","16.82"
"163","Drive through","St. Mary's & Griffith (NE Corner),1","16:41:20","16:41:20","16:37:58","16:37:58","0:03:22","0:03:22","42.69","2.65","4.99","","21.98","21.98"
"164","Stop","Fox & State (NE Corner),1","16:41:50","16:42:07","16:38:52","16:38:52","0:02:58","0:03:15","42.82","2.82","5.12","","15.59","15.59"
"165","Drive through","Fox at Rosecrance (West Side),1","16:42:40","16:42:40","16:39:39","16:39:39","0:03:01","0:03:01","43.03","3.01","5.33","","23.39","23.39"
"166","Drive through","Fox at SURS (West Side),1","16:42:58","16:42:58","16:40:26","16:40:26","0:02:32","0:02:32","43.15","3.13","5.46","","24.36","24.36"
"167","Drive through","Fox & Devonshire (NW Corner),4","16:43:33","16:43:33","16:41:13","16:41:13","0:02:20","0:02:20","43.32","3.29","5.62","","17.13","17.13"
"168","Drive through","Fox at Christie Clinic (NW Corner),4","16:43:48","16:43:48","16:41:28","16:41:28","0:02:20","0:02:20","43.41","3.39","5.71","","21.93","21.93"
"169","Stop","Fox & Knollwood (NW Corner),4","16:44:13","16:44:28","16:42:00","16:42:00","0:02:13","0:02:28","43.53","3.54","5.84","","17.54","17.54"
"170","Stop","Fox & Windsor (NW Corner),4","16:45:06","16:45:34","16:42:40","16:42:40","0:02:26","0:02:54","43.73","3.74","6.03","","18.37","18.37"
"171","Drive through","Lyndhurst & Bedford (NW Corner),4","16:45:52","16:45:52","16:43:08","16:43:08","0:02:44","0:02:44","43.84","3.83","6.15","","23.12","23.12"
"172","Drive through","Lyndhurst & Park Ln (NW Corner),4","16:46:23","16:46:23","16:43:46","16:43:46","0:02:37","0:02:37","43.98","3.96","6.28","","16.17","16.17"
"173","Drive through","Lyndhurst & Old Maple Lane (NW Corner),4","16:46:51","16:46:51","16:44:22","16:44:22","0:02:29","0:02:29","44.10","4.08","6.40","","14.86","14.86"
"174","Stop","Lyndhurst & Arbours Drive (NW Corner),4","16:47:20","16:47:32","16:45:00","16:45:00","0:02:20","0:02:32","44.21","4.24","6.51","","13.81","13.81"
"175","Drive through","Lyndhurst & Evergreen Circle (NW Corner),4","16:48:04","16:48:04","16:45:46","16:45:46","0:02:18","0:02:18","44.34","4.35","6.65","","15.24","15.24"
"176","Stop","Lyndhurst & Burwash (NW Corner),4","16:48:20","16:48:44","16:46:14","16:46:14","0:02:06","0:02:30","44.40","4.43","6.70","","11.89","11.89"
"177","Drive through","Burwash & Woodfield (SW Corner),3","16:49:00","16:49:00","16:46:42","16:46:42","0:02:18","0:02:18","44.50","4.51","6.80","","23.35","23.35"
"178","Drive through","Neil & Burwash (SW Corner),3","16:49:52","16:49:52","16:47:12","16:47:12","0:02:40","0:02:40","44.57","4.58","6.88","","5.08","5.08"
