"Created by MOBILEstatistics - INIT Inc."

"No","Type","Stop","Actual arr","Actual dep","Sched. arr","Sched. dep","Diff. arr","Diff. dep","Odometer","Sched. total distance","Distance","Graphic","V [mph] Stop","V [mph]"
"19","Drive through","Chemical & Life Sciences,1","7:03:47","7:03:47","7:03:40","7:03:40","0:00:07","0:00:07","3.94","1.32","1.31","","15.76","15.76"
"20","Drive through","Goodwin & Nevada (NW Corner),4","7:04:25","7:04:25","7:05:00","7:05:00","-0:00:35","-0:00:35","4.05","1.45","1.42","","10.72","10.72"
"21","Drive through","Goodwin & Gregory (NW Corner),4","7:04:59","7:04:59","7:05:40","7:05:40","-0:00:41","-0:00:41","4.17","1.57","1.54","","12.70","12.70"
"22","Drive through","Gregory at Mumford Hall,2","7:05:26","7:05:26","7:06:20","7:06:20","-0:00:54","-0:00:54","4.27","1.67","1.64","","12.93","12.93"
"23","Stop without doors","","7:05:55","7:06:42","","","","","4.40","","1.77","","","16.28"
"24","Drive through","Gregory at Library (North Side),2","7:06:54","7:06:54","7:07:00","7:07:00","-0:00:06","-0:00:06","4.44","1.83","1.81","","6.92","11.38"
"25","Stop without doors","","7:07:08","7:07:16","","","","","4.47","","1.84","","","9.27"
"26","Drive through","Fourth & Gregory (SW Far Side),7","7:08:12","7:08:12","7:08:30","7:08:30","-0:00:18","-0:00:18","4.70","2.11","2.07","","12.19","14.66"
"27","Drive through","Fourth & Peabody (NW Corner),4","7:08:39","7:08:39","7:09:30","7:09:30","-0:00:51","-0:00:51","4.84","2.27","2.21","","19.14","19.14"
"28","Stop without doors","","7:09:10","7:10:40","","","","","4.98","","2.35","","","15.52"
"29","Drive through","ARC (North Side),2","7:10:45","7:10:45","7:10:30","7:10:30","0:00:15","0:00:15","4.99","2.41","2.36","","4.05","5.82"
"30","Stop","First & Stadium (SE Corner),2","7:11:33","7:11:44","7:11:25","7:11:25","0:00:08","0:00:19","5.17","2.63","2.53","","13.47","13.47"
"31","Drive through","First & Gregory (SE Corner),2","7:12:09","7:12:09","7:12:05","7:12:05","0:00:04","0:00:04","5.27","2.71","2.64","","14.77","14.77"
"32","Drive through","First & Armory (NE Far Side),5","7:12:39","7:12:39","7:13:05","7:13:05","-0:00:26","-0:00:26","5.39","2.83","2.76","","15.14","15.14"
"33","Drive through","First & Daniel (SE Far Side),6","7:13:08","7:13:08","7:14:02","7:14:02","-0:00:54","-0:00:54","5.54","2.97","2.91","","18.36","18.36"
"34","Stop without doors","","7:14:00","7:14:42","","","","","5.69","","3.06","","","10.20"
"35","Drive through","Third & Daniel (SW Corner),3","7:14:48","7:14:48","7:15:00","7:15:00","-0:00:12","-0:00:12","5.70","3.13","3.07","","5.75","7.46"
"36","Stop","Fourth & Chalmers (NW Corner),4","7:15:37","7:15:51","7:15:45","7:15:45","-0:00:08","0:00:06","5.88","3.33","3.24","","12.79","12.79"
"37","Drive through","Fourth & Armory (NW Corner),4","7:16:18","7:16:18","7:16:30","7:16:30","-0:00:12","-0:00:12","5.98","3.41","3.35","","13.51","13.51"
"38","Drive through","Armory & Wright (South Side),3","7:17:18","7:17:18","7:17:15","7:17:15","0:00:03","0:00:03","6.24","3.66","3.61","","16.07","16.07"
"39","Stop","Transit Plaza (SE Platform),4","7:18:22","7:19:10","7:18:00","7:18:00","0:00:22","0:01:10","6.40","3.85","3.77","","8.78","8.78"
"40","Drive through","Illini Union (South Side Shelter),1","7:20:27","7:20:27","7:20:00","7:20:00","0:00:27","0:00:27","6.72","4.04","4.09","","15.05","15.05"
"41","Drive through","Goodwin at Materials Research,2","7:21:18","7:21:18","7:21:15","7:21:15","0:00:03","0:00:03","6.91","4.34","4.28","","13.56","13.56"
"42","Drive through","Goodwin & Main (SE Corner),2","7:22:04","7:22:04","7:22:24","7:22:24","-0:00:20","-0:00:20","7.07","4.53","4.44","","12.11","12.11"
"43","Drive through","Goodwin & Clark (SE Corner),2","7:22:14","7:22:14","7:23:00","7:23:00","-0:00:46","-0:00:46","7.13","4.59","4.50","","20.58","20.58"
"44","Drive through","University & Goodwin (SE Corner),2","7:22:38","7:22:38","7:23:20","7:23:20","-0:00:42","-0:00:42","7.19","4.66","4.56","","9.42","9.42"
"45","Drive through","Lincoln & Park (SE Corner),2","7:23:32","7:23:32","7:24:44","7:24:44","-0:01:12","-0:01:12","7.51","4.97","4.88","","21.26","21.26"
"46","Drive through","Lincoln & Church (SE Corner),2","7:23:36","7:23:36","7:25:20","7:25:20","-0:01:44","-0:01:44","7.54","5.03","4.91","","30.76","30.76"
"47","Stop","Fairview & Lincoln (SE Corner),2","7:23:57","7:24:03","7:26:32","7:26:32","-0:02:35","-0:02:29","7.65","5.16","5.02","","18.43","18.43"
"48","Drive through","Lincoln & Wascher (SE Corner),2","7:24:28","7:24:28","7:27:05","7:27:05","-0:02:37","-0:02:37","7.83","5.32","5.20","","26.04","26.04"
"49","Drive through","Lincoln at Atrium Apts (East Side),2","7:24:49","7:24:49","7:27:46","7:27:46","-0:02:57","-0:02:57","8.00","5.48","5.37","","28.45","28.45"
"50","Stop","Lincoln & Bradley (SE Corner),2","7:25:14","7:25:19","7:28:26","7:28:26","-0:03:12","-0:03:07","8.15","5.65","5.52","","21.57","21.57"
"51","Drive through","Lincoln & Kettering Park (SE Far Side),6","7:25:58","7:25:58","7:29:12","7:29:12","-0:03:14","-0:03:14","8.36","5.83","5.73","","19.85","19.85"
"52","Drive through","Kettering & Linview (SW Corner),3","7:26:16","7:26:16","7:29:48","7:29:48","-0:03:32","-0:03:32","8.45","5.92","5.81","","16.91","16.91"
"53","Stop with doors","","7:26:34","7:39:24","","","","","8.50","","5.87","","","10.94"
"54","Drive through","Lincoln & Killarney (NE Corner),1","7:39:47","7:39:47","7:31:00","7:31:00","0:08:47","0:08:47","8.60","6.14","5.97","","0.69","15.47"
"55","Trip","Line ILLINI, Block 2203","","7:39:47","","7:38:00","","","8.60","","0.00","Pattern: 22S ILLINI 20","","0.00"
"56","Drive through","Lincoln & Killarney (NE Corner),1","7:39:47","7:39:47","7:38:00","7:38:00","0:01:47","0:01:47","8.60","0.00","0.00","","0.00",""
"57","Stop without doors","","7:40:09","7:41:34","","","","","8.67","","0.07","","","10.99"
"58","Stop","Lincoln & Kettering Park (NW Corner),4","7:42:06","7:42:20","7:38:30","7:38:30","0:03:36","0:03:50","8.84","0.22","0.24","","6.22","19.44"
"59","Stop","One Illinois North,1","7:42:50","7:43:06","7:39:45","7:39:45","0:03:05","0:03:21","8.98","0.36","0.38","","16.56","16.56"
"60","Stop without doors","","7:43:15","7:43:25","","","","","8.99","","0.40","","","6.96"
"61","Stop","One Illinois South,1","7:44:05","7:44:21","7:40:40","7:40:40","0:03:25","0:03:41","9.19","0.57","0.59","","12.71","17.17"
"62","Drive through","Lincoln & Wascher (NW Corner),4","7:44:46","7:44:46","7:41:25","7:41:25","0:03:21","0:03:21","9.38","0.74","0.78","","27.56","27.56"
"63","Stop","Fairview & Lincoln (NW Corner),4","7:45:17","7:45:25","7:41:45","7:41:45","0:03:32","0:03:40","9.51","0.90","0.92","","15.88","15.88"
"64","Drive through","Lincoln & Church (NW Corner),4","7:45:45","7:45:45","7:42:15","7:42:15","0:03:30","0:03:30","9.66","1.04","1.06","","26.18","26.18"
"65","Drive through","Lincoln & Park (West Side),4","7:45:51","7:45:51","7:42:25","7:42:25","0:03:26","0:03:26","9.71","1.11","1.11","","30.20","30.20"
"66","Stop","Campus Circle (North Side),2","7:46:28","7:46:41","7:43:00","7:43:00","0:03:28","0:03:41","9.88","1.30","1.28","","16.39","16.39"
"67","Stop","Goodwin & Clark (NW Corner),4","7:47:19","7:47:34","7:44:00","7:44:00","0:03:19","0:03:34","10.06","1.49","1.47","","17.67","17.67"
"68","Stop","Goodwin & Main (NW Corner),4","7:47:49","7:48:04","7:44:46","7:44:46","0:03:03","0:03:18","10.12","1.55","1.53","","14.32","14.32"
"69","Stop","Goodwin at Ceramics Building,1","7:49:00","7:49:22","7:45:38","7:45:38","0:03:22","0:03:44","10.33","1.75","1.73","","13.15","13.15"
"70","Stop without doors","","7:49:35","7:51:08","","","","","10.39","","1.80","","","18.42"
"71","Stop","Green & Goodwin (NW Far Side),8","7:51:31","7:51:38","7:46:54","7:46:54","0:04:37","0:04:44","10.46","1.88","1.86","","3.58","9.63"
"72","Stop","Illini Union (Island Shelter),9","7:52:09","7:55:43","7:48:00","7:48:00","0:04:09","0:07:43","10.59","2.00","1.99","","15.45","15.45"
"73","Stop","Transit Plaza (SW Platform),3","7:56:22","7:56:35","7:51:00","7:51:00","0:05:22","0:05:35","10.80","2.24","2.20","","19.28","19.28"
"74","Stop","Wright & Chalmers (NW Corner),4","7:56:57","7:57:13","7:51:53","7:51:53","0:05:04","0:05:20","10.88","2.33","2.28","","13.12","13.12"
"75","Stop","5th & Chalmers (NE Corner),1","7:57:58","7:58:13","7:52:45","7:52:45","0:05:13","0:05:28","11.04","2.49","2.45","","12.93","12.93"
"76","Stop","4th & Chalmers (NE Corner),1","7:58:31","7:58:51","7:53:53","7:53:53","0:04:38","0:04:58","11.11","2.57","2.52","","15.04","15.04"
"77","Stop without doors","","7:59:40","7:59:47","","","","","11.31","","2.71","","","14.20"
"78","Drive through","Third & Daniel (NW Far Side),8","7:59:54","7:59:54","7:56:00","7:56:00","0:03:54","0:03:54","11.33","2.76","2.73","","12.22","10.55"
"79","Stop","First & Daniel (NE Corner),1","8:00:31","8:00:49","7:57:11","7:57:11","0:03:20","0:03:38","11.46","2.92","2.86","","12.70","12.70"
"80","Stop","First & Armory (NW Corner),4","8:01:19","8:01:29","7:58:02","7:58:02","0:03:17","0:03:27","11.63","3.11","3.03","","20.36","20.36"
"81","Stop","First & Gregory (NW Corner),4","8:01:52","8:02:00","7:58:47","7:58:47","0:03:05","0:03:13","11.72","3.19","3.12","","13.82","13.82"
"82","Drive through","First & Stadium (NW Corner),4","8:02:27","8:02:27","7:59:32","7:59:32","0:02:55","0:02:55","11.82","3.29","3.23","","14.34","14.34"
"83","Stop","ARC (South Side),1","8:03:23","8:03:32","8:00:41","8:00:41","0:02:42","0:02:51","12.05","3.52","3.45","","14.23","14.23"
"84","Drive through","Fourth & Peabody (NE Far Side),5","8:04:20","8:04:20","8:01:41","8:01:41","0:02:39","0:02:39","12.22","3.68","3.63","","13.19","13.19"
"85","Stop","Fourth & Gregory (SE Corner),2","8:04:46","8:05:35","8:02:41","8:02:41","0:02:05","0:02:54","12.35","3.83","3.76","","17.81","17.81"
"86","Drive through","Gregory at Library (South Side Shelter),1","8:06:34","8:06:34","8:04:00","8:04:00","0:02:34","0:02:34","12.64","4.09","4.04","","17.63","17.63"
"87","Drive through","Gregory at Mumford Hall (South Side),1","8:07:13","8:07:13","8:04:30","8:04:30","0:02:43","0:02:43","12.79","4.25","4.20","","14.29","14.29"
"88","Stop","Goodwin & Gregory (South Side),3","8:07:28","8:07:40","8:05:15","8:05:15","0:02:13","0:02:25","12.85","4.33","4.25","","13.13","13.13"
"89","Drive through","Goodwin & Nevada (SE Corner),2","8:08:15","8:08:15","8:06:00","8:06:00","0:02:15","0:02:15","12.99","4.46","4.40","","14.77","14.77"
"90","Drive through","Krannert Center (East Side Shelter),2","8:08:57","8:08:57","8:07:00","8:07:00","0:01:57","0:01:57","13.17","4.61","4.58","","15.24","15.24"
"91","Stop","Illinois St. Residence Hall (South Side),1","8:09:34","8:09:39","8:08:00","8:08:00","0:01:34","0:01:39","13.29","4.79","4.70","","11.91","11.91"
"92","Drive through","Lincoln & Illinois (SW Corner),3","8:10:08","8:10:08","8:08:45","8:08:45","0:01:23","0:01:23","13.43","4.91","4.84","","17.36","17.36"
"93","Drive through","Lincoln & Oregon (NW Corner),4","8:10:29","8:10:29","8:09:30","8:09:30","0:00:59","0:00:59","13.57","5.05","4.98","","24.19","24.19"
"94","Drive through","LAR (West Side),1","8:11:37","8:11:37","8:10:30","8:10:30","0:01:07","0:01:07","13.81","5.26","5.21","","12.31","12.31"
"95","Stop without doors","","8:12:15","8:12:22","","","","","13.98","","5.39","","","16.96"
"96","Stop","PAR (North Side Shelter),2","8:13:10","8:13:10","8:12:00","8:12:00","0:01:10","0:01:10","14.19","5.68","5.60","","15.04","15.71"
"97","Trip","Line ILLINI, Block 2203","","8:18:23","","8:18:00","","","14.19","","0.00","Pattern: 22N ILLINI 10","","0.00"
"98","Stop","PAR (North Side Shelter),2","8:18:23","8:18:23","8:18:00","8:18:00","0:00:23","0:00:23","14.19","0.00","0.00","","0.00",""
"99","Stop with doors","","8:18:44","8:19:14","","","","","14.29","","0.10","","","16.30"
"100","Drive through","Penn & Maryland (SE Corner),2","8:19:27","8:19:27","8:18:50","8:18:50","0:00:37","0:00:37","14.40","0.20","0.22","","11.89","32.18"
"101","Stop without doors","","8:20:07","8:21:06","","","","","14.55","","0.36","","","13.31"
"102","Stop","LAR (East Side),2","8:22:05","8:22:21","8:20:30","8:20:30","0:01:35","0:01:51","14.80","0.65","0.61","","9.07","15.25"
"103","Stop","Lincoln & Oregon (SE Corner),2","8:22:54","8:23:11","8:21:20","8:21:20","0:01:34","0:01:51","15.02","0.87","0.83","","23.32","23.32"
"104","Drive through","Lincoln & Illinois (NW Far Side),8","8:23:41","8:23:41","8:22:10","8:22:10","0:01:31","0:01:31","15.19","1.02","1.00","","20.51","20.51"
"105","Stop","Illinois St. Residence Hall (North Side),2","8:24:04","8:24:13","8:23:00","8:23:00","0:01:04","0:01:13","15.28","1.14","1.09","","14.50","14.50"
"106","Stop","Chemical & Life Sciences,1","8:25:01","8:25:17","8:23:40","8:23:40","0:01:21","0:01:37","15.46","1.32","1.27","","13.71","13.71"
"107","Stop","Goodwin & Nevada (NW Corner),4","8:25:49","8:25:56","8:25:00","8:25:00","0:00:49","0:00:56","15.58","1.45","1.39","","12.80","12.80"
"108","Drive through","Goodwin & Gregory (NW Corner),4","8:26:32","8:26:32","8:25:40","8:25:40","0:00:52","0:00:52","15.71","1.57","1.52","","13.68","13.68"
"109","Drive through","Gregory at Mumford Hall,2","8:27:00","8:27:00","8:26:20","8:26:20","0:00:40","0:00:40","15.82","1.67","1.63","","13.59","13.59"
"110","Stop","Gregory at Library (North Side),2","8:27:28","8:27:47","8:27:00","8:27:00","0:00:28","0:00:47","15.95","1.83","1.76","","17.10","17.10"
"111","Stop without doors","","8:28:29","8:29:15","","","","","16.19","","2.01","","","20.78"
"112","Stop","Fourth & Gregory (SW Far Side),7","8:29:36","8:29:47","8:28:30","8:28:30","0:01:06","0:01:17","16.23","2.11","2.04","","9.30","6.72"
"113","Drive through","Fourth & Peabody (NW Corner),4","8:30:24","8:30:24","8:29:30","8:29:30","0:00:54","0:00:54","16.41","2.27","2.22","","16.81","16.81"
"114","Stop","ARC (North Side),2","8:30:50","8:31:01","8:30:30","8:30:30","0:00:20","0:00:31","16.53","2.41","2.34","","17.30","17.30"
"115","Stop","First & Stadium (SE Corner),2","8:31:53","8:32:02","8:31:25","8:31:25","0:00:28","0:00:37","16.72","2.63","2.54","","13.47","13.47"
"116","Stop","First & Gregory (SE Corner),2","8:32:22","8:32:44","8:32:05","8:32:05","0:00:17","0:00:39","16.82","2.71","2.63","","16.33","16.33"
"117","Stop","First & Armory (NE Far Side),5","8:33:20","8:33:33","8:33:05","8:33:05","0:00:15","0:00:28","16.93","2.83","2.74","","11.31","11.31"
"118","Drive through","First & Daniel (SE Far Side),6","8:34:00","8:34:00","8:34:02","8:34:02","-0:00:02","-0:00:02","17.09","2.97","2.90","","21.38","21.38"
"119","Stop","Third & Daniel (SW Corner),3","8:34:46","8:35:02","8:35:00","8:35:00","-0:00:14","0:00:02","17.24","3.13","3.06","","12.21","12.21"
"120","Drive through","Fourth & Chalmers (NW Corner),4","8:35:59","8:35:59","8:35:45","8:35:45","0:00:14","0:00:14","17.46","3.33","3.28","","13.82","13.82"
"121","Drive through","Fourth & Armory (NW Corner),4","8:36:22","8:36:22","8:36:30","8:36:30","-0:00:08","-0:00:08","17.54","3.41","3.36","","12.65","12.65"
"122","Stop","Armory & Wright (South Side),3","8:37:18","8:37:35","8:37:15","8:37:15","0:00:03","0:00:20","17.75","3.66","3.56","","13.15","13.15"
"123","Stop","Transit Plaza (SE Platform),4","8:38:28","8:38:38","8:38:00","8:38:00","0:00:28","0:00:38","17.96","3.85","3.77","","14.06","14.06"
"124","Stop without doors","","8:39:16","8:39:41","","","","","18.08","","3.89","","","11.37"
"125","Stop","Illini Union (South Side Shelter),1","8:40:19","8:41:05","8:40:00","8:40:00","0:00:19","0:01:05","18.18","4.04","3.99","","7.82","9.42"
"126","Stop without doors","","8:41:21","8:42:39","","","","","18.32","","4.13","","","32.16"
"127","Stop","Goodwin at Materials Research,2","8:43:09","8:43:24","8:41:15","8:41:15","0:01:54","0:02:09","18.42","4.34","4.24","","7.26","12.83"
"128","Stop without doors","","8:43:38","8:43:51","","","","","18.47","","4.28","","","11.67"
"129","Stop","Goodwin & Main (SE Corner),2","8:44:38","8:44:50","8:42:24","8:42:24","0:02:14","0:02:26","18.59","4.53","4.40","","7.92","9.00"
"130","Stop","Goodwin & Clark (SE Corner),2","8:45:19","8:45:24","8:43:00","8:43:00","0:02:19","0:02:24","18.66","4.59","4.48","","9.42","9.42"
"131","Drive through","University & Goodwin (SE Corner),2","8:45:53","8:45:53","8:43:20","8:43:20","0:02:33","0:02:33","18.74","4.66","4.55","","9.26","9.26"
"132","Stop without doors","","8:46:32","8:46:44","","","","","18.96","","4.77","","","20.25"
"133","Stop","Lincoln & Park (SE Corner),2","8:47:05","8:47:14","8:44:44","8:44:44","0:02:21","0:02:30","19.02","4.97","4.83","","14.27","11.30"
"134","Drive through","Lincoln & Church (SE Corner),2","8:47:44","8:47:44","8:45:20","8:45:20","0:02:24","0:02:24","19.10","5.03","4.92","","9.62","9.62"
"135","Drive through","Fairview & Lincoln (SE Corner),2","8:48:02","8:48:02","8:46:32","8:46:32","0:01:30","0:01:30","19.24","5.16","5.05","","27.10","27.10"
"136","Drive through","Lincoln & Wascher (SE Corner),2","8:48:22","8:48:22","8:47:05","8:47:05","0:01:17","0:01:17","19.41","5.32","5.22","","31.10","31.10"
"137","Drive through","Lincoln at Atrium Apts (East Side),2","8:48:59","8:48:59","8:47:46","8:47:46","0:01:13","0:01:13","19.56","5.48","5.37","","14.64","14.64"
"138","Drive through","Lincoln & Bradley (SE Corner),2","8:49:41","8:49:41","8:48:26","8:48:26","0:01:15","0:01:15","19.74","5.65","5.55","","15.02","15.02"
"139","Drive through","Lincoln & Kettering Park (SE Far Side),6","8:50:13","8:50:13","8:49:12","8:49:12","0:01:01","0:01:01","19.91","5.83","5.73","","19.86","19.86"
"140","Drive through","Kettering & Linview (SW Corner),3","8:50:30","8:50:30","8:49:48","8:49:48","0:00:42","0:00:42","19.99","5.92","5.80","","16.58","16.58"
"141","Stop","Linview & Killarney (SE Corner),2","8:51:01","8:58:27","8:50:24","8:50:24","0:00:37","0:08:03","20.13","6.10","5.95","","16.53","16.53"
"142","Drive through","Lincoln & Killarney (NE Corner),1","8:58:53","8:58:53","8:51:00","8:51:00","0:07:53","0:07:53","20.28","6.14","6.09","","19.71","19.71"
"143","Trip","Line ILLINI, Block 2203","","8:58:54","","8:58:00","","","20.28","","0.00","Pattern: 22S ILLINI 20","","0.00"
"144","Drive through","Lincoln & Killarney (NE Corner),1","8:58:54","8:58:54","8:58:00","8:58:00","0:00:54","0:00:54","20.28","0.00","0.00","","0.00",""
"145","Stop","Lincoln & Kettering Park (NW Corner),4","8:59:16","8:59:43","8:58:30","8:58:30","0:00:46","0:01:13","20.39","0.22","0.12","","18.61","18.61"
"146","Stop","One Illinois North,1","9:00:09","9:00:30","8:59:45","8:59:45","0:00:24","0:00:45","20.53","0.36","0.26","","19.10","19.10"
"147","Stop","One Illinois South,1","9:01:04","9:01:19","9:00:40","9:00:40","0:00:24","0:00:39","20.74","0.57","0.47","","22.11","22.11"
"148","Stop","Lincoln & Wascher (NW Corner),4","9:01:48","9:01:55","9:01:25","9:01:25","0:00:23","0:00:30","20.91","0.74","0.64","","21.14","21.14"
"149","Stop","Fairview & Lincoln (NW Corner),4","9:02:22","9:02:32","9:01:45","9:01:45","0:00:37","0:00:47","21.06","0.90","0.79","","20.55","20.55"
"150","Drive through","Lincoln & Church (NW Corner),4","9:02:55","9:02:55","9:02:15","9:02:15","0:00:40","0:00:40","21.23","1.04","0.96","","25.97","25.97"
"151","Drive through","Lincoln & Park (West Side),4","9:03:00","9:03:00","9:02:25","9:02:25","0:00:35","0:00:35","21.27","1.11","0.99","","28.19","28.19"
"152","Stop","Campus Circle (North Side),2","9:03:38","9:03:48","9:03:00","9:03:00","0:00:38","0:00:48","21.43","1.30","1.16","","15.66","15.66"
"153","Stop","Goodwin & Clark (NW Corner),4","9:04:47","9:04:58","9:04:00","9:04:00","0:00:47","0:00:58","21.61","1.49","1.34","","10.96","10.96"
"154","Stop","Goodwin & Main (NW Corner),4","9:05:16","9:05:31","9:04:46","9:04:46","0:00:30","0:00:45","21.67","1.55","1.40","","12.43","12.43"
"155","Stop without doors","","9:05:57","9:06:25","","","","","21.79","","1.52","","","16.18"
"156","Stop","Goodwin at Ceramics Building,1","9:06:50","9:07:08","9:05:38","9:05:38","0:01:12","0:01:30","21.88","1.75","1.61","","9.43","12.98"
"157","Stop without doors","","9:07:23","9:07:51","","","","","21.93","","1.66","","","12.68"
"158","Stop","Green & Goodwin (NW Far Side),8","9:08:17","9:08:27","9:06:54","9:06:54","0:01:23","0:01:33","22.00","1.88","1.73","","6.46","9.81"
"159","Stop","Illini Union (Island Shelter),9","9:09:00","9:10:20","9:08:00","9:08:00","0:01:00","0:02:20","22.14","2.00","1.87","","14.78","14.78"
"160","Stop","Transit Plaza (SW Platform),3","9:11:04","9:11:34","9:11:00","9:11:00","0:00:04","0:00:34","22.35","2.24","2.08","","17.19","17.19"
"161","Stop","Wright & Chalmers (NW Corner),4","9:11:55","9:12:25","9:11:53","9:11:53","0:00:02","0:00:32","22.43","2.33","2.16","","13.96","13.96"
"162","Stop","5th & Chalmers (NE Corner),1","9:13:09","9:13:22","9:12:45","9:12:45","0:00:24","0:00:37","22.59","2.49","2.32","","13.12","13.12"
"163","Stop","4th & Chalmers (NE Corner),1","9:13:41","9:14:07","9:13:53","9:13:53","-0:00:12","0:00:14","22.67","2.57","2.40","","14.37","14.37"
"164","Stop without doors","","9:14:27","9:14:44","","","","","22.73","","2.46","","","11.53"
"165","Stop","Third & Daniel (NW Far Side),8","9:15:36","9:15:58","9:16:00","9:16:00","-0:00:24","-0:00:02","22.86","2.76","2.58","","7.67","8.69"
"166","Stop","First & Daniel (NE Corner),1","9:16:40","9:17:19","9:17:11","9:17:11","-0:00:31","0:00:08","23.01","2.92","2.73","","12.73","12.73"
"167","Stop without doors","","9:17:53","9:18:21","","","","","23.18","","2.91","","","18.49"
"168","Drive through","First & Armory (NW Corner),4","9:18:31","9:18:31","9:18:02","9:18:02","0:00:29","0:00:29","23.22","3.11","2.94","","10.57","13.20"
"169","Stop without doors","","9:18:47","9:18:54","","","","","23.27","","3.00","","","11.75"
"170","Drive through","First & Gregory (NW Corner),4","9:19:00","9:19:00","9:18:47","9:18:47","0:00:13","0:00:13","23.29","3.19","3.01","","8.57","10.07"
"171","Stop","First & Stadium (NW Corner),4","9:19:19","9:19:44","9:19:32","9:19:32","-0:00:13","0:00:12","23.36","3.29","3.09","","13.90","13.90"
"172","Stop","ARC (South Side),1","9:20:40","9:21:04","9:20:41","9:20:41","-0:00:01","0:00:23","23.59","3.52","3.32","","15.06","15.06"
"173","Stop without doors","","9:21:48","9:22:00","","","","","23.72","","3.45","","","10.27"
"174","Stop","Fourth & Peabody (NE Far Side),5","9:22:23","9:22:53","9:21:41","9:21:41","0:00:42","0:01:12","23.75","3.68","3.48","","7.34","5.55"
"175","Stop","Fourth & Gregory (SE Corner),2","9:23:25","9:24:15","9:22:41","9:22:41","0:00:44","0:01:34","23.90","3.83","3.63","","16.36","16.36"
"176","Stop without doors","","9:24:48","9:25:00","","","","","24.05","","3.78","","","16.54"
"177","Stop","Gregory at Library (South Side Shelter),1","9:25:41","9:26:07","9:24:00","9:24:00","0:01:41","0:02:07","24.16","4.09","3.89","","11.01","9.77"
"178","Stop","Gregory at Mumford Hall (South Side),1","9:26:36","9:26:54","9:24:30","9:24:30","0:02:06","0:02:24","24.30","4.25","4.03","","17.44","17.44"
"179","Stop","Goodwin & Gregory (South Side),3","9:27:15","9:27:41","9:25:15","9:25:15","0:02:00","0:02:26","24.40","4.33","4.13","","16.30","16.30"
"180","Stop","Goodwin & Nevada (SE Corner),2","9:28:12","9:28:31","9:26:00","9:26:00","0:02:12","0:02:31","24.51","4.46","4.24","","12.92","12.92"
"181","Drive through","Krannert Center (East Side Shelter),2","9:29:21","9:29:21","9:27:00","9:27:00","0:02:21","0:02:21","24.70","4.61","4.43","","13.65","13.65"
"182","Stop","Illinois St. Residence Hall (South Side),1","9:30:06","9:32:12","9:28:00","9:28:00","0:02:06","0:04:12","24.87","4.79","4.60","","13.77","13.77"
