"Created by MOBILEstatistics - INIT Inc."

"No","Type","Stop","Actual arr","Actual dep","Sched. arr","Sched. dep","Diff. arr","Diff. dep","Odometer","Sched. total distance","Distance","Graphic","V [mph] Stop","V [mph]"
"33","Drive through","Transit Plaza (SE Platform),4","7:18:32","7:18:32","7:18:00","7:18:00","0:00:32","0:00:32","6.45","3.86","3.79","","10.76","10.74"
"34","Stop without doors","","7:19:06","7:19:35","","","","","6.54","","3.88","","","8.89"
"35","Stop without doors","","7:20:07","7:20:16","","","","","6.65","","3.99","","","12.94"
"36","Drive through","Illini Union (South Side Shelter),1","7:20:36","7:20:36","7:20:00","7:20:00","0:00:36","0:00:36","6.75","4.05","4.09","","8.70","18.12"
"37","Stop without doors","","7:20:50","7:22:01","","","","","6.79","","4.13","","","10.23"
"38","Drive through","Goodwin at Materials Research,2","7:22:30","7:22:30","7:21:15","7:21:15","0:01:15","0:01:15","6.93","4.34","4.27","","5.68","17.36"
"39","Drive through","Goodwin & Main (SE Corner),2","7:23:17","7:23:17","7:22:24","7:22:24","0:00:53","0:00:53","7.09","4.53","4.43","","12.09","12.09"
"40","Drive through","Goodwin & Clark (SE Corner),2","7:23:26","7:23:26","7:23:00","7:23:00","0:00:26","0:00:26","7.14","4.59","4.48","","19.89","19.89"
"41","Drive through","University & Goodwin (SE Corner),2","7:23:46","7:23:46","7:23:20","7:23:20","0:00:26","0:00:26","7.20","4.66","4.54","","11.41","11.41"
"42","Drive through","Lincoln & Park (SE Corner),2","7:24:42","7:24:42","7:24:44","7:24:44","-0:00:02","-0:00:02","7.55","4.98","4.89","","22.29","22.29"
"43","Stop without doors","","7:24:46","7:25:06","","","","","7.55","","4.89","","","0.56"
"44","Drive through","Lincoln & Church (SE Corner),2","7:25:16","7:25:16","7:25:20","7:25:20","-0:00:04","-0:00:04","7.58","5.04","4.92","","3.69","12.31"
"45","Drive through","Fairview & Lincoln (SE Corner),2","7:25:31","7:25:31","7:26:32","7:26:32","-0:01:01","-0:01:01","7.71","5.16","5.05","","30.28","30.28"
"46","Drive through","Lincoln & Wascher (SE Corner),2","7:25:51","7:25:51","7:27:05","7:27:05","-0:01:14","-0:01:14","7.89","5.33","5.23","","31.88","31.88"
"47","Drive through","Lincoln at Atrium Apts (East Side),2","7:26:10","7:26:10","7:27:46","7:27:46","-0:01:36","-0:01:36","8.05","5.48","5.39","","30.14","30.14"
"48","Stop without doors","","7:26:32","7:26:45","","","","","8.17","","5.51","","","21.05"
"49","Drive through","Lincoln & Bradley (SE Corner),2","7:26:54","7:26:54","7:28:26","7:28:26","-0:01:32","-0:01:32","8.21","5.65","5.55","","13.63","15.17"
"50","Drive through","Lincoln & Kettering Park (SE Far Side),6","7:27:23","7:27:23","7:29:12","7:29:12","-0:01:49","-0:01:49","8.39","5.83","5.73","","22.14","22.14"
"51","Drive through","Kettering & Linview (SW Corner),3","7:27:41","7:27:41","7:29:48","7:29:48","-0:02:07","-0:02:07","8.47","5.92","5.81","","16.16","16.16"
"52","Drive through","Linview & Killarney (SE Corner),2","7:28:19","7:28:19","7:30:24","7:30:24","-0:02:05","-0:02:05","8.66","6.10","6.00","","17.55","17.55"
"53","Stop","Lincoln & Killarney (NE Corner),1","7:28:26","7:28:26","7:31:00","7:31:00","-0:02:34","-0:02:34","8.66","6.15","6.00","","0.32","0.32"
"54","Trip","Line ILLINI, Block 2203","","7:41:52","","7:38:00","","","8.66","","0.00","Pattern: 22S ILLINI 20","","0.00"
"55","Stop","Lincoln & Killarney (NE Corner),1","7:41:52","7:41:52","7:38:00","7:38:00","0:03:52","0:03:52","8.66","0.00","0.00","","0.00",""
"56","Stop","Lincoln & Kettering Park (NW Corner),4","7:42:13","7:42:24","7:38:30","7:38:30","0:03:43","0:03:54","8.86","0.22","0.21","","35.26","35.26"
"57","Stop","One Illinois North,1","7:42:47","7:43:07","7:39:45","7:39:45","0:03:02","0:03:22","9.00","0.36","0.35","","21.89","21.89"
"58","Stop without doors","","7:43:49","7:43:58","","","","","9.22","","0.57","","","18.54"
"59","Drive through","One Illinois South,1","7:44:05","7:44:05","7:40:40","7:40:40","0:03:25","0:03:25","9.24","0.57","0.58","","14.55","9.27"
"60","Drive through","Lincoln & Wascher (NW Corner),4","7:44:25","7:44:25","7:41:25","7:41:25","0:03:00","0:03:00","9.42","0.74","0.76","","32.22","32.22"
"61","Stop without doors","","7:44:44","7:45:03","","","","","9.54","","0.89","","","23.43"
"62","Drive through","Fairview & Lincoln (NW Corner),4","7:45:12","7:45:12","7:41:45","7:41:45","0:03:27","0:03:27","9.58","0.90","0.92","","12.24","14.42"
"63","Drive through","Lincoln & Church (NW Corner),4","7:45:29","7:45:29","7:42:15","7:42:15","0:03:14","0:03:14","9.71","1.04","1.06","","28.69","28.69"
"64","Drive through","Lincoln & Park (West Side),4","7:45:37","7:45:37","7:42:25","7:42:25","0:03:12","0:03:12","9.77","1.11","1.12","","26.57","26.57"
"65","Stop without doors","","7:46:11","7:46:19","","","","","9.91","","1.26","","","15.27"
"66","Drive through","Campus Circle (North Side),2","7:46:23","7:46:23","7:43:00","7:43:00","0:03:23","0:03:23","9.92","1.30","1.27","","11.97","7.83"
"67","Stop","Goodwin & Clark (NW Corner),4","7:47:12","7:47:29","7:44:00","7:44:00","0:03:12","0:03:29","10.09","1.49","1.44","","12.15","12.15"
"68","Stop","Goodwin & Main (NW Corner),4","7:47:46","7:48:04","7:44:46","7:44:46","0:03:00","0:03:18","10.15","1.55","1.50","","13.43","13.43"
"69","Stop without doors","","7:48:56","7:49:29","","","","","10.36","","1.71","","","14.50"
"70","Drive through","Goodwin at Ceramics Building,1","7:49:37","7:49:37","7:45:38","7:45:38","0:03:59","0:03:59","10.39","1.75","1.74","","9.14","12.03"
"71","Stop without doors","","7:49:46","7:51:08","","","","","10.40","","1.75","","","4.73"
"72","Stop","Green & Goodwin (NW Far Side),8","7:51:41","7:51:56","7:46:54","7:46:54","0:04:47","0:05:02","10.48","1.88","1.83","","2.80","9.22"
"73","Stop","Illini Union (Island Shelter),9","7:52:37","7:54:23","7:48:00","7:48:00","0:04:37","0:06:23","10.62","2.00","1.97","","11.84","11.84"
"74","Stop","Transit Plaza (SW Platform),3","7:55:02","7:55:16","7:51:00","7:51:00","0:04:02","0:04:16","10.83","2.24","2.17","","19.16","19.16"
"75","Stop","Wright & Chalmers (NW Corner),4","7:55:37","7:55:48","7:51:53","7:51:53","0:03:44","0:03:55","10.91","2.33","2.26","","14.17","14.17"
"76","Drive through","5th & Chalmers (NE Corner),1","7:56:37","7:56:37","7:52:45","7:52:45","0:03:52","0:03:52","11.09","2.49","2.44","","13.24","13.24"
"77","Stop","4th & Chalmers (NE Corner),1","7:56:58","7:57:05","7:53:53","7:53:53","0:03:05","0:03:12","11.15","2.57","2.50","","10.12","10.12"
"78","Drive through","Third & Daniel (NW Far Side),8","7:57:59","7:57:59","7:56:00","7:56:00","0:01:59","0:01:59","11.37","2.76","2.71","","14.55","14.55"
"79","Drive through","First & Daniel (NE Corner),1","7:58:44","7:58:44","7:57:11","7:57:11","0:01:33","0:01:33","11.52","2.92","2.87","","12.53","12.53"
"80","Stop","First & Armory (NW Corner),4","7:59:10","7:59:26","7:58:02","7:58:02","0:01:08","0:01:24","11.66","3.11","3.01","","19.10","19.10"
"81","Stop","First & Gregory (NW Corner),4","7:59:44","8:00:16","7:58:47","7:58:47","0:00:57","0:01:29","11.75","3.19","3.09","","17.15","17.15"
"82","Drive through","First & Stadium (NW Corner),4","8:00:42","8:00:42","7:59:32","7:59:32","0:01:10","0:01:10","11.86","3.29","3.21","","15.49","15.49"
"83","Drive through","ARC (South Side),1","8:01:51","8:01:51","8:00:41","8:00:41","0:01:10","0:01:10","12.11","3.52","3.46","","13.13","13.13"
"84","Drive through","Fourth & Peabody (NE Far Side),5","8:02:19","8:02:19","8:01:41","8:01:41","0:00:38","0:00:38","12.27","3.68","3.61","","20.06","20.06"
"85","Stop without doors","","8:02:42","8:02:52","","","","","12.38","","3.73","","","17.90"
"86","Drive through","Fourth & Gregory (SE Corner),2","8:03:04","8:03:04","8:02:41","8:02:41","0:00:23","0:00:23","12.42","3.83","3.76","","11.99","10.63"
"87","Stop without doors","","8:03:28","8:03:44","","","","","12.54","","3.89","","","19.02"
"88","Drive through","Gregory at Library (South Side Shelter),1","8:04:30","8:04:30","8:04:00","8:04:00","0:00:30","0:00:30","12.69","4.09","4.04","","11.42","11.43"
"89","Stop","Gregory at Mumford Hall (South Side),1","8:04:50","8:04:59","8:04:30","8:04:30","0:00:20","0:00:29","12.79","4.25","4.13","","17.68","17.68"
"90","Stop without doors","","8:05:18","8:05:28","","","","","12.88","","4.23","","","17.78"
"91","Drive through","Goodwin & Gregory (South Side),3","8:05:33","8:05:33","8:05:15","8:05:15","0:00:18","0:00:18","12.89","4.33","4.24","","10.93","6.72"
"92","Drive through","Goodwin & Nevada (SE Corner),2","8:06:06","8:06:06","8:06:00","8:06:00","0:00:06","0:00:06","13.03","4.46","4.37","","14.92","14.92"
"93","Stop without doors","","8:06:44","8:06:53","","","","","13.17","","4.52","","","13.66"
"94","Drive through","Krannert Center (East Side Shelter),2","8:07:00","8:07:00","8:07:00","8:07:00","0:00:00","0:00:00","13.20","4.61","4.55","","11.40","13.75"
"95","Drive through","Illinois St. Residence Hall (South Side),1","8:07:45","8:07:45","8:08:00","8:08:00","-0:00:15","-0:00:15","13.37","4.79","4.71","","13.48","13.48"
"96","Drive through","Lincoln & Illinois (SW Corner),3","8:08:14","8:08:14","8:08:45","8:08:45","-0:00:31","-0:00:31","13.48","4.91","4.83","","14.51","14.51"
"97","Drive through","Lincoln & Oregon (NW Corner),4","8:08:33","8:08:33","8:09:30","8:09:30","-0:00:57","-0:00:57","13.62","5.05","4.97","","25.91","25.91"
"98","Drive through","LAR (West Side),1","8:09:25","8:09:25","8:10:30","8:10:30","-0:01:05","-0:01:05","13.85","5.26","5.20","","16.22","16.22"
"99","Stop","PAR (North Side Shelter),2","8:10:32","8:10:32","8:12:00","8:12:00","-0:01:28","-0:01:28","14.23","5.68","5.58","","20.30","20.30"
"100","Trip","Line ILLINI, Block 2203","","8:19:01","","8:18:00","","","14.23","","0.00","Pattern: 22N ILLINI 10","","0.00"
"101","Stop","PAR (North Side Shelter),2","8:19:01","8:19:01","8:18:00","8:18:00","0:01:01","0:01:01","14.23","0.00","0.00","","0.00",""
"102","Stop with doors","","8:19:17","8:19:28","","","","","14.33","","0.10","","","20.98"
"103","Stop","Penn & Maryland (SE Corner),2","8:19:51","8:20:02","8:18:50","8:18:50","0:01:01","0:01:12","14.40","0.20","0.18","","12.26","12.06"
"104","Stop without doors","","8:20:52","8:21:04","","","","","14.59","","0.37","","","13.74"
"105","Stop","LAR (East Side),2","8:21:56","8:22:19","8:20:30","8:20:30","0:01:26","0:01:49","14.84","0.65","0.62","","13.96","17.38"
"106","Stop","Lincoln & Oregon (SE Corner),2","8:22:50","8:23:12","8:21:20","8:21:20","0:01:30","0:01:52","15.06","0.87","0.83","","24.97","24.97"
"107","Stop","Lincoln & Illinois (NW Far Side),8","8:23:46","8:23:56","8:22:10","8:22:10","0:01:36","0:01:46","15.20","1.02","0.98","","15.20","15.20"
"108","Stop","Illinois St. Residence Hall (North Side),2","8:24:23","8:24:39","8:23:00","8:23:00","0:01:23","0:01:39","15.32","1.14","1.10","","16.24","16.24"
"109","Drive through","Chemical & Life Sciences,1","8:25:42","8:25:42","8:23:40","8:23:40","0:02:02","0:02:02","15.54","1.32","1.31","","12.15","12.15"
"110","Stop","Goodwin & Nevada (NW Corner),4","8:26:12","8:26:30","8:25:00","8:25:00","0:01:12","0:01:30","15.62","1.45","1.39","","9.85","9.85"
"111","Stop","Goodwin & Gregory (NW Corner),4","8:26:59","8:27:06","8:25:40","8:25:40","0:01:19","0:01:26","15.72","1.57","1.49","","12.73","12.73"
"112","Drive through","Gregory at Mumford Hall,2","8:27:35","8:27:35","8:26:20","8:26:20","0:01:15","0:01:15","15.83","1.67","1.60","","13.66","13.66"
"113","Stop","Gregory at Library (North Side),2","8:28:17","8:28:26","8:27:00","8:27:00","0:01:17","0:01:26","16.00","1.83","1.77","","14.12","14.12"
"114","Stop","Fourth & Gregory (SW Far Side),7","8:29:46","8:31:22","8:28:30","8:28:30","0:01:16","0:02:52","16.29","2.11","2.06","","13.17","13.17"
"115","Drive through","Fourth & Peabody (NW Corner),4","8:32:20","8:32:20","8:29:30","8:29:30","0:02:50","0:02:50","16.46","2.27","2.23","","10.73","10.73"
"116","Drive through","ARC (North Side),2","8:32:43","8:32:43","8:30:30","8:30:30","0:02:13","0:02:13","16.58","2.41","2.35","","18.58","18.58"
"117","Stop without doors","","8:32:45","8:33:03","","","","","16.58","","2.35","","","1.12"
"118","Drive through","First & Stadium (SE Corner),2","8:34:17","8:34:17","8:31:25","8:31:25","0:02:52","0:02:52","16.80","2.63","2.58","","8.57","10.86"
"119","Stop","First & Gregory (SE Corner),2","8:34:37","8:34:46","8:32:05","8:32:05","0:02:32","0:02:41","16.86","2.71","2.63","","10.41","10.41"
"120","Stop without doors","","8:35:14","8:35:22","","","","","16.98","","2.75","","","15.42"
"121","Drive through","First & Armory (NE Far Side),5","8:35:26","8:35:26","8:33:05","8:33:05","0:02:21","0:02:21","16.99","2.83","2.76","","11.25","4.48"
"122","Stop","First & Daniel (SE Far Side),6","8:36:06","8:36:23","8:34:02","8:34:02","0:02:04","0:02:21","17.15","2.97","2.93","","14.99","14.99"
"123","Stop","Third & Daniel (SW Corner),3","8:37:07","8:37:26","8:35:00","8:35:00","0:02:07","0:02:26","17.29","3.13","3.07","","11.49","11.49"
"124","Stop","Fourth & Chalmers (NW Corner),4","8:38:23","8:38:29","8:35:45","8:35:45","0:02:38","0:02:44","17.47","3.33","3.25","","11.39","11.39"
"125","Stop","Armory & Wright (South Side),3","8:39:58","8:40:13","8:37:15","8:37:15","0:02:43","0:02:58","17.80","3.66","3.57","","13.15","13.15"
"126","Stop","Transit Plaza (SE Platform),4","8:41:18","8:41:56","8:38:00","8:38:00","0:03:18","0:03:56","18.01","3.86","3.78","","11.71","11.71"
"127","Stop without doors","","8:42:50","8:45:13","","","","","18.11","","3.88","","","6.59"
"128","Stop","Illini Union (South Side Shelter),1","8:45:46","8:46:14","8:40:00","8:40:00","0:05:46","0:06:14","18.24","4.05","4.01","","3.55","13.97"
"129","Stop without doors","","8:46:33","8:46:40","","","","","18.38","","4.16","","","28.03"
"130","Drive through","Goodwin at Materials Research,2","8:47:36","8:47:36","8:41:15","8:41:15","0:06:21","0:06:21","18.50","4.34","4.28","","11.68","7.59"
"131","Drive through","Goodwin & Main (SE Corner),2","8:48:48","8:48:48","8:42:24","8:42:24","0:06:24","0:06:24","18.68","4.53","4.45","","8.89","8.89"
"132","Drive through","Goodwin & Clark (SE Corner),2","8:49:09","8:49:09","8:43:00","8:43:00","0:06:09","0:06:09","18.73","4.59","4.50","","8.42","8.42"
"133","Stop without doors","","8:49:31","8:49:40","","","","","18.78","","4.56","","","8.75"
"134","Drive through","University & Goodwin (SE Corner),2","8:49:45","8:49:45","8:43:20","8:43:20","0:06:25","0:06:25","18.80","4.66","4.57","","6.59","8.95"
"135","Stop without doors","","8:50:19","8:50:30","","","","","19.00","","4.77","","","21.65"
"136","Stop without doors","","8:51:16","8:51:28","","","","","19.14","","4.91","","","10.61"
"137","Drive through","Lincoln & Park (SE Corner),2","8:51:31","8:51:31","8:44:44","8:44:44","0:06:47","0:06:47","19.14","4.98","4.91","","11.76","7.46"
"138","Drive through","Lincoln & Church (SE Corner),2","8:51:37","8:51:37","8:45:20","8:45:20","0:06:17","0:06:17","19.17","5.04","4.94","","17.90","17.90"
"139","Drive through","Fairview & Lincoln (SE Corner),2","8:51:53","8:51:53","8:46:32","8:46:32","0:05:21","0:05:21","19.31","5.16","5.08","","31.18","31.18"
"140","Drive through","Lincoln & Wascher (SE Corner),2","8:52:06","8:52:06","8:47:05","8:47:05","0:05:01","0:05:01","19.45","5.33","5.22","","37.86","37.86"
"141","Drive through","Lincoln at Atrium Apts (East Side),2","8:52:21","8:52:21","8:47:46","8:47:46","0:04:35","0:04:35","19.60","5.48","5.38","","37.44","37.44"
"142","Stop without doors","","8:52:44","8:52:53","","","","","19.76","","5.54","","","25.39"
"143","Drive through","Lincoln & Bradley (SE Corner),2","8:52:57","8:52:57","8:48:26","8:48:26","0:04:31","0:04:31","19.77","5.65","5.55","","17.09","7.83"
"144","Drive through","Lincoln & Kettering Park (SE Far Side),6","8:53:26","8:53:26","8:49:12","8:49:12","0:04:14","0:04:14","19.97","5.83","5.74","","23.99","23.99"
"145","Drive through","Kettering & Linview (SW Corner),3","8:53:42","8:53:42","8:49:48","8:49:48","0:03:54","0:03:54","20.05","5.92","5.82","","18.04","18.04"
"146","Stop without doors","","8:53:57","8:54:23","","","","","20.10","","5.87","","","12.23"
"147","Stop without doors","","8:54:49","8:59:33","","","","","20.20","","5.97","","","13.51"
"148","Drive through","Linview & Killarney (SE Corner),2","8:59:43","8:59:43","8:50:24","8:50:24","0:09:19","0:09:19","20.23","6.10","6.00","","1.84","12.98"
"149","Stop without doors","","8:59:55","9:00:25","","","","","20.27","","6.05","","","13.05"
"150","Drive through","Lincoln & Killarney (NE Corner),1","9:00:40","9:00:40","8:51:00","8:51:00","0:09:40","0:09:40","20.35","6.15","6.12","","7.30","17.30"
"151","Trip","Line ILLINI, Block 2203","","9:00:40","","8:58:00","","","20.35","","0.00","Pattern: 22S ILLINI 20","","0.00"
"152","Drive through","Lincoln & Killarney (NE Corner),1","9:00:40","9:00:40","8:58:00","8:58:00","0:02:40","0:02:40","20.35","0.00","0.00","","0.00",""
"153","Stop","Lincoln & Kettering Park (NW Corner),4","9:00:58","9:01:13","8:58:30","8:58:30","0:02:28","0:02:43","20.45","0.22","0.11","","20.76","20.76"
"154","Stop","One Illinois North,1","9:01:37","9:01:51","8:59:45","8:59:45","0:01:52","0:02:06","20.59","0.36","0.25","","20.79","20.79"
"155","Stop","One Illinois South,1","9:02:40","9:03:26","9:00:40","9:00:40","0:02:00","0:02:46","20.80","0.57","0.46","","15.30","15.30"
"156","Drive through","Lincoln & Wascher (NW Corner),4","9:03:53","9:03:53","9:01:25","9:01:25","0:02:28","0:02:28","20.99","0.74","0.65","","26.27","26.27"
"157","Stop","Fairview & Lincoln (NW Corner),4","9:04:16","9:04:24","9:01:45","9:01:45","0:02:31","0:02:39","21.12","0.90","0.77","","18.97","18.97"
"158","Drive through","Lincoln & Church (NW Corner),4","9:04:47","9:04:47","9:02:15","9:02:15","0:02:32","0:02:32","21.27","1.04","0.93","","24.90","24.90"
"159","Drive through","Lincoln & Park (West Side),4","9:05:05","9:05:05","9:02:25","9:02:25","0:02:40","0:02:40","21.34","1.11","1.00","","13.55","13.55"
"160","Stop without doors","","9:05:52","9:05:59","","","","","21.50","","1.16","","","12.05"
"161","Drive through","Campus Circle (North Side),2","9:06:03","9:06:03","9:03:00","9:03:00","0:03:03","0:03:03","21.51","1.30","1.17","","10.23","6.72"
"162","Stop without doors","","9:06:25","9:06:52","","","","","21.60","","1.26","","","15.15"
"163","Stop","Goodwin & Clark (NW Corner),4","9:07:35","9:08:43","9:04:00","9:04:00","0:03:35","0:04:43","21.67","1.49","1.33","","6.40","5.94"
"164","Stop","Goodwin & Main (NW Corner),4","9:09:01","9:09:15","9:04:46","9:04:46","0:04:15","0:04:29","21.73","1.55","1.39","","12.68","12.68"
"165","Stop without doors","","9:09:40","9:10:09","","","","","21.85","","1.51","","","16.83"
"166","Stop","Goodwin at Ceramics Building,1","9:10:36","9:11:00","9:05:38","9:05:38","0:04:58","0:05:22","21.94","1.75","1.60","","9.26","12.18"
"167","Stop without doors","","9:11:13","9:11:54","","","","","21.98","","1.64","","","11.88"
"168","Stop without doors","","9:12:25","9:12:33","","","","","22.07","","1.72","","","9.53"
"169","Drive through","Green & Goodwin (NW Far Side),8","9:12:36","9:12:36","9:06:54","9:06:54","0:05:42","0:05:42","22.07","1.88","1.73","","4.85","5.22"
"170","Stop","Illini Union (Island Shelter),9","9:13:10","9:15:34","9:08:00","9:08:00","0:05:10","0:07:34","22.20","2.00","1.86","","13.62","13.62"
"171","Stop","Transit Plaza (SW Platform),3","9:16:18","9:16:38","9:11:00","9:11:00","0:05:18","0:05:38","22.41","2.24","2.07","","16.99","16.99"
"172","Stop","Wright & Chalmers (NW Corner),4","9:17:01","9:17:18","9:11:53","9:11:53","0:05:08","0:05:25","22.49","2.33","2.15","","13.23","13.23"
"173","Stop","5th & Chalmers (NE Corner),1","9:18:10","9:18:18","9:12:45","9:12:45","0:05:25","0:05:33","22.65","2.49","2.31","","11.02","11.02"
"174","Drive through","4th & Chalmers (NE Corner),1","9:18:50","9:18:50","9:13:53","9:13:53","0:04:57","0:04:57","22.75","2.57","2.40","","10.63","10.63"
"175","Stop without doors","","9:19:45","9:19:59","","","","","22.92","","2.58","","","11.60"
"176","Drive through","Third & Daniel (NW Far Side),8","9:20:08","9:20:08","9:16:00","9:16:00","0:04:08","0:04:08","22.96","2.76","2.62","","9.78","13.92"
"177","Stop","First & Daniel (NE Corner),1","9:20:44","9:21:01","9:17:11","9:17:11","0:03:33","0:03:50","23.07","2.92","2.73","","11.31","11.31"
"178","Stop","First & Armory (NW Corner),4","9:21:31","9:21:41","9:18:02","9:18:02","0:03:29","0:03:39","23.24","3.11","2.90","","20.51","20.51"
"179","Stop","First & Gregory (NW Corner),4","9:22:03","9:22:10","9:18:47","9:18:47","0:03:16","0:03:23","23.33","3.19","2.99","","14.34","14.34"
"180","Stop","First & Stadium (NW Corner),4","9:22:33","9:22:44","9:19:32","9:19:32","0:03:01","0:03:12","23.42","3.29","3.08","","14.30","14.30"
"181","Stop","ARC (South Side),1","9:23:33","9:23:46","9:20:41","9:20:41","0:02:52","0:03:05","23.66","3.52","3.32","","17.54","17.54"
"182","Stop","Fourth & Peabody (NE Far Side),5","9:24:32","9:24:44","9:21:41","9:21:41","0:02:51","0:03:03","23.82","3.68","3.47","","12.31","12.31"
"183","Stop without doors","","9:25:11","9:25:33","","","","","23.96","","3.62","","","19.23"
"184","Drive through","Fourth & Gregory (SE Corner),2","9:25:43","9:25:43","9:22:41","9:22:41","0:03:02","0:03:02","23.98","3.83","3.64","","10.17","8.06"
"185","Stop without doors","","9:26:35","9:26:43","","","","","24.23","","3.88","","","16.82"
"186","Drive through","Gregory at Library (South Side Shelter),1","9:26:57","9:26:57","9:24:00","9:24:00","0:02:57","0:02:57","24.27","4.09","3.93","","14.06","11.83"
"187","Stop","Gregory at Mumford Hall (South Side),1","9:27:18","9:27:30","9:24:30","9:24:30","0:02:48","0:03:00","24.37","4.25","4.02","","16.30","16.30"
"188","Stop","Goodwin & Gregory (South Side),3","9:27:48","9:27:57","9:25:15","9:25:15","0:02:33","0:02:42","24.46","4.33","4.12","","18.65","18.65"
