"Created by MOBILEstatistics - INIT Inc."

"No","Type","Stop","Actual arr","Actual dep","Sched. arr","Sched. dep","Diff. arr","Diff. dep","Odometer","Sched. total distance","Distance","Graphic","V [mph] Stop","V [mph]"
"79","Stop","Springfield & Country Fair Dr. (SE),2","7:24:01","7:24:23","7:24:05","7:24:05","-0:00:04","0:00:18","10.34","2.11","2.20","","13.53","13.53"
"80","Stop","Country Fair Dr at Gramercy (East Side),2","7:25:05","7:25:12","7:24:25","7:24:25","0:00:40","0:00:47","10.51","2.26","2.36","","14.28","14.28"
"81","Drive through","Social Security (East Side),2","7:25:30","7:25:30","7:24:50","7:24:50","0:00:40","0:00:40","10.60","2.35","2.46","","18.15","18.15"
"82","Stop without doors","","7:26:27","7:26:36","","","","","10.86","","2.71","","","16.41"
"83","Drive through","University & Victor (SW Corner),3","7:27:03","7:27:03","7:26:05","7:26:05","0:00:58","0:00:58","11.03","2.75","2.89","","16.77","23.12"
"84","Drive through","University & Fair (SW Corner),3","7:27:13","7:27:13","7:26:35","7:26:35","0:00:38","0:00:38","11.12","2.88","2.97","","30.20","30.20"
"85","Drive through","University & Draper (SW Corner),3","7:27:27","7:27:27","7:27:30","7:27:30","-0:00:03","-0:00:03","11.23","2.99","3.09","","30.20","30.20"
"86","Stop","University & Russell (SW Corner),3","7:27:53","7:28:02","7:27:50","7:27:50","0:00:03","0:00:12","11.37","3.15","3.23","","18.93","18.93"
"87","Drive through","University & James (SW Corner),3","7:28:23","7:28:23","7:28:20","7:28:20","0:00:03","0:00:03","11.50","3.27","3.36","","22.91","22.91"
"88","Stop","University & McKinley (SW Corner),3","7:28:44","7:28:56","7:28:50","7:28:50","-0:00:06","0:00:06","11.62","3.40","3.47","","19.60","19.60"
"89","Drive through","University & Willis (SW Corner),3","7:29:19","7:29:19","7:29:20","7:29:20","-0:00:01","-0:00:01","11.76","3.53","3.62","","22.86","22.86"
"90","Drive through","University & Prospect (SW Corner),3","7:30:01","7:30:01","7:30:00","7:30:00","0:00:01","0:00:01","11.86","3.62","3.72","","8.15","8.15"
"91","Stop","University & New (SW Corner),3","7:30:44","7:31:03","7:30:50","7:30:50","-0:00:06","0:00:13","12.05","3.85","3.91","","16.13","16.13"
"92","Stop","University & Lynn (SW Corner),3","7:31:34","7:31:47","7:31:20","7:31:20","0:00:14","0:00:27","12.18","3.98","4.04","","14.80","14.80"
"93","Stop","University & Elm (SW Corner),3","7:32:07","7:32:26","7:31:50","7:31:50","0:00:17","0:00:36","12.27","4.07","4.13","","16.22","16.22"
"94","Drive through","University & Prairie (SW Corner),3","7:32:42","7:32:42","7:32:10","7:32:10","0:00:32","0:00:32","12.38","4.15","4.23","","24.47","24.47"
"95","Stop without doors","","7:33:07","7:33:17","","","","","12.44","","4.29","","","8.77"
"96","Drive through","University & Randolph (SW Corner),3","7:33:41","7:33:41","7:32:50","7:32:50","0:00:51","0:00:51","12.56","4.33","4.42","","11.11","18.18"
"97","Drive through","University & Neil (SW Corner),3","7:33:53","7:33:53","7:33:15","7:33:15","0:00:38","0:00:38","12.64","4.41","4.50","","24.80","24.80"
"98","Stop","Illinois Terminal (Platform A),1","7:34:47","7:34:47","7:35:00","7:35:00","-0:00:13","-0:00:13","12.81","4.59","4.66","","11.02","11.02"
"99","Trip","Line ORANGEHOPPER, Block 601","","7:35:08","","7:40:00","","","12.81","","0.00","Pattern: ORANGEHOPPER 11","","0.00"
"100","Stop","Illinois Terminal (Platform A),1","7:35:08","7:35:08","7:40:00","7:40:00","-0:04:52","-0:04:52","12.81","0.00","0.00","","0.00",""
"101","Stop with doors","","7:35:41","7:43:55","","","","","12.87","","0.07","","","6.58"
"102","Drive through","University & Second (SE Far Side),6","7:45:04","7:45:04","7:41:24","7:41:24","0:03:40","0:03:40","13.22","0.44","0.42","","2.49","18.35"
"103","Drive through","University & Fourth (SW Corner),3","7:45:22","7:45:22","7:42:08","7:42:08","0:03:14","0:03:14","13.37","0.60","0.56","","29.58","29.58"
"104","Drive through","University & Sixth (SW Corner),3","7:45:40","7:45:40","7:42:52","7:42:52","0:02:48","0:02:48","13.53","0.76","0.72","","31.70","31.70"
"105","Stop","Park & Wright (SE Corner),2","7:46:25","7:46:32","7:43:36","7:43:36","0:02:49","0:02:56","13.68","0.92","0.88","","12.63","12.63"
"106","Drive through","Park & Romine (SW Corner),3","7:46:54","7:46:54","7:44:20","7:44:20","0:02:34","0:02:34","13.75","1.00","0.95","","11.49","11.49"
"107","Stop","Goodwin & Park (SW Corner),3","7:47:22","7:47:27","7:45:04","7:45:04","0:02:18","0:02:23","13.90","1.16","1.10","","19.18","19.18"
"108","Stop","University & Harvey (SE Far Side),6","7:48:07","7:48:19","7:45:48","7:45:48","0:02:19","0:02:31","14.09","1.35","1.29","","17.29","17.29"
"109","Drive through","Lincoln & Park (SE Corner),2","7:49:07","7:49:07","7:46:32","7:46:32","0:02:35","0:02:35","14.28","1.54","1.48","","13.71","13.71"
"110","Drive through","Church & Busey (SW Corner),3","7:49:45","7:49:45","7:47:04","7:47:04","0:02:41","0:02:41","14.48","1.74","1.68","","19.31","19.31"
"111","Drive through","Coler & Church (SW Corner),3","7:50:03","7:50:03","7:47:26","7:47:26","0:02:37","0:02:37","14.53","1.80","1.72","","9.08","9.08"
"112","Drive through","Church & Orchard (SW Corner),3","7:50:28","7:50:28","7:48:00","7:48:00","0:02:28","0:02:28","14.60","1.87","1.80","","11.19","11.19"
"113","Drive through","Park & Central (SW Corner),3","7:51:08","7:51:08","7:48:40","7:48:40","0:02:28","0:02:28","14.81","2.09","2.01","","18.91","18.91"
"114","Stop","Broadway & Park (SW Corner),3","7:51:35","7:51:50","7:49:20","7:49:20","0:02:15","0:02:30","14.97","2.27","2.16","","20.22","20.22"
"115","Drive through","Broadway & University (SW Far Side),7","7:52:34","7:52:34","7:50:00","7:50:00","0:02:34","0:02:34","15.08","2.37","2.28","","9.21","9.21"
"116","Drive through","Save A Lot (West Side),1","7:52:59","7:52:59","7:50:30","7:50:30","0:02:29","0:02:29","15.20","2.48","2.39","","17.01","17.01"
"117","Drive through","Main & Vine (SW Corner),3","7:53:55","7:53:55","7:52:00","7:52:00","0:01:55","0:01:55","15.45","2.72","2.65","","16.26","16.26"
"118","Stop","Lincoln Square Courthouse,2","7:54:44","7:54:44","7:53:00","7:53:00","0:01:44","0:01:44","15.60","2.88","2.79","","10.78","10.78"
"119","Trip","Line ORANGE, Block 601","","7:55:15","","7:55:00","","","15.60","","0.00","Pattern: [@2.0.86175868@]ORANGE 63","","0.00"
"120","Stop","Lincoln Square Courthouse,2","7:55:15","7:55:15","7:55:00","7:55:00","0:00:15","0:00:15","15.60","0.00","0.00","","0.00",""
"121","Stop without doors","","7:55:26","7:55:42","","","","","15.61","","0.02","","","4.07"
"122","Drive through","Save A Lot (East Side),2","7:56:15","7:56:15","7:56:26","7:56:26","-0:00:11","-0:00:11","15.79","0.18","0.19","","11.38","19.32"
"123","Drive through","Broadway & University (SE Corner),2","7:56:28","7:56:28","7:56:48","7:56:48","-0:00:20","-0:00:20","15.86","0.27","0.27","","21.17","21.17"
"124","Stop without doors","","7:56:39","7:57:43","","","","","15.88","","0.29","","","5.29"
"125","Drive through","Broadway & Park (NW Far Side),8","7:58:13","7:58:13","7:57:10","7:57:10","0:01:03","0:01:03","15.99","0.40","0.40","","4.35","13.28"
"126","Drive through","Park & Central (NE Corner),1","7:58:29","7:58:29","7:57:54","7:57:54","0:00:35","0:00:35","16.13","0.54","0.54","","32.86","32.86"
"127","Drive through","Church & Orchard (NE Corner),1","7:59:24","7:59:24","7:58:38","7:58:38","0:00:46","0:00:46","16.36","0.76","0.77","","14.85","14.85"
"128","Drive through","Coler & Church (NE Corner),1","7:59:41","7:59:41","7:59:18","7:59:18","0:00:23","0:00:23","16.41","0.83","0.82","","10.93","10.93"
"129","Drive through","Church & Busey (NE Corner),1","7:59:50","7:59:50","7:59:40","7:59:40","0:00:10","0:00:10","16.48","0.90","0.88","","24.86","24.86"
"130","Stop without doors","","8:00:15","8:01:08","","","","","16.58","","0.99","","","15.57"
"131","Stop without doors","","8:01:39","8:02:00","","","","","16.68","","1.09","","","11.33"
"132","Drive through","Lincoln & Park (West Side),4","8:02:02","8:02:02","8:00:02","8:00:02","0:02:00","0:02:00","16.68","1.09","1.09","","5.65","2.24"
"133","Stop","Campus Circle (North Side),2","8:02:37","8:02:47","8:00:42","8:00:42","0:01:55","0:02:05","16.82","1.28","1.23","","14.26","14.26"
"134","Drive through","University & Goodwin (NE Corner),1","8:03:10","8:03:10","8:01:07","8:01:07","0:02:03","0:02:03","16.96","1.40","1.37","","22.18","22.18"
"135","Stop without doors","","8:03:32","8:03:43","","","","","17.00","","1.41","","","6.21"
"136","Drive through","Goodwin & Park (NW Far Side),8","8:03:53","8:03:53","8:01:32","8:01:32","0:02:21","0:02:21","17.03","1.49","1.44","","5.94","11.86"
"137","Drive through","Park & Romine (North Side),1","8:04:22","8:04:22","8:02:16","8:02:16","0:02:06","0:02:06","17.17","1.63","1.58","","17.44","17.44"
"138","Stop","Park & Wright (NE Corner),1","8:04:39","8:04:47","8:03:00","8:03:00","0:01:39","0:01:47","17.24","1.72","1.65","","14.22","14.22"
"139","Drive through","University & Sixth (NW Far Side),8","8:05:24","8:05:24","8:03:50","8:03:50","0:01:34","0:01:34","17.40","1.88","1.81","","15.78","15.78"
"140","Drive through","University & Fourth (NE Corner),1","8:05:38","8:05:38","8:04:20","8:04:20","0:01:18","0:01:18","17.55","2.03","1.96","","37.71","37.71"
"141","Stop","University & Second (NE Corner),1","8:06:05","8:06:20","8:05:00","8:05:00","0:01:05","0:01:20","17.74","2.21","2.15","","25.11","25.11"
"142","Stop","Illinois Terminal (Platform B),2","8:07:58","8:08:26","8:07:00","8:07:00","0:00:58","0:01:26","18.01","2.51","2.41","","9.84","9.84"
"143","Stop without doors","","8:09:12","8:09:34","","","","","18.12","","2.53","","","8.71"
"144","Drive through","Walnut & Logan (NE Corner),1","8:09:47","8:09:47","8:07:39","8:07:39","0:02:08","0:02:08","18.15","2.64","2.56","","6.25","8.09"
"145","Stop without doors","","8:10:00","8:10:18","","","","","18.17","","2.58","","","6.03"
"146","Drive through","Walnut & University (SE Corner),2","8:10:29","8:10:29","8:07:58","8:07:58","0:02:31","0:02:31","18.20","2.71","2.61","","4.85","11.39"
"147","Drive through","Main & Fremont (NE Corner),1","8:11:09","8:11:09","8:08:38","8:08:38","0:02:31","0:02:31","18.35","2.86","2.76","","13.37","13.37"
"148","Drive through","Church & Neil (NW Far Side),8","8:11:40","8:11:40","8:09:07","8:09:07","0:02:33","0:02:33","18.44","2.95","2.85","","10.18","10.18"
"149","Drive through","Church & State (NE Corner),1","8:12:05","8:12:05","8:09:43","8:09:43","0:02:22","0:02:22","18.57","3.08","2.97","","18.26","18.26"
"150","Drive through","Church & Prairie (NE Corner),1","8:12:16","8:12:16","8:10:02","8:10:02","0:02:14","0:02:14","18.66","3.17","3.06","","29.49","29.49"
"151","Drive through","Church & Elm (NE Corner),1","8:12:26","8:12:26","8:10:21","8:10:21","0:02:05","0:02:05","18.75","3.26","3.15","","32.44","32.44"
"152","Drive through","Church & Lynn (NE Corner),1","8:12:50","8:12:50","8:10:40","8:10:40","0:02:10","0:02:10","18.83","3.35","3.24","","12.21","12.21"
"153","Drive through","Church & New (NE Corner),1","8:13:07","8:13:07","8:11:19","8:11:19","0:01:48","0:01:48","18.97","3.48","3.38","","31.19","31.19"
"154","Drive through","Church St. (North Side),2","8:13:13","8:13:13","8:11:48","8:11:48","0:01:25","0:01:25","19.03","3.57","3.44","","34.30","34.30"
"155","Drive through","Church & Prospect (NE Corner),1","8:13:22","8:13:22","8:12:07","8:12:07","0:01:15","0:01:15","19.09","3.64","3.50","","25.11","25.11"
"156","Drive through","Church & Willis (NE Corner),1","8:13:48","8:13:48","8:12:46","8:12:46","0:01:02","0:01:02","19.26","3.80","3.67","","23.58","23.58"
"157","Drive through","Church & McKinley (NE Corner),1","8:14:01","8:14:01","8:13:25","8:13:25","0:00:36","0:00:36","19.38","3.92","3.79","","33.04","33.04"
"158","Drive through","Church & James (NE Corner),1","8:14:15","8:14:15","8:14:05","8:14:05","0:00:10","0:00:10","19.52","4.05","3.92","","33.88","33.88"
"159","Drive through","Church & Russell (NE Corner),1","8:14:27","8:14:27","8:14:45","8:14:45","-0:00:18","-0:00:18","19.63","4.17","4.04","","33.56","33.56"
"160","Drive through","Church & Garfield (NE Corner),1","8:14:38","8:14:38","8:15:05","8:15:05","-0:00:27","-0:00:27","19.73","4.27","4.14","","32.54","32.54"
"161","Drive through","Church & Draper (NE Corner),1","8:14:44","8:14:44","8:15:34","8:15:34","-0:00:50","-0:00:50","19.78","4.33","4.19","","34.68","34.68"
"162","Drive through","Church & Fair (NE Corner),1","8:14:56","8:14:56","8:16:28","8:16:28","-0:01:32","-0:01:32","19.90","4.44","4.31","","34.12","34.12"
"163","Stop without doors","","8:15:18","8:18:41","","","","","20.02","","4.42","","","19.22"
"164","Drive through","Church & Victor (NE Corner),1","8:18:47","8:18:47","8:17:17","8:17:17","0:01:30","0:01:30","20.03","4.57","4.44","","2.04","7.83"
"165","Stop without doors","","8:19:04","8:19:18","","","","","20.08","","4.49","","","11.06"
"166","Drive through","Church & Mattis (NE Corner),1","8:19:30","8:19:30","8:17:46","8:17:46","0:01:44","0:01:44","20.11","4.66","4.52","","7.18","10.07"
"167","Stop without doors","","8:20:06","8:21:01","","","","","20.37","","4.78","","","25.29"
"168","Drive through","Country Fair Dr. & Park (NW Corner),4","8:21:22","8:21:22","8:19:20","8:19:20","0:02:02","0:02:02","20.48","5.00","4.89","","11.83","19.71"
"169","Drive through","Social Security (West Side),1","8:21:32","8:21:32","8:20:16","8:20:16","0:01:16","0:01:16","20.58","5.12","4.99","","36.47","36.47"
"170","Drive through","Country Fair Dr at Gramercy (West Side),1","8:21:38","8:21:38","8:20:44","8:20:44","0:00:54","0:00:54","20.63","5.18","5.04","","29.83","29.83"
"171","Stop without doors","","8:22:11","8:22:46","","","","","20.76","","5.17","","","14.04"
"172","Drive through","Springfield & Country Fair Dr. (SE Far),6","8:23:05","8:23:05","8:21:22","8:21:22","0:01:43","0:01:43","20.86","5.39","5.27","","9.36","18.49"
"173","Drive through","Springfield at Round Barn (SW Corner),3","8:23:22","8:23:22","8:21:37","8:21:37","0:01:45","0:01:45","21.01","5.54","5.42","","32.37","32.37"
"174","Stop without doors","","8:23:40","8:23:56","","","","","21.08","","5.49","","","12.93"
"175","Drive through","Springfield & Mattis (SW Corner),3","8:23:59","8:23:59","8:22:22","8:22:22","0:01:37","0:01:37","21.08","5.63","5.49","","6.59","3.73"
"176","Drive through","Mattis & Round Barn (NW Corner),4","8:24:25","8:24:25","8:23:07","8:23:07","0:01:18","0:01:18","21.21","5.78","5.62","","17.99","17.99"
"177","Stop","Round Barn Road (North Side),2","8:24:56","8:24:56","8:24:00","8:24:00","0:00:56","0:00:56","21.35","5.96","5.76","","16.10","16.10"
"178","Trip","Line ORANGE, Block 601","","8:27:58","","8:27:00","","","21.35","","0.00","Pattern: [@2.0.86175868@]ORANGE 13","","0.00"
"179","Stop","Round Barn Road (North Side),2","8:27:58","8:27:58","8:27:00","8:27:00","0:00:58","0:00:58","21.35","0.00","0.00","","0.00",""
"180","Drive through","Round Barn & Country Fair Dr. (NE),1","8:28:14","8:28:14","8:27:30","8:27:30","0:00:44","0:00:44","21.51","0.15","0.17","","36.50","36.50"
"181","Stop without doors","","8:28:50","8:28:59","","","","","21.61","","0.26","","","9.70"
"182","Drive through","Springfield & Country Fair Dr. (SE),2","8:29:05","8:29:05","8:28:00","8:28:00","0:01:05","0:01:05","21.62","0.26","0.28","","7.81","8.21"
