"Created by MOBILEstatistics - INIT Inc."

"No","Type","Stop","Actual arr","Actual dep","Sched. arr","Sched. dep","Diff. arr","Diff. dep","Odometer","Sched. total distance","Distance","Graphic","V [mph] Stop","V [mph]"
"88","Stop","Colorado at Steer Place (South Side),1","7:31:22","7:31:41","7:27:42","7:27:42","0:03:40","0:03:59","15.64","10.47","10.18","","11.45","11.45"
"89","Stop","Philo & Colorado (NE Far Side),5","7:32:30","7:32:36","7:28:08","7:28:08","0:04:22","0:04:28","15.83","10.65","10.37","","13.88","13.88"
"90","Drive through","Sunnycrest (East Side),2","7:32:55","7:32:55","7:28:34","7:28:34","0:04:21","0:04:21","15.95","10.75","10.49","","22.14","22.14"
"91","Drive through","Florida & Philo (SE Corner),2","7:33:27","7:33:27","7:29:00","7:29:00","0:04:27","0:04:27","16.06","10.86","10.60","","12.17","12.17"
"92","Drive through","Philo & Pennsylvania (East Side),2","7:33:39","7:33:39","7:29:16","7:29:16","0:04:23","0:04:23","16.12","10.93","10.66","","19.39","19.39"
"93","Drive through","Philo & Laurel (East Side),2","7:33:52","7:33:52","7:29:48","7:29:48","0:04:04","0:04:04","16.22","11.03","10.76","","27.19","27.19"
"94","Stop","Fairlawn & Eastern (NE Corner),1","7:34:23","7:34:53","7:30:36","7:30:36","0:03:47","0:04:17","16.35","11.19","10.90","","15.81","15.81"
"95","Drive through","Fairlawn & Patton (NE Corner),1","7:35:11","7:35:11","7:30:52","7:30:52","0:04:19","0:04:19","16.47","11.29","11.02","","23.99","23.99"
"96","Drive through","Fairlawn & Cottage Grove (NE Corner),1","7:35:38","7:35:38","7:31:24","7:31:24","0:04:14","0:04:14","16.59","11.40","11.13","","14.92","14.92"
"97","Drive through","Cottage Grove & Eastern (SE Corner),2","7:35:54","7:35:54","7:31:56","7:31:56","0:03:58","0:03:58","16.69","11.54","11.23","","24.05","24.05"
"98","Drive through","Cottage Grove & Washington (SE Corner),2","7:36:18","7:36:18","7:32:12","7:32:12","0:04:06","0:04:06","16.79","11.64","11.33","","13.80","13.80"
"99","Drive through","Cottage Grove & Oregon (SE Corner),2","7:36:53","7:36:53","7:32:44","7:32:44","0:04:09","0:04:09","16.95","11.79","11.49","","16.56","16.56"
"100","Drive through","Cottage Grove & Illinois (SE Corner),2","7:37:06","7:37:06","7:33:15","7:33:15","0:03:51","0:03:51","17.06","11.90","11.60","","30.81","30.81"
"101","Drive through","Cottage Grove & Green (SE Corner),2","7:37:30","7:37:30","7:33:30","7:33:30","0:04:00","0:04:00","17.16","12.01","11.70","","15.38","15.38"
"102","Drive through","Green & Lynn (NE Corner),1","7:37:41","7:37:41","7:34:00","7:34:00","0:03:41","0:03:41","17.24","12.11","11.78","","26.03","26.03"
"103","Drive through","Green & Anderson (North Side),1","7:37:57","7:37:57","7:34:30","7:34:30","0:03:27","0:03:27","17.36","12.23","11.90","","26.71","26.71"
"104","Drive through","Green & Maple (NE Corner),1","7:38:16","7:38:16","7:35:00","7:35:00","0:03:16","0:03:16","17.50","12.36","12.04","","26.49","26.49"
"105","Stop without doors","","7:38:41","7:38:51","","","","","17.60","","12.15","","","15.31"
"106","Drive through","Vine & Green (NE Corner),1","7:38:58","7:38:58","7:35:30","7:35:30","0:03:28","0:03:28","17.61","12.49","12.15","","9.75","3.84"
"107","Stop without doors","","7:39:54","7:40:02","","","","","17.83","","12.37","","","14.27"
"108","Stop","Lincoln Square Garage East,1","7:40:22","7:40:22","7:36:00","7:36:00","0:04:22","0:04:22","17.86","12.79","12.41","","10.84","5.60"
"109","Trip","Line RED, Block 204","","7:42:32","","7:40:00","","","17.86","","0.00","Pattern: [@2.0.80546903@]58","","0.00"
"110","Stop","Lincoln Square Garage East,1","7:42:32","7:42:32","7:40:00","7:40:00","0:02:32","0:02:32","17.86","0.00","0.00","","0.00",""
"111","Stop without doors","","7:43:09","7:43:48","","","","","18.01","","0.15","","","13.79"
"112","Drive through","Vine & Green (SE Far Side),6","7:44:26","7:44:26","7:40:48","7:40:48","0:03:38","0:03:38","18.10","0.24","0.24","","7.44","8.89"
"113","Drive through","Green & Maple (SW Corner),3","7:44:41","7:44:41","7:41:20","7:41:20","0:03:21","0:03:21","18.19","0.33","0.33","","21.48","21.48"
"114","Drive through","Green & Anderson (SW Corner),3","7:45:00","7:45:00","7:41:52","7:41:52","0:03:08","0:03:08","18.31","0.45","0.45","","23.32","23.32"
"115","Drive through","Green & Lynn (SW Corner),3","7:45:18","7:45:18","7:42:24","7:42:24","0:02:54","0:02:54","18.44","0.58","0.59","","26.48","26.48"
"116","Stop without doors","","7:45:36","7:46:12","","","","","18.54","","0.68","","","18.15"
"117","Drive through","Cottage Grove & Green (SW Corner),3","7:46:16","7:46:16","7:42:56","7:42:56","0:03:20","0:03:20","18.54","0.69","0.68","","5.98","5.04"
"118","Drive through","Cottage Grove & Illinois (NW Corner),4","7:46:36","7:46:36","7:43:12","7:43:12","0:03:24","0:03:24","18.65","0.79","0.79","","20.03","20.03"
"119","Drive through","Cottage Grove & Oregon (NW Corner),4","7:46:51","7:46:51","7:43:44","7:43:44","0:03:07","0:03:07","18.76","0.90","0.90","","26.10","26.10"
"120","Drive through","Cottage Grove & Washington (NW Corner),4","7:47:44","7:47:44","7:44:00","7:44:00","0:03:44","0:03:44","18.91","1.05","1.05","","10.18","10.18"
"121","Drive through","Cottage Grove & Eastern (NW Corner),4","7:47:59","7:47:59","7:44:15","7:44:15","0:03:44","0:03:44","19.01","1.15","1.15","","23.42","23.42"
"122","Drive through","Fairlawn & Cottage Grove (SE Far Side),6","7:48:29","7:48:29","7:44:45","7:44:45","0:03:44","0:03:44","19.16","1.30","1.30","","18.42","18.42"
"123","Drive through","Fairlawn & Patton (South Side),3","7:48:40","7:48:40","7:45:15","7:45:15","0:03:25","0:03:25","19.23","1.38","1.38","","23.80","23.80"
"124","Drive through","Fairlawn & Eastern (South Side),3","7:48:55","7:48:55","7:45:30","7:45:30","0:03:25","0:03:25","19.33","1.47","1.47","","23.27","23.27"
"125","Stop without doors","","7:49:16","7:49:42","","","","","19.37","","1.51","","","5.76"
"126","Drive through","Philo & Laurel (NW Corner),4","7:50:03","7:50:03","7:46:15","7:46:15","0:03:48","0:03:48","19.47","1.63","1.61","","7.44","18.33"
"127","Drive through","Philo & Pennsylvania (NW Corner),4","7:50:15","7:50:15","7:46:45","7:46:45","0:03:30","0:03:30","19.57","1.74","1.71","","30.39","30.39"
"128","Stop without doors","","7:50:28","7:50:43","","","","","19.61","","1.75","","","10.67"
"129","Drive through","Florida & Philo (NW Corner),4","7:50:47","7:50:47","7:47:00","7:47:00","0:03:47","0:03:47","19.62","1.79","1.76","","5.04","5.60"
"130","Drive through","Sunnycrest (West Side),1","7:51:11","7:51:11","7:47:40","7:47:40","0:03:31","0:03:31","19.77","1.92","1.91","","22.65","22.65"
"131","Stop","Philo & Colorado (NW Corner),4","7:51:32","7:51:50","7:48:20","7:48:20","0:03:12","0:03:30","19.87","2.05","2.01","","16.73","16.73"
"132","Drive through","Philo & Harding (NW Corner),4","7:52:11","7:52:11","7:49:00","7:49:00","0:03:11","0:03:11","19.94","2.12","2.09","","13.43","13.43"
"133","Drive through","Steer Place (North Side),2","7:52:43","7:52:43","7:49:40","7:49:40","0:03:03","0:03:03","20.11","2.27","2.25","","18.67","18.67"
"134","Stop","Cottage Grove & Harding (NE Corner),1","7:52:56","7:53:28","7:50:20","7:50:20","0:02:36","0:03:08","20.15","2.34","2.29","","10.33","10.33"
"135","Drive through","Cottage Grove & Brighton (NW Corner),4","7:53:43","7:53:43","7:51:00","7:51:00","0:02:43","0:02:43","20.23","2.41","2.37","","20.58","20.58"
"136","Drive through","Cottage Grove & Mitchem (NW Corner),4","7:53:51","7:53:51","7:51:40","7:51:40","0:02:11","0:02:11","20.27","2.46","2.41","","18.18","18.18"
"137","Drive through","Silver & Cottage Grove (NW Corner),4","7:54:08","7:54:08","7:52:20","7:52:20","0:01:48","0:01:48","20.32","2.52","2.46","","10.14","10.14"
"138","Drive through","Silver & Fletcher (SW Corner),3","7:54:35","7:54:35","7:53:00","7:53:00","0:01:35","0:01:35","20.47","2.66","2.61","","20.14","20.14"
"139","Stop","Silver & Vawter (SW Corner),3","7:54:48","7:55:02","7:53:40","7:53:40","0:01:08","0:01:22","20.51","2.73","2.65","","10.85","10.85"
"140","Stop","Philo & Silver (SW Corner),3","7:55:17","7:55:34","7:54:20","7:54:20","0:00:57","0:01:14","20.57","2.79","2.71","","14.62","14.62"
"141","Stop","Philo & Mumford (NW Corner),4","7:55:54","7:56:09","7:55:00","7:55:00","0:00:54","0:01:09","20.63","2.85","2.77","","9.96","9.96"
"142","Drive through","Philo & Scovill (NW Corner),4","7:57:03","7:57:03","7:56:14","7:56:14","0:00:49","0:00:49","20.97","3.17","3.11","","23.08","23.08"
"143","Drive through","Philo & Windsor (NW Corner),4","7:57:24","7:57:24","7:56:24","7:56:24","0:01:00","0:01:00","21.13","3.32","3.27","","26.74","26.74"
"144","Drive through","Trails & Philo (SE Far Side),6","7:58:22","7:58:22","7:57:00","7:57:00","0:01:22","0:01:22","21.55","3.75","3.69","","26.08","26.08"
"145","Drive through","Trails & Baronry (SW Corner),3","7:58:28","7:58:28","7:57:36","7:57:36","0:00:52","0:00:52","21.59","3.82","3.73","","23.49","23.49"
"146","Drive through","Trails & Chatham (SW Corner),3","7:58:48","7:58:48","7:57:58","7:57:58","0:00:50","0:00:50","21.70","3.93","3.84","","19.69","19.69"
"147","Drive through","Myra Ridge & Trails (SW Corner),3","7:59:09","7:59:09","7:58:16","7:58:16","0:00:53","0:00:53","21.79","4.02","3.93","","15.56","15.56"
"148","Drive through","Myra Ridge & Silver Hill (SE Corner),2","7:59:29","7:59:29","7:58:52","7:58:52","0:00:37","0:00:37","21.88","4.12","4.02","","17.01","17.01"
"149","Drive through","Susan Stone & Myra Ridge (SE Corner),2","7:59:57","7:59:57","7:59:28","7:59:28","0:00:29","0:00:29","22.01","4.24","4.15","","16.54","16.54"
"150","Drive through","Susan Stone & Galena (SE Corner),2","8:00:21","8:00:21","8:00:25","8:00:25","-0:00:04","-0:00:04","22.15","4.37","4.29","","20.60","20.60"
"151","Drive through","Susan Stone & Moss (SE Corner),2","8:00:34","8:00:34","8:01:21","8:01:21","-0:00:47","-0:00:47","22.23","4.46","4.37","","22.03","22.03"
"152","Drive through","Susan Stone & Summit (East Side),2","8:00:52","8:00:52","8:01:48","8:01:48","-0:00:56","-0:00:56","22.33","4.56","4.47","","20.39","20.39"
"153","Stop with doors","","8:01:00","8:02:36","","","","","22.34","","4.48","","","5.04"
"154","Drive through","Windsor & Myra Ridge (NE Far Side),5","8:03:42","8:03:42","8:03:04","8:03:04","0:00:38","0:00:38","22.66","4.90","4.80","","6.94","17.26"
"155","Stop","Amber & Myra Ridge (SE Corner),2","8:04:16","8:04:29","8:03:32","8:03:32","0:00:44","0:00:57","22.78","5.06","4.92","","12.97","12.97"
"156","Stop","Urbana Meijer (North Side),2","8:05:00","8:05:11","8:05:00","8:05:00","0:00:00","0:00:11","22.92","5.20","5.06","","15.81","15.81"
"157","Drive through","Amber & Philo (NE Corner),1","8:05:44","8:05:44","8:05:21","8:05:21","0:00:23","0:00:23","23.07","5.34","5.21","","16.14","16.14"
"158","Stop","McHenry & Philo (NW Far Side),8","8:06:02","8:06:12","8:06:24","8:06:24","-0:00:22","-0:00:12","23.11","5.40","5.25","","9.57","9.57"
"159","Stop","McHenry & Pond (NE Corner),1","8:06:41","8:06:58","8:07:06","8:07:06","-0:00:25","-0:00:08","23.24","5.53","5.38","","15.28","15.28"
"160","Stop","McHenry & Lynn St. 1 (NE Corner),1","8:07:30","8:07:38","8:07:48","8:07:48","-0:00:18","-0:00:10","23.41","5.69","5.55","","19.23","19.23"
"161","Stop","McHenry & Anderson (NE Corner),1","8:08:07","8:08:29","8:08:30","8:08:30","-0:00:23","-0:00:01","23.54","5.83","5.68","","16.28","16.28"
"162","Stop without doors","","8:09:10","8:09:18","","","","","23.63","","5.78","","","8.46"
"163","Stop","Anderson & Mumford (SE Corner),2","8:10:01","8:10:19","8:09:12","8:09:12","0:00:49","0:01:07","23.73","6.03","5.87","","7.64","8.28"
"164","Stop","Anderson & Silver (SE Corner),2","8:10:34","8:10:50","8:09:33","8:09:33","0:01:01","0:01:17","23.79","6.08","5.93","","13.43","13.43"
"165","Stop","Anderson & Harding (SE Corner),2","8:11:26","8:11:40","8:10:15","8:10:15","0:01:11","0:01:25","23.97","6.26","6.11","","17.65","17.65"
"166","Stop","Anderson & Colorado (SE Corner),2","8:11:58","8:12:26","8:10:36","8:10:36","0:01:22","0:01:50","24.02","6.31","6.16","","10.82","10.82"
"167","Stop","Anderson & Burkwood (SE Corner),2","8:12:52","8:13:07","8:11:18","8:11:18","0:01:34","0:01:49","24.14","6.44","6.28","","17.04","17.04"
"168","Stop","Florida & Anderson (SE Corner),2","8:13:48","8:14:06","8:12:00","8:12:00","0:01:48","0:02:06","24.29","6.58","6.43","","12.50","12.50"
"169","Drive through","Florida & Maple (NE Corner),1","8:14:29","8:14:29","8:12:37","8:12:37","0:01:52","0:01:52","24.42","6.70","6.56","","21.69","21.69"
"170","Stop","Florida & Vine (NE Corner),1","8:14:48","8:15:00","8:12:57","8:12:57","0:01:51","0:02:03","24.51","6.84","6.65","","16.25","16.25"
"171","Stop","Florida & Broadway (NE Corner),1","8:15:41","8:15:52","8:13:33","8:13:33","0:02:08","0:02:19","24.65","6.98","6.79","","12.17","12.17"
"172","Stop","Florida & Race (NE Corner),1","8:16:16","8:16:23","8:14:09","8:14:09","0:02:07","0:02:14","24.77","7.11","6.91","","18.09","18.09"
"173","Stop","Pennsylvania & Race (SE Corner),2","8:17:11","8:17:27","8:15:24","8:15:24","0:01:47","0:02:03","24.94","7.28","7.08","","12.77","12.77"
"174","Drive through","Penn & Carle (NE Corner),1","8:17:53","8:17:53","8:16:00","8:16:00","0:01:53","0:01:53","25.08","7.41","7.22","","19.19","19.19"
