"Created by MOBILEstatistics - INIT Inc."

"No","Type","Stop","Actual arr","Actual dep","Sched. arr","Sched. dep","Diff. arr","Diff. dep","Odometer","Sched. total distance","Distance","Graphic","V [mph] Stop","V [mph]"
"192","Stop without doors","","14:51:54","14:52:23","","","","","33.92","","3.60","","","18.28"
"193","Stop without doors","","14:53:01","14:53:33","","","","","34.06","","3.74","","","13.60"
"194","Drive through","Prospect & Washington (SE Corner),2","14:54:56","14:54:56","14:56:20","14:56:20","-0:01:24","-0:01:24","34.65","4.46","4.33","","15.24","25.34"
"195","Stop","Prospect & Vine (NW Far Side),8","14:55:35","14:55:42","14:57:00","14:57:00","-0:01:25","-0:01:18","34.78","4.62","4.46","","11.94","11.94"
"196","Drive through","Vine & Willis (NE Corner),1","14:56:00","14:56:00","14:57:20","14:57:20","-0:01:20","-0:01:20","34.89","4.72","4.57","","22.37","22.37"
"197","Stop","Vine & McKinley (NW Corner),1","14:56:44","14:56:47","14:57:40","14:57:40","-0:00:56","-0:00:53","35.02","4.84","4.70","","10.73","10.73"
"198","Drive through","McKinley & Harvard (SE Corner),2","14:57:03","14:57:03","14:58:20","14:58:20","-0:01:17","-0:01:17","35.11","4.95","4.79","","20.70","20.70"
"199","Stop","McKinley & Eureka (SE Corner),2","14:57:22","14:57:33","14:59:00","14:59:00","-0:01:38","-0:01:27","35.21","5.08","4.89","","18.02","18.02"
"200","Stop","Bradley & McKinley (SE Corner),2","14:57:57","14:58:12","14:59:40","14:59:40","-0:01:43","-0:01:28","35.33","5.19","5.01","","18.27","18.27"
"201","Stop","Thompson Park (North Side),1","14:58:40","14:58:53","15:00:00","15:00:00","-0:01:20","-0:01:07","35.47","5.34","5.14","","17.74","17.74"
"202","Drive through","Development Services Center (North Side),2","14:59:16","14:59:16","15:00:40","15:00:40","-0:01:24","-0:01:24","35.65","5.50","5.32","","27.82","27.82"
"203","Drive through","Bradley & Williamsburg (NE Corner),1","14:59:41","14:59:41","15:01:05","15:01:05","-0:01:24","-0:01:24","35.78","5.62","5.46","","19.15","19.15"
"204","Stop","Williamsburg & Summerlin (SE Corner),2","15:00:11","15:00:22","15:01:55","15:01:55","-0:01:44","-0:01:33","35.94","5.82","5.62","","19.39","19.39"
"205","Stop","Williamsburg & Garden Hills (NE Corner),1","15:00:46","15:01:05","15:02:20","15:02:20","-0:01:34","-0:01:15","36.06","5.94","5.74","","17.71","17.71"
"206","Stop","Williamsburg & Summit Ridge (NE Corner),1","15:01:35","15:01:35","15:03:35","15:03:35","-0:02:00","-0:02:00","36.22","6.11","5.90","","19.69","19.69"
"207","Dead run inter","Line GREY ALT, Block 3227","","15:01:49","","15:03:35","","","36.22","","0.00","Pattern: [WMBGSTRG:1][CE:9]","","0.00"
"208","Stop","Williamsburg & Summit Ridge (NE Corner),1","15:01:49","15:01:49","15:03:35","15:03:35","-0:01:46","-0:01:46","36.22","0.00","0.00","","0.00",""
"209","Stop with doors","","15:02:05","15:02:13","","","","","36.28","","0.06","","","12.17"
"210","Stop without doors","","15:05:30","15:05:40","","","","","37.51","","1.29","","","22.50"
"211","Stop with doors","","15:06:02","15:06:05","","","","","37.60","","1.39","","","15.76"
"212","Stop with doors","","15:07:43","15:08:01","","","","","38.31","","2.10","","","26.05"
"213","Stop with doors","","15:10:13","15:19:05","","","","","39.00","","2.78","","","18.76"
"214","Stop","Central High,9","15:19:20","15:19:20","15:11:35","15:11:35","0:07:45","0:07:45","39.02","2.18","2.80","","9.58","4.33"
"215","Trip","Line GREY ALT, Block 3227","","15:28:34","","15:25:00","","","39.02","","0.00","Pattern: [@2.0.84907145@]326","","0.00"
"216","Stop","Central High,9","15:28:34","15:28:34","15:25:00","15:25:00","0:03:34","0:03:34","39.02","0.00","0.00","","0.00",""
"217","Stop without doors","","15:28:39","15:28:49","","","","","39.02","","0.01","","","4.03"
"218","Stop without doors","","15:30:04","15:30:55","","","","","39.34","","0.33","","","15.13"
"219","Stop without doors","","15:31:22","15:31:37","","","","","39.43","","0.42","","","12.10"
"220","Stop without doors","","15:34:02","15:34:23","","","","","40.22","","1.21","","","19.72"
"221","Drive through","Prospect & Washington (SE Corner),2","15:34:52","15:34:52","15:30:00","15:30:00","0:04:52","0:04:52","40.39","1.32","1.38","","13.08","20.83"
"222","Stop","Prospect & Vine (NW Far Side),8","15:35:26","15:35:40","15:30:40","15:30:40","0:04:46","0:05:00","40.52","1.48","1.50","","13.43","13.43"
"223","Drive through","Vine & Willis (NE Corner),1","15:35:57","15:35:57","15:31:00","15:31:00","0:04:57","0:04:57","40.63","1.58","1.62","","23.43","23.43"
"224","Stop","Vine & McKinley (NW Corner),1","15:36:19","15:36:59","15:31:20","15:31:20","0:04:59","0:05:39","40.76","1.71","1.75","","21.46","21.46"
"225","Drive through","McKinley & Harvard (SE Corner),2","15:37:15","15:37:15","15:32:00","15:32:00","0:05:15","0:05:15","40.85","1.81","1.84","","20.70","20.70"
"226","Stop","McKinley & Eureka (SE Corner),2","15:37:34","15:37:47","15:32:40","15:32:40","0:04:54","0:05:07","40.95","1.94","1.93","","18.14","18.14"
"227","Stop","Bradley & McKinley (SE Corner),2","15:38:10","15:38:43","15:33:20","15:33:20","0:04:50","0:05:23","41.06","2.05","2.05","","18.19","18.19"
"228","Stop","Thompson Park (North Side),1","15:39:12","15:39:27","15:33:40","15:33:40","0:05:32","0:05:47","41.21","2.20","2.19","","17.82","17.82"
"229","Stop","Development Services Center (North Side),2","15:39:55","15:40:04","15:34:20","15:34:20","0:05:35","0:05:44","41.37","2.36","2.36","","21.42","21.42"
"230","Stop","Bradley & Williamsburg (NE Corner),1","15:40:28","15:41:01","15:34:40","15:34:40","0:05:48","0:06:21","41.49","2.49","2.47","","17.15","17.15"
"231","Drive through","Williamsburg & Summerlin (SE Corner),2","15:41:37","15:41:37","15:35:20","15:35:20","0:06:17","0:06:17","41.70","2.68","2.69","","21.69","21.69"
"232","Stop","Williamsburg & Garden Hills (NE Corner),1","15:41:58","15:42:16","15:35:40","15:35:40","0:06:18","0:06:36","41.80","2.80","2.79","","15.98","15.98"
"233","Drive through","Williamsburg & Summit Ridge (NE Corner),1","15:42:48","15:42:48","15:36:40","15:36:40","0:06:08","0:06:08","41.99","2.97","2.97","","21.33","21.33"
"234","Stop with doors","","15:42:59","15:44:59","","","","","42.01","","3.00","","","8.34"
"235","Stop with doors","","15:46:12","15:46:58","","","","","42.40","","3.39","","","19.16"
"236","Stop without doors","","15:47:47","15:47:54","","","","","42.75","","3.74","","","25.52"
"237","Stop","Bradley & Clayton (NE Corner),1","15:48:17","15:48:25","15:40:00","15:40:00","0:08:17","0:08:25","42.81","3.77","3.79","","8.97","9.05"
"238","Stop without doors","","15:48:48","15:49:03","","","","","42.88","","3.86","","","11.09"
"239","Drive through","Clayton & Higgins (NW Corner),4","15:49:27","15:49:27","15:41:00","15:41:00","0:08:27","0:08:27","42.98","3.99","3.97","","10.00","15.20"
"240","Drive through","Clayton & Compton (NE Corner),1","15:50:32","15:50:32","15:42:20","15:42:20","0:08:12","0:08:12","43.31","4.30","4.29","","18.14","18.14"
"241","Drive through","Clayton & Pomona (NE Corner),1","15:50:54","15:50:54","15:43:00","15:43:00","0:07:54","0:07:54","43.40","4.41","4.39","","15.66","15.66"
"242","Drive through","Pomona & Ed Hoffman (SE Corner),2","15:52:27","15:52:27","15:44:40","15:44:40","0:07:47","0:07:47","43.76","4.70","4.74","","13.76","13.76"
"243","Stop with doors","","15:52:43","15:52:47","","","","","43.81","","4.80","","","12.17"
"244","Drive through","Bonnie Blair & Nancy Beth (NE Corner),1","15:54:35","15:54:35","15:47:00","15:47:00","0:07:35","0:07:35","44.33","5.28","5.32","","16.19","17.38"
"245","Drive through","Bonnie Blair & Gold Medal (NE Corner),1","15:54:55","15:54:55","15:47:30","15:47:30","0:07:25","0:07:25","44.42","5.39","5.41","","15.78","15.78"
"246","Drive through","Bonnie Blair & Amy (NE Corner),1","15:55:18","15:55:18","15:48:10","15:48:10","0:07:08","0:07:08","44.53","5.51","5.52","","17.71","17.71"
"247","Drive through","Valerie & Alpine (SW Corner),3","15:56:03","15:56:03","15:49:10","15:49:10","0:06:53","0:06:53","44.72","5.68","5.70","","14.62","14.62"
"248","Drive through","Crestwood & Edward Hoffman (NW Corner),4","15:57:05","15:57:05","15:50:30","15:50:30","0:06:35","0:06:35","44.99","5.94","5.98","","15.88","15.88"
"249","Drive through","Crestwood & Katie Lynn (NW Corner),4","15:57:20","15:57:20","15:51:10","15:51:10","0:06:10","0:06:10","45.10","6.07","6.08","","25.95","25.95"
"250","Drive through","Crestwood & Clayton (NW Corner),4","15:58:09","15:58:09","15:52:00","15:52:00","0:06:09","0:06:09","45.29","6.26","6.28","","14.43","14.43"
"251","Dead run in","Line GREY ALT, Block 3227","","15:58:09","","15:52:00","","","45.29","","0.00","Pattern: [CRSTWDCLTN:4][Garage]","","0.00"
"252","Drive through","Crestwood & Clayton (NW Corner),4","15:58:09","15:58:09","15:52:00","15:52:00","0:06:09","0:06:09","45.29","0.00","0.00","","0.00",""
"253","Stop without doors","","15:59:02","15:59:11","","","","","45.54","","0.25","","","16.68"
"254","Stop without doors","","16:02:14","16:02:27","","","","","46.59","","1.30","","","20.75"
"255","Stop with doors","","16:04:00","16:04:41","","","","","47.13","","1.84","","","20.69"
"256","Stop without doors","","16:06:15","16:06:53","","","","","47.63","","2.34","","","19.35"
"257","Stop without doors","","16:09:14","16:10:07","","","","","48.65","","3.36","","","25.85"
"258","Stop without doors","","16:11:40","16:12:00","","","","","49.22","","3.93","","","22.23"
"259","Stop without doors","","16:13:13","16:13:48","","","","","49.65","","4.36","","","21.30"
"260","Stop without doors","","16:15:51","16:16:06","","","","","50.39","","5.11","","","21.76"
"261","Stop without doors","","16:17:27","16:17:53","","","","","51.02","","5.73","","","27.73"
"262","Stop without doors","","16:19:05","16:19:05","","","","","51.41","","6.12","","","19.70"
"263","Depot","MTD Garage","16:20:04","16:20:04","16:09:31","16:09:31","0:10:33","0:10:33","51.73","6.32","6.44","","17.61","19.11"
