"Created by MOBILEstatistics - INIT Inc."

"No","Type","Stop","Actual arr","Actual dep","Sched. arr","Sched. dep","Diff. arr","Diff. dep","Odometer","Sched. total distance","Distance","Graphic","V [mph] Stop","V [mph]"
"74","Stop without doors","","8:14:19","8:14:39","","","","","13.21","","2.64","","","9.74"
"75","Drive through","First & Gregory (SE Corner),2","8:14:44","8:14:44","8:12:05","8:12:05","0:02:39","0:02:39","13.23","2.71","2.66","","5.86","16.11"
"76","Stop","First & Armory (NE Far Side),5","8:15:15","8:15:28","8:13:05","8:13:05","0:02:10","0:02:23","13.35","2.83","2.78","","13.71","13.71"
"77","Stop","First & Daniel (SE Far Side),6","8:16:16","8:16:41","8:14:02","8:14:02","0:02:14","0:02:39","13.52","2.97","2.95","","13.05","13.05"
"78","Stop","Third & Daniel (SW Corner),3","8:17:33","8:17:53","8:15:00","8:15:00","0:02:33","0:02:53","13.67","3.13","3.09","","9.98","9.98"
"79","Stop","Fourth & Chalmers (NW Corner),4","8:18:42","8:18:55","8:15:45","8:15:45","0:02:57","0:03:10","13.85","3.33","3.28","","13.47","13.47"
"80","Stop","4th & Armory (SE Far Side),6","8:19:43","8:19:56","8:16:30","8:16:30","0:03:13","0:03:26","13.98","3.47","3.41","","10.16","10.16"
"81","Stop without doors","","8:20:21","8:20:53","","","","","14.08","","3.51","","","14.32"
"82","Stop","Armory & Wright (South Side),3","8:21:19","8:21:38","8:17:15","8:17:15","0:04:04","0:04:23","14.17","3.66","3.60","","7.98","11.71"
"83","Stop","Transit Plaza (SE Platform),4","8:22:38","8:22:51","8:18:00","8:18:00","0:04:38","0:04:51","14.38","3.86","3.81","","12.72","12.72"
"84","Stop","Illini Union (South Side Shelter),1","8:24:25","8:25:00","8:20:00","8:20:00","0:04:25","0:05:00","14.60","4.05","4.03","","8.41","8.41"
"85","Stop without doors","","8:25:19","8:25:30","","","","","14.75","","4.18","","","27.91"
"86","Stop","Goodwin at Materials Research,2","8:26:03","8:26:16","8:21:15","8:21:15","0:04:48","0:05:01","14.85","4.34","4.28","","14.28","11.19"
"87","Stop","Goodwin & Main (SE Corner),2","8:26:50","8:27:18","8:22:24","8:22:24","0:04:26","0:04:54","15.02","4.53","4.45","","18.23","18.23"
"88","Drive through","Goodwin & Clark (SE Corner),2","8:27:33","8:27:33","8:23:00","8:23:00","0:04:33","0:04:33","15.10","4.59","4.53","","20.14","20.14"
"89","Drive through","University & Goodwin (SE Corner),2","8:27:57","8:27:57","8:23:20","8:23:20","0:04:37","0:04:37","15.17","4.66","4.60","","10.26","10.26"
"90","Stop","Lincoln & Park (SE Corner),2","8:28:58","8:29:33","8:24:44","8:24:44","0:04:14","0:04:49","15.45","4.98","4.88","","16.14","16.14"
"91","Drive through","Lincoln & Church (SE Corner),2","8:29:45","8:29:45","8:25:20","8:25:20","0:04:25","0:04:25","15.53","5.04","4.96","","23.87","23.87"
"92","Stop","Fairview & Lincoln (SE Corner),2","8:30:07","8:30:21","8:26:32","8:26:32","0:03:35","0:03:49","15.63","5.16","5.05","","16.27","16.27"
"93","Drive through","Lincoln & Wascher (SE Corner),2","8:30:47","8:30:47","8:27:05","8:27:05","0:03:42","0:03:42","15.82","5.33","5.25","","26.93","26.93"
"94","Stop","Lincoln at Atrium Apts (East Side),2","8:31:14","8:31:22","8:27:46","8:27:46","0:03:28","0:03:36","15.95","5.48","5.38","","17.90","17.90"
"95","Drive through","Lincoln & Bradley (SE Corner),2","8:31:50","8:31:50","8:28:26","8:28:26","0:03:24","0:03:24","16.15","5.65","5.58","","24.69","24.69"
"96","Drive through","Lincoln & Kettering Park (SE Far Side),6","8:32:24","8:32:24","8:29:12","8:29:12","0:03:12","0:03:12","16.35","5.83","5.78","","21.32","21.32"
"97","Drive through","Kettering & Linview (SW Corner),3","8:32:48","8:32:48","8:29:48","8:29:48","0:03:00","0:03:00","16.43","5.92","5.86","","12.40","12.40"
"98","Stop","Linview & Killarney (SE Corner),2","8:33:31","8:38:05","8:30:24","8:30:24","0:03:07","0:07:41","16.56","6.10","5.99","","11.09","11.09"
"99","Stop","Lincoln & Killarney (NE Corner),1","8:38:54","8:38:54","8:31:00","8:31:00","0:07:54","0:07:54","16.70","6.15","6.13","","10.23","10.23"
"100","Trip","Line ILLINI, Block 2206","","8:39:01","","8:38:00","","","16.70","","0.00","Pattern: 22S ILLINI 20","","0.00"
"101","Stop","Lincoln & Killarney (NE Corner),1","8:39:01","8:39:01","8:38:00","8:38:00","0:01:01","0:01:01","16.70","0.00","0.00","","0.00",""
"102","Stop without doors","","8:39:29","8:39:47","","","","","16.83","","0.13","","","16.14"
"103","Drive through","Lincoln & Kettering Park (NW Corner),4","8:39:54","8:39:54","8:38:30","8:38:30","0:01:24","0:01:24","16.85","0.22","0.15","","10.01","11.19"
"104","Stop without doors","","8:40:23","8:40:45","","","","","16.97","","0.27","","","14.66"
"105","Drive through","One Illinois North,1","8:40:53","8:40:53","8:39:45","8:39:45","0:01:08","0:01:08","16.99","0.36","0.30","","8.88","12.31"
"106","Stop without doors","","8:41:28","8:41:45","","","","","17.17","","0.48","","","18.54"
"107","Drive through","One Illinois South,1","8:41:55","8:41:55","8:40:40","8:40:40","0:01:15","0:01:15","17.21","0.57","0.52","","12.70","13.87"
"108","Drive through","Lincoln & Wascher (NW Corner),4","8:42:16","8:42:16","8:41:25","8:41:25","0:00:51","0:00:51","17.38","0.74","0.68","","28.77","28.77"
"109","Drive through","Fairview & Lincoln (NW Corner),4","8:42:37","8:42:37","8:41:45","8:41:45","0:00:52","0:00:52","17.54","0.90","0.85","","27.81","27.81"
"110","Drive through","Lincoln & Church (NW Corner),4","8:42:50","8:42:50","8:42:15","8:42:15","0:00:35","0:00:35","17.65","1.04","0.95","","28.22","28.22"
"111","Drive through","Lincoln & Park (West Side),4","8:42:58","8:42:58","8:42:25","8:42:25","0:00:33","0:00:33","17.70","1.11","1.01","","26.85","26.85"
"112","Stop without doors","","8:43:10","8:43:25","","","","","17.74","","1.05","","","11.94"
"113","Stop without doors","","8:44:10","8:44:20","","","","","17.87","","1.17","","","10.15"
"114","Drive through","Campus Circle (North Side),2","8:44:30","8:44:30","8:43:00","8:43:00","0:01:30","0:01:30","17.91","1.30","1.21","","7.86","12.31"
"115","Stop without doors","","8:45:20","8:45:36","","","","","18.05","","1.36","","","10.61"
"116","Drive through","Goodwin & Clark (NW Corner),4","8:45:49","8:45:49","8:44:00","8:44:00","0:01:49","0:01:49","18.10","1.49","1.40","","8.81","12.74"
"117","Stop","Goodwin & Main (NW Corner),4","8:45:57","8:46:11","8:44:46","8:44:46","0:01:11","0:01:25","18.11","1.55","1.41","","5.60","5.60"
"118","Stop","Goodwin at Ceramics Building,1","8:47:12","8:47:30","8:45:38","8:45:38","0:01:34","0:01:52","18.32","1.75","1.62","","12.29","12.29"
"119","Stop without doors","","8:47:46","8:48:27","","","","","18.37","","1.68","","","11.89"
"120","Stop","Illini Union (Island Shelter),9","8:49:45","8:51:49","8:48:00","8:48:00","0:01:45","0:03:49","18.58","2.00","1.88","","6.90","9.50"
"121","Stop without doors","","8:52:05","8:52:13","","","","","18.72","","2.02","","","30.90"
"122","Stop","Transit Plaza (SW Platform),3","8:52:39","8:53:08","8:51:00","8:51:00","0:01:39","0:02:08","18.79","2.24","2.09","","14.99","9.81"
"123","Stop","Wright & Chalmers (NW Corner),4","8:53:38","8:54:02","8:51:53","8:51:53","0:01:45","0:02:09","18.87","2.33","2.17","","10.07","10.07"
"124","Stop","5th & Chalmers (NE Corner),1","8:54:55","8:55:07","8:52:45","8:52:45","0:02:10","0:02:22","19.03","2.49","2.33","","10.81","10.81"
"125","Stop","4th & Chalmers (NE Corner),1","8:55:29","8:55:50","8:53:53","8:53:53","0:01:36","0:01:57","19.10","2.57","2.41","","12.31","12.31"
"126","Stop without doors","","8:56:58","8:57:21","","","","","19.30","","2.60","","","10.37"
"127","Drive through","Third & Daniel (NW Far Side),8","8:57:29","8:57:29","8:56:00","8:56:00","0:01:29","0:01:29","19.32","2.76","2.62","","7.85","8.95"
"128","Stop without doors","","8:58:13","8:58:39","","","","","19.45","","2.75","","","10.58"
"129","Stop","First & Daniel (NE Corner),1","8:58:45","8:58:51","8:57:11","8:57:11","0:01:34","0:01:40","19.45","2.92","2.75","","6.21","1.12"
"130","Stop without doors","","8:59:27","8:59:42","","","","","19.63","","2.93","","","17.47"
"131","Drive through","First & Armory (NW Corner),4","8:59:47","8:59:47","8:58:02","8:58:02","0:01:45","0:01:45","19.64","3.11","2.94","","11.99","8.51"
"132","Stop","First & Gregory (NW Corner),4","9:00:07","9:00:17","8:58:47","8:58:47","0:01:20","0:01:30","19.71","3.19","3.01","","12.76","12.76"
"133","Stop","First & Stadium (NW Corner),4","9:00:41","9:00:54","8:59:32","8:59:32","0:01:09","0:01:22","19.80","3.29","3.10","","13.89","13.89"
"134","Stop","ARC (South Side),1","9:01:52","9:02:03","9:00:41","9:00:41","0:01:11","0:01:22","20.04","3.52","3.34","","14.81","14.81"
"135","Stop","Fourth & Peabody (NE Far Side),5","9:03:02","9:03:24","9:01:41","9:01:41","0:01:21","0:01:43","20.20","3.68","3.50","","9.60","9.60"
"136","Stop","Fourth & Gregory (SE Corner),2","9:03:53","9:04:14","9:02:41","9:02:41","0:01:12","0:01:33","20.33","3.83","3.64","","17.05","17.05"
"137","Stop without doors","","9:05:00","9:05:26","","","","","20.50","","3.80","","","13.09"
"138","Stop","Gregory at Library (South Side Shelter),1","9:05:55","9:06:07","9:04:00","9:04:00","0:01:55","0:02:07","20.61","4.09","3.91","","9.82","13.43"
"139","Stop without doors","","9:06:38","9:06:48","","","","","20.75","","4.05","","","16.10"
"140","Drive through","Gregory at Mumford Hall (South Side),1","9:06:56","9:06:56","9:04:30","9:04:30","0:02:26","0:02:26","20.77","4.25","4.08","","12.06","11.47"
"141","Stop without doors","","9:07:14","9:07:23","","","","","20.84","","4.14","","","13.43"
"142","Drive through","Goodwin & Gregory (South Side),3","9:07:36","9:07:36","9:05:15","9:05:15","0:02:21","0:02:21","20.86","4.33","4.16","","7.78","5.34"
"143","Stop","Goodwin & Nevada (SE Corner),2","9:07:59","9:08:34","9:06:00","9:06:00","0:01:59","0:02:34","20.96","4.46","4.27","","16.05","16.05"
"144","Stop","Krannert Center (East Side Shelter),2","9:09:26","9:09:37","9:07:00","9:07:00","0:02:26","0:02:37","21.13","4.61","4.43","","11.62","11.62"
"145","Stop","Illinois St. Residence Hall (South Side),1","9:10:36","9:10:51","9:08:00","9:08:00","0:02:36","0:02:51","21.29","4.79","4.60","","9.90","9.90"
"146","Drive through","Lincoln & Illinois (SW Corner),3","9:11:28","9:11:28","9:08:45","9:08:45","0:02:43","0:02:43","21.43","4.91","4.73","","13.61","13.61"
"147","Drive through","Lincoln & Oregon (NW Corner),4","9:11:49","9:11:49","9:09:30","9:09:30","0:02:19","0:02:19","21.58","5.05","4.88","","24.61","24.61"
"148","Drive through","LAR (West Side),1","9:12:21","9:12:21","9:10:30","9:10:30","0:01:51","0:01:51","21.81","5.26","5.11","","26.22","26.22"
"149","Stop without doors","","9:13:39","9:18:25","","","","","22.19","","5.50","","","17.76"
"150","Drive through","PAR (North Side Shelter),2","9:18:41","9:18:41","9:12:00","9:12:00","0:06:41","0:06:41","22.25","5.68","5.55","","4.19","12.87"
"151","Trip","Line ILLINI, Block 2206","","9:18:41","","9:18:00","","","22.25","","0.00","Pattern: 22N ILLINI 10","","0.00"
"152","Drive through","PAR (North Side Shelter),2","9:18:41","9:18:41","9:18:00","9:18:00","0:00:41","0:00:41","22.25","0.00","0.00","","0.00",""
"153","Stop without doors","","9:18:58","9:19:05","","","","","22.29","","0.04","","","7.77"
"154","Stop","Penn & Maryland (SE Corner),2","9:19:33","9:19:51","9:18:50","9:18:50","0:00:43","0:01:01","22.36","0.20","0.12","","7.92","9.99"
"155","Drive through","LAR (East Side),2","9:22:00","9:22:00","9:20:30","9:20:30","0:01:30","0:01:30","22.87","0.65","0.62","","14.00","14.00"
"156","Stop","Lincoln & Oregon (SE Corner),2","9:22:31","9:22:47","9:21:20","9:21:20","0:01:11","0:01:27","23.02","0.87","0.77","","17.90","17.90"
"157","Stop without doors","","9:23:10","9:23:33","","","","","23.13","","0.89","","","17.51"
"158","Stop without doors","","9:23:52","9:24:00","","","","","23.17","","0.93","","","7.42"
"159","Drive through","Lincoln & Illinois (NW Far Side),8","9:24:07","9:24:07","9:22:10","9:22:10","0:01:57","0:01:57","23.19","1.02","0.95","","7.67","9.91"
"160","Drive through","Illinois St. Residence Hall (North Side),2","9:24:36","9:24:36","9:23:00","9:23:00","0:01:36","0:01:36","23.32","1.14","1.07","","15.59","15.59"
"161","Stop without doors","","9:25:26","9:25:37","","","","","23.47","","1.22","","","10.92"
"162","Drive through","Chemical & Life Sciences,1","9:25:46","9:25:46","9:23:40","9:23:40","0:02:06","0:02:06","23.48","1.32","1.24","","8.70","6.96"
"163","Stop","Goodwin & Nevada (NW Corner),4","9:26:28","9:26:59","9:25:00","9:25:00","0:01:28","0:01:59","23.58","1.45","1.34","","8.26","8.26"
"164","Stop","Goodwin & Gregory (NW Corner),4","9:27:26","9:27:37","9:25:40","9:25:40","0:01:46","0:01:57","23.68","1.57","1.44","","13.51","13.51"
"165","Stop","Gregory at Mumford Hall,2","9:28:15","9:28:24","9:26:20","9:26:20","0:01:55","0:02:04","23.80","1.67","1.55","","10.72","10.72"
"166","Stop","Gregory at Library (North Side),2","9:29:01","9:29:20","9:27:00","9:27:00","0:02:01","0:02:20","23.96","1.83","1.71","","15.72","15.72"
"167","Stop without doors","","9:30:13","9:30:32","","","","","24.20","","1.95","","","16.34"
"168","Stop without doors","","9:30:56","9:31:08","","","","","24.25","","2.00","","","7.37"
"169","Drive through","Fourth & Gregory (SW Far Side),7","9:31:13","9:31:13","9:28:30","9:28:30","0:02:43","0:02:43","24.26","2.11","2.01","","9.63","8.95"
"170","Drive through","Fourth & Peabody (NW Corner),4","9:31:46","9:31:46","9:29:30","9:29:30","0:02:16","0:02:16","24.42","2.27","2.17","","17.36","17.36"
"171","Stop without doors","","9:32:14","9:32:32","","","","","24.55","","2.30","","","16.46"
"172","Drive through","ARC (North Side),2","9:32:37","9:32:37","9:30:30","9:30:30","0:02:07","0:02:07","24.56","2.41","2.31","","9.92","8.95"
"173","Stop without doors","","9:33:28","9:33:42","","","","","24.73","","2.49","","","12.24"
"174","Drive through","First & Stadium (SE Corner),2","9:33:55","9:33:55","9:31:25","9:31:25","0:02:30","0:02:30","24.78","2.63","2.54","","10.30","13.77"
"175","Stop","First & Gregory (SE Corner),2","9:34:20","9:34:46","9:32:05","9:32:05","0:02:15","0:02:41","24.82","2.71","2.58","","6.09","6.09"
"176","Stop","First & Armory (NE Far Side),5","9:35:19","9:35:43","9:33:05","9:33:05","0:02:14","0:02:38","24.97","2.83","2.73","","16.48","16.48"
"177","Stop","First & Daniel (SE Far Side),6","9:36:29","9:36:58","9:34:02","9:34:02","0:02:27","0:02:56","25.15","2.97","2.91","","13.86","13.86"
"178","Stop","Third & Daniel (SW Corner),3","9:37:46","9:38:17","9:35:00","9:35:00","0:02:46","0:03:17","25.29","3.13","3.05","","10.58","10.58"
"179","Stop","Fourth & Chalmers (NW Corner),4","9:39:07","9:39:27","9:35:45","9:35:45","0:03:22","0:03:42","25.48","3.33","3.24","","13.52","13.52"
"180","Stop","4th & Armory (SE Far Side),6","9:40:15","9:40:37","9:36:30","9:36:30","0:03:45","0:04:07","25.62","3.47","3.37","","10.40","10.40"
"181","Stop without doors","","9:41:12","9:41:20","","","","","25.71","","3.47","","","9.78"
"182","Stop","Armory & Wright (South Side),3","9:41:46","9:42:16","9:37:15","9:37:15","0:04:31","0:05:01","25.80","3.66","3.55","","9.41","11.79"
"183","Stop","Transit Plaza (SE Platform),4","9:43:19","9:43:39","9:38:00","9:38:00","0:05:19","0:05:39","26.01","3.86","3.77","","12.11","12.11"
"184","Stop without doors","","9:44:19","9:45:05","","","","","26.12","","3.88","","","10.13"
"185","Stop","Illini Union (South Side Shelter),1","9:45:50","9:46:29","9:40:00","9:40:00","0:05:50","0:06:29","26.24","4.05","3.99","","6.24","9.15"
"186","Stop without doors","","9:46:47","9:47:52","","","","","26.37","","4.12","","","25.85"
"187","Stop","Goodwin at Materials Research,2","9:48:21","9:48:44","9:41:15","9:41:15","0:07:06","0:07:29","26.48","4.34","4.23","","7.69","13.66"
"188","Stop without doors","","9:48:59","9:49:09","","","","","26.53","","4.29","","","13.13"
"189","Stop","Goodwin & Main (SE Corner),2","9:49:40","9:49:53","9:42:24","9:42:24","0:07:16","0:07:29","26.65","4.53","4.41","","11.23","13.93"
"190","Stop","Goodwin & Clark (SE Corner),2","9:50:10","9:50:21","9:43:00","9:43:00","0:07:10","0:07:21","26.72","4.59","4.47","","13.95","13.95"
