"Created by MOBILEstatistics - INIT Inc."

"No","Type","Stop","Actual arr","Actual dep","Sched. arr","Sched. dep","Diff. arr","Diff. dep","Odometer","Sched. total distance","Distance","Graphic","V [mph] Stop","V [mph]"
"25","Stop","Washington & Kinch (SW Corner),3","14:40:44","14:40:54","14:39:00","14:39:00","0:01:44","0:01:54","5.45","4.60","5.23","","15.82","15.82"
"26","Drive through","Washington & Timothy Tr. (SW Corner),3","14:41:17","14:41:17","14:39:20","14:39:20","0:01:57","0:01:57","5.62","4.78","5.40","","26.46","26.46"
"27","Drive through","Washington & Smith (SW Corner),3","14:41:24","14:41:24","14:39:40","14:39:40","0:01:44","0:01:44","5.67","4.85","5.45","","28.77","28.77"
"28","Drive through","Dodson & Washington (NE Far Side),5","14:41:32","14:41:32","14:40:00","14:40:00","0:01:32","0:01:32","5.73","4.91","5.51","","26.85","26.85"
"29","Stop","Washington & MacArthur (NE Far Side),5","14:42:21","14:42:36","14:43:00","14:43:00","-0:00:39","-0:00:24","6.04","5.62","5.82","","22.79","22.79"
"30","Drive through","MacArthur & California (SE Corner),2","14:42:59","14:42:59","14:43:40","14:43:40","-0:00:41","-0:00:41","6.18","5.78","5.96","","22.28","22.28"
"31","Drive through","Brady & High (SW Corner),3","14:43:39","14:43:39","14:44:40","14:44:40","-0:01:01","-0:01:01","6.34","5.93","6.12","","13.87","13.87"
"32","Drive through","Main & Brady (SE Corner),2","14:44:25","14:44:25","14:45:20","14:45:20","-0:00:55","-0:00:55","6.58","6.16","6.36","","19.26","19.26"
"33","Drive through","Main & Ennis (North Side),1","14:44:31","14:44:31","14:45:40","14:45:40","-0:01:09","-0:01:09","6.63","6.23","6.41","","26.48","26.48"
"34","Drive through","Main & Dewey (North Side),8","14:44:38","14:44:38","14:46:00","14:46:00","-0:01:22","-0:01:22","6.70","6.29","6.48","","34.52","34.52"
"35","Drive through","Main & Scottswood (North Side),1","14:44:50","14:44:50","14:46:20","14:46:20","-0:01:30","-0:01:30","6.82","6.41","6.60","","37.66","37.66"
"36","Drive through","Main & Smith (NE Corner),1","14:45:23","14:45:23","14:47:00","14:47:00","-0:01:37","-0:01:37","7.00","6.59","6.78","","20.00","20.00"
"37","Dead run inter","Line GREEN ALT, Block 2228","","14:45:23","","14:47:00","","","7.00","","0.00","Pattern: [MNSMITH:1][UHS:2]","","0.00"
"38","Drive through","Main & Smith (NE Corner),1","14:45:23","14:45:23","14:47:00","14:47:00","-0:01:37","-0:01:37","7.00","0.00","0.00","","0.00",""
"39","Stop with doors","","14:46:52","14:46:57","","","","","7.70","","0.70","","","28.28"
"40","Stop","Urbana High School,2","15:04:11","15:04:11","14:53:26","14:53:26","0:10:45","0:10:45","9.68","2.26","2.68","","8.55","6.89"
"41","Trip","Line GREEN ALT, Block 2228","","15:22:47","","15:25:00","","","9.69","","0.00","Pattern: [@2.0.84887452@]S6 ALT","","0.00"
"42","Stop","Urbana High School,2","15:22:47","15:22:47","15:25:00","15:25:00","-0:02:13","-0:02:13","9.69","0.00","0.00","","0.00",""
"43","Stop without doors","","15:24:40","15:24:47","","","","","10.01","","0.32","","","10.12"
"44","Drive through","Florida & Anderson (NW Corner),4","15:27:23","15:27:23","15:28:40","15:28:40","-0:01:17","-0:01:17","10.80","0.89","1.11","","14.43","18.20"
"45","Stop with doors","","15:27:54","15:28:03","","","","","10.99","","1.30","","","22.23"
"46","Stop","Florida & Philo (SW Corner),3","15:28:48","15:29:42","15:29:20","15:29:20","-0:00:32","0:00:22","11.24","1.38","1.55","","18.64","19.89"
"47","Stop","Florida & Adams (SW Corner),3","15:30:03","15:30:14","15:29:40","15:29:40","0:00:23","0:00:34","11.34","1.47","1.65","","17.47","17.47"
"48","Drive through","Florida at Thomas Paine (South Side),1","15:30:42","15:30:42","15:30:00","15:30:00","0:00:42","0:00:42","11.52","1.64","1.84","","23.49","23.49"
"49","Stop","Florida & Curtiss (SW Corner),3","15:31:06","15:31:18","15:30:40","15:30:40","0:00:26","0:00:38","11.65","1.79","1.96","","18.93","18.93"
"50","Stop","Florida & Kinch (NE Far Side),5","15:31:45","15:31:59","15:31:20","15:31:20","0:00:25","0:00:39","11.77","1.91","2.09","","16.91","16.91"
"51","Drive through","Vermont & Kinch (SE Corner),2","15:32:14","15:32:14","15:31:40","15:31:40","0:00:34","0:00:34","11.86","1.99","2.18","","21.18","21.18"
"52","Stop","Michigan & Kinch (SE Corner),2","15:32:31","15:32:46","15:32:10","15:32:10","0:00:21","0:00:36","11.95","2.09","2.26","","17.64","17.64"
"53","Stop","Country Squire & Kinch (NW Far Side),8","15:33:07","15:33:21","15:32:20","15:32:20","0:00:47","0:01:01","12.02","2.16","2.34","","13.00","13.00"
"54","Drive through","Country Squire Ct. (North Side),2","15:33:53","15:33:53","15:33:00","15:33:00","0:00:53","0:00:53","12.23","2.35","2.54","","23.49","23.49"
"55","Drive through","Hunter & Lanore (NE Corner),1","15:34:27","15:34:27","15:33:40","15:33:40","0:00:47","0:00:47","12.36","2.47","2.67","","13.49","13.49"
"56","Drive through","Lierman & Hunter (NE Corner),1","15:34:55","15:34:55","15:34:20","15:34:20","0:00:35","0:00:35","12.46","2.58","2.78","","13.35","13.35"
"57","Stop","Washington & Lierman (SE Corner),2","15:35:14","15:35:58","15:34:40","15:34:40","0:00:34","0:01:18","12.54","2.70","2.86","","15.90","15.90"
"58","Drive through","Washington & Lanore (SW Corner),3","15:36:15","15:36:15","15:35:00","15:35:00","0:01:15","0:01:15","12.67","2.81","2.99","","26.85","26.85"
"59","Drive through","Washington & Rainbow View (SW Corner),3","15:36:32","15:36:32","15:35:40","15:35:40","0:00:52","0:00:52","12.79","2.91","3.10","","24.08","24.08"
"60","Stop","Washington & Kinch (SW Corner),3","15:37:10","15:37:19","15:36:00","15:36:00","0:01:10","0:01:19","12.96","3.09","3.27","","16.19","16.19"
"61","Drive through","Washington & Timothy Tr. (SW Corner),3","15:37:50","15:37:50","15:36:20","15:36:20","0:01:30","0:01:30","13.12","3.27","3.44","","19.20","19.20"
"62","Stop","Washington & Smith (SW Corner),3","15:38:03","15:38:13","15:36:40","15:36:40","0:01:23","0:01:33","13.16","3.34","3.47","","10.50","10.50"
"63","Stop without doors","","15:38:25","15:38:34","","","","","13.21","","3.52","","","14.17"
"64","Drive through","Dodson & Washington (NE Far Side),5","15:38:43","15:38:43","15:37:00","15:37:00","0:01:43","0:01:43","13.24","3.40","3.56","","9.77","13.68"
"65","Stop","Dodson & Illinois (SE Corner),2","15:39:13","15:39:25","15:37:40","15:37:40","0:01:33","0:01:45","13.40","3.57","3.71","","18.87","18.87"
"66","Drive through","Scottswood & Illinois (SW Corner),3","15:40:02","15:40:02","15:38:20","15:38:20","0:01:42","0:01:42","13.55","3.71","3.86","","14.70","14.70"
"67","Stop","Washington & Scottswood (NW Corner),4","15:40:37","15:41:03","15:39:40","15:39:40","0:00:57","0:01:23","13.73","3.91","4.04","","18.22","18.22"
"68","Drive through","Washington & MacArthur (NE Far Side),5","15:41:43","15:41:43","15:40:00","15:40:00","0:01:43","0:01:43","13.96","4.11","4.27","","20.70","20.70"
"69","Stop","MacArthur & California (SE Corner),2","15:42:07","15:42:17","15:40:20","15:40:20","0:01:47","0:01:57","14.05","4.27","4.37","","14.82","14.82"
"70","Stop","Brady & High (SW Corner),3","15:42:54","15:43:35","15:40:50","15:40:50","0:02:04","0:02:45","14.20","4.42","4.52","","14.21","14.21"
"71","Stop","Main & Brady (SE Corner),2","15:44:16","15:44:21","15:41:10","15:41:10","0:03:06","0:03:11","14.44","4.66","4.76","","21.06","21.06"
"72","Drive through","Main & Ennis (North Side),1","15:44:33","15:44:33","15:41:20","15:41:20","0:03:13","0:03:13","14.51","4.72","4.83","","22.00","22.00"
"73","Stop","Main & Dewey (North Side),8","15:44:47","15:44:54","15:41:30","15:41:30","0:03:17","0:03:24","14.57","4.78","4.88","","14.38","14.38"
"74","Drive through","Main & Scottswood (North Side),1","15:45:12","15:45:12","15:41:40","15:41:40","0:03:32","0:03:32","14.70","4.90","5.01","","25.73","25.73"
"75","Drive through","Main & Smith (NE Corner),1","15:45:42","15:45:42","15:42:00","15:42:00","0:03:42","0:03:42","14.89","5.08","5.21","","23.12","23.12"
"76","Dead run inter","Line GREEN ALT, Block 2228","","15:45:43","","15:42:00","","","14.89","","0.00","Pattern: [MNSMITH:1][PA6TH:1]","","0.00"
"77","Drive through","Main & Smith (NE Corner),1","15:45:43","15:45:43","15:42:00","15:42:00","0:03:43","0:03:43","14.89","0.00","0.00","","0.00",""
"78","Stop with doors","","15:51:29","15:51:30","","","","","17.33","","2.44","","","25.35"
"79","Stop","Pennsylvania & Sixth (NE Corner),1","16:00:16","16:00:16","15:50:00","15:50:00","0:10:16","0:10:16","18.40","3.61","3.52","","14.48","7.36"
"80","Trip","Line GREEN EXPRESS, Block 2228","","16:00:27","","16:00:00","","","18.40","","0.00","Pattern: 5WXPM","","0.00"
"81","Stop","Pennsylvania & Sixth (NE Corner),1","16:00:27","16:00:27","16:00:00","16:00:00","0:00:27","0:00:27","18.40","0.00","0.00","","0.00",""
"82","Drive through","Pennsylvania & Fourth (NE Corner),1","16:01:04","16:01:04","16:00:28","16:00:28","0:00:36","0:00:36","18.58","0.17","0.19","","17.84","17.84"
"83","Drive through","Fourth & Peabody (NE Far Side),5","16:01:29","16:01:29","16:00:56","16:00:56","0:00:33","0:00:33","18.69","0.27","0.29","","14.59","14.59"
"84","Stop","Fourth & Gregory (SE Corner),2","16:01:53","16:02:48","16:01:24","16:01:24","0:00:29","0:01:24","18.80","0.42","0.41","","17.81","17.81"
"85","Stop","Gregory at Library (South Side Shelter),1","16:04:11","16:04:30","16:02:18","16:02:18","0:01:53","0:02:12","19.06","0.68","0.67","","11.22","11.22"
"86","Stop","Gregory at Mumford Hall (South Side),1","16:05:03","16:05:29","16:02:45","16:02:45","0:02:18","0:02:44","19.21","0.83","0.81","","15.87","15.87"
"87","Stop","Goodwin & Gregory (South Side),3","16:05:54","16:06:04","16:03:12","16:03:12","0:02:42","0:02:52","19.30","0.92","0.91","","13.70","13.70"
"88","Stop without doors","","16:06:37","16:06:45","","","","","19.41","","1.01","","","11.66"
"89","Stop","Goodwin & Nevada (SE Corner),2","16:06:56","16:07:12","16:03:39","16:03:39","0:03:17","0:03:33","19.42","1.04","1.03","","8.18","3.66"
"90","Stop","Krannert Center (East Side Shelter),2","16:08:01","16:08:10","16:04:06","16:04:06","0:03:55","0:04:04","19.59","1.19","1.19","","12.47","12.47"
"91","Stop without doors","","16:09:09","16:09:30","","","","","19.73","","1.33","","","8.46"
"92","Stop","Green & Goodwin (NW Far Side),8","16:09:53","16:10:14","16:04:36","16:04:36","0:05:17","0:05:38","19.80","1.40","1.41","","7.37","11.29"
"93","Stop","Illini Union (North Side Shelter),2","16:11:09","16:12:41","16:05:00","16:05:00","0:06:09","0:07:41","19.97","1.55","1.57","","10.74","10.74"
"94","Stop","Green & Sixth (NE Corner),1","16:13:02","16:13:47","16:05:27","16:05:27","0:07:35","0:08:20","20.07","1.72","1.67","","17.90","17.90"
"95","Stop","Green & Fourth (NE Corner),1","16:14:24","16:14:44","16:06:11","16:06:11","0:08:13","0:08:33","20.23","1.89","1.84","","15.72","15.72"
"96","Stop","Green & Second (NE Corner),1","16:15:21","16:15:50","16:07:15","16:07:15","0:08:06","0:08:35","20.42","2.08","2.02","","18.38","18.38"
"97","Stop","Green & Locust (NE Corner),1","16:16:22","16:16:37","16:07:35","16:07:35","0:08:47","0:09:02","20.59","2.25","2.20","","19.23","19.23"
"98","Stop","Green & Neil (NE Far Side),5","16:17:17","16:17:32","16:08:09","16:08:09","0:09:08","0:09:23","20.79","2.46","2.39","","17.62","17.62"
"99","Stop without doors","","16:18:18","16:18:33","","","","","21.00","","2.61","","","16.78"
"100","Drive through","Randolph & Springfield (NE Corner),1","16:18:41","16:18:41","16:09:40","16:09:40","0:09:01","0:09:01","21.03","2.67","2.63","","12.55","11.75"
"101","Stop","State & Springfield (NE Corner),1","16:18:57","16:19:12","16:10:07","16:10:07","0:08:50","0:09:05","21.09","2.76","2.69","","13.71","13.71"
"102","Stop","Springfield & Prairie (NE Corner),1","16:19:31","16:19:43","16:10:34","16:10:34","0:08:57","0:09:09","21.18","2.85","2.78","","17.08","17.08"
"103","Stop","Springfield & Lynn (NE Corner),1","16:20:13","16:20:20","16:11:22","16:11:22","0:08:51","0:08:58","21.35","3.02","2.96","","20.96","20.96"
"104","Stop","Springfield & New (NE Corner),1","16:20:47","16:21:05","16:11:59","16:11:59","0:08:48","0:09:06","21.49","3.15","3.09","","17.57","17.57"
"105","Stop","Springfield & VanDoren (NE Corner),1","16:21:31","16:21:40","16:12:39","16:12:39","0:08:52","0:09:01","21.61","3.28","3.22","","17.56","17.56"
"106","Stop without doors","","16:21:59","16:22:27","","","","","21.67","","3.27","","","10.48"
"107","Stop","Springfield & Willis (NE Corner),1","16:22:54","16:23:00","16:13:33","16:13:33","0:09:21","0:09:27","21.80","3.47","3.40","","9.01","17.32"
"108","Drive through","Springfield & McKinley (NE Corner),1","16:23:19","16:23:19","16:14:03","16:14:03","0:09:16","0:09:16","21.95","3.59","3.55","","28.03","28.03"
"109","Drive through","Springfield & James (NE Corner),1","16:23:32","16:23:32","16:14:35","16:14:35","0:08:57","0:08:57","22.08","3.72","3.68","","37.00","37.00"
"110","Drive through","Springfield & Russell (NE Corner),1","16:23:45","16:23:45","16:15:05","16:15:05","0:08:40","0:08:40","22.20","3.84","3.80","","33.21","33.21"
"111","Stop","Springfield & Royal Ct. (NE Corner),1","16:24:09","16:24:23","16:15:50","16:15:50","0:08:19","0:08:33","22.37","4.04","3.98","","26.10","26.10"
"112","Stop","Springfield & Mattis (NE),9","16:24:56","16:25:09","16:16:35","16:16:35","0:08:21","0:08:34","22.58","4.25","4.19","","22.92","22.92"
"113","Stop without doors","","16:25:29","16:25:41","","","","","22.65","","4.26","","","12.53"
"114","Stop","Mattis & Round Barn (NW Corner),4","16:26:13","16:26:22","16:18:00","16:18:00","0:08:13","0:08:22","22.79","4.46","4.39","","11.54","15.24"
"115","Stop","Round Barn Road (North Side),2","16:26:56","16:27:38","16:20:00","16:20:00","0:06:56","0:07:38","22.95","4.65","4.55","","16.85","16.85"
"116","Drive through","Round Barn Manor (West Side),1","16:27:40","16:27:40","16:22:06","16:22:06","0:05:34","0:05:34","23.08","4.76","4.68","","238.24","238.24"
"117","Drive through","Crescent & John (NW Corner),4","16:27:54","16:27:54","16:22:27","16:22:27","0:05:27","0:05:27","23.15","4.83","4.75","","17.58","17.58"
"118","Drive through","Crescent & William (West Side),4","16:28:33","16:28:33","16:22:48","16:22:48","0:05:45","0:05:45","23.39","5.06","4.99","","22.26","22.26"
"119","Drive through","Crescent & Sangamon (NW Corner),4","16:29:16","16:29:16","16:23:30","16:23:30","0:05:46","0:05:46","23.65","5.31","5.25","","21.96","21.96"
"120","Drive through","Crescent & Greendale (West Side),4","16:29:32","16:29:32","16:23:51","16:23:51","0:05:41","0:05:41","23.79","5.46","5.39","","30.76","30.76"
"121","Drive through","Kirby & Crescent (NW Corner),4","16:30:03","16:30:03","16:24:33","16:24:33","0:05:30","0:05:30","23.91","5.59","5.52","","14.80","14.80"
"122","Drive through","Kirby & Carolyn (NE Corner),1","16:30:25","16:30:25","16:24:54","16:24:54","0:05:31","0:05:31","24.09","5.75","5.69","","28.27","28.27"
"123","Drive through","Kirby & Scottsdale (NE Corner),1","16:30:40","16:30:40","16:25:36","16:25:36","0:05:04","0:05:04","24.25","5.92","5.85","","39.23","39.23"
"124","Drive through","Kirby & Stratford (NE Corner),1","16:31:00","16:31:00","16:26:18","16:26:18","0:04:42","0:04:42","24.48","6.14","6.08","","41.16","41.16"
"125","Drive through","Kirby & Bellepark (NE Corner),1","16:31:04","16:31:04","16:26:39","16:26:39","0:04:25","0:04:25","24.52","6.20","6.13","","38.03","38.03"
"126","Drive through","Kirby & Duncan (NE Corner),1","16:31:16","16:31:16","16:27:00","16:27:00","0:04:16","0:04:16","24.59","6.28","6.20","","21.26","21.26"
"127","Stop without doors","","16:31:23","16:31:38","","","","","24.60","","6.20","","","2.56"
"128","Drive through","Halifax & Maynard (NW Corner),4","16:32:41","16:32:41","16:27:45","16:27:45","0:04:56","0:04:56","24.89","6.56","6.50","","12.74","16.91"
"129","Drive through","Coventry & Roxford (NW Corner),4","16:33:25","16:33:25","16:28:30","16:28:30","0:04:55","0:04:55","25.14","6.81","6.74","","20.24","20.24"
"130","Drive through","Coventry & Maynard (NW Corner),4","16:34:06","16:34:06","16:29:12","16:29:12","0:04:54","0:04:54","25.33","7.01","6.94","","16.92","16.92"
"131","Drive through","Lakeshore & Maynard (NW Corner),4","16:34:41","16:34:41","16:29:44","16:29:44","0:04:57","0:04:57","25.51","7.18","7.11","","17.71","17.71"
"132","Stop","Moraine & Lake Shore (SW Corner),3","16:35:29","16:35:31","16:30:36","16:30:36","0:04:53","0:04:55","25.73","7.42","7.34","","17.02","17.02"
"133","Stop","Duncan & Stoneybrook (SW Corner),3","16:36:00","16:36:08","16:32:00","16:32:00","0:04:00","0:04:08","25.86","7.59","7.47","","16.20","16.20"
"134","Drive through","Duncan & Prairie Meadow (NW Corner),4","16:36:31","16:36:31","16:32:17","16:32:17","0:04:14","0:04:14","26.05","7.76","7.65","","28.79","28.79"
"135","Drive through","Duncan & Valleybrook (NW Corner),4","16:36:44","16:36:44","16:32:51","16:32:51","0:03:53","0:03:53","26.20","7.90","7.81","","43.19","43.19"
"136","Stop","Duncan & Crossing Ct. (NW Corner),4","16:37:03","16:37:10","16:33:08","16:33:08","0:03:55","0:04:02","26.30","8.03","7.90","","18.49","18.49"
"137","Stop without doors","","16:37:22","16:37:45","","","","","26.34","","7.95","","","12.87"
"138","Drive through","Windsor & Duncan (SE Far Side),6","16:37:58","16:37:58","16:33:25","16:33:25","0:04:33","0:04:33","26.40","8.12","8.00","","7.46","15.66"
"139","Drive through","Windsor & Lakewood (SW Corner),3","16:38:06","16:38:06","16:33:42","16:33:42","0:04:24","0:04:24","26.47","8.18","8.07","","31.32","31.32"
"140","Drive through","Windsor & Cherry Hills (SW Corner),3","16:38:35","16:38:35","16:34:00","16:34:00","0:04:35","0:04:35","26.66","8.36","8.27","","23.99","23.99"
"141","Stop","Cherry Hills & Applewood (NE Corner),1","16:38:54","16:39:03","16:34:20","16:34:20","0:04:34","0:04:43","26.75","8.50","8.35","","15.78","15.78"
"142","Drive through","Cherry Hills & Lakeview (NE Corner),1","16:39:23","16:39:23","16:35:00","16:35:00","0:04:23","0:04:23","26.85","8.59","8.45","","18.80","18.80"
"143","Drive through","Lakeview & Worthington (NW Corner),4","16:39:48","16:39:48","16:35:20","16:35:20","0:04:28","0:04:28","27.04","8.76","8.64","","26.85","26.85"
"144","Drive through","Lakeview & Wedgewood (SE Corner),2","16:40:16","16:40:16","16:35:40","16:35:40","0:04:36","0:04:36","27.16","8.89","8.76","","15.26","15.26"
"145","Drive through","Wedgewood & Timbergate (SW Corner),3","16:40:38","16:40:38","16:36:15","16:36:15","0:04:23","0:04:23","27.26","9.00","8.87","","17.80","17.80"
"146","Drive through","Timbergate & Cherry Hills (NW Corner),4","16:41:17","16:41:17","16:36:50","16:36:50","0:04:27","0:04:27","27.46","9.18","9.06","","17.90","17.90"
"147","Stop","Cherry Hills & Pine Valley (NW Corner),4","16:41:49","16:42:04","16:37:25","16:37:25","0:04:24","0:04:39","27.63","9.40","9.23","","19.23","19.23"
"148","Stop","Cherry Hills & Curtis (NW Corner),4","16:42:37","16:42:46","16:38:08","16:38:08","0:04:29","0:04:38","27.81","9.58","9.41","","19.80","19.80"
"149","Drive through","Curtis & Wynstone (SW Corner),3","16:43:23","16:43:23","16:39:00","16:39:00","0:04:23","0:04:23","28.20","9.94","9.80","","38.03","38.03"
"150","Dead run inter","Line GREEN EXPRESS, Block 2228","","16:43:23","","16:39:00","","","28.20","","0.00","Pattern: [CRTSWNSTN:3][PA6TH:1]","","0.00"
"151","Drive through","Curtis & Wynstone (SW Corner),3","16:43:23","16:43:23","16:39:00","16:39:00","0:04:23","0:04:23","28.20","0.00","0.00","","0.00",""
"152","Stop without doors","","16:46:39","16:47:51","","","","","30.04","","1.85","","","33.82"
"153","Stop without doors","","16:50:45","16:51:08","","","","","31.44","","3.24","","","28.84"
"154","Stop without doors","","16:53:02","16:53:16","","","","","32.52","","4.32","","","34.19"
"155","Stop without doors","","16:55:13","16:55:42","","","","","33.52","","5.32","","","30.67"
"156","Stop without doors","","16:56:20","16:57:02","","","","","33.69","","5.49","","","16.31"
"157","Stop with doors","","16:57:35","17:02:18","","","","","33.79","","5.59","","","10.78"
"158","Stop without doors","","17:04:09","17:04:09","","","","","34.28","","6.08","","","15.95"
"159","Trip","Line GREEN EXPRESS, Block 2228","","17:04:23","","17:05:00","","","34.30","","0.00","Pattern: 5WX->CF","","0.00"
"160","Drive through","Goodwin & Nevada (SE Corner),2","17:04:23","17:04:23","17:11:09","17:11:09","-0:06:46","-0:06:46","34.30","0.00","0.00","","0.00",""
"161","Stop","Krannert Center (East Side Shelter),2","17:05:12","17:05:30","17:11:56","17:11:56","-0:06:44","-0:06:26","34.44","0.16","0.15","","10.73","10.73"
"162","Stop without doors","","17:06:02","17:06:13","","","","","34.47","","0.18","","","3.08"
"163","Stop without doors","","17:06:56","17:07:10","","","","","34.55","","0.26","","","6.77"
"164","Stop without doors","","17:07:30","17:07:40","","","","","34.59","","0.29","","","6.38"
"165","Stop","Green & Goodwin (NW Far Side),8","17:08:14","17:10:00","17:12:56","17:12:56","-0:04:42","-0:02:56","34.65","0.37","0.36","","4.59","6.91"
"166","Stop","Illini Union (North Side Shelter),2","17:10:50","17:12:50","17:15:00","17:15:00","-0:04:10","-0:02:10","34.82","0.51","0.52","","11.77","11.77"
"167","Stop without doors","","17:13:09","17:13:39","","","","","34.90","","0.60","","","15.43"
"168","Stop with doors","","17:13:51","17:14:02","","","","","34.92","","0.63","","","7.09"
"169","Drive through","Green & Sixth (NE Corner),1","17:14:08","17:14:08","17:15:27","17:15:27","-0:01:19","-0:01:19","34.94","0.68","0.65","","5.65","10.44"
"170","Stop","Green & Fourth (NE Corner),1","17:14:45","17:15:37","17:16:11","17:16:11","-0:01:26","-0:00:34","35.09","0.85","0.79","","14.39","14.39"
"171","Stop","Green & Second (NE Corner),1","17:16:14","17:16:30","17:17:15","17:17:15","-0:01:01","-0:00:45","35.27","1.04","0.98","","17.72","17.72"
"172","Stop without doors","","17:16:48","17:17:04","","","","","35.33","","1.04","","","12.68"
"173","Drive through","Green & Locust (NE Corner),1","17:17:31","17:17:31","17:17:35","17:17:35","-0:00:04","-0:00:04","35.46","1.21","1.17","","11.41","17.32"
"174","Stop without doors","","17:18:25","17:19:14","","","","","35.56","","1.27","","","6.76"
"175","Stop","Green & Neil (NE Far Side),5","17:19:40","17:19:50","17:18:09","17:18:09","0:01:31","0:01:41","35.63","1.42","1.34","","4.81","9.81"
"176","Stop without doors","","17:20:17","17:20:36","","","","","35.77","","1.47","","","17.73"
"177","Drive through","Randolph & Springfield (NE Corner),1","17:20:58","17:20:58","17:19:30","17:19:30","0:01:28","0:01:28","35.88","1.63","1.58","","12.83","17.90"
"178","Stop","State & Springfield (NE Corner),1","17:21:13","17:21:26","17:19:57","17:19:57","0:01:16","0:01:29","35.94","1.72","1.64","","14.32","14.32"
"179","Drive through","Springfield & Prairie (NE Corner),1","17:21:40","17:21:40","17:20:24","17:20:24","0:01:16","0:01:16","36.04","1.81","1.75","","28.13","28.13"
"180","Stop","Springfield & Lynn (NE Corner),1","17:22:09","17:22:18","17:21:12","17:21:12","0:00:57","0:01:06","36.20","1.98","1.91","","19.13","19.13"
"181","Stop without doors","","17:23:05","17:23:19","","","","","36.31","","2.01","","","8.24"
"182","Stop","Springfield & New (NE Corner),1","17:23:34","17:23:42","17:21:39","17:21:39","0:01:55","0:02:03","36.33","2.11","2.04","","6.24","5.82"
