"Created by MOBILEstatistics - INIT Inc."

"No","Type","Stop","Actual arr","Actual dep","Sched. arr","Sched. dep","Diff. arr","Diff. dep","Odometer","Sched. total distance","Distance","Graphic","V [mph] Stop","V [mph]"
"26","Stop without doors","","7:55:50","7:56:03","","","","","4.86","","0.86","","","10.75"
"27","Stop with doors","","7:59:50","7:59:51","","","","","5.66","","1.66","","","12.68"
"28","Drive through","First & Gregory (SE Corner),2","8:00:37","8:00:37","8:01:00","8:01:00","-0:00:23","-0:00:23","5.83","1.79","1.83","","9.27","13.23"
"29","Trip","Line YELLOW, Block 15","","8:00:37","","8:03:00","","","5.83","","0.00","Pattern: [@14.0.56288722@]18","","0.00"
"30","Drive through","First & Gregory (SE Corner),2","8:00:37","8:00:37","8:03:00","8:03:00","-0:02:23","-0:02:23","5.83","0.00","0.00","","0.00",""
"31","Stop","Gregory at Ikenberry Commons (South),1","8:01:14","8:03:58","8:04:00","8:04:00","-0:02:46","-0:00:02","5.96","0.23","0.14","","12.76","12.76"
"32","Stop without doors","","8:04:23","8:04:57","","","","","6.02","","0.20","","","8.86"
"33","Drive through","Fourth & Armory (SE Corner),2","8:05:42","8:05:42","8:06:00","8:06:00","-0:00:18","-0:00:18","6.12","0.37","0.30","","5.55","7.91"
"34","Stop without doors","","8:07:04","8:07:11","","","","","6.34","","0.51","","","9.47"
"35","Drive through","Armory & Wright (South Side),3","8:07:33","8:07:33","8:10:00","8:10:00","-0:02:27","-0:02:27","6.38","0.61","0.56","","8.47","7.43"
"36","Stop","Transit Plaza (SE Platform),4","8:08:28","8:10:04","8:12:00","8:12:00","-0:03:32","-0:01:56","6.55","0.81","0.72","","10.74","10.74"
"37","Stop without doors","","8:10:23","8:10:33","","","","","6.58","","0.75","","","5.54"
"38","Stop without doors","","8:11:11","8:11:46","","","","","6.67","","0.84","","","8.66"
"39","Stop","Wright & Healey (East Side),2","8:12:08","8:12:21","8:14:00","8:14:00","-0:01:52","-0:01:39","6.74","1.04","0.91","","5.51","11.29"
"40","Stop without doors","","8:12:50","8:13:37","","","","","6.84","","1.01","","","12.73"
"41","Stop","White & Wright (SE Corner),2","8:14:12","8:14:20","8:15:00","8:15:00","-0:00:48","-0:00:40","6.96","1.24","1.13","","7.14","12.08"
"42","Stop","White Street Mid-Block (North Side),2","8:15:13","8:15:27","8:16:00","8:16:00","-0:00:47","-0:00:33","7.18","1.44","1.35","","14.82","14.82"
"43","Stop","White & Second (NE Corner),1","8:16:35","8:16:51","8:17:00","8:17:00","-0:00:25","-0:00:09","7.38","1.67","1.55","","10.63","10.63"
"44","Drive through","White & First (NE Corner),1","8:17:13","8:17:13","8:17:30","8:17:30","-0:00:17","-0:00:17","7.48","1.75","1.65","","16.27","16.27"
"45","Stop","Illinois Terminal (Platform C),5","8:18:48","8:18:48","8:20:00","8:20:00","-0:01:12","-0:01:12","7.73","2.02","1.91","","9.78","9.78"
"46","Dead run inter","Line YELLOW, Block 15","","8:19:09","","8:20:00","","","7.73","","0.00","Pattern: [IT:5][E14:2]","","0.00"
"47","Stop","Illinois Terminal (Platform C),5","8:19:09","8:19:09","8:20:00","8:20:00","-0:00:51","-0:00:51","7.73","0.00","0.00","","0.00",""
"48","Stop without doors","","8:20:51","8:21:00","","","","","8.08","","0.35","","","12.22"
"49","Stop with doors","","8:25:52","8:29:35","","","","","9.30","","1.57","","","15.06"
"50","Stop","Lot E-14 (North Shelter),2","8:30:01","8:30:01","8:24:00","8:24:00","0:06:01","0:06:01","9.36","1.76","1.63","","8.98","8.01"
"51","Trip","Line YELLOWHOPPER, Block 15","","8:32:29","","8:32:00","","","9.36","","0.00","Pattern: YELLOWHOPPER 23","","0.00"
"52","Stop","Lot E-14 (North Shelter),2","8:32:29","8:32:29","8:32:00","8:32:00","0:00:29","0:00:29","9.36","0.00","0.00","","0.00",""
"53","Drive through","Kirby & Oak (SE Corner),2","8:33:39","8:33:39","8:32:50","8:32:50","0:00:49","0:00:49","9.57","0.20","0.22","","11.06","11.06"
"54","Stop without doors","","8:34:07","8:34:20","","","","","9.69","","0.33","","","14.70"
"55","Stop","First & Stadium (SE Corner),2","8:35:40","8:36:08","8:34:30","8:34:30","0:01:10","0:01:38","10.01","0.68","0.65","","12.85","14.29"
"56","Stop","First & Gregory (SE Corner),2","8:36:29","8:36:51","8:34:50","8:34:50","0:01:39","0:02:01","10.10","0.76","0.74","","15.66","15.66"
"57","Stop","Gregory at Ikenberry Commons (South),1","8:37:43","8:38:36","8:36:00","8:37:00","0:01:43","0:01:36","10.31","0.98","0.96","","14.72","14.72"
"58","Stop without doors","","8:38:57","8:39:35","","","","","10.37","","1.01","","","10.02"
"59","Drive through","Fourth & Armory (SE Corner),2","8:40:26","8:40:26","8:39:00","8:39:00","0:01:26","0:01:26","10.48","1.13","1.13","","5.62","7.99"
"60","Stop without doors","","8:41:07","8:41:22","","","","","10.62","","1.26","","","11.79"
"61","Stop","Armory & Wright (South Side),3","8:41:52","8:42:43","8:41:00","8:41:00","0:00:52","0:01:43","10.70","1.37","1.34","","9.03","9.77"
"62","Stop","Transit Plaza (SE Platform),4","8:43:44","8:44:12","8:43:00","8:43:00","0:00:44","0:01:12","10.90","1.57","1.55","","12.22","12.22"
"63","Stop without doors","","8:44:56","8:45:05","","","","","11.03","","1.67","","","10.22"
"64","Stop","Wright & Healey (East Side),2","8:45:27","8:45:39","8:46:00","8:46:00","-0:00:33","-0:00:21","11.09","1.79","1.74","","9.10","10.58"
"65","Stop without doors","","8:46:09","8:46:57","","","","","11.19","","1.84","","","12.16"
"66","Stop","White & Wright (SE Corner),2","8:47:29","8:47:46","8:46:30","8:46:30","0:00:59","0:01:16","11.31","2.00","1.96","","7.14","13.15"
"67","Drive through","White Street Mid-Block (North Side),2","8:49:18","8:49:18","8:48:30","8:48:30","0:00:48","0:00:48","11.55","2.20","2.20","","9.51","9.51"
"68","Drive through","White & Second (NE Corner),1","8:50:09","8:50:09","8:49:30","8:49:30","0:00:39","0:00:39","11.77","2.43","2.42","","15.36","15.36"
"69","Drive through","White & First (NE Corner),1","8:50:27","8:50:27","8:50:00","8:50:00","0:00:27","0:00:27","11.84","2.51","2.48","","13.05","13.05"
"70","Stop","Illinois Terminal (Platform C),5","8:51:48","8:51:48","8:52:00","8:52:00","-0:00:12","-0:00:12","12.09","2.78","2.73","","11.16","11.16"
"71","Dead run inter","Line YELLOWHOPPER, Block 15","","8:52:47","","8:52:00","","","12.09","","0.00","Pattern: [IT:5][E14:2]","","0.00"
"72","Stop","Illinois Terminal (Platform C),5","8:52:47","8:52:47","8:52:00","8:52:00","0:00:47","0:00:47","12.09","0.00","0.00","","0.00",""
"73","Stop","Lot E-14 (North Shelter),2","8:59:00","8:59:00","8:56:00","8:56:00","0:03:00","0:03:00","13.71","1.76","1.62","","15.64","15.64"
"74","Trip","Line YELLOWHOPPER, Block 15","","9:01:56","","9:02:00","","","13.71","","0.00","Pattern: YELLOWHOPPER 23","","0.00"
"75","Stop","Lot E-14 (North Shelter),2","9:01:56","9:01:56","9:02:00","9:02:00","-0:00:04","-0:00:04","13.71","0.00","0.00","","0.00",""
"76","Drive through","Kirby & Oak (SE Corner),2","9:02:56","9:02:56","9:02:50","9:02:50","0:00:06","0:00:06","13.92","0.20","0.22","","12.64","12.64"
"77","Drive through","First & Stadium (SE Corner),2","9:04:44","9:04:44","9:04:30","9:04:30","0:00:14","0:00:14","14.39","0.68","0.69","","15.87","15.87"
"78","Drive through","First & Gregory (SE Corner),2","9:05:02","9:05:02","9:04:50","9:04:50","0:00:12","0:00:12","14.45","0.76","0.75","","11.31","11.31"
"79","Stop","Gregory at Ikenberry Commons (South),1","9:06:02","9:07:26","9:06:00","9:07:00","0:00:02","0:00:26","14.66","0.98","0.96","","12.64","12.64"
"80","Drive through","Fourth & Armory (SE Corner),2","9:08:33","9:08:33","9:09:00","9:09:00","-0:00:27","-0:00:27","14.82","1.13","1.12","","8.55","8.55"
"81","Stop","Armory & Wright (South Side),3","9:09:32","9:09:46","9:11:00","9:11:00","-0:01:28","-0:01:14","15.04","1.37","1.34","","13.43","13.43"
"82","Stop","Transit Plaza (SE Platform),4","9:10:53","9:11:10","9:13:00","9:13:00","-0:02:07","-0:01:50","15.24","1.57","1.54","","10.92","10.92"
"83","Stop","Wright & Healey (East Side),2","9:12:14","9:13:39","9:16:00","9:16:00","-0:03:46","-0:02:21","15.43","1.79","1.73","","10.63","10.63"
"84","Stop without doors","","9:14:46","9:14:55","","","","","15.53","","1.83","","","5.45"
"85","Stop","White & Wright (SE Corner),2","9:15:33","9:15:46","9:16:30","9:16:30","-0:00:57","-0:00:44","15.65","2.00","1.95","","6.99","11.37"
"86","Stop","White Street Mid-Block (North Side),2","9:16:30","9:16:44","9:18:30","9:18:30","-0:02:00","-0:01:46","15.87","2.20","2.17","","17.80","17.80"
"87","Stop","White & Second (NE Corner),1","9:17:28","9:17:36","9:19:30","9:19:30","-0:02:02","-0:01:54","16.07","2.43","2.37","","16.48","16.48"
"88","Drive through","White & First (NE Corner),1","9:18:00","9:18:00","9:20:00","9:20:00","-0:02:00","-0:02:00","16.17","2.51","2.47","","15.01","15.01"
"89","Stop","Illinois Terminal (Platform C),5","9:19:26","9:19:26","9:22:00","9:22:00","-0:02:34","-0:02:34","16.43","2.78","2.72","","10.59","10.59"
"90","Dead run inter","Line YELLOWHOPPER, Block 15","","9:21:16","","9:22:00","","","16.43","","0.00","Pattern: [IT:5][E14:2]","","0.00"
"91","Stop","Illinois Terminal (Platform C),5","9:21:16","9:21:16","9:22:00","9:22:00","-0:00:44","-0:00:44","16.43","0.00","0.00","","0.00",""
"92","Stop without doors","","9:22:55","9:23:08","","","","","16.77","","0.35","","","12.61"
"93","Stop without doors","","9:23:55","9:24:26","","","","","16.94","","0.51","","","12.47"
"94","Stop without doors","","9:27:48","9:28:15","","","","","17.78","","1.36","","","15.03"
"95","Stop with doors","","9:29:07","9:30:06","","","","","17.99","","1.57","","","14.93"
"96","Stop","Lot E-14 (North Shelter),2","9:30:29","9:30:29","9:26:00","9:26:00","0:04:29","0:04:29","18.05","1.76","1.63","","10.59","8.95"
"97","Trip","Line YELLOW, Block 15","","9:31:58","","9:32:00","","","18.05","","0.00","Pattern: YELLOW 7","","0.00"
"98","Stop","Lot E-14 (North Shelter),2","9:31:58","9:31:58","9:32:00","9:32:00","-0:00:02","-0:00:02","18.05","0.00","0.00","","0.00",""
"99","Drive through","Kirby & Oak (SE Corner),2","9:32:51","9:32:51","9:33:23","9:33:23","-0:00:32","-0:00:32","18.27","0.20","0.22","","14.57","14.57"
"100","Stop","First & Stadium (SE Corner),2","9:34:30","9:34:55","9:34:20","9:34:20","0:00:10","0:00:35","18.70","0.68","0.65","","15.69","15.69"
"101","Stop","First & Gregory (SE Corner),2","9:35:16","9:35:40","9:34:40","9:34:40","0:00:36","0:01:00","18.79","0.76","0.74","","15.77","15.77"
"102","Stop without doors","","9:35:43","9:35:52","","","","","18.79","","0.75","","","4.48"
"103","Stop","Gregory at Ikenberry Commons (South),1","9:36:39","9:37:40","9:35:20","9:35:20","0:01:19","0:02:20","19.00","0.98","0.96","","13.05","16.09"
"104","Stop without doors","","9:37:54","9:38:14","","","","","19.06","","1.01","","","14.07"
"105","Drive through","Fourth & Armory (SE Corner),2","9:38:56","9:38:56","9:36:30","9:36:30","0:02:26","0:02:26","19.17","1.13","1.13","","8.16","10.07"
"106","Stop","Armory & Wright (South Side),3","9:39:57","9:40:50","9:39:00","9:39:00","0:00:57","0:01:50","19.38","1.37","1.34","","12.29","12.29"
"107","Stop","Transit Plaza (SE Platform),4","9:41:50","9:42:30","9:41:00","9:41:00","0:00:50","0:01:30","19.59","1.57","1.54","","12.31","12.31"
"108","Stop without doors","","9:43:21","9:43:43","","","","","19.71","","1.66","","","8.56"
"109","Stop","Wright & Healey (East Side),2","9:44:05","9:44:19","9:43:15","9:43:15","0:00:50","0:01:04","19.77","1.79","1.73","","7.07","10.68"
"110","Stop","White & Wright (SE Corner),2","9:45:08","9:45:27","9:44:00","9:44:00","0:01:08","0:01:27","19.99","2.00","1.94","","15.66","15.66"
"111","Stop without doors","","9:45:34","9:45:42","","","","","19.99","","1.95","","","3.52"
"112","Stop","White Street Mid-Block (North Side),2","9:46:37","9:46:46","9:45:00","9:45:00","0:01:37","0:01:46","20.21","2.20","2.16","","11.41","14.08"
"113","Stop without doors","","9:46:57","9:47:21","","","","","20.23","","2.19","","","7.33"
"114","Stop","White & Second (NE Corner),1","9:48:01","9:48:18","9:46:00","9:46:00","0:02:01","0:02:18","20.41","2.43","2.36","","9.64","16.06"
"115","Stop","White & First (NE Corner),1","9:48:39","9:48:56","9:46:30","9:46:30","0:02:09","0:02:26","20.50","2.51","2.46","","15.98","15.98"
"116","Stop without doors","","9:49:23","9:49:31","","","","","20.59","","2.54","","","11.02"
"117","Stop","Illinois Terminal (Platform C),5","9:50:37","9:51:34","9:49:00","9:49:00","0:01:37","0:02:34","20.77","2.78","2.72","","9.46","9.97"
"118","Stop without doors","","9:52:13","9:52:24","","","","","20.84","","2.79","","","6.43"
"119","Drive through","Walnut & Logan (NE Corner),1","9:52:40","9:52:40","9:49:54","9:49:54","0:02:46","0:02:46","20.88","2.90","2.83","","5.87","8.53"
"120","Stop without doors","","9:52:48","9:52:57","","","","","20.89","","2.84","","","5.32"
"121","Stop","Walnut & University (SE Corner),2","9:53:19","9:54:23","9:50:12","9:50:12","0:03:07","0:04:11","20.92","2.98","2.88","","4.25","5.60"
"122","Drive through","Main & Walnut (SE Corner),2","9:54:45","9:54:45","9:50:48","9:50:48","0:03:57","0:03:57","21.04","3.08","3.00","","20.04","20.04"
"123","Drive through","Walnut & Washington (SE Corner),2","9:55:11","9:55:11","9:51:36","9:51:36","0:03:35","0:03:35","21.21","3.24","3.17","","23.23","23.23"
"124","Drive through","Walnut & Columbia (SE Corner),2","9:55:37","9:55:37","9:51:54","9:51:54","0:03:43","0:03:43","21.29","3.32","3.24","","10.41","10.41"
"125","Stop","Neil & Columbia (NE Corner),1","9:56:00","9:56:50","9:52:30","9:52:30","0:03:30","0:04:20","21.38","3.44","3.34","","14.98","14.98"
"126","Drive through","Randolph & Columbia (NE Corner),1","9:57:17","9:57:17","9:52:48","9:52:48","0:04:29","0:04:29","21.49","3.53","3.44","","14.01","14.01"
"127","Drive through","Randolph & Vine (SE Corner),2","9:57:30","9:57:30","9:53:06","9:53:06","0:04:24","0:04:24","21.55","3.60","3.51","","18.42","18.42"
"128","Drive through","Randolph & Tremont (East Side),2","9:58:15","9:58:15","9:54:12","9:54:12","0:04:03","0:04:03","21.74","3.77","3.69","","14.87","14.87"
"129","Drive through","Randolph & Eureka (East Side),2","9:58:26","9:58:26","9:54:40","9:54:40","0:03:46","0:03:46","21.79","3.83","3.74","","16.07","16.07"
"130","Stop","Randolph & Beardsley (SE),2","9:58:40","9:58:57","9:55:08","9:55:08","0:03:32","0:03:49","21.82","3.89","3.78","","8.63","8.63"
"131","Stop","Randolph & Bradley (SE Corner),2","9:59:15","9:59:31","9:55:26","9:55:26","0:03:49","0:04:05","21.87","3.94","3.83","","9.82","9.82"
"132","Drive through","Bradley & Neil (SW Corner),3","9:59:50","9:59:50","9:55:44","9:55:44","0:04:06","0:04:06","21.97","4.02","3.92","","17.78","17.78"
"133","Stop","Bradley & Hickory (SW Corner),3","10:00:04","10:00:12","9:56:02","9:56:02","0:04:02","0:04:10","22.02","4.09","3.97","","14.07","14.07"
"134","Drive through","Bradley & Champaign (SW Corner),3","10:00:34","10:00:34","9:56:38","9:56:38","0:03:56","0:03:56","22.17","4.22","4.12","","24.00","24.00"
"135","Stop without doors","","10:00:45","10:01:23","","","","","22.20","","4.15","","","10.78"
"136","Stop","Market & Garwood (SE Corner),2","10:01:47","10:02:03","9:57:14","9:57:14","0:04:33","0:04:49","22.28","4.36","4.23","","5.55","11.94"
"137","Drive through","Market & Roper (NE Far Side),5","10:02:26","10:02:26","9:57:52","9:57:52","0:04:34","0:04:34","22.45","4.51","4.40","","26.17","26.17"
"138","Stop","Market & Tulip Tree (SE Corner),2","10:02:52","10:03:13","9:58:38","9:58:38","0:04:14","0:04:35","22.59","4.68","4.55","","20.40","20.40"
"139","Drive through","Barnes & Noble Books (East Side),2","10:03:44","10:03:44","9:59:34","9:59:34","0:04:10","0:04:10","22.85","4.91","4.80","","29.66","29.66"
"140","Drive through","Market & Marketview (NW Far Side),8","10:04:15","10:04:15","10:00:02","10:00:02","0:04:13","0:04:13","23.01","5.06","4.96","","18.04","18.04"
"141","Stop","Marketview at Marketview Center,2","10:04:40","10:04:49","10:00:30","10:00:30","0:04:10","0:04:19","23.12","5.22","5.08","","16.92","16.92"
"142","Drive through","Neil & Marketview (NE Corner),1","10:05:03","10:05:03","10:00:50","10:00:50","0:04:13","0:04:13","23.19","5.27","5.14","","17.42","17.42"
"143","Drive through","Neil & Center Dr.,2","10:05:38","10:05:38","10:01:28","10:01:28","0:04:10","0:04:10","23.36","5.43","5.32","","17.77","17.77"
"144","Drive through","Market Place & Convenience Dr. (SW),3","10:06:05","10:06:05","10:01:56","10:01:56","0:04:09","0:04:09","23.51","5.62","5.46","","19.14","19.14"
"145","Stop","Market Place Southeast (South Side),3","10:06:23","10:06:33","10:02:24","10:02:24","0:03:59","0:04:09","23.58","5.72","5.54","","15.66","15.66"
"146","Drive through","Market Place and Wilbur (SE Corner),2","10:06:48","10:06:48","10:02:40","10:02:40","0:04:08","0:04:08","23.66","5.79","5.61","","18.05","18.05"
"147","Drive through","Market Place North Entrance (East Side),2","10:07:28","10:07:28","10:03:20","10:03:20","0:04:08","0:04:08","23.86","5.97","5.82","","18.35","18.35"
"148","Stop","Market Place (NE Mall Entrance),1","10:08:03","10:10:00","10:04:00","10:04:00","0:04:03","0:06:00","23.99","6.12","5.94","","12.92","12.92"
"149","Drive through","Market Place North Entrance (East Side),2","10:11:00","10:11:00","10:05:00","10:05:00","0:06:00","0:06:00","24.24","6.36","6.20","","15.22","15.22"
"150","Drive through","Market Place West (West Side),4","10:12:22","10:12:22","10:06:45","10:06:45","0:05:37","0:05:37","24.67","6.76","6.63","","18.83","18.83"
"151","Drive through","Town Center & Neil (NE Corner),1","10:13:11","10:13:11","10:07:25","10:07:25","0:05:46","0:05:46","24.81","6.95","6.77","","10.46","10.46"
"152","Stop","Town Center & Moreland (NE Corner),1","10:13:33","10:14:01","10:07:55","10:07:55","0:05:38","0:06:06","24.91","7.08","6.87","","16.27","16.27"
"153","Drive through","Town Center & Menards (NE Corner),1","10:14:22","10:14:22","10:08:25","10:08:25","0:05:57","0:05:57","25.05","7.20","7.00","","22.69","22.69"
"154","Stop","Town Center at Target (NE Corner),1","10:14:48","10:15:10","10:09:05","10:09:05","0:05:43","0:06:05","25.18","7.35","7.13","","17.99","17.99"
"155","Stop without doors","","10:15:42","10:16:06","","","","","25.30","","7.25","","","13.92"
"156","Stop","Town Center at Meijer (North Side),8","10:16:40","10:16:56","10:10:10","10:10:10","0:06:30","0:06:46","25.44","7.62","7.39","","10.47","14.61"
"157","Stop","Boardwalk & Town Center (NE Corner),1","10:17:14","10:17:24","10:10:40","10:10:40","0:06:34","0:06:44","25.51","7.69","7.46","","14.55","14.55"
"158","Drive through","Boardwalk & Meijer Dr. (SE Corner),2","10:18:13","10:18:13","10:12:00","10:12:00","0:06:13","0:06:13","25.80","7.95","7.75","","21.32","21.32"
"159","Stop","Meijer Dr. at Meijer (South Side),1","10:18:32","10:18:54","10:12:25","10:12:25","0:06:07","0:06:29","25.86","8.05","7.81","","11.31","11.31"
"160","Stop without doors","","10:19:18","10:19:41","","","","","25.97","","7.92","","","15.85"
"161","Stop","Champaign Walmart (East Shelter),2","10:21:00","10:21:00","10:14:00","10:14:00","0:07:00","0:07:00","26.20","8.42","8.16","","9.84","10.88"
"162","Trip","Line YELLOW, Block 15","","10:22:03","","10:22:00","","","26.20","","0.00","Pattern: YELLOW 14","","0.00"
"163","Stop","Champaign Walmart (East Shelter),2","10:22:03","10:22:03","10:22:00","10:22:00","0:00:03","0:00:03","26.20","0.00","0.00","","0.00",""
"164","Stop without doors","","10:22:32","10:22:43","","","","","26.24","","0.05","","","5.02"
"165","Stop without doors","","10:23:14","10:23:52","","","","","26.36","","0.16","","","13.79"
"166","Stop","Prospect & Interstate (SW Far Side),7","10:24:12","10:24:15","10:23:33","10:23:33","0:00:39","0:00:42","26.42","0.21","0.22","","6.00","10.07"
"167","Drive through","Meijer Drive & Prospect (NW Corner),4","10:24:37","10:24:37","10:24:06","10:24:06","0:00:31","0:00:31","26.54","0.34","0.34","","20.34","20.34"
"168","Drive through","Prospect at Meijer (NW Corner),4","10:25:02","10:25:02","10:25:12","10:25:12","-0:00:10","-0:00:10","26.68","0.48","0.48","","19.69","19.69"
"169","Stop without doors","","10:26:16","10:26:31","","","","","26.79","","0.59","","","5.51"
"170","Stop","Town Center at Target (SW Corner),3","10:27:05","10:27:16","10:26:50","10:26:50","0:00:15","0:00:26","26.93","0.75","0.73","","7.19","14.02"
"171","Drive through","Town Center & Menards (SW Corner),3","10:27:45","10:27:45","10:27:46","10:27:46","-0:00:01","-0:00:01","27.07","0.89","0.87","","18.36","18.36"
"172","Drive through","Town Center & Moreland (SW Corner),3","10:28:06","10:28:06","10:28:42","10:28:42","-0:00:36","-0:00:36","27.20","1.01","1.01","","22.48","22.48"
"173","Drive through","Market Place West (East Side),2","10:29:27","10:29:27","10:29:48","10:29:48","-0:00:21","-0:00:21","27.56","1.34","1.36","","15.75","15.75"
"174","Stop","Market Place (NE Mall Entrance),1","10:31:05","10:35:06","10:31:00","10:35:00","0:00:05","0:00:06","27.96","1.80","1.76","","14.77","14.77"
"175","Drive through","Market Place Southeast (North Side),4","10:36:07","10:36:07","10:35:50","10:35:50","0:00:17","0:00:17","28.22","2.03","2.02","","15.30","15.30"
"176","Drive through","Market Place & Convenience Dr. (NE),1","10:36:23","10:36:23","10:36:20","10:36:20","0:00:03","0:00:03","28.32","2.13","2.12","","22.79","22.79"
"177","Drive through","Market Place South,1","10:36:45","10:36:45","10:36:40","10:36:40","0:00:05","0:00:05","28.41","2.23","2.21","","15.15","15.15"
"178","Stop without doors","","10:37:15","10:38:24","","","","","28.47","","2.27","","","6.27"
"179","Stop","Marketview at Marketview Center (SW),6","10:39:25","10:39:59","10:37:50","10:37:50","0:01:35","0:02:09","28.68","2.52","2.48","","5.97","12.58"
"180","Drive through","Market & Marketview (SW Corner),3","10:40:36","10:40:36","10:38:40","10:38:40","0:01:56","0:01:56","28.90","2.72","2.70","","21.83","21.83"
"181","Drive through","Barnes & Noble Books (NW),4","10:40:48","10:40:48","10:39:10","10:39:10","0:01:38","0:01:38","28.99","2.84","2.79","","24.80","24.80"
"182","Stop","Market & Tulip Tree (West Side Shelter),4","10:41:31","10:42:31","10:40:10","10:40:10","0:01:21","0:02:21","29.26","3.13","3.06","","22.84","22.84"
"183","Drive through","Market & Roper (West Side),4","10:42:53","10:42:53","10:41:00","10:41:00","0:01:53","0:01:53","29.40","3.25","3.20","","22.98","22.98"
"184","Drive through","Market & Garwood (NW Corner),4","10:43:10","10:43:10","10:41:40","10:41:40","0:01:30","0:01:30","29.53","3.38","3.33","","27.37","27.37"
"185","Stop without doors","","10:43:27","10:43:41","","","","","29.59","","3.39","","","12.51"
"186","Drive through","Market & Bradley (NW Corner),4","10:43:50","10:43:50","10:42:00","10:42:00","0:01:50","0:01:50","29.60","3.46","3.40","","6.32","4.48"
"187","Drive through","Bradley & Champaign (NE Corner),1","10:44:00","10:44:00","10:42:20","10:42:20","0:01:40","0:01:40","29.65","3.51","3.45","","19.02","19.02"
"188","Drive through","Bradley & Hickory (NE Corner),1","10:44:22","10:44:22","10:43:00","10:43:00","0:01:22","0:01:22","29.78","3.64","3.59","","21.76","21.76"
"189","Stop without doors","","10:44:39","10:45:01","","","","","29.82","","3.63","","","8.43"
"190","Stop","Randolph & Bradley (NE Corner),1","10:45:27","10:45:48","10:43:50","10:43:50","0:01:37","0:01:58","29.91","3.79","3.72","","7.20","12.48"
"191","Stop","State & Beardsley (NW Corner),4","10:46:39","10:47:20","10:44:40","10:44:40","0:01:59","0:02:40","30.06","3.93","3.86","","9.96","9.96"
"192","Stop","State & Tremont (NW Corner),4","10:47:45","10:47:57","10:45:20","10:45:20","0:02:25","0:02:37","30.18","4.06","3.98","","18.35","18.35"
"193","Drive through","State & Vine (NW Corner),4","10:48:42","10:48:42","10:46:10","10:46:10","0:02:32","0:02:32","30.37","4.23","4.17","","15.22","15.22"
