"Created by MOBILEstatistics - INIT Inc."

"No","Type","Stop","Actual arr","Actual dep","Sched. arr","Sched. dep","Diff. arr","Diff. dep","Odometer","Sched. total distance","Distance","Graphic","V [mph] Stop","V [mph]"
"58","Depot","PAR","11:34:18","11:34:18","11:35:00","11:35:00","-0:00:42","-0:00:42","10.85","0.00","0.00","","0.00",""
"59","Stop","PAR (North Side Shelter),2","11:34:23","11:34:23","11:36:00","11:36:00","-0:01:37","-0:01:37","10.85","0.27","0.00","","0.00","0.00"
"60","Trip","Line SILVER, Block 132","","11:36:03","","11:36:00","","","10.85","","0.00","Pattern: SILVER 2","","0.00"
"61","Stop","PAR (North Side Shelter),2","11:36:03","11:36:03","11:36:00","11:36:00","0:00:03","0:00:03","10.85","0.00","0.00","","0.00",""
"62","Drive through","Penn & Maryland (SE Corner),2","11:36:54","11:36:54","11:37:00","11:37:00","-0:00:06","-0:00:06","11.07","0.20","0.22","","15.31","15.31"
"63","Drive through","Plant Sciences Lab (East Side),2","11:37:40","11:37:40","11:37:45","11:37:45","-0:00:05","-0:00:05","11.28","0.40","0.43","","16.25","16.25"
"64","Stop","Gregory & Dorner (SE Corner),2","11:37:56","11:38:14","11:38:20","11:38:20","-0:00:24","-0:00:06","11.33","0.52","0.49","","12.87","12.87"
"65","Drive through","Goodwin & Gregory (NE Corner),1","11:38:42","11:38:42","11:38:55","11:38:55","-0:00:13","-0:00:13","11.46","0.62","0.61","","15.74","15.74"
"66","Stop","Gregory at Mumford Hall,2","11:39:02","11:39:12","11:39:30","11:39:30","-0:00:28","-0:00:18","11.54","0.73","0.69","","14.66","14.66"
"67","Stop","Gregory at Library (North Side),2","11:39:43","11:39:57","11:40:05","11:40:05","-0:00:22","-0:00:08","11.70","0.89","0.85","","18.91","18.91"
"68","Stop without doors","","11:40:19","11:40:27","","","","","11.78","","0.93","","","12.31"
"69","Stop without doors","","11:41:07","11:41:19","","","","","11.85","","1.01","","","6.94"
"70","Stop","Armory & Wright (South Side),3","11:41:50","11:42:05","11:41:15","11:41:15","0:00:35","0:00:50","11.93","1.12","1.08","","7.23","8.66"
"71","Stop","Transit Plaza (SE Platform),4","11:43:01","11:43:13","11:42:00","11:42:00","0:01:01","0:01:13","12.13","1.32","1.28","","13.15","13.15"
"72","Stop without doors","","11:43:54","11:44:46","","","","","12.25","","1.41","","","10.70"
"73","Stop","Illini Union (South Side Shelter),1","11:45:45","11:46:16","11:43:00","11:43:00","0:02:45","0:03:16","12.36","1.50","1.51","","5.30","6.22"
"74","Stop without doors","","11:46:35","11:47:52","","","","","12.51","","1.66","","","28.50"
"75","Stop","Goodwin at Materials Research,2","11:48:23","11:48:39","11:44:30","11:44:30","0:03:53","0:04:09","12.60","1.80","1.76","","7.07","11.48"
"76","Stop without doors","","11:48:50","11:49:00","","","","","12.66","","1.81","","","18.51"
"77","Stop","Springfield & Harvey (SW Corner),3","11:49:27","11:49:37","11:45:00","11:45:00","0:04:27","0:04:37","12.75","1.96","1.90","","10.54","11.19"
"78","Stop","Springfield & Gregory St. (SW Corner),3","11:49:55","11:50:03","11:45:30","11:45:30","0:04:25","0:04:33","12.83","2.05","1.98","","17.15","17.15"
"79","Stop","Springfield & Busey (SW Corner),3","11:50:33","11:50:44","11:46:30","11:46:30","0:04:03","0:04:14","12.98","2.20","2.14","","18.20","18.20"
"80","Stop","Springfield at Phillips Rec. Ctr (South),1","11:51:24","11:51:27","11:47:30","11:47:30","0:03:54","0:03:57","13.18","2.38","2.34","","18.24","18.24"
"81","Drive through","Springfield & Birch (SW Corner),3","11:51:47","11:51:47","11:48:00","11:48:00","0:03:47","0:03:47","13.31","2.50","2.46","","22.04","22.04"
"82","Drive through","Lincoln Square Garage South,8","11:52:46","11:52:46","11:50:00","11:50:00","0:02:46","0:02:46","13.60","2.76","2.75","","17.98","17.98"
"83","Dead run in","Line SILVER, Block 132","","11:54:00","","11:50:00","","","13.83","","0.00","Pattern: [LSE:8][LSG]","","0.00"
"84","Stop","Lincoln Square Garage South,8","11:54:00","11:54:00","11:50:00","11:50:00","0:04:00","0:04:00","13.83","0.00","0.00","","0.00",""
"85","Depot","LSG","11:55:50","11:55:50","11:51:00","11:51:00","0:04:50","0:04:50","13.83","0.32","0.00","","0.00","0.00"
"86","Dead run out","Line SILVER, Block 132","","11:55:50","","11:59:00","","","13.83","","0.00","Pattern: [LSG][LSE:8]","","0.00"
"87","Depot","LSG","11:55:50","11:55:50","11:59:00","11:59:00","-0:03:10","-0:03:10","13.83","0.00","0.00","","0.00",""
"88","Stop","Lincoln Square Garage South,8","11:57:31","11:57:31","12:00:00","12:00:00","-0:02:29","-0:02:29","14.01","0.16","0.19","","6.45","6.45"
"89","Trip","Line SILVER, Block 132","","12:00:10","","12:00:00","","","14.01","","0.00","Pattern: SILVER 120","","0.00"
"90","Stop","Lincoln Square Garage South,8","12:00:10","12:00:10","12:00:00","12:00:00","0:00:10","0:00:10","14.01","0.00","0.00","","0.00",""
"91","Stop without doors","","12:00:40","12:00:52","","","","","14.10","","0.09","","","10.44"
"92","Stop","Springfield & Birch (NE Corner),1","12:01:31","12:01:39","12:01:00","12:01:00","0:00:31","0:00:39","14.26","0.25","0.25","","11.00","14.80"
"93","Stop","Springfield at Phillips Rec. Ctr (North),2","12:02:09","12:02:19","12:02:00","12:02:00","0:00:09","0:00:19","14.41","0.39","0.40","","17.68","17.68"
"94","Stop","Springfield & Busey (NE Corner),1","12:02:56","12:03:04","12:03:00","12:03:00","-0:00:04","0:00:04","14.57","0.56","0.56","","15.66","15.66"
"95","Stop","Springfield & Gregory St. (NE Corner),1","12:03:39","12:03:49","12:04:00","12:04:00","-0:00:21","-0:00:11","14.72","0.71","0.71","","15.60","15.60"
"96","Drive through","Springfield & Harvey (NE Corner),1","12:04:06","12:04:06","12:05:00","12:05:00","-0:00:54","-0:00:54","14.82","0.80","0.82","","22.24","22.24"
"97","Stop","Goodwin at Ceramics Building,1","12:04:56","12:05:12","12:06:15","12:06:15","-0:01:19","-0:01:03","14.98","0.97","0.97","","11.10","11.10"
"98","Stop","Green & Goodwin (NW Far Side),8","12:05:43","12:05:51","12:07:00","12:07:00","-0:01:17","-0:01:09","15.11","1.09","1.10","","14.80","14.80"
"99","Stop","Illini Union (Island Shelter),9","12:06:29","12:08:28","12:08:00","12:08:00","-0:01:31","0:00:28","15.24","1.22","1.23","","12.72","12.72"
"100","Stop","Transit Plaza (SW Platform),3","12:09:13","12:09:28","12:09:00","12:09:00","0:00:13","0:00:28","15.45","1.46","1.44","","16.56","16.56"
"101","Stop without doors","","12:09:52","12:10:12","","","","","15.52","","1.52","","","11.38"
"102","Stop","Wright & Chalmers (NW Corner),4","12:10:24","12:10:47","12:09:30","12:09:30","0:00:54","0:01:17","15.53","1.54","1.52","","5.44","2.61"
"103","Stop","Sixth & Armory (NW Corner),4","12:11:48","12:12:28","12:10:00","12:10:00","0:01:48","0:02:28","15.68","1.72","1.67","","8.88","8.88"
"104","Stop without doors","","12:12:59","12:13:32","","","","","15.77","","1.76","","","10.47"
"105","Stop","Gregory at Library (South Side Shelter),1","12:14:31","12:14:46","12:11:00","12:11:00","0:03:31","0:03:46","15.88","1.90","1.88","","5.90","6.79"
"106","Stop","Gregory at Mumford Hall (South Side),1","12:15:18","12:15:31","12:11:30","12:11:30","0:03:48","0:04:01","16.02","2.05","2.02","","15.94","15.94"
"107","Stop","Goodwin & Gregory (South Side),3","12:15:50","12:16:02","12:12:00","12:12:00","0:03:50","0:04:02","16.12","2.14","2.11","","18.02","18.02"
"108","Stop with doors","","12:16:24","12:16:38","","","","","16.22","","2.21","","","16.68"
"109","Drive through","Gregory & Dorner (SW Corner),3","12:16:49","12:16:49","12:12:30","12:12:30","0:04:19","0:04:19","16.23","2.27","2.23","","8.67","3.66"
"110","Drive through","Plant Sciences Lab (West Side),1","12:17:14","12:17:14","12:13:00","12:13:00","0:04:14","0:04:14","16.37","2.40","2.37","","20.14","20.14"
"111","Dead run out","Line SILVER, Block 132","","12:17:53","","12:25:00","","","16.51","","0.00","Pattern: [PAR][PAR:2]","","0.00"
"112","Depot","PAR","12:17:53","12:17:53","12:25:00","12:25:00","-0:07:07","-0:07:07","16.51","0.00","0.00","","0.00",""
"113","Stop","PAR (North Side Shelter),2","12:20:34","12:20:34","12:26:00","12:26:00","-0:05:26","-0:05:26","16.51","0.27","0.00","","0.00","0.00"
"114","Trip","Line SILVER, Block 132","","12:22:52","","12:26:00","","","16.51","","0.00","Pattern: SILVER 2","","0.00"
"115","Stop","PAR (North Side Shelter),2","12:22:52","12:22:52","12:26:00","12:26:00","-0:03:08","-0:03:08","16.51","0.00","0.00","","0.00",""
"116","Stop without doors","","12:23:59","12:25:42","","","","","16.78","","0.28","","","14.83"
"117","Drive through","Penn & Maryland (SE Corner),2","12:26:47","12:26:47","12:27:00","12:27:00","-0:00:13","-0:00:13","16.99","0.20","0.48","","7.32","11.15"
"118","Drive through","Plant Sciences Lab (East Side),2","12:27:35","12:27:35","12:27:45","12:27:45","-0:00:10","-0:00:10","17.19","0.40","0.69","","15.38","15.38"
"119","Stop","Gregory & Dorner (SE Corner),2","12:28:00","12:28:25","12:28:20","12:28:20","-0:00:20","0:00:05","17.26","0.52","0.76","","10.29","10.29"
"120","Drive through","Goodwin & Gregory (NE Corner),1","12:28:52","12:28:52","12:28:55","12:28:55","-0:00:03","-0:00:03","17.39","0.62","0.88","","16.41","16.41"
"121","Stop","Gregory at Mumford Hall,2","12:29:12","12:29:23","12:29:30","12:29:30","-0:00:18","-0:00:07","17.47","0.73","0.96","","14.43","14.43"
"122","Stop without doors","","12:30:02","12:30:10","","","","","17.61","","1.11","","","13.71"
"123","Drive through","Gregory at Library (North Side),2","12:30:24","12:30:24","12:30:05","12:30:05","0:00:19","0:00:19","17.64","0.89","1.14","","10.24","6.40"
"124","Stop without doors","","12:30:54","12:31:26","","","","","17.69","","1.19","","","6.04"
"125","Stop without doors","","12:31:53","12:33:34","","","","","17.72","","1.22","","","4.64"
"126","Stop without doors","","12:33:46","12:35:22","","","","","17.76","","1.26","","","11.75"
"127","Stop","Armory & Wright (South Side),3","12:35:53","12:36:06","12:31:15","12:31:15","0:04:38","0:04:51","17.85","1.12","1.35","","2.34","10.40"
"128","Stop","Transit Plaza (SE Platform),4","12:37:08","12:37:23","12:32:00","12:32:00","0:05:08","0:05:23","18.06","1.32","1.55","","11.91","11.91"
"129","Stop without doors","","12:38:02","12:38:47","","","","","18.18","","1.68","","","11.25"
"130","Stop","Illini Union (South Side Shelter),1","12:39:25","12:40:07","12:33:00","12:33:00","0:06:25","0:07:07","18.27","1.50","1.77","","6.35","8.83"
"131","Stop without doors","","12:40:28","12:40:45","","","","","18.43","","1.93","","","27.59"
"132","Drive through","Goodwin at Materials Research,2","12:41:21","12:41:21","12:34:30","12:34:30","0:06:51","0:06:51","18.55","1.80","2.05","","13.73","12.12"
"133","Stop without doors","","12:41:35","12:42:16","","","","","18.58","","2.08","","","6.72"
"134","Stop","Springfield & Harvey (SW Corner),3","12:42:50","12:42:56","12:35:00","12:35:00","0:07:50","0:07:56","18.67","1.96","2.17","","4.65","9.41"
"135","Stop","Springfield & Gregory St. (SW Corner),3","12:43:17","12:43:27","12:35:30","12:35:30","0:07:47","0:07:57","18.75","2.05","2.25","","14.38","14.38"
"136","Stop without doors","","12:43:43","12:44:55","","","","","18.82","","2.31","","","14.55"
"137","Stop","Springfield & Busey (SW Corner),3","12:45:20","12:45:31","12:36:30","12:36:30","0:08:50","0:09:01","18.91","2.20","2.40","","4.89","12.80"
"138","Stop","Springfield at Phillips Rec. Ctr (South),1","12:46:09","12:46:17","12:37:30","12:37:30","0:08:39","0:08:47","19.11","2.38","2.61","","19.37","19.37"
"139","Drive through","Springfield & Birch (SW Corner),3","12:46:36","12:46:36","12:38:00","12:38:00","0:08:36","0:08:36","19.23","2.50","2.73","","23.08","23.08"
"140","Stop without doors","","12:47:02","12:47:09","","","","","19.37","","2.86","","","18.50"
"141","Stop","Lincoln Square Garage South,8","12:47:40","12:47:40","12:40:00","12:40:00","0:07:40","0:07:40","19.47","2.76","2.97","","13.50","12.34"
"142","Dead run out","Line SILVER, Block 132","","12:47:41","","12:49:00","","","19.48","","0.00","Pattern: [LSG][LSE:8]","","0.00"
"143","Depot","LSG","12:47:41","12:47:41","12:49:00","12:49:00","-0:01:19","-0:01:19","19.48","0.00","0.00","","0.00",""
"144","Stop","Lincoln Square Garage South,8","12:48:07","12:48:07","12:50:00","12:50:00","-0:01:53","-0:01:53","19.54","0.16","0.07","","8.35","8.35"
"145","Trip","Line SILVER, Block 132","","12:50:23","","12:50:00","","","19.54","","0.00","Pattern: SILVER 120","","0.00"
"146","Stop","Lincoln Square Garage South,8","12:50:23","12:50:23","12:50:00","12:50:00","0:00:23","0:00:23","19.54","0.00","0.00","","0.00",""
"147","Drive through","Springfield & Birch (NE Corner),1","12:51:28","12:51:28","12:51:00","12:51:00","0:00:28","0:00:28","19.81","0.25","0.27","","14.91","14.91"
"148","Stop","Springfield at Phillips Rec. Ctr (North),2","12:51:52","12:52:01","12:52:00","12:52:00","-0:00:08","0:00:01","19.93","0.39","0.40","","19.21","19.21"
"149","Drive through","Springfield & Busey (NE Corner),1","12:52:35","12:52:35","12:53:00","12:53:00","-0:00:25","-0:00:25","20.11","0.56","0.58","","18.89","18.89"
"150","Stop without doors","","12:52:53","12:53:13","","","","","20.18","","0.64","","","12.68"
"151","Stop","Springfield & Gregory St. (NE Corner),1","12:53:36","12:53:47","12:54:00","12:54:00","-0:00:24","-0:00:13","20.25","0.71","0.71","","7.89","10.99"
"152","Drive through","Springfield & Harvey (NE Corner),1","12:54:03","12:54:03","12:55:00","12:55:00","-0:00:57","-0:00:57","20.35","0.80","0.82","","23.63","23.63"
"153","Stop","Goodwin at Ceramics Building,1","12:54:41","12:55:05","12:56:15","12:56:15","-0:01:34","-0:01:10","20.51","0.97","0.98","","14.90","14.90"
"154","Stop without doors","","12:55:17","12:56:53","","","","","20.57","","1.04","","","18.65"
"155","Stop","Green & Goodwin (NW Far Side),8","12:57:17","12:57:30","12:57:00","12:57:00","0:00:17","0:00:30","20.63","1.09","1.10","","3.26","8.58"
"156","Stop","Illini Union (Island Shelter),9","12:58:06","12:59:27","12:58:00","12:58:00","0:00:06","0:01:27","20.77","1.22","1.23","","13.80","13.80"
"157","Stop","Transit Plaza (SW Platform),3","13:00:12","13:00:36","12:59:00","12:59:00","0:01:12","0:01:36","20.98","1.46","1.44","","16.76","16.76"
"158","Drive through","Wright & Chalmers (NW Corner),4","13:01:07","13:01:07","12:59:30","12:59:30","0:01:37","0:01:37","21.07","1.54","1.54","","11.04","11.04"
"159","Stop","Sixth & Armory (NW Corner),4","13:01:53","13:02:12","13:00:00","13:00:00","0:01:53","0:02:12","21.22","1.72","1.69","","11.92","11.92"
"160","Stop","Gregory at Library (South Side Shelter),1","13:02:54","13:03:07","13:01:00","13:01:00","0:01:54","0:02:07","21.41","1.90","1.88","","16.09","16.09"
"161","Stop","Gregory at Mumford Hall (South Side),1","13:03:43","13:03:56","13:01:30","13:01:30","0:02:13","0:02:26","21.55","2.05","2.02","","14.36","14.36"
"162","Drive through","Goodwin & Gregory (South Side),3","13:04:20","13:04:20","13:02:00","13:02:00","0:02:20","0:02:20","21.66","2.14","2.12","","15.29","15.29"
"163","Stop","Gregory & Dorner (SW Corner),3","13:04:48","13:05:03","13:02:30","13:02:30","0:02:18","0:02:33","21.75","2.27","2.22","","12.15","12.15"
"164","Stop","Plant Sciences Lab (West Side),1","13:05:43","13:05:49","13:03:00","13:03:00","0:02:43","0:02:49","21.88","2.40","2.35","","11.64","11.64"
"165","Stop with doors","","13:06:31","13:06:31","","","","","22.04","","2.51","","","13.59"
"166","Dead run out","Line SILVER, Block 132","","13:06:32","","13:15:00","","","22.04","","0.00","Pattern: [PAR][PAR:2]","","0.00"
"167","Depot","PAR","13:06:32","13:06:32","13:15:00","13:15:00","-0:08:28","-0:08:28","22.04","0.00","0.00","","0.00",""
"168","Stop without doors","","13:15:46","13:15:46","","","","","22.33","","0.30","","","1.89"
"169","Drive through","PAR (North Side Shelter),2","13:15:59","13:15:59","13:16:00","13:16:00","-0:00:01","-0:00:01","22.37","0.27","0.33","","2.09","10.50"
"170","Trip","Line SILVER, Block 132","","13:15:59","","13:16:00","","","22.37","","0.00","Pattern: SILVER 2","","0.00"
"171","Drive through","PAR (North Side Shelter),2","13:15:59","13:15:59","13:16:00","13:16:00","-0:00:01","-0:00:01","22.37","0.00","0.00","","0.00",""
"172","Stop without doors","","13:16:34","13:16:49","","","","","22.50","","0.14","","","13.49"
"173","Drive through","Penn & Maryland (SE Corner),2","13:17:01","13:17:01","13:17:00","13:17:00","0:00:01","0:00:01","22.53","0.20","0.17","","9.46","9.51"
"174","Drive through","Plant Sciences Lab (East Side),2","13:17:36","13:17:36","13:17:45","13:17:45","-0:00:09","-0:00:09","22.72","0.40","0.36","","19.75","19.75"
"175","Stop","Gregory & Dorner (SE Corner),2","13:17:53","13:18:02","13:18:20","13:18:20","-0:00:27","-0:00:18","22.79","0.52","0.43","","14.61","14.61"
"176","Stop","Goodwin & Gregory (NE Corner),1","13:18:24","13:18:33","13:18:55","13:18:55","-0:00:31","-0:00:22","22.89","0.62","0.53","","16.38","16.38"
"177","Drive through","Gregory at Mumford Hall,2","13:19:02","13:19:02","13:19:30","13:19:30","-0:00:28","-0:00:28","23.02","0.73","0.66","","16.82","16.82"
"178","Drive through","Gregory at Library (North Side),2","13:19:46","13:19:46","13:20:05","13:20:05","-0:00:19","-0:00:19","23.20","0.89","0.84","","14.19","14.19"
"179","Stop without doors","","13:20:35","13:20:54","","","","","23.31","","0.95","","","8.22"
"180","Stop","Armory & Wright (South Side),3","13:21:26","13:21:33","13:21:15","13:21:15","0:00:11","0:00:18","23.38","1.12","1.02","","6.67","8.25"
"181","Stop","Transit Plaza (SE Platform),4","13:22:29","13:23:05","13:22:00","13:22:00","0:00:29","0:01:05","23.58","1.32","1.22","","12.79","12.79"
"182","Stop without doors","","13:23:47","13:23:55","","","","","23.70","","1.34","","","10.28"
"183","Stop","Illini Union (South Side Shelter),1","13:24:32","13:24:53","13:23:00","13:23:00","0:01:32","0:01:53","23.82","1.50","1.46","","9.96","11.73"
"184","Stop without doors","","13:25:06","13:26:20","","","","","23.97","","1.60","","","39.41"
"185","Stop","Goodwin at Materials Research,2","13:26:51","13:27:04","13:24:30","13:24:30","0:02:21","0:02:34","24.06","1.80","1.70","","7.19","10.83"
"186","Drive through","Springfield & Harvey (SW Corner),3","13:27:37","13:27:37","13:25:00","13:25:00","0:02:37","0:02:37","24.23","1.96","1.87","","18.37","18.37"
"187","Drive through","Springfield & Gregory St. (SW Corner),3","13:28:05","13:28:05","13:25:30","13:25:30","0:02:35","0:02:35","24.32","2.05","1.96","","11.99","11.99"
"188","Stop","Springfield & Busey (SW Corner),3","13:28:39","13:28:50","13:26:30","13:26:30","0:02:09","0:02:20","24.44","2.20","2.08","","12.70","12.70"
"189","Drive through","Springfield at Phillips Rec. Ctr (South),1","13:29:20","13:29:20","13:27:30","13:27:30","0:01:50","0:01:50","24.64","2.38","2.28","","24.39","24.39"
"190","Drive through","Springfield & Birch (SW Corner),3","13:29:50","13:29:50","13:28:00","13:28:00","0:01:50","0:01:50","24.77","2.50","2.41","","14.84","14.84"
